GEO_ID,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,NAME,B25072_001MA,B25072_001EA,B25072_002MA,B25072_002EA,B25072_003EA,B25072_003MA,B25072_004EA,B25072_004MA,B25072_005EA,B25072_005MA,B25072_006MA,B25072_006EA,B25072_007MA,B25072_007EA,B25072_008EA,B25072_008MA,B25072_009EA,B25072_009MA,B25072_010MA,B25072_010EA,B25072_011EA,B25072_011MA,B25072_012MA,B25072_012EA,B25072_013EA,B25072_013MA,B25072_014EA,B25072_014MA,B25072_015EA,B25072_015MA,B25072_016EA,B25072_016MA,B25072_017MA,B25072_017EA,B25072_018EA,B25072_018MA,B25072_019EA,B25072_019MA,B25072_020EA,B25072_020MA,B25072_021MA,B25072_021EA,B25072_022EA,B25072_022MA,B25072_023EA,B25072_023MA,B25072_024EA,B25072_024MA,B25072_025EA,B25072_025MA,B25072_026EA,B25072_026MA,B25072_027EA,B25072_027MA,B25072_028MA,B25072_028EA,B25072_029EA,B25072_029MA,state
0400000US24,741775,10581,46258,2904,6272,1212,4073,850,5229,1456,3729,1083,24364,2757,2591,889,188043,5675,39804,2992,28450,2822,22881,2519,18403,2278,70808,4815,7697,1462,395348,8688,96173,4387,58321,4051,43687,3696,32665,3017,143702,7002,20800,2622,112126,4452,17913,1882,10750,1310,12740,1722,10069,1545,50250,3205,10404,1530,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,979998,12799,62235,4084,10022,1783,5065,1272,4161,833,4219,1092,32293,2676,6475,1614,252020,6319,68216,4329,38326,3903,25577,2636,23874,3162,85362,5202,10665,1599,486074,10143,119928,5427,59941,4244,52281,3889,44320,3247,182422,7730,27182,2777,179669,5484,26919,2235,13694,1604,24034,2567,24936,2691,73989,4191,16097,1837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1141315,12832,125612,3954,21038,2402,11794,1817,13172,1960,10142,1377,59267,3352,10199,1722,282395,6332,83547,4609,39009,3175,27709,2600,22447,2775,93461,4490,16222,1589,554867,10793,139005,5444,61767,4541,57411,3495,43264,2973,205135,7084,48285,3418,178441,5689,29570,2306,16747,2037,24119,2344,15699,1687,76357,3739,15949,1498,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,623989,9511,73381,3253,14629,1812,8904,1324,8465,1367,5217,1137,33705,2844,2461,708,172414,4103,56779,3242,26204,2520,19106,2073,14774,1870,48248,3092,7303,1406,269393,6339,73619,4005,38050,3349,30089,2826,22786,2482,90010,3784,14839,1660,108801,4275,14990,1646,9774,1275,15269,1594,9451,1335,50092,3385,9225,999,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,360168,8053,38003,3012,6268,1540,2836,1025,2868,1065,3870,1262,16697,2134,5464,1443,89650,4297,18587,2492,9927,1859,7825,1620,6986,1529,33338,3012,12987,1845,188002,5826,45144,3803,18728,2654,14951,1726,13751,1977,62838,4088,32590,3116,44513,2752,6702,1233,3735,884,3522,790,4422,1068,15159,1806,10973,1730,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,804043,12651,97547,4528,17283,2205,9379,1670,9823,1948,7114,1548,43956,3679,9992,1830,205700,6514,61843,4370,30245,2811,23837,2646,16314,2311,62828,4584,10633,1522,378115,9797,110163,5497,47377,3534,39695,3210,26240,2479,122047,4830,32593,2678,122681,4926,21862,2299,11808,1583,15567,2003,12666,1591,45915,3025,14863,1876,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,138314,4472,19351,1838,3306,829,2943,992,2397,845,1237,479,7898,1299,1570,628,33321,2296,9259,1504,4542,1158,3583,1100,3128,868,10572,1688,2237,639,61762,3171,18860,2101,7388,1285,5425,1199,4225,899,18664,2193,7200,1144,23880,1952,4724,991,2194,706,2732,733,1791,719,8489,1397,3950,663,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253765,4887,39118,2560,9333,1381,3585,915,3708,831,3888,1153,16312,2115,2292,778,68681,2859,23296,1928,9655,1482,8058,1389,6406,1223,17799,1544,3467,802,106954,3832,35324,2323,13638,1599,10439,1386,7886,1208,30088,2336,9579,1184,39012,2178,8047,1028,4331,997,4205,698,2587,652,15892,1623,3950,634,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,479105,8502,31460,2824,4564,1095,4875,1331,3593,902,2587,871,14041,1788,1800,751,119718,4460,27036,2754,16572,2096,13918,2024,10858,2198,44989,3690,6345,1184,260520,6436,70893,3657,34389,3216,28444,2553,22236,2084,91320,5079,13238,1643,67407,3629,11465,1550,5522,1111,7755,1235,5305,1117,32856,2501,4504,847,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,150876,5392,13444,1785,2180,879,1354,639,2674,984,1072,411,5500,1382,664,426,36985,2933,11075,1477,6108,1266,3998,1281,3211,1121,11394,1603,1199,509,72834,3834,19182,2208,9861,1680,9567,1569,6984,1383,23856,2435,3384,720,27613,2214,4553,1042,2492,810,3513,967,3228,922,11077,1592,2750,595,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1178929,11453,46000,3722,5555,1210,3712,988,3967,1008,4346,1067,24119,2688,4301,1010,272397,6579,66793,4159,38496,2975,29393,2642,24408,3090,100951,4535,12356,1961,664170,9900,152649,6688,78362,4648,66902,4449,56567,3603,269484,8525,40206,3841,196362,5436,26772,2297,15755,1781,22912,2091,22195,1930,92714,4374,16014,1707,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,247954,6175,25781,2358,3677,1157,3249,983,1814,722,2107,886,12629,1637,2305,691,68336,3620,17313,1741,8998,1740,7887,1769,5908,1373,23942,2568,4288,1082,118859,4629,32313,2344,13153,1920,10171,1572,8036,1706,43166,2945,12020,2007,34978,2565,5606,1013,2541,1000,3698,991,2751,931,13882,1652,6500,984,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3394792,20532,168160,6086,25971,2904,14510,1926,13997,1813,13490,2021,85946,5284,14246,1885,788559,9965,206499,6862,101131,4805,83362,5462,65970,4571,290741,9207,40856,3377,1812920,15221,437586,9808,197440,7954,175874,7594,155355,6651,731852,12037,114813,5298,625153,9348,105111,4762,50389,3500,62884,3767,63267,4056,298756,8951,44746,3246,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1388604,15481,141973,5917,21093,2509,15850,2251,13810,2156,9673,1794,70071,4947,11476,1783,357368,8430,93902,4602,46831,3942,43808,3626,33995,3467,118568,5583,20264,2387,707905,11914,187820,7070,84971,4488,72554,4597,57271,5089,243559,8844,61730,4391,181358,7703,27963,2176,13735,1616,17436,2309,16839,1944,73278,4062,32107,2874,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,120133,4378,24093,2268,5574,1438,3304,1204,2988,1192,1324,653,9463,1413,1440,597,36053,2643,15693,2035,6172,1353,2290,869,2152,643,7707,1124,2039,603,42365,2755,15551,2011,5569,1359,3288,886,2651,921,11427,1587,3879,652,17622,1490,2681,776,1902,505,2450,706,1548,452,7180,1214,1861,411,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1593562,15621,170119,6222,32480,3244,18842,2373,17239,2565,14465,1989,74210,4846,12883,1901,398182,8465,126959,5576,54342,3929,39917,3656,30931,2923,124876,6123,21157,2334,782952,12936,228040,7717,91386,4353,84233,4254,57408,3589,262634,7428,59251,3340,242309,5554,38937,3126,21939,2327,32313,2815,22890,2276,101996,4379,24234,2083,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,508093,7135,67301,2634,12980,1407,8422,1427,6132,1014,5301,1095,27803,2585,6663,1269,133146,4251,42262,2703,18643,1743,12121,1628,11693,1611,37852,2775,10575,1385,241207,5381,72425,3570,27670,2235,22844,1973,17562,1678,70513,3549,30193,1955,66439,2710,11472,1427,6494,973,6315,1078,4717,774,26475,1972,10966,1152,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
