GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002MA,B06008_002EA,B06008_003MA,B06008_003EA,B06008_004EA,B06008_004MA,B06008_005EA,B06008_005MA,B06008_006MA,B06008_006EA,B06008_007MA,B06008_007EA,B06008_008EA,B06008_008MA,B06008_009EA,B06008_009MA,B06008_010EA,B06008_010MA,B06008_011MA,B06008_011EA,B06008_012MA,B06008_012EA,B06008_013EA,B06008_013MA,B06008_014EA,B06008_014MA,B06008_015EA,B06008_015MA,B06008_016EA,B06008_016MA,B06008_017MA,B06008_017EA,B06008_018MA,B06008_018EA,B06008_019EA,B06008_019MA,B06008_020EA,B06008_020MA,B06008_021EA,B06008_021MA,B06008_022MA,B06008_022EA,B06008_023MA,B06008_023EA,B06008_024EA,B06008_024MA,B06008_025EA,B06008_025MA,B06008_026EA,B06008_026MA,B06008_027EA,B06008_027MA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030EA,B06008_030MA,state
0400000US13,8139039,3991,2779550,21088,3809787,33655,920693,19085,180961,8702,448048,10969,3951062,29327,1593207,20466,1575233,23076,440995,12333,91529,5442,250098,7400,3092210,29152,894072,16842,1587551,24197,385934,12087,63216,5010,161437,7013,117365,9094,42038,4960,56031,4994,14925,2326,2076,813,2295,912,978402,15047,250233,10153,590972,14172,78839,6250,24140,3157,34218,3785,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1168301,806,391959,8649,576385,10866,111360,6083,15986,2035,72611,3285,558481,9335,230980,6979,233232,8449,50845,3653,6993,1300,36431,2172,326856,6003,100034,5329,173377,6193,37065,3016,3297,906,13083,1880,38583,3901,13416,2054,20423,2705,2525,732,883,485,1336,625,244381,8420,47529,4248,149353,6731,20925,2383,4813,1114,21761,2351,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1294692,1881,367562,9106,691208,12601,155092,7351,18074,2854,62756,2923,524301,11482,189854,8121,248281,8319,54969,3773,8949,2044,22248,1985,669866,11289,154129,7186,381460,10096,90084,5350,7944,1548,36249,2774,11468,2175,3958,1556,4592,1006,2763,1009,74,102,81,98,89057,4893,19621,2738,56875,3863,7276,1555,1107,532,4178,1195,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412828,3095,3695268,20479,4933980,30038,1009096,16245,174401,7196,600083,9181,6500732,26392,2641113,22361,2757007,24025,657771,12462,93157,4789,351684,7423,2024677,21052,596815,12686,1013687,14240,222897,6744,35011,2796,156267,5641,123767,5712,46584,4169,53841,4023,13367,1835,3014,938,6961,1457,1763652,19690,410756,13577,1109445,19490,115061,7071,43219,4224,85171,3734,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5314761,3633,1670222,16600,2568008,25468,682725,13769,71804,4688,322002,6797,3427029,17312,1151415,14937,1585738,17703,454896,9568,40969,3678,194011,4959,1542674,18181,412986,10877,789084,14255,200331,7304,24480,2564,115793,4653,38728,3717,14160,2339,17649,2350,4647,983,870,709,1402,461,306330,7675,91661,5744,175537,6709,22851,3078,5485,1294,10796,1683,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2518654,2648,744266,11049,1311976,15846,272190,8873,31658,2775,158564,4490,1723547,12613,501706,9043,897715,11490,190274,6902,17381,1836,116471,3647,639665,12179,193790,6980,327202,9500,70841,4374,10122,1748,37710,2276,14732,1784,4527,1033,7627,1390,1886,602,146,138,546,291,140710,5658,44243,3615,79432,4425,9189,1926,4009,1185,3837,938,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2312560,2500,694735,9952,1185894,17617,262237,8812,31019,2979,138675,5296,1228999,13401,408759,8022,593664,11480,138470,5556,13992,1598,74114,3298,864998,14007,226334,8360,466462,9882,104965,5731,11831,1947,55406,2880,22274,2461,6210,1375,10933,1581,3988,1084,237,190,906,453,196289,7270,53432,3832,114835,5946,14814,2442,4959,1195,8249,1449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3588805,2946,1024631,11078,1763582,17927,484785,10550,77828,4327,237979,7479,2392462,15559,699911,11248,1138788,16108,329693,8300,50401,3299,173669,5965,1026612,14929,275212,7887,528363,10614,141088,6544,23440,2653,58509,3198,25302,2722,8746,1685,12111,1843,2568,808,803,524,1074,693,144429,7036,40762,3994,84320,5041,11436,2090,3184,1008,4727,1156,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3740919,3718,1332803,16865,1609149,25387,447960,11758,94758,5880,256249,7680,2830042,15424,1068818,16762,1157560,21979,339350,10080,67478,4840,196836,7030,709853,14234,203016,7564,343849,10861,92466,4937,20856,2707,49666,3400,24633,2975,8779,1570,11540,2128,3410,1112,440,315,464,285,176391,7592,52190,4811,96200,6133,12734,2211,5984,1676,9283,1648,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1121207,1499,321893,6430,556473,10200,156316,6616,13410,1949,73115,3503,675353,10245,215316,7394,311617,6875,97198,4870,7264,1487,43958,3028,391581,9282,93992,4763,213984,6818,53297,3431,5614,1434,24694,2237,11924,1602,4019,974,5343,1050,1694,552,239,183,629,480,42349,3422,8566,2060,25529,2589,4127,974,293,205,3834,989,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4890571,1819,1721562,15885,2289180,22258,493563,13256,110932,5320,275334,7680,2003285,16714,895136,13401,755536,12990,197479,7533,44281,2763,110853,4864,1944075,18213,567823,12694,988391,13108,222599,7733,42743,3492,122519,4688,73869,4373,29134,2723,32564,2955,8669,1437,1583,762,1919,726,869342,14132,229469,9451,512689,11770,64816,4549,22325,2623,40043,3026,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5658173,1339,2112967,19753,2581552,23974,549098,12041,96329,5159,318227,7743,3218165,17437,1315320,15292,1337793,17247,321148,9185,45503,4018,198401,6071,1215176,15819,416279,9567,609691,12819,114554,5349,17006,2215,57646,3754,169784,7248,83511,5900,51481,4502,19100,2272,7543,1651,8149,1514,1055048,16590,297857,10132,582587,15031,94296,5480,26277,2657,54031,3652,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8116804,2864,2725274,17811,3863695,24068,936313,14821,105586,4981,485936,7762,5977361,17997,2191018,17938,2697723,22762,700226,12596,74494,3732,313900,6861,1460458,15788,369441,7739,748237,10481,187194,6980,22965,2292,132621,4512,62368,4087,23920,2253,27513,2567,7527,1243,801,411,2607,757,616617,13128,140895,7569,390222,9922,41366,3797,7326,1427,36808,2765,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4420760,2259,1402590,12263,2291789,16409,450511,8966,47293,3616,228577,5041,2813225,13553,951655,11054,1412879,14100,280685,7356,22336,2672,145670,4287,1155242,12181,318471,8529,628714,9084,129064,4720,13846,1871,65147,2676,32692,2449,12504,1698,14740,1630,3389,772,777,471,1282,574,419601,9398,119960,5961,235456,6858,37373,3241,10334,1978,16478,1972,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2388147,2890,825337,11233,1047602,17122,279594,8304,68945,4955,166669,6002,1636421,12831,603490,11470,669708,13140,189894,7250,49838,4189,123491,5148,666393,12006,194281,7785,331601,10011,83805,4731,16949,2430,39757,2753,16869,2958,6334,1979,7871,1700,1987,807,264,224,413,279,68464,4769,21232,2923,38422,3547,3908,1104,1894,884,3008,881,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4931458,3176,1506324,14627,2406875,23631,609775,12437,89210,4984,319274,7029,3056046,18186,1035970,13722,1400056,19844,373824,10301,56124,3773,190072,5220,1607056,19138,397167,10928,851188,16089,213694,6885,28567,2740,116440,4380,41535,3289,13004,1981,21128,2485,4752,1053,503,252,2148,766,226821,7067,60183,4824,134503,5899,17505,2322,4016,1022,10614,1584,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,844438,1510,246138,5637,427681,8933,109619,5630,9869,1529,51131,2280,415178,7764,140256,5091,195048,7558,51571,4221,4830,992,23473,1684,401343,7561,98758,5152,217595,6016,54642,3209,4698,937,25650,1800,7348,1345,2041,664,3881,930,1287,538,0,165,139,138,20569,1959,5083,1061,11157,1427,2119,854,341,341,1869,522,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1501794,1721,459549,7893,776901,11080,159875,6103,19876,2176,85593,3227,911852,8780,300746,6853,451396,9368,95378,3852,9569,1414,54763,2686,455922,8827,119017,5847,249986,6712,54330,3537,6481,1419,26108,2018,13560,1855,4300,1078,7371,1253,1306,543,283,185,300,235,120460,4762,35486,2974,68148,4135,8861,1901,3543,939,4422,848,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2332895,1049,776266,11088,1040976,17212,332108,10360,55736,4706,127809,4845,349184,10055,212535,7777,93145,5058,32011,3326,6074,1629,5419,1055,1392259,13843,421786,10467,622948,12421,228639,7833,29478,3557,89408,3857,47193,4388,18637,2965,19441,2244,6658,1322,691,394,1766,727,544259,11661,123308,7077,305442,9860,64800,4952,19493,3184,31216,3375,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1117604,1127,333734,7060,571010,12026,138604,6859,12133,2208,62123,3452,404836,7894,160463,5483,171162,7437,48481,4220,3688,1117,21042,2054,624193,9070,152782,5645,348300,8093,80685,4773,6861,1576,35565,2759,13352,2112,4677,1248,5938,1366,1935,780,221,261,581,531,75223,4597,15812,2053,45610,3122,7503,1567,1363,635,4935,988,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7313818,1478,2533026,18646,3572956,24139,621787,11122,134844,6705,451205,8006,3384556,24169,1545968,17184,1334066,17030,276492,9185,46435,3779,181595,5845,1841000,19489,480888,11021,1003554,16718,175389,6734,31300,2659,149869,5680,186044,8055,58437,4146,85128,4867,25721,2590,4005,1034,12753,2033,1902218,20334,447733,15336,1150208,16219,144185,6626,53104,3772,106988,5081,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1668989,2785,569603,10285,750819,13147,218681,6608,29401,3276,100485,4645,787144,11395,346879,9588,288811,9357,96469,5210,12878,2062,42107,2693,671714,12002,176588,8243,336773,9269,102764,6002,9793,1694,45796,3358,21042,2609,7095,1511,8855,1601,3525,1167,537,416,1030,665,189089,8340,39041,4371,116380,6400,15923,2103,6193,1712,11552,2096,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16312417,2940,6342191,33372,7166752,37832,1451517,21236,411309,11151,940648,14032,9400587,33837,4095981,27194,3763904,31882,835474,14611,189711,6838,515517,10801,2072327,22476,840554,17347,860991,12807,193612,7530,46357,3382,130813,5148,456329,10237,181074,8478,164222,7001,52668,3221,20648,2450,37717,3219,4383174,34928,1224582,24816,2377635,32137,369763,11129,154593,7622,256601,7954,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8146843,4891,2586391,21405,3920959,32019,904204,16835,232406,8068,502883,9043,4230740,22398,1509907,18735,1792517,20071,490820,12949,128046,6454,309450,6519,3061900,21091,841343,17933,1615280,19593,358581,8974,77657,4276,169039,6066,97542,6238,31323,3849,49341,4419,11454,1726,2731,977,2693,873,756661,12554,203818,9074,463821,10419,43349,3860,23972,3070,21701,2881,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,611660,1723,198445,5929,315256,7069,58748,3619,5739,1286,33472,2178,372004,6650,114950,5030,195785,4976,35283,2389,2113,784,23873,1945,208039,6811,72719,3885,103143,6002,20538,2237,3076,942,8563,1241,4946,1263,1954,752,2516,887,180,243,268,381,28,50,26671,2530,8822,1666,13812,1921,2747,1108,282,238,1008,373,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9451449,3690,3037068,22646,4492468,32680,1149836,17949,167388,6935,604689,10633,6824357,23133,2379769,20237,3107592,26298,830849,14543,115162,5560,390985,8426,2073459,19789,512982,12557,1058407,15050,275506,6627,40511,3750,186053,6414,84577,4294,30246,2710,36991,2883,10960,1654,2653,919,3727,878,469056,12698,114071,6048,289478,10497,32521,2935,9062,1770,23924,2170,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3108452,1929,885590,9492,1540205,13911,412908,7820,61715,3109,208034,4701,1723765,11698,545961,8216,798982,10267,226112,5211,30312,2436,122398,3841,1126557,11326,266341,7489,591439,9674,167169,5447,24556,2138,77052,2947,34098,2945,10785,1767,17165,1776,4926,1228,635,295,587,294,224032,6724,62503,4509,132619,6010,14701,1635,6212,1245,7997,1225,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3316989,2594,1028781,12526,1613328,17564,438965,9857,60166,4251,175749,5248,1276164,14074,509965,12280,529571,10516,161175,7283,22138,3046,53315,3302,1619493,14328,408087,9978,835151,11969,245170,7809,25885,2553,105200,5201,40086,4018,16042,2574,17328,2080,5250,1160,481,259,985,532,381246,10511,94687,7219,231278,8082,27370,3137,11662,2774,16249,2184,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
