GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002EA,B25128_002MA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006MA,B25128_006EA,B25128_007MA,B25128_007EA,B25128_008MA,B25128_008EA,B25128_009EA,B25128_009MA,B25128_010MA,B25128_010EA,B25128_011EA,B25128_011MA,B25128_012MA,B25128_012EA,B25128_013MA,B25128_013EA,B25128_014MA,B25128_014EA,B25128_015MA,B25128_015EA,B25128_016MA,B25128_016EA,B25128_017MA,B25128_017EA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020EA,B25128_020MA,B25128_021MA,B25128_021EA,B25128_022EA,B25128_022MA,B25128_023EA,B25128_023MA,B25128_024MA,B25128_024EA,B25128_025MA,B25128_025EA,B25128_026MA,B25128_026EA,B25128_027MA,B25128_027EA,B25128_028EA,B25128_028MA,B25128_029EA,B25128_029MA,B25128_030MA,B25128_030EA,B25128_031EA,B25128_031MA,B25128_032MA,B25128_032EA,B25128_033EA,B25128_033MA,B25128_034EA,B25128_034MA,B25128_035MA,B25128_035EA,B25128_036MA,B25128_036EA,B25128_037MA,B25128_037EA,B25128_038EA,B25128_038MA,B25128_039MA,B25128_039EA,B25128_040MA,B25128_040EA,B25128_041MA,B25128_041EA,B25128_042EA,B25128_042MA,B25128_043MA,B25128_043EA,B25128_044EA,B25128_044MA,B25128_045MA,B25128_045EA,state
0400000US44,407484,4045,240618,5236,19734,2024,2255,635,11769,1802,4812,1015,505,366,393,280,0,206,148724,4320,3193,887,27005,2677,57599,3051,36806,2666,14740,1696,9381,1457,72160,2315,877,513,4909,884,11946,1432,13035,1413,11118,1186,30275,1965,166866,5651,51412,2999,11035,1875,36510,2808,3434,937,181,211,252,238,0,206,81306,4355,8154,1854,44114,3717,22035,2574,5173,1233,967,425,863,505,34148,2552,2031,860,13848,1614,11379,1417,4384,1249,1384,513,1122,410,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,124839,5712,14034,2090,72390,4498,33102,3018,3647,1084,1666,793,0,203,730546,9652,21646,2144,161502,5582,293932,7508,160083,5839,61779,3658,31604,3052,410242,4568,4718,944,51289,3156,107731,4746,74392,3448,55657,3211,116455,3894,592141,11341,213042,6365,50901,3922,142411,5036,17400,2334,1723,682,607,321,0,203,299380,8471,41241,3178,173970,6942,61556,3948,14058,1705,3743,1045,4812,1268,79719,3706,6897,1226,35806,3201,21917,2099,5775,1233,2872,763,6452,1264,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,33876,2415,3765,942,21811,2050,7775,1082,402,250,123,120,0,151,134919,2856,3115,749,29397,1873,54629,2870,28904,2145,12104,1341,6770,908,62657,1594,368,208,7120,1110,15560,1529,11435,1144,7856,1067,20318,1374,107985,3840,43999,2824,13120,1885,27600,2520,2951,829,292,203,36,51,0,151,42755,2488,6814,1445,23388,1861,8863,1325,2829,616,544,245,317,150,21231,1821,1539,557,9940,1589,5983,942,1443,473,1109,522,1217,331,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,171315,6171,15314,2043,104777,4926,45513,3591,3373,974,2338,876,0,200,972619,11389,23513,2269,211811,7268,405663,8028,220385,6371,77336,4121,33911,2797,521564,6781,6793,1370,52462,3052,130503,4254,102362,4204,75429,3374,154015,4897,864762,12955,311698,8253,71638,4263,217597,8006,19664,2555,1908,727,891,422,0,200,436938,9654,54845,3536,270632,8161,85084,4847,16847,2019,5250,1164,4280,996,116126,4737,9929,2184,51795,4134,30750,2622,10535,1489,5200,1019,7917,1144,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,5752826,28478,637830,11274,55629,4140,390169,9141,170587,7692,15499,2260,5946,1330,0,214,3607277,20885,92012,5020,898573,16097,1560420,21567,711791,12607,244136,6834,100345,4160,1507719,12726,16251,1810,166522,6341,392137,8010,300418,7681,231400,6418,400991,7829,3668586,28117,1456776,18455,378318,12478,989449,14876,78684,4752,6902,1674,3423,1135,0,214,1820878,20755,281292,10816,1127842,19448,329566,9649,56456,4438,14537,2042,11185,1566,390932,9969,38201,3371,191691,6577,103466,4753,32237,2619,12762,1821,12575,1459,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,641215,6863,97661,3575,12145,1854,61273,3251,21886,2518,1741,600,616,316,0,187,385645,5446,10170,1521,91544,4296,167452,4880,80424,3212,24290,1898,11765,1449,157909,2819,2902,858,17475,1935,38322,2406,29639,2225,19197,1812,50374,2345,289765,7493,136743,5634,38648,3235,90846,4833,6597,1419,360,336,292,288,0,187,122989,5502,18520,2385,75160,4432,24138,2365,4150,933,788,372,233,180,30033,2195,2687,765,14268,1715,8645,1228,1651,573,1369,477,1413,475,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,180212,3547,12875,1371,800,352,8003,1103,3834,770,148,119,90,80,0,149,110864,2506,2138,647,18820,1773,41573,2252,28303,1884,15955,1471,4075,631,56473,1626,234,182,4166,756,13399,1451,9743,1228,10373,1078,18558,1429,74653,3011,25867,2065,6633,1303,17491,1835,1552,480,191,252,0,149,0,149,35079,2270,4572,1032,19042,2027,8829,1400,1911,466,665,342,60,55,13707,1537,1040,438,5407,1040,4713,946,1088,370,495,265,964,414,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2019869,15507,193542,6669,19113,2171,119592,5301,48186,3499,4447,1128,2204,984,0,197,1238474,10813,28244,2297,265141,6787,530986,8832,276416,6312,101510,4337,36177,2457,587853,6773,5482,996,49705,2891,124220,4885,113193,4334,104491,3514,190762,5189,1087026,12936,396709,9744,96508,5278,272827,7242,24293,2961,2078,831,1003,542,0,197,551646,10192,71292,4311,331175,8791,116998,6187,21991,2570,5819,1056,4371,1120,138671,5171,11443,1675,60237,4007,40569,3352,14100,1728,5250,986,7072,1208,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,1703269,13837,172185,6601,21026,2175,108634,4803,39563,3658,1947,856,1015,432,0,195,1041497,11156,34467,2538,244902,6145,441845,10057,221022,6917,75686,4094,23575,2317,489587,5775,9252,1529,59434,3058,130655,3968,100682,3799,72645,3138,116919,3857,1025304,13212,394890,8536,102659,5062,267677,6802,22292,2638,1830,680,432,329,0,195,488055,11716,67988,4553,288619,9254,106650,5470,18209,2129,4553,1090,2036,657,142359,5650,15551,2029,68738,4082,40829,2784,9613,1519,3614,873,4014,819,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,531151,6909,44977,2625,3308,877,26269,2298,13697,1646,1035,457,668,321,0,189,303193,5897,5289,1085,52114,2890,113670,4429,72972,3762,35142,2568,24006,2225,182981,3406,1517,572,13433,1904,36956,2449,31189,2003,26964,2233,72922,3285,203385,5884,71931,3674,16111,1963,50596,3038,4174,1059,873,452,177,201,0,189,99960,4617,12822,1815,51683,3824,25443,2370,5541,1261,2561,733,1910,662,31494,2601,2339,838,10252,1467,10130,1599,4587,976,1741,659,2445,794,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,1549143,11056,162590,4685,17457,1694,95396,3987,47085,2683,1661,526,991,359,0,145,945395,7766,21361,2030,175166,5588,380873,6048,232396,5071,95123,3137,40476,2229,441158,4599,3942,1011,35537,2440,93200,3143,84560,3163,65302,2878,158617,3818,770395,9851,296550,6453,68876,3830,206123,5602,20071,2317,1047,494,433,167,0,145,342047,8061,40299,3429,198864,6055,78325,4326,16490,1776,4907,866,3162,680,131798,4115,10603,1291,61006,3408,38243,2506,10096,1175,4828,977,7022,891,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,155575,3816,20423,1726,1652,675,13499,1668,4936,1158,294,237,42,54,0,192,92708,3252,3286,957,22852,2179,36925,2488,17127,1678,8372,1175,4146,969,42444,1828,679,383,4804,911,9583,1274,9213,1278,6688,852,11477,1161,73362,3683,29895,2467,10184,1793,18217,2053,1446,578,48,85,0,192,0,192,33889,2541,6347,1424,17961,1992,7824,1537,1472,702,223,164,62,107,9578,1404,934,579,4801,1040,2289,701,728,469,421,270,405,228,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,836820,8764,50804,3712,2236,804,22358,2418,20032,2296,3937,1041,2241,735,0,221,466467,7006,3876,1000,55731,3640,160255,4863,118541,4901,73885,3875,54179,3078,319549,5222,2133,638,11293,1413,46348,3396,50373,3445,61622,3421,147780,5466,385031,8035,103361,5557,16246,2337,62955,4089,17719,2135,2740,921,3701,1066,0,221,208970,6383,17383,2049,90423,4364,52814,3846,21879,2076,11837,1428,14634,2204,72700,2973,2986,831,22577,2043,16449,1800,8717,1306,5722,996,16249,1832,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
