GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001EA,C17010_001MA,C17010_002EA,C17010_002MA,C17010_003MA,C17010_003EA,C17010_004EA,C17010_004MA,C17010_005EA,C17010_005MA,C17010_006EA,C17010_006MA,C17010_007MA,C17010_007EA,C17010_008EA,C17010_008MA,C17010_009EA,C17010_009MA,C17010_010EA,C17010_010MA,C17010_011EA,C17010_011MA,C17010_012EA,C17010_012MA,C17010_013EA,C17010_013MA,C17010_014MA,C17010_014EA,C17010_015EA,C17010_015MA,C17010_016EA,C17010_016MA,C17010_017EA,C17010_017MA,state
0400000US13,2466415,18717,321564,10162,108946,6411,68241,5536,212618,8720,28936,3554,21252,2865,183682,7523,155790,6929,2144851,17728,1641463,16987,708566,10589,503388,12765,138453,5587,75140,4812,364935,10670,210378,9438,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,4633,1059,11958,1693,3184,840,2443,762,8774,1431,7129,1306,288167,5332,223190,5096,95134,3795,64977,3212,21686,2171,9471,1467,43291,2925,20090,1900,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,10934,1834,22821,2770,3594,940,2824,847,19227,2657,17427,2461,356601,6930,299928,6500,123387,5155,56673,3799,19733,2305,12654,2023,36940,3208,22716,2543,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,67594,4099,199559,6666,28205,2850,19617,2350,171354,6420,148288,6238,2795400,17541,2181036,16720,914003,12260,614364,13408,185757,7465,95262,5121,428607,10930,233906,7888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,32001,2152,113976,6291,16796,2334,13636,2117,97180,5526,87145,5291,1467339,11736,1161178,12824,465293,8754,306161,8431,101830,4867,58913,4066,204331,6435,114632,4820,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,11443,1562,40743,3172,8270,1777,6842,1679,32473,2614,29577,2535,735713,8038,607661,7993,234359,5206,128052,5321,45315,3226,27957,2542,82737,3796,50877,3092,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,14630,1566,38978,3394,8027,1801,6498,1585,30951,2922,28077,2894,659986,8919,538817,8738,224127,6280,121169,5141,42343,3142,25838,2662,78826,3764,48940,3168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,36731,3235,95671,5260,18377,2312,13654,2010,77294,4855,65567,4154,973466,9634,765418,9714,291892,7098,208048,6495,67378,3594,34310,2817,140670,5592,73808,4634,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,22247,2802,121372,5569,15556,2338,11427,2155,105816,5229,92199,5035,945714,12281,705004,12699,282837,8789,240710,8866,70407,4517,36963,3305,170303,7030,92895,4798,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,4566,1124,19587,2122,4641,904,3504,792,14946,2113,13159,1990,312379,5283,253482,5127,80344,3616,58897,3278,20234,1780,12646,1599,38663,3087,22305,2374,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,15095,1916,69852,4569,11166,2052,8270,1801,58686,4079,50681,3907,1357220,13051,1014700,11571,448359,8595,342520,9330,97096,4794,50558,3534,245424,8313,136101,6382,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,18297,2359,89869,5202,12574,1998,9101,1799,77295,4762,66388,4620,1485188,13099,1150367,12016,477418,9473,334821,9222,92720,4189,40129,3387,242101,7176,129960,6011,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,53975,3367,185925,5805,30541,2654,23327,2417,155384,5014,132775,5001,2204137,13236,1732141,12836,645708,8829,471996,10482,151513,6062,77526,4270,320483,7556,167748,5248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,17923,1782,57057,3343,9183,1363,7843,1325,47874,2926,43980,2723,1296524,9332,1060989,8578,431620,5880,235535,6243,86067,4234,51070,3768,149468,4497,93142,3910,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,19771,2763,92512,4910,11513,2120,9174,1809,80999,4626,67448,4266,617028,9334,451584,8506,177567,5938,165444,5979,45015,3456,22978,2622,120429,5041,68463,3608,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,28915,2755,101510,5285,16695,1967,12580,1682,84815,4978,75437,4782,1364219,12490,1083444,12427,422282,9137,280775,8370,85218,4977,48826,3811,195557,5965,107414,5722,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,4788,1063,14318,1809,2571,776,2243,749,11747,1663,10302,1636,229647,4470,193712,4688,69687,2854,35935,2816,13030,1629,7417,1197,22905,2093,12460,1708,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,9360,1298,26212,2356,5178,1094,4402,1016,21034,2286,19185,2011,429703,5195,355544,5284,151102,3358,74159,3670,24214,2203,13794,1524,49945,2659,31341,2311,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,15723,1734,45369,3673,8295,1669,6500,1523,37074,3276,31216,3034,587242,9256,429996,7903,172538,5859,157246,5712,55168,3569,28993,2977,102078,4823,56220,4214,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,2372,686,11835,1762,1316,488,878,421,10519,1588,9417,1530,324338,6142,263644,6744,94593,3898,60694,4205,19625,2526,10072,1642,41069,3101,21684,2199,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,40237,3362,112080,5626,17908,2285,13554,1941,94172,5482,81694,5227,2027744,14882,1565999,12674,691793,8471,461745,11400,138332,6320,61083,4731,323413,9374,161731,6714,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,19970,2393,42267,3390,8360,1331,5466,1256,33907,3119,29025,3015,413332,6892,312071,6200,112442,5034,101261,4002,35642,2993,20692,2379,65619,3836,37026,3446,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,118957,5748,339087,8184,52598,3346,36471,2780,286489,7833,233721,7590,4031917,19646,2965905,18185,1221598,13034,1066012,14557,306856,8560,144609,6721,759156,13130,377301,10818,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100782,4421,64150,4036,194599,7580,33552,3314,25974,2792,161047,7179,138262,6624,2210834,17777,1728668,17187,686276,10779,482166,10132,135752,6248,72203,4820,346414,8324,187755,7326,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4380,882,1988,481,8629,1556,2444,838,2075,726,6185,1231,5722,1149,175201,4079,145917,4204,58280,2848,29284,2979,11162,1549,6932,1293,18122,2462,11545,2119,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,90171,5007,54904,4060,223368,6602,34698,3120,26313,2657,188670,5906,165290,5409,2608556,18848,2033715,15957,780883,11209,574841,12408,175935,6477,95590,4318,398906,9359,218240,7148,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,40862,2596,25322,2095,73053,3320,13642,1463,10684,1239,59411,2981,51728,3026,855673,7224,672446,6427,273121,5837,183227,4863,64110,3319,35722,2421,119117,4006,71050,3613,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,39285,3785,23276,2778,57453,4038,10175,1713,7415,1298,47278,4054,40660,3954,881658,9865,710660,8212,265213,7125,170998,6508,57800,3873,30271,2912,113198,5668,64128,4213,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,90872,4226,49686,3166,199206,6323,31138,2783,22983,2399,168068,5968,145904,5624,2914217,18594,2275883,17934,838348,10050,638334,11500,196926,7132,97229,5343,441408,8776,226217,6749,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,6341,1157,3265,856,18909,2270,1956,705,1463,627,16953,2301,14944,2106,225012,5585,168626,5389,66160,2969,56386,3724,16346,2149,8275,1541,40040,3084,21859,2331,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,49903,3878,28312,3112,98197,4850,13325,2258,9204,1840,84872,4588,72213,4406,1072785,9386,817487,10172,298844,6755,255298,7836,68528,4607,32744,3240,186770,6702,100291,5561,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,6446,1393,4006,1176,11608,1333,2121,596,1869,561,9487,1254,8378,1196,198959,4373,164065,4155,63152,2766,34894,2698,12061,1519,7932,1244,22833,2144,16013,1825,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,72814,4192,43162,3286,133718,6475,24711,3021,18743,2730,109007,5520,92899,5376,1469146,13060,1140187,12839,438413,9615,328959,8688,94876,5035,48374,3539,234083,7380,124702,5576,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,324734,10055,216431,8486,473456,12303,69617,4586,52175,4226,403839,12348,360669,12152,5722719,26365,4384744,27516,2052708,24345,1337975,20894,420157,12643,222905,7944,917818,16357,543913,12904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,29775,2707,20699,2275,27481,2972,4720,1242,3363,1072,22761,2606,20000,2382,635925,7914,535028,7840,275063,6113,100897,5008,35058,3486,20599,2495,65839,3573,38707,2914,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3467,705,1709,663,5445,1109,868,353,847,357,4577,1021,4408,1009,143467,2916,120042,2685,42368,2184,23425,2115,7775,1159,4661,955,15650,1761,9036,1299,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,52446,3814,29816,2806,107599,5618,17575,2592,12351,2258,90024,5215,78633,4652,1894812,14830,1497362,14952,633956,10387,397450,9750,117777,6730,61298,5448,279673,7542,157436,6789,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,51611,2915,31963,2693,87487,4591,16287,2113,13189,1916,71200,4143,61093,4200,1621495,12003,1312206,13050,536981,7728,309289,9351,106366,5198,61229,4117,202923,6765,118472,5685,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,24745,2233,12337,1625,38779,3321,7804,1517,5411,1264,30975,3016,25981,3016,408423,7921,326583,6959,112227,4773,81840,4509,28010,3128,14844,2169,53830,3120,27321,2516,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,38881,2398,22227,2101,76994,4122,14647,1819,11228,1726,62347,3701,56796,3582,1353791,10277,1098602,9100,419016,6116,255189,7527,89156,4355,53203,3317,166033,5385,98085,4199,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,4127,911,2418,804,5550,1181,1229,548,1012,483,4321,1090,3692,1019,135793,3745,113118,2980,46088,2494,22675,2327,10592,1742,7122,1579,12083,1606,7784,1369,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,146775,5838,59229,3994,212431,5847,36869,2834,21519,2287,175562,5534,117881,4538,485332,7669,324397,7248,109588,4446,160935,5698,44088,2956,17587,2058,116847,4637,49122,3419,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
