GEO_ID,C15003_001E,C15003_001M,C15003_002E,C15003_002M,C15003_003E,C15003_003M,C15003_004E,C15003_004M,C15003_005E,C15003_005M,C15003_006E,C15003_006M,C15003_007E,C15003_007M,C15003_008E,C15003_008M,C15003_009E,C15003_009M,C15003_010E,C15003_010M,C15003_011E,C15003_011M,C15003_012E,C15003_012M,C15003_013E,C15003_013M,C15003_014E,C15003_014M,C15003_015E,C15003_015M,C15003_016E,C15003_016M,C15003_017E,C15003_017M,C15003_018E,C15003_018M,NAME,C15003_001EA,C15003_001MA,C15003_002EA,C15003_002MA,C15003_003MA,C15003_003EA,C15003_004MA,C15003_004EA,C15003_005MA,C15003_005EA,C15003_006MA,C15003_006EA,C15003_007EA,C15003_007MA,C15003_008EA,C15003_008MA,C15003_009EA,C15003_009MA,C15003_010MA,C15003_010EA,C15003_011MA,C15003_011EA,C15003_012EA,C15003_012MA,C15003_013EA,C15003_013MA,C15003_014EA,C15003_014MA,C15003_015MA,C15003_015EA,C15003_016MA,C15003_016EA,C15003_017MA,C15003_017EA,C15003_018EA,C15003_018MA,state
0400000US17,8661938,4801,104838,6406,55187,3692,144543,7004,151999,7701,100189,5764,135380,5322,155233,5868,144233,6117,2004321,21697,309871,8217,569835,11823,1234767,18840,698002,12278,1757697,15944,803408,14204,184590,7258,107845,5086,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4363573,5516,33697,2285,12890,1900,29741,3474,88613,4796,70736,4066,107693,5054,102468,6059,68298,3802,1274406,16484,222369,8168,288014,7828,612386,10204,364142,10110,697223,12539,286021,7778,61351,3815,43525,3528,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2074504,3958,15482,1857,6034,1409,10546,1452,34444,2667,19323,1693,26707,2618,33553,2337,25576,2488,578730,9143,86182,3741,152488,5024,292120,6931,236728,6452,377035,9018,124708,4386,33674,2506,21174,1869,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1888479,4436,16688,1957,8413,1466,15649,2222,31198,2854,23684,2863,27207,2441,36780,3056,24135,2372,422313,7344,78965,4275,155741,5799,290335,6206,158308,5517,384495,8102,157694,5288,33557,2210,23317,1911,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2988790,4406,30726,2844,15206,2196,25211,2477,112808,5095,67440,4564,79703,4547,72037,4378,40833,3333,799916,12670,202625,6104,197430,6292,413620,9812,235061,8413,406865,8649,207579,7610,52767,2903,28963,2547,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3095255,5801,37365,2775,15980,2255,33433,3315,73155,4038,67050,5013,98438,5543,101833,5174,49516,4065,884714,14304,171819,7461,161496,6976,492715,9743,189683,7770,470739,10264,170535,6596,49216,3339,27568,2320,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,961240,2182,4411,1061,2406,695,2882,939,17477,1833,10602,1503,16561,2098,15510,2544,9750,1579,265076,7091,49256,3645,58358,3470,126063,5736,93335,4229,187513,5838,71715,3427,18480,1859,11845,1457,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4102486,3202,46682,3624,22257,2821,45349,4209,59586,4487,50342,3861,68327,4152,69808,4843,63315,3893,901946,15393,127379,6266,241562,7412,547820,14165,266499,7943,866352,13975,505272,10918,112754,5380,107236,5057,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4706644,2304,65556,5028,38631,3191,46476,4430,62833,4367,50198,4179,64363,4673,64775,4670,66517,4269,1051158,16950,133265,5476,227193,7104,521512,10599,362478,9287,1086715,13983,601150,11576,135323,5311,128501,4968,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6728347,3741,72507,3735,16719,2363,34706,3068,77207,3920,81031,4188,136278,6143,142027,6738,102425,3983,1704085,16820,275387,7129,510771,9757,1082642,13379,622089,10660,1145546,13438,535769,11486,111288,4649,77870,3579,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3700935,3137,43467,3179,10440,1544,17654,2461,40632,2547,24376,2360,38653,2527,45802,3155,46282,2695,823342,12125,117828,4570,254968,6336,539531,9213,413953,8036,847584,12158,305569,7229,78232,3841,52622,3039,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1952337,5129,28332,2622,11935,1723,21701,2584,50844,4013,40802,3867,62730,4239,70403,4283,36062,3173,478161,11565,127629,6267,109253,5492,328751,10059,179135,7400,253036,8078,111893,6006,24201,2617,17469,2199,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4097212,5025,35703,2766,10095,1508,18967,2376,80806,3526,56301,4184,92644,4959,101928,5053,57180,3514,1081298,13328,188655,6525,293251,8349,622709,12419,316815,8772,706922,13550,320428,7202,67649,4267,45861,3222,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,706329,1934,3347,785,921,478,540,245,9583,1445,5582,970,7965,1341,10705,1569,6930,1133,191118,6427,31281,2439,44316,2851,117071,5035,60796,3184,144135,5843,50044,3458,11866,1614,10129,1438,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1232583,2867,12252,1820,4883,1047,13436,2229,17287,1960,11641,1544,15767,1810,20151,2273,15209,1620,289281,6659,42587,2438,93577,3668,199169,5948,125055,4502,244556,5820,90029,3893,21162,2326,16541,1813,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1968167,1754,32904,3555,15925,2326,48037,4176,28835,3201,33735,3454,28817,2861,43225,3731,51883,3678,473687,10002,75464,4612,153443,6258,358921,9220,159610,7389,304948,9025,112195,5483,28328,2562,18210,1948,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,937214,1882,4562,957,970,468,2752,760,9965,1462,9730,1667,13931,1794,12570,1822,10161,1370,225386,6681,41692,3507,58464,3296,121519,4529,91199,3869,205513,6066,97780,4778,17948,1987,13072,1823,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6166384,2697,85601,5636,43774,3702,93512,5300,96567,6172,71631,6033,87020,4827,92644,5484,104010,5517,1602910,18557,154467,5858,311674,8765,712424,12300,392077,10875,1437307,16909,638113,13514,151341,5541,91312,4349,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1377548,3020,17950,2106,14590,2233,32415,3200,27865,2912,28482,3307,36624,3463,35900,3350,17782,2063,297144,8710,72663,4403,85843,4541,239513,7794,106315,5362,198116,6168,115927,5229,24107,2701,26312,2487,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13641473,4706,254262,9166,122558,6984,249347,9528,277128,9449,215921,9197,234644,7963,264315,9061,297692,9994,3085341,26035,529682,11183,617781,12208,1559272,20791,1155067,17625,2727078,26972,1474536,14998,372093,9632,204756,7032,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6762644,8355,86814,5474,37347,3765,82780,5957,133632,6498,140381,7290,176447,6818,162702,5729,89316,4488,1483455,19936,302055,8640,425005,10723,1027840,15774,623813,13772,1277412,14785,511174,12097,110281,4667,92190,4541,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,492017,2619,3246,862,539,440,1275,541,13082,1513,3040,642,5014,934,5104,789,5668,916,117123,4622,18547,2418,30922,1845,80799,3809,64255,3213,105625,4478,24169,2293,7182,1261,6427,1126,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7896470,5197,70007,4927,16907,2647,24622,2685,122230,6955,94802,4814,162429,6495,200417,7482,121860,5799,2360280,21490,304543,8272,545421,10280,1078506,14570,679330,12037,1329009,16436,573041,9686,126835,4931,86231,4684,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2557863,3011,25386,2164,12920,1978,28270,2358,42380,2830,43295,2631,58867,3091,74713,3458,38827,2616,681323,9218,127052,4582,188756,5597,417314,8290,188756,4863,421765,8107,149714,5515,32723,2638,25802,2050,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2804461,2990,30389,3047,14112,2384,30081,3332,28722,2805,34044,4159,41027,4118,50828,3806,50382,3479,525568,10703,129362,5951,238288,7014,484560,12007,245431,8272,566244,11190,233801,7207,59402,3252,42220,3024,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8895727,4102,83750,5143,25812,2697,41989,3635,145537,5962,112552,4705,182022,6740,197633,7726,127855,5632,2814891,21606,359911,9432,487639,8498,935635,15731,739478,13287,1611499,17068,740396,12267,169282,6126,119846,4962,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,730083,1245,9455,1644,9989,1871,6576,1376,14299,2322,11134,1860,12754,1985,13570,2077,12267,1738,171457,6910,32838,2741,41238,3716,93535,4830,62153,3466,141131,6187,69245,3842,15107,1583,13335,1785,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3319832,4393,34312,3225,16326,2389,31536,3589,64838,4461,65329,4166,91747,5500,91044,5106,58723,4143,829223,14501,147876,6242,200919,7015,484998,14902,312720,9477,575843,10818,234180,7643,46010,3334,34208,2807,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,563108,2209,3068,723,1616,936,1424,525,13314,1670,4848,981,8307,1350,9345,1572,8120,1353,150248,4720,25710,2491,37447,2538,82482,4260,62294,3705,110562,4922,30370,2403,6912,1124,7041,1236,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4473487,5733,50805,2940,23931,3073,41588,3236,120961,5515,80406,5566,106746,5682,124103,6241,75265,4656,1204266,16398,277871,8868,275055,9082,640910,11806,300500,10767,719980,12572,306012,8175,70973,3905,54115,3777,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17472861,10241,342753,9926,263474,9058,556661,14205,396680,11588,464107,12582,355185,11037,397205,12702,295077,10635,3639623,33824,786031,13641,1087549,20957,2728922,29226,1204220,20511,3266266,31535,1239900,20009,262623,8692,186585,6666,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1741949,2456,15842,2423,7114,1784,14897,2800,12096,1757,17908,2454,19022,2125,29820,3017,31067,2777,369046,8787,52776,3813,134157,5371,323883,9148,159609,5553,368302,8387,133071,5551,29826,1704,23513,1827,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,438654,893,2730,729,516,298,1362,680,7695,1151,5163,1042,7573,1219,6722,1179,4708,844,111001,3749,16126,1698,22244,2043,52826,3554,37916,2632,97824,3782,45406,2892,10940,1544,7902,1103,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5685318,6556,71558,5299,28827,3458,52775,4584,103285,5421,81348,5061,104758,5706,106028,5719,81182,5565,1168567,16303,230590,7594,346176,9486,781225,13337,426955,10499,1209217,15736,651715,13528,137045,4881,104067,5303,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4889314,3630,57567,4546,27146,2842,56880,5806,50260,4231,47664,3383,59479,4127,71689,4594,77546,4208,926068,15791,201581,7510,365062,9459,806079,13960,471400,8773,1059707,14025,435599,10952,101103,5072,74484,4648,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1300347,2472,12750,1682,3636,908,6828,1141,34836,3522,32825,2803,39852,3464,35059,3374,16329,2048,441013,10081,88277,4655,76061,3891,168448,5515,90019,5528,152256,6356,74951,3955,15674,1931,11533,1511,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3918997,3342,35859,3271,8478,1316,19139,2421,52803,3005,32017,2643,53411,3822,72011,3523,61826,3500,1080781,11195,142847,5064,270878,7162,565089,9340,411400,7889,742544,11028,265265,6681,60698,3011,43951,2917,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,388747,2395,776,470,1650,712,1829,792,3518,877,3365,1019,5794,1411,7260,1745,6233,1446,94610,5091,17220,1994,31095,2807,71151,4409,42212,2927,67108,4107,25746,2788,5441,1092,3739,939,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2382526,3319,65233,5219,112310,5829,103790,5311,110225,5465,95570,4956,37746,3238,53840,3863,23064,2629,582643,10913,64938,3523,40247,3128,274184,9069,228508,7327,424255,9110,115599,6083,26234,2944,24140,2750,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
