GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001EA,B16007_001MA,B16007_002MA,B16007_002EA,B16007_003MA,B16007_003EA,B16007_004EA,B16007_004MA,B16007_005EA,B16007_005MA,B16007_006EA,B16007_006MA,B16007_007MA,B16007_007EA,B16007_008MA,B16007_008EA,B16007_009EA,B16007_009MA,B16007_010EA,B16007_010MA,B16007_011EA,B16007_011MA,B16007_012MA,B16007_012EA,B16007_013MA,B16007_013EA,B16007_014MA,B16007_014EA,B16007_015EA,B16007_015MA,B16007_016EA,B16007_016MA,B16007_017MA,B16007_017EA,B16007_018MA,B16007_018EA,B16007_019MA,B16007_019EA,state
0400000US13,9565500,4170,1853054,4563,1560215,9400,204816,7193,36502,4756,35502,3614,16019,4009,6409687,4698,5445535,17853,533659,10664,198389,11810,162264,7273,69840,6999,1302759,3797,1222043,4734,30735,2237,25527,2998,19993,1896,4461,1539,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1339510,710,219113,890,173630,3787,6841,1492,2230,925,36093,3240,319,319,883244,765,649005,8007,23672,3175,12343,2047,195292,7200,2932,1100,237153,630,167477,3760,1501,541,3183,887,64788,3312,204,172,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1543083,1127,320334,1607,287663,3441,26813,2932,2951,1199,1322,762,1585,799,979485,2189,865758,5980,83209,4412,12662,2510,11377,1851,6479,1693,243264,1814,231574,1966,7214,1144,2532,833,1339,512,605,368,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12080329,2724,2180519,3148,1648768,9280,384435,7864,80946,5578,40626,3770,25744,4408,8071585,2720,6104039,17823,1142865,12135,470653,12080,263653,8746,90375,7343,1828225,2104,1547336,6599,106344,2554,112159,5773,52917,2476,9469,1741,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6200471,2345,1160525,2939,1046088,5884,70669,3994,25372,3346,12252,2009,6144,2261,4074622,3316,3708762,9072,196668,5524,85292,6548,64858,4194,19042,3616,965324,2458,923734,2807,15374,1633,19087,2243,5711,1010,1418,787,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2928815,2196,533669,2217,482507,4119,30896,2362,9076,1781,7240,1154,3950,1560,1893994,2135,1732048,6223,81765,3512,32248,4160,36548,2760,11385,1906,501152,1609,489029,1662,4546,815,4486,1031,2544,800,547,289,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2714575,2159,523168,2841,450515,4982,55673,3904,6084,1382,9163,1375,1733,697,1765355,2443,1540323,5878,143100,4402,27026,3048,39756,2683,15150,2650,426052,1831,404649,1938,8918,1289,6798,1346,5228,932,459,351,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4151726,2323,737217,3088,688421,4959,29515,2508,9742,2039,4298,985,5241,2819,2740381,2936,2586455,7244,75032,4559,39400,3595,25246,2440,14248,3176,674128,2512,657058,2975,4436,714,7809,1520,4158,1233,667,364,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4365879,3118,811340,3599,755640,4964,32957,4385,10264,2008,10831,2089,1648,827,2900931,3741,2665647,9053,110575,5358,71078,5377,43168,3401,10463,2675,653608,2631,588386,4069,10845,1166,47514,3457,6220,949,643,437,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1265476,1097,192007,1632,182011,2671,1956,738,4616,1219,1116,682,2308,1352,822901,1874,777725,3389,7817,1259,26567,2433,5778,1099,5014,2106,250568,1086,228740,2429,932,370,19110,2264,1198,392,588,331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5639774,1385,981105,1740,799945,5984,98133,3993,37716,3859,26557,2729,18754,3453,3811684,2189,3049811,12227,322884,5371,194178,9131,155504,5968,89307,7487,846985,2002,745460,3964,22279,1582,38484,3510,31374,1884,9388,1635,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6429039,1071,1021811,1037,793418,7332,105837,4666,73812,5443,35124,2930,13620,2877,4363002,1675,3286952,16982,407391,5879,400501,14198,207195,6600,60963,5448,1044226,1463,872999,5665,37007,1396,101434,4871,28057,1594,4729,1127,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9351921,1954,1637169,2569,1462785,6834,67675,4797,45031,4147,23202,2609,38476,4263,6144111,2846,5540859,12445,184908,6501,176312,8304,114249,5765,127783,8004,1570641,2059,1462307,4816,21830,1542,51686,3452,16331,1400,18487,2313,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5138667,2207,931971,2479,802308,5908,50038,2846,15497,2422,35107,2918,29021,4033,3401738,2490,2987378,9432,136177,4451,72497,5479,127208,3852,78478,5253,804958,1785,760584,2952,7415,1089,16922,1946,12353,1435,7684,1196,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2803484,2535,539158,2531,517375,3597,15226,2558,2445,1048,3461,1111,651,420,1823365,2423,1743762,5403,49471,4394,12082,2306,12303,1425,5747,1649,440961,1797,432932,1692,2850,894,2835,934,1751,551,593,439,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5709302,2818,1018196,3447,948700,5428,36342,3674,15878,2880,10739,1656,6537,2383,3740158,3094,3495581,7848,103955,4044,64994,4984,51967,3621,23661,4149,950948,2196,923198,2607,8725,1105,11264,1606,6346,1206,1415,601,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,972529,1021,165807,1413,157795,2323,3430,1109,1661,677,832,550,2089,842,627791,1485,599688,2803,9304,1721,9084,1673,3683,1130,6032,1265,178931,1106,173936,1317,1499,579,2360,630,378,266,758,267,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765526,1374,339966,1764,295256,3264,34131,2470,3255,1088,4342,947,2982,1122,1146869,1854,1008960,4398,91138,3089,16736,2269,20374,1911,9661,2236,278691,1481,265805,1290,5907,893,4223,829,2039,663,717,493,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2713912,1146,491622,1225,334778,6433,136307,5557,4746,1391,11792,1838,3999,1518,1800178,1312,1221559,10825,402052,7999,48270,5387,107701,4782,20596,3527,422112,1166,337798,3385,37319,1636,13565,2108,29694,1844,3736,1453,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1267099,798,199822,1052,186364,2166,5439,1196,4034,1058,3291,1204,694,596,848920,1236,780732,3755,19370,2229,27149,2484,16158,1832,5511,1552,218357,788,200755,1833,1593,614,14104,1878,1474,628,431,276,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8428759,873,1469611,1099,1045803,9652,256117,7019,94403,5075,54591,4002,18697,2881,5616197,1703,3746716,19610,968210,10119,513546,15049,289032,9224,98693,7604,1342951,1627,1040209,6622,118034,2442,116237,5154,55697,2894,12774,1981,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1950879,2090,365186,2668,261116,6240,86798,5569,1883,643,2885,1292,12504,1535,1255099,2599,805388,9175,352318,8183,14002,2512,12736,2306,70655,2979,330594,1977,214943,3378,92120,2657,5513,1198,3047,1147,14971,667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18610703,2258,3028079,3318,2115778,18024,497080,12353,244659,9088,114811,5039,55751,5154,12620177,3423,8548225,29769,2040148,14187,1107106,24105,713472,14546,211226,11419,2962447,2420,2199635,8646,295511,3769,292984,8442,144405,3492,29912,2837,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443944,3825,1689192,4211,1439909,8032,197385,5794,18779,2886,24202,2147,8917,2836,6239207,4180,5474049,11416,490582,8084,121244,8584,118425,6085,34907,4459,1515545,3900,1446873,5055,26159,2331,26181,3576,13293,1663,3039,909,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,704756,1259,119142,1317,113875,2213,1245,724,2665,1437,542,387,815,718,478257,1529,448535,2799,9295,1518,12463,2066,4060,1033,3904,1154,107357,748,100842,1225,311,249,5611,915,218,136,375,231,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10924135,3039,1940520,3439,1796955,7872,52823,3676,51831,4646,20310,2554,18601,3236,7144061,3284,6618585,14963,174301,5240,181505,8925,100537,4937,69133,6974,1839554,2328,1749479,4378,19189,1838,48495,3651,11779,1454,10612,1680,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3648387,1727,698146,2196,613790,3598,69674,3129,3572,1108,7616,1367,3494,895,2374210,2339,2114735,5272,180282,4001,21006,2394,40619,2517,17568,1929,576031,1966,551042,2126,11266,1129,5028,921,4627,700,4068,827,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3799838,1866,632013,2316,502620,6226,95183,5246,13480,2314,16426,2058,4304,1858,2508047,2141,2111078,9663,237294,7505,60192,4665,83333,4166,16150,3455,659778,1683,613277,3073,15807,1586,17546,2062,11741,1385,1407,634,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12087611,2317,1977128,2508,1755674,7556,104490,4741,74738,5186,31492,2810,10734,2437,7929290,3239,6997353,14480,408819,7648,291056,10333,176974,6027,55088,5597,2181193,2435,2021026,4896,40236,2029,85626,4637,28409,2062,5896,1200,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1001905,817,157482,1010,121022,3076,26042,2102,7748,2035,1796,727,874,570,673891,1252,517821,5553,85783,2535,47713,4706,16767,2080,5807,1814,170532,1029,141054,2191,7860,824,18170,2115,2585,661,863,511,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4608658,2409,801820,2651,738182,4884,46549,4221,7893,1572,6371,1267,2825,1429,3012884,2285,2790943,6543,141256,5286,41491,4196,32823,2805,6371,1603,793954,2009,768067,2363,10234,1877,9545,1694,5041,1266,1067,411,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,798872,1525,150083,1722,141500,1781,2769,864,1422,463,1457,428,2935,968,514276,1640,475395,3267,12708,1676,8846,2254,5699,1238,11628,1617,134513,1471,129063,1330,930,432,1890,591,494,522,2136,712,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6201062,3054,1094563,3667,996299,6057,65865,3704,12349,2696,10786,1667,9264,2398,4090719,3255,3786527,9628,167190,5237,54006,6261,49850,3730,33146,4413,1015780,2801,989738,3270,8028,1306,7958,1461,8346,997,1710,838,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25502406,4929,5242076,5965,3380093,20311,1643764,20141,78907,5467,102193,5435,37119,5304,17038823,5974,10709340,32004,5206299,25096,417871,14690,540733,11537,164580,10806,3221507,4706,2385585,7803,671177,5929,69828,4091,79581,3130,15336,2684,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2745950,1492,662364,1834,572047,4743,70931,4232,6701,1574,8843,1630,3842,983,1775744,1735,1485668,8491,194829,6920,36453,4338,43009,3834,15785,2423,307842,1418,280541,2054,14500,1132,6641,1346,4667,813,1493,410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595870,631,89988,989,85420,1193,995,452,2500,743,562,388,511,466,395798,1007,370142,2744,5115,945,14661,2627,3219,720,2661,1424,110084,647,103981,1253,555,296,5100,993,135,134,313,232,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7872076,3046,1358897,4230,1149346,7166,114700,4357,40223,3837,36124,3132,18504,3431,5325735,4656,4392710,11801,409714,8354,198972,10673,229161,7051,95178,7097,1187444,3199,1078395,3908,28928,1913,33946,3078,37136,2473,9039,1312,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6725680,2128,1167299,2629,907298,8777,159336,5473,41498,4410,46461,3899,12706,3370,4521755,2939,3604533,15168,397363,7899,180927,10169,290093,7765,48839,4960,1036626,2498,918243,4568,28828,2196,33229,3182,53161,2098,3165,901,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1742174,1501,277493,1929,271193,2225,3067,802,1902,960,845,483,486,480,1128320,2141,1095772,3670,14429,2423,9364,2737,7444,1358,1311,814,336361,1456,330065,1582,1901,800,3127,773,892,323,376,270,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5434494,2007,955196,2485,848107,5389,65459,3852,19290,2555,18889,1790,3451,1086,3578535,2630,3253366,7361,175767,4597,64746,4672,71854,3314,12802,2416,900763,2101,861933,3044,11960,1120,19122,1747,5792,1060,1956,522,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,547957,1505,101350,2200,91683,2399,8063,2368,130,135,603,354,871,553,364060,2677,336010,3769,20220,3132,2803,777,3001,704,2026,692,82547,915,79087,913,1932,605,915,458,177,188,436,190,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3301286,1252,564497,1252,21172,3015,542757,3301,201,254,69,116,298,353,2109824,-555555555,107777,7408,1997803,7695,2516,934,1037,521,691,698,626965,-555555555,46048,3249,579914,3327,741,426,262,354,0,221,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,72
