GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002EA,B20001_002MA,B20001_003EA,B20001_003MA,B20001_004EA,B20001_004MA,B20001_005EA,B20001_005MA,B20001_006MA,B20001_006EA,B20001_007EA,B20001_007MA,B20001_008EA,B20001_008MA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012MA,B20001_012EA,B20001_013EA,B20001_013MA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016MA,B20001_016EA,B20001_017MA,B20001_017EA,B20001_018EA,B20001_018MA,B20001_019EA,B20001_019MA,B20001_020EA,B20001_020MA,B20001_021MA,B20001_021EA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024EA,B20001_024MA,B20001_025EA,B20001_025MA,B20001_026MA,B20001_026EA,B20001_027MA,B20001_027EA,B20001_028MA,B20001_028EA,B20001_029EA,B20001_029MA,B20001_030EA,B20001_030MA,B20001_031EA,B20001_031MA,B20001_032MA,B20001_032EA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035EA,B20001_035MA,B20001_036EA,B20001_036MA,B20001_037MA,B20001_037EA,B20001_038MA,B20001_038EA,B20001_039MA,B20001_039EA,B20001_040EA,B20001_040MA,B20001_041EA,B20001_041MA,B20001_042EA,B20001_042MA,B20001_043MA,B20001_043EA,state
0400000US24,3334303,14777,1705678,9635,78208,4096,58063,4236,50234,3619,32443,2950,58822,3499,28577,2753,45503,3783,28504,3045,66255,4662,31137,3319,83664,4259,101899,5113,74080,4651,87648,5092,67961,4544,84682,4468,125934,5796,106837,4954,181129,5538,314098,7009,1628625,11110,98172,4493,62990,4086,69233,3995,45830,3033,76774,4997,38084,2859,63544,4110,38709,3417,71546,4816,38546,3211,95955,5287,101126,4901,80387,3887,87569,4874,66889,4031,81753,4612,108965,5555,88343,4559,160723,6092,153487,5536,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3897449,16070,1980825,10612,107153,4366,76349,4453,68765,4745,46610,3389,68690,4369,29840,2931,57194,3716,31649,2891,71728,5588,32864,3190,94775,5427,107281,5323,79746,4507,102083,5649,73555,4493,102237,5671,141166,6290,118208,5128,201930,8347,369002,8004,1916624,11080,140432,5163,93760,3923,97867,5883,60356,3922,97122,4910,48029,3403,76035,4187,43086,3332,86223,4632,38312,2631,106119,5822,121568,6399,95392,4829,101179,4942,71598,4487,94321,4723,130224,5346,109160,5516,143735,5055,162106,5685,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5055873,15410,2633133,12128,155507,5150,110093,4063,113698,5218,75391,3536,122783,4671,57513,3503,90769,3607,55485,3390,114657,5018,60008,3759,140574,5530,164246,4679,139215,5615,144071,5576,109860,4533,147704,5132,174556,5913,139327,5534,223743,6699,293933,6381,2422740,11803,201292,6353,142008,5549,146677,5519,108084,4439,172779,5594,84178,3907,130471,5142,79435,3626,137888,5920,70584,4263,170624,5584,165885,5399,122892,4991,115644,5417,83958,3576,91033,4279,119154,4594,88541,4563,108205,4013,83408,4165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3209787,8406,1669245,6152,89598,3366,62882,2929,63260,3779,40899,2549,63500,3548,26870,2400,47833,3056,27624,2410,65047,4024,34582,2765,80983,4369,104679,4288,95413,4750,104225,4108,79978,3725,99119,4098,129392,4427,98249,4253,150292,4739,204820,5323,1540542,6534,111321,4433,79389,3935,82438,3719,53590,3026,76474,4012,40398,2557,66180,4127,43395,3474,78180,3845,41106,2482,102623,3717,114141,4484,95761,3761,90184,3505,64870,3082,75384,3568,91678,4285,65886,3101,87948,3637,79596,3508,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1349501,11124,699237,7092,35141,3027,29709,3514,28357,3201,17982,2439,34778,3429,17261,2381,28125,3292,20277,2305,33719,3100,21046,2389,52949,3857,54339,3989,39461,3434,48416,3946,30126,2807,38220,3454,44096,3337,30860,2899,46652,3409,47723,3297,650264,8227,47849,3658,31550,2892,34329,3715,28255,2335,44354,4465,25675,2727,46100,3519,24545,2242,44601,4234,25022,2296,51046,4167,56121,3881,38295,3644,34405,3096,22802,2366,22948,2397,26092,2917,14569,1721,18605,2619,13101,1752,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3198822,16269,1651314,8957,87106,3982,67733,4650,67497,3765,44529,3554,71804,4210,36774,3153,59638,4133,40840,3500,77645,4218,45724,3399,96611,4723,112754,5371,97041,4670,107826,4769,77698,4350,90214,4623,106410,5140,85186,4437,123307,4607,154977,5264,1547508,12132,118335,5234,83340,4934,82413,4705,63364,4009,102536,5228,52437,3735,81198,4872,48786,3591,93704,4619,50208,3007,117136,5381,120532,4872,94653,4246,82969,4215,56568,3675,61832,3559,76317,4254,48541,3166,61000,3466,51639,3574,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,561236,5920,300969,3765,18564,1945,12290,1720,11874,1468,10491,1619,16037,2092,6484,1539,9926,1465,8291,1429,12979,1777,10357,1865,19200,2191,17559,1653,17049,2050,16363,1898,13443,1663,18203,2070,21603,2013,13332,1780,21941,1856,24983,2315,260267,3609,20432,2018,13644,1608,16054,2049,11876,1503,17948,2036,8687,1422,15782,2208,11039,1453,16218,1714,8564,1280,20411,2207,19491,1941,14817,1791,15671,2036,8349,1227,9939,1406,11069,1668,7828,1334,5317,1084,7131,1196,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1092495,5665,574899,4265,31242,2176,21262,1901,21878,2023,12174,1537,23193,1961,10946,1365,21125,2129,10656,1539,26067,2446,13849,1742,34104,2455,41761,2955,36565,2612,35957,2441,29076,1878,33995,2343,43559,2409,32493,2267,44054,3052,50943,2829,517596,3847,43092,2784,29498,2121,28684,2622,22350,2606,33463,2557,16333,1544,24034,2074,15109,1820,27435,2361,16257,2026,37880,2463,41530,2460,30319,2225,29118,1887,21181,1932,23792,1898,27920,2335,16034,1623,19492,1969,14075,1365,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1483087,10908,795722,6890,34214,3079,19607,2028,29522,3159,20134,2347,36016,3422,17831,2108,32906,2834,23809,2969,43215,3691,22636,2530,57888,3297,68737,4045,47518,3702,46326,3634,37166,3095,41670,3235,49789,3862,41507,3261,55890,3444,69341,3443,687365,7348,40974,3200,27054,2565,30816,2704,28183,2607,39715,3221,25858,2833,35805,2821,27758,2680,38116,3371,23975,3185,52838,3410,65133,3634,46743,3565,34834,2931,29946,2706,27864,2588,34855,2827,24164,2317,27788,2274,24946,2262,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,785939,7029,409361,4324,24211,1843,15765,1862,12351,1541,11736,1820,14145,1624,6576,1231,9690,1574,7595,1459,13057,1802,6873,1378,18326,2195,22067,2484,22708,2702,27060,2716,18230,2300,21314,2336,29210,2466,22510,2346,41207,2540,64730,3631,376578,4522,26630,2630,19546,2116,19466,2069,12454,1701,16995,1666,6958,1269,15225,2119,8466,1446,20631,2157,10122,1426,26742,2393,27759,2501,24153,2235,22718,2106,17874,1965,20412,1861,22495,2138,16599,1689,20939,1978,20394,2200,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4783780,19576,2509414,11678,112631,5573,70928,3982,75399,4206,52392,3590,93570,5328,44163,3872,85324,4278,50051,3690,112706,5594,47021,2745,122273,5310,130047,6226,109392,5749,110947,5477,85171,4299,122570,5862,164614,6726,132186,5658,264766,9082,523263,8818,2274366,13269,134987,5437,96281,4586,99888,4200,78888,4486,123492,4910,68363,4156,109151,5536,59669,3822,105456,4948,58084,4038,132511,6007,130335,6593,106844,5478,107750,4859,84356,4692,116311,5397,159665,5684,114979,5222,180621,5207,206735,6598,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,993302,12052,526317,7584,32947,3754,20777,2795,22389,2752,15738,2100,29417,3278,12506,2063,20435,2989,16767,2276,29716,3183,20149,2414,35784,3436,36184,2904,24623,2951,23695,2584,21466,2377,23312,2294,30193,2815,24342,2360,39868,3223,46009,3143,466985,7767,34127,2998,29123,2878,28864,2570,20280,2204,33946,3314,19711,2423,26201,3322,18046,2593,29351,2908,14956,1713,28927,2713,32817,2877,22988,2485,21993,2094,16772,1893,19198,2110,21148,2097,13870,1996,18313,2035,16354,2105,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10404534,28630,5360629,19315,252239,7091,175917,5966,175324,6051,130584,5928,218966,8060,115551,5948,204523,8467,125387,5759,232369,9341,114398,6361,290870,9963,327474,10774,265657,9851,273656,8464,212396,8197,282058,7971,362654,10097,283360,8076,487686,10317,829560,13666,5043905,19046,314357,8958,227992,6840,238603,7784,183766,6350,291273,7593,151288,7289,224490,8280,137168,6554,242799,8593,121286,5069,305857,9705,311937,8276,267762,9608,263487,7581,192058,6270,238166,7652,315056,9214,232843,7401,372645,9418,411072,10574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5102499,19335,2665726,13297,144165,5568,93539,5030,98238,6179,68561,4457,126150,6748,65394,4352,112600,5850,73738,4949,144655,7322,82806,5207,185568,7455,190276,7385,159812,7168,158082,6470,115781,5812,132687,5335,155171,6488,114537,5261,169526,5566,274440,7731,2436773,14720,193711,6070,126056,6194,126800,6752,102349,6272,148170,7089,82512,4171,129662,5204,88450,5193,139675,6268,75352,4251,175666,7326,194249,8044,148252,6249,139804,5978,97487,5652,94025,5735,106346,4590,79025,5045,94335,4944,94847,4438,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,455148,4136,250817,2897,10686,1345,8517,1177,9378,1473,5898,1104,8036,1334,3822,1137,6455,1324,5073,1017,9598,1504,5477,1176,11857,1634,15636,1914,14237,1682,15827,2002,12405,1812,16785,2010,19355,1907,13273,1448,26444,2153,32058,2615,204331,3024,14406,1692,10386,1259,11394,1569,8856,1207,10888,1461,6155,1165,8372,1397,5567,900,10658,1460,8022,1516,15456,2011,19072,2190,14367,1745,12914,1846,11633,1859,9278,1368,9962,1277,6411,1309,5601,915,4933,1038,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6133379,21265,3175421,11702,186914,5569,130230,5663,112561,4163,84890,4406,135790,6021,66353,4119,107624,5066,68224,3902,136375,5620,73744,4316,178096,6847,210305,7074,177584,5569,195302,6551,136106,5788,188953,6950,231710,7565,182827,5679,257568,7335,314265,6804,2957958,15283,237364,7727,170565,5732,166838,6048,121864,5106,185580,6853,99315,4480,151825,6454,97865,4770,163039,5967,90639,4653,217322,7612,222838,7096,159941,5708,156081,5497,111343,5440,118943,5332,160869,5696,108142,5824,122313,5134,95272,4276,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1961053,9322,1049462,6514,51491,3183,33595,2590,40071,3099,25287,2177,46159,3243,22932,2086,40561,2752,31107,2659,56751,3779,27819,2506,66993,3326,73392,3545,61112,3713,68596,3396,41832,2694,59324,3149,70385,3551,53893,3073,81375,3942,96787,3756,911591,6290,70749,3242,47337,3102,46910,2787,38874,2605,64436,2867,35993,2535,53007,3394,35666,2379,57725,3504,32768,2589,71086,3476,75801,3580,58979,2429,48946,3020,31209,2129,33172,2062,32057,2138,25641,2018,24820,1834,26415,2012,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2123431,11891,1115486,7965,76035,4491,43804,3763,44939,3731,26039,2715,51078,3827,25194,2725,44492,3687,28080,3251,59716,4429,29714,2807,65938,3894,67683,3911,57950,4245,61360,4662,46331,3638,52029,3888,73812,4170,52307,3563,89096,4356,119889,4557,1007945,9414,85081,4979,57674,4237,58344,3790,43804,3468,60341,3643,35796,3206,46417,3568,32349,3057,56341,4216,38425,3419,72789,3825,68378,3666,49938,3184,48789,2980,39364,2595,37355,2894,50845,3047,32322,2586,50421,3159,43172,2655,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6809617,21944,3549009,13473,205151,6296,142095,5879,129880,5526,87334,4855,134622,5369,66462,4287,112491,5040,74910,4409,147257,6816,74475,4271,187232,7032,230984,6960,186896,6775,216211,6953,161939,6829,201174,5526,269451,6732,194375,6456,307092,7941,418978,8684,3260608,15557,257016,6699,173207,6122,176933,5583,124870,4304,185753,6432,95361,4104,148680,5894,102940,5511,175613,5977,98425,5318,235538,6622,236346,7141,186748,5799,168891,5450,129882,5140,141455,5218,176828,5712,125575,4298,173118,5078,147429,5934,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,585421,7300,297315,4585,16140,1606,11830,1579,10504,1645,8015,1528,12976,1689,5866,1376,10915,1778,6322,1387,12316,1824,6307,1426,12035,2036,16216,2325,17563,2212,20188,2221,13015,1972,17532,2041,21281,1858,17064,2367,26436,2397,34794,2591,288106,4785,22058,2336,16494,2238,13823,2012,10708,1447,16383,2330,7405,1388,13098,1794,6821,1275,14001,1527,6970,1360,15014,1735,20886,2675,14959,1693,19592,2612,10517,1832,13738,1627,17678,2033,14016,1890,20506,1970,13439,1626,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2445188,15882,1267316,10069,71634,4221,52278,4227,49727,3446,38679,3564,61710,3861,31530,3443,51972,4371,33619,3024,64058,4000,34563,3627,86988,5857,93503,5567,73565,4570,70117,4922,55624,3942,68218,4218,83472,5077,55184,3627,82265,5324,108610,4425,1177872,10935,94358,4794,63024,4386,60674,3966,49563,3792,77977,4869,43316,2684,65897,4396,43721,3226,69567,4905,40194,3460,89548,5130,97113,5261,73390,4967,62812,3660,45259,3358,45453,3413,49270,3521,32989,2807,39829,3286,33918,2676,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,487740,5038,260041,3262,14679,1990,11581,1748,9176,1185,6702,1094,10649,1649,3922,845,8132,1493,5781,1228,11836,1533,8764,1499,16709,1811,19338,1922,17130,1755,20281,2239,14740,1791,17353,1883,16467,1643,11245,1553,14427,1409,21129,1551,227699,3868,16424,1585,13700,1646,14981,1793,8034,1150,14353,1677,6599,1253,10573,1407,6683,1147,12034,1273,10132,1638,22400,2047,19700,1935,16656,1479,14467,1646,9092,1281,8504,1111,8081,1308,4950,1051,5514,975,4822,757,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3341698,15420,1744679,10693,97527,5367,63753,4222,65915,4302,47038,3796,77183,4329,40850,3329,70660,4072,44848,3354,92567,5673,54259,3796,119407,6497,123888,6245,102846,6158,104781,5125,75205,4192,92847,4650,108216,4845,77934,4124,114522,5561,170433,6092,1597019,11828,112586,6030,91614,5534,93195,4886,60741,3438,106855,4728,56194,4653,85874,4458,56764,4101,100007,4803,58520,4078,122999,5004,123738,5604,99229,5587,90012,4900,61194,4134,55722,3593,67491,4407,46520,3405,57316,3551,50448,3666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14024656,30269,7607762,23034,342450,11009,226888,8215,244840,7552,179411,8179,316630,10019,176251,7902,303639,10366,216801,10099,387649,9342,236173,9482,487373,12032,504171,11690,395245,10544,408836,13224,314739,10433,374524,11519,484759,12262,365598,10793,618069,11381,1023716,16267,6416894,25566,453482,11397,311227,9664,351391,12864,262955,8863,412550,12489,240964,9933,347080,10565,229013,7920,360062,10159,210171,8168,416882,11367,421582,11661,344097,11063,333742,11077,258695,8391,304628,9385,349691,9498,212935,7799,290844,10017,304903,9259,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1561032,11198,866024,5661,49013,3522,32631,2193,36765,3120,24062,2577,36054,2906,17847,2348,29582,2456,16551,1976,38473,3492,23153,2538,48396,3523,58027,3128,43884,3508,47106,3469,35497,3599,43195,3595,55629,2936,51268,3956,75361,3865,103530,4544,695008,8726,69405,3873,46454,3564,48385,3023,35194,2912,48852,3871,25239,2920,34470,2666,22257,2165,37715,3364,23382,2633,47067,3321,48202,3752,41289,3317,34011,2880,23368,2571,23878,2022,27218,2650,18689,1842,21312,2152,18621,1810,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,370402,3658,187651,2588,11275,1228,8894,1087,8824,1212,4534,874,7176,1128,4062,845,5811,828,4965,1044,7423,1083,4133,951,11705,1783,13280,1720,11880,1509,11009,1407,9709,1500,9592,987,13922,1578,8666,1090,14594,1241,16197,1730,182751,2670,17804,1812,10193,1117,7812,1176,6611,1182,9736,1392,5860,1102,9795,1469,5223,938,9287,1349,4668,921,11466,1449,12986,1208,13693,1546,10753,1250,7593,1043,8542,1223,10066,1305,7576,1029,7637,900,5450,907,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4630121,16313,2418677,11683,131658,5783,82837,5347,78889,4591,49764,3682,97454,5063,45517,3237,79287,4479,48993,4366,100082,4904,57042,4222,125264,5199,140950,6933,118233,5875,122937,5339,99252,4846,120112,5022,154968,6084,122390,5778,224285,7244,418763,8362,2211444,12452,152263,6487,107273,4903,110318,5351,71806,3920,123871,5263,61949,3349,99506,4727,58285,4451,106165,4923,64937,4955,143594,4898,158948,6691,117292,5677,115596,6483,91245,5207,95969,5216,126734,4836,92090,4295,143297,5210,170306,5960,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3830405,18082,2065091,13107,105689,5212,65052,3980,63215,4532,42835,3361,69421,4669,37638,3346,58945,4585,46679,3939,82151,4732,47521,3208,118638,6135,125335,5246,109962,4826,100902,5005,88919,5251,101693,5362,140164,6054,122257,5990,207272,7027,330803,8436,1765314,11846,125740,5261,93321,4712,83691,4526,57095,3969,91994,4104,51546,3492,81445,4882,56572,3886,92904,5762,59672,4601,114703,5715,119478,5734,98612,4819,88558,4424,68730,4069,77129,4351,103142,4993,77845,4370,110521,5706,112616,4360,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
