GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004EA,B01001G_004MA,B01001G_005EA,B01001G_005MA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009EA,B01001G_009MA,B01001G_010EA,B01001G_010MA,B01001G_011EA,B01001G_011MA,B01001G_012MA,B01001G_012EA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015EA,B01001G_015MA,B01001G_016EA,B01001G_016MA,B01001G_017MA,B01001G_017EA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020EA,B01001G_020MA,B01001G_021EA,B01001G_021MA,B01001G_022MA,B01001G_022EA,B01001G_023MA,B01001G_023EA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026EA,B01001G_026MA,B01001G_027MA,B01001G_027EA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US20,92999,6001,46094,3471,7785,1317,7480,1420,4344,1013,4222,1014,1688,609,5135,1232,3165,1042,2253,718,3509,819,2455,628,2446,686,1007,419,460,301,145,132,46905,3882,8965,1623,6649,1315,6041,1280,2939,763,1659,659,3987,1021,2762,824,2088,740,3499,869,2757,710,3011,819,1455,525,771,356,322,220,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,94235,6001,46729,3888,8194,1606,6709,1435,7180,1691,3026,830,2034,777,3741,965,2589,899,2740,725,3424,1054,3258,980,2159,717,1103,476,419,303,153,146,47506,4270,8495,1801,7457,1514,6020,1418,2714,815,2176,1041,5037,1368,2891,1014,2535,834,2889,668,3384,931,1436,624,1457,553,818,362,197,203,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,97673,7420,47492,4379,8369,1564,7605,2076,5683,1551,2366,742,2382,1313,3816,1362,3573,1160,2338,810,3495,1101,2941,731,2804,944,1472,582,469,267,179,177,50181,5003,6468,1546,9182,2086,6927,1694,3691,1209,902,563,2207,775,2760,941,3098,1100,5160,1131,4414,1010,2596,843,1388,611,1084,545,304,225,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30593,2478,16352,1673,1617,570,2376,843,1733,615,1137,385,664,273,1353,650,843,503,938,519,1239,439,1952,752,1719,583,359,197,374,357,48,71,14241,1784,2275,643,1759,730,681,347,939,702,915,655,883,403,1024,442,646,331,1034,312,1329,431,1117,460,1238,506,382,246,19,35,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,187294,10053,92213,6219,14144,2221,12508,2012,12385,1925,6694,1475,4609,1000,7049,1488,4850,1059,4913,1235,8965,1385,7364,1453,5005,983,2341,662,959,523,427,300,95081,5512,17057,2155,14001,2083,8775,1390,6200,1339,2795,977,7272,1322,6939,1571,6159,1254,9345,1762,7897,1311,4276,947,2767,911,989,413,609,404,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,198384,10100,101131,6382,12529,1931,14449,1859,11906,1875,6574,1389,3608,778,8528,1578,7688,1459,7178,1218,11327,2036,7708,1490,5214,1016,3021,870,1211,600,190,181,97253,6558,12128,1691,12804,1824,11108,1936,4499,1203,4225,681,10060,2075,6986,1506,6296,1343,11146,1556,7715,1394,4982,1000,3246,963,1484,551,574,327,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,271937,10737,135876,6369,20918,2251,19552,2424,17759,2306,10042,1374,7007,1245,11291,1735,9904,1614,6310,1280,11587,1527,8603,1212,6914,1139,4300,725,1235,397,454,240,136061,6564,18501,1998,18269,2495,17954,1836,9194,1349,6566,1224,11572,1949,9795,1605,6982,1079,11168,1632,9918,1297,8270,1064,4624,793,2339,666,909,335,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,155738,6670,77159,4008,12616,1747,11634,1570,9688,1334,5110,961,3599,709,8082,1729,4653,927,4374,928,7089,1195,4548,823,3298,736,1280,563,801,369,387,256,78579,4394,12021,1762,10509,1516,9911,1464,5975,909,3027,686,7320,1279,5742,1173,4457,980,9085,1196,5219,1035,2906,757,1114,465,1160,409,133,126,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35860,4205,17613,2614,3165,1081,2594,853,2065,968,1007,500,745,531,1313,603,1633,820,843,547,1427,774,925,646,950,405,708,383,238,239,0,207,18247,2737,3719,1088,3193,1173,2451,1079,839,541,572,399,958,460,604,374,1131,525,1197,596,1125,487,1196,592,761,441,441,268,60,62,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149866,8432,78319,5190,12936,2079,8912,1612,10962,1863,5210,1104,3931,1069,5532,1328,5157,1334,3690,1002,6058,1354,7166,1110,5417,1113,2463,686,885,397,0,182,71547,5427,10556,1623,10926,2195,9300,1603,4760,1270,1751,611,6312,1457,4174,1004,3893,1049,5850,1175,4882,932,5125,1254,2473,643,1258,503,287,157,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27170,3166,12056,1805,1615,760,2121,696,1291,486,736,373,714,464,798,434,591,298,559,295,614,354,1259,463,786,415,447,212,501,299,24,41,15114,2028,2865,801,1787,553,1402,833,436,253,613,401,1023,434,719,353,659,392,1562,653,1661,625,1337,422,693,296,353,221,4,8,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43714,3916,22317,2364,4083,941,4403,1000,3266,952,1704,573,910,470,1011,562,882,396,1349,433,2402,593,681,328,908,453,553,302,165,184,0,155,21397,2378,3384,721,3681,894,2911,882,1990,550,323,214,1501,604,1054,453,2115,795,1623,588,1561,591,475,305,536,270,207,185,36,61,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,143566,8121,70162,4823,10727,1829,9187,1397,9219,1483,5141,1047,2344,653,6970,1464,5402,1058,4444,1286,6026,1209,4524,792,3539,738,1908,693,586,310,145,183,73404,5083,10828,1568,8907,1730,9133,1326,3874,983,1941,546,5932,1479,3931,998,5214,978,8098,1341,7289,1289,4882,1107,2436,954,794,328,145,170,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,22562,2362,12198,1734,1141,442,1593,645,1284,554,777,354,964,509,1010,489,887,530,885,726,1068,536,1054,406,772,270,380,274,333,247,50,69,10364,1497,1070,528,1451,622,890,409,779,551,887,361,741,338,350,257,190,163,1507,675,1318,407,393,244,499,278,234,179,55,68,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,243612,11255,118225,6872,21306,2544,15822,1914,13014,1904,8772,1834,3746,1123,10519,1653,6963,1652,6880,1674,9860,1562,9095,1278,6324,1333,3967,979,1595,502,362,244,125387,6898,21079,2308,15355,1953,12885,1921,6605,1108,5035,1221,9817,1846,8527,1312,6865,1427,11704,1738,12121,1667,8385,1386,4172,994,1956,571,881,459,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,70797,6162,37645,3918,4696,1686,4470,1080,4500,1226,2196,820,1921,833,3776,1170,2896,1069,2827,881,2649,935,2798,864,2785,822,929,434,732,515,470,334,33152,3562,4938,1345,3648,1147,4427,1240,1704,526,1090,511,2924,1155,2229,840,2581,970,2593,719,2545,796,1997,680,1567,465,540,291,369,440,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,581410,23387,289587,13236,46200,3469,33832,3010,30371,3008,16682,2055,8407,1257,25530,3150,24382,2946,19665,2676,30454,2905,24858,2889,16253,1961,8141,1275,4253,964,559,351,291823,12795,37353,3258,33262,3106,26579,3123,17205,2416,9595,1485,26881,2478,22449,2582,19536,2227,33634,3182,29281,3509,19791,2167,10094,1438,4158,1051,2005,590,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,241457,10393,122045,7047,21690,2754,18139,2457,14008,2358,8257,1620,5998,1224,11436,2201,8438,1638,5318,1220,12869,2022,6951,1204,5224,989,2651,743,854,413,212,144,119412,5802,19383,2353,17096,2161,13091,1888,9840,1709,3896,1022,12218,1942,7878,1366,5086,956,11549,2031,8274,1362,5928,1116,3395,760,1095,426,683,357,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,18934,2508,11285,1850,731,357,1161,619,1000,533,961,601,639,427,637,386,2210,1051,1171,644,755,605,1273,684,624,527,77,65,46,72,0,151,7649,1527,1768,761,622,331,800,415,387,279,393,306,787,407,620,341,254,221,863,475,494,264,371,277,237,158,53,77,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,309331,13713,153410,7939,24489,2505,23009,2226,20245,2639,12775,1879,6990,1360,14911,2345,10551,1610,7808,1300,12306,1778,9012,1459,6456,1246,3566,886,1035,491,257,240,155921,8184,25753,2905,24797,3008,18305,2393,10840,1452,7059,1507,15193,1901,10372,1626,7799,1210,11249,1341,10896,1659,8368,1088,3750,870,1184,451,356,208,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,309703,8731,156143,5720,19769,1720,21698,2269,18822,1523,9788,1258,6066,942,13771,1849,9546,1073,8620,1136,17166,1696,11990,1008,10159,922,5928,924,2280,458,540,254,153560,4751,19586,2027,18873,1702,17036,1541,10001,936,5284,756,11489,1442,9644,1422,10253,1110,17322,1360,12042,1155,11280,1049,6533,768,3266,535,951,305,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,182825,9150,92171,6103,10614,1477,13106,2092,9462,1496,5460,1376,3800,938,6836,1376,6715,1321,6115,1163,9957,1659,9132,1536,5782,968,3772,780,1162,352,258,216,90654,5010,10642,1394,11528,1654,8022,1602,4882,1133,4201,1200,7728,1306,7345,1434,6523,1311,9318,1456,9682,1621,5843,1005,3195,748,1228,667,517,331,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,309371,11537,155468,6177,27023,2389,26130,2531,16043,2002,10621,1642,7140,1357,16992,2339,10887,1737,8874,1712,11637,1494,8631,1550,7405,1426,2803,753,840,389,442,268,153903,7626,25468,2397,22005,3004,17489,2094,10339,1389,7826,1288,13075,2200,10454,1609,9265,1494,13740,2109,9656,1420,7933,1391,4438,899,1736,576,479,373,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
