GEO_ID,B25115_001E,B25115_001M,B25115_002E,B25115_002M,B25115_003E,B25115_003M,B25115_004E,B25115_004M,B25115_005E,B25115_005M,B25115_006E,B25115_006M,B25115_007E,B25115_007M,B25115_008E,B25115_008M,B25115_009E,B25115_009M,B25115_010E,B25115_010M,B25115_011E,B25115_011M,B25115_012E,B25115_012M,B25115_013E,B25115_013M,B25115_014E,B25115_014M,B25115_015E,B25115_015M,B25115_016E,B25115_016M,B25115_017E,B25115_017M,B25115_018E,B25115_018M,B25115_019E,B25115_019M,B25115_020E,B25115_020M,B25115_021E,B25115_021M,B25115_022E,B25115_022M,B25115_023E,B25115_023M,B25115_024E,B25115_024M,B25115_025E,B25115_025M,B25115_026E,B25115_026M,B25115_027E,B25115_027M,NAME,B25115_001EA,B25115_001MA,B25115_002MA,B25115_002EA,B25115_003MA,B25115_003EA,B25115_004MA,B25115_004EA,B25115_005EA,B25115_005MA,B25115_006EA,B25115_006MA,B25115_007EA,B25115_007MA,B25115_008MA,B25115_008EA,B25115_009MA,B25115_009EA,B25115_010EA,B25115_010MA,B25115_011MA,B25115_011EA,B25115_012EA,B25115_012MA,B25115_013MA,B25115_013EA,B25115_014EA,B25115_014MA,B25115_015MA,B25115_015EA,B25115_016EA,B25115_016MA,B25115_017MA,B25115_017EA,B25115_018EA,B25115_018MA,B25115_019MA,B25115_019EA,B25115_020MA,B25115_020EA,B25115_021EA,B25115_021MA,B25115_022MA,B25115_022EA,B25115_023EA,B25115_023MA,B25115_024MA,B25115_024EA,B25115_025MA,B25115_025EA,B25115_026MA,B25115_026EA,B25115_027EA,B25115_027MA,state
0400000US13,3656407,14418,2261166,19480,1685460,18105,1369571,16741,500385,10594,869186,12447,315889,9758,82009,4963,32115,3095,49894,3982,233880,7587,85282,5069,148598,5550,575706,12574,1395241,15955,780955,14631,380838,10083,213927,8384,166911,6516,400117,11777,85380,5468,50053,4052,35327,3650,314737,9668,215823,8993,98914,5419,614286,11929,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,445936,4817,252435,5537,188728,5107,149573,4619,43621,3180,105952,4164,39155,2946,12952,1700,3747,916,9205,1236,26203,2403,4327,1057,21876,2160,63707,2852,193501,4944,120658,3724,82878,3239,43867,2834,39011,2928,37780,2997,11918,1787,4861,1055,7057,1286,25862,2256,14616,1529,11246,1724,72843,3892,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,597421,4571,411958,6794,301075,6731,261017,6419,95014,4178,166003,4959,40058,3146,12436,1605,6057,1340,6379,1241,27622,2661,12627,1898,14995,1633,110883,4383,185463,6126,99272,4751,59836,3896,31705,3060,28131,2598,39436,3288,10891,1795,8190,1609,2701,951,28545,2872,21745,2614,6800,1266,86191,5029,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4794523,12954,3129641,16316,2267884,16660,1874549,14932,708379,10883,1166170,11404,393335,9295,122762,5823,48037,3326,74725,4164,270573,7973,102225,5797,168348,5505,861757,11578,1664882,16458,831579,14466,410991,10727,221144,7254,189847,7217,420588,10154,91200,5099,48114,4146,43086,3167,329388,9010,220577,7824,108811,5210,833303,11108,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2515143,11611,1714880,13299,1247392,11677,1032304,11623,372245,7622,660059,9384,215088,7012,71547,3439,32877,2431,38670,2572,143541,6050,58371,4009,85170,4473,467488,8454,800263,10613,386303,9109,181254,6261,93418,4945,87836,4217,205049,7666,47079,4019,30627,3377,16452,2043,157970,6061,115316,4871,42654,3023,413960,8359,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1247249,6782,881480,8544,639968,7757,546551,7611,193918,4546,352633,5801,93417,3837,33821,2488,19634,2219,14187,1490,59596,3472,29961,2730,29635,2255,241512,5637,365769,7852,156831,6359,81453,3515,41404,2456,40049,2606,75378,5035,19764,2834,13040,2388,6724,1144,55614,3670,42268,2985,13346,2058,208938,5483,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1111582,6565,738336,7661,546228,7484,466076,7581,176454,4961,289622,5836,80152,3838,27871,2271,14551,1883,13320,1398,52281,2937,25225,2197,27056,2098,192108,6427,373246,7105,174552,5019,94557,4241,51569,3396,42988,2860,79995,4107,22499,2506,13375,2076,9124,1589,57496,3065,42898,2867,14598,1734,198694,6268,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1716168,8844,1138253,12189,824998,10446,675618,9484,222140,6413,453478,7614,149380,4897,46278,3067,18613,2001,27665,2379,103102,4434,35943,2795,67159,3277,313255,7434,577915,9596,306841,7445,152502,5450,77915,4989,74587,3478,154339,6554,39477,3288,22225,2721,17252,2301,114862,5442,78867,4509,35995,3069,271074,6097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1737908,9569,1122294,10824,796349,11035,618923,11269,211730,7421,407193,7305,177426,7573,48952,3593,19773,2540,29179,2842,128474,6230,48052,3826,80422,4577,325945,8044,615614,11160,312237,8929,127581,6546,67071,5067,60510,4055,184656,8174,37011,3301,21261,2488,15750,2269,147645,6923,104011,5653,43634,3451,303377,8438,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,545226,5325,387101,5032,276503,4586,229800,4544,67223,3324,162577,3822,46703,2483,16567,1651,8631,1241,7936,1268,30136,2235,14837,1713,15299,1563,110598,3573,158125,4266,66423,3875,34642,2859,12765,1851,21877,2160,31781,2924,8308,1409,6029,1212,2279,606,23473,2855,16772,2394,6701,1408,91702,3794,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2177934,7798,1436159,11090,1055005,11698,844798,11243,324562,7955,520236,8070,210207,6147,61052,3695,22453,2236,38599,2888,149155,5573,48847,3584,100308,4654,381154,9222,741775,10581,399834,8435,197669,6779,105063,6051,92606,3830,202165,6649,47210,3554,26910,3098,20300,2291,154955,5277,102135,4529,52820,3826,341941,9594,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2559951,9181,1579953,12525,1159503,12145,965346,11503,371234,8100,594112,9418,194157,6195,54285,3404,18136,2417,36149,2639,139872,4868,50870,3455,89002,4338,420450,8511,979998,12799,453901,10476,223368,6430,102968,4963,120400,4987,230533,7811,51009,3838,23106,2743,27903,2623,179524,6755,118362,5657,61162,4049,526097,11066,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3858532,11041,2717217,13903,1946406,11119,1582318,12028,541245,8373,1041073,8609,364088,7544,115217,4603,51150,3045,64067,3519,248871,5804,98628,4364,150243,4370,770811,11288,1141315,12832,533318,10493,239485,7473,117675,5458,121810,5412,293833,8125,66837,4502,37408,3237,29429,2722,226996,7223,158583,5561,68413,4335,607997,9869,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,1112865,9659,952954,8946,361634,6094,591320,6161,159911,4451,61876,3000,33714,2880,28162,1727,98035,3654,49765,2874,48270,2395,410408,6657,623989,9511,271085,6271,138404,4781,71506,3545,66898,3497,132681,5576,33374,2998,20813,2469,12561,1664,99307,4122,76148,3659,23159,2209,352904,7646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,535598,8809,403645,8790,131766,5947,271879,6697,131953,5577,33591,2996,13728,1898,19863,2408,98362,4713,34993,3221,63369,3890,208605,6839,360168,8053,207556,6851,81553,5307,43694,3840,37859,3574,126003,5409,22937,2173,12733,2039,10204,1431,103066,4968,71608,4273,31458,3049,152612,5750,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,1570137,13846,1130585,12924,947006,12484,329058,7272,617948,9117,183579,5795,58244,4185,27476,2713,30768,3107,125335,4348,46873,3116,78462,3173,439552,8133,804043,12651,388714,10005,190008,7258,94266,5230,95742,4819,198706,7782,43669,3495,25584,2830,18085,2281,155037,6820,110246,6203,44791,3425,415329,9465,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,276490,4576,194334,4332,165906,4566,52024,2394,113882,3460,28428,2265,10352,1428,5359,1099,4993,962,18076,1865,7085,1359,10991,1421,82156,3609,138314,4472,58767,3469,36942,2556,18718,1747,18224,1811,21825,2397,5249,1228,3816,1017,1433,590,16576,1911,12862,1740,3714,771,79547,3300,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,490394,5329,361725,5019,311975,4922,121842,2984,190133,4028,49750,3073,16253,1664,8475,1205,7778,1329,33497,2315,15759,1653,17738,1607,128669,4207,253765,4887,108072,4597,57451,3589,31903,2314,25548,2416,50621,3037,13139,1727,7690,1331,5449,1049,37482,2559,28400,2336,9082,1282,145693,4535,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,562960,8151,393916,7994,313052,6751,104860,4602,208192,6066,80864,4677,27848,2486,10309,1701,17539,1841,53016,3243,18581,2258,34435,2469,169044,5412,479105,8502,265439,6419,143688,5440,71503,4091,72185,3859,121751,5256,35615,2919,20747,2496,14868,2008,86136,4130,56664,3435,29472,2813,213666,7474,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,366739,5787,273146,5395,231302,5932,74582,3729,156720,4404,41844,3617,13941,1977,6028,1260,7913,1532,27903,2689,11524,1693,16379,1946,93593,4372,150876,5392,68327,4364,37642,3400,17246,2142,20396,2375,30685,2830,7000,1474,3527,984,3473,1058,23685,2374,16090,1960,7595,1431,82549,4219,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2009034,12864,1531770,13362,1271377,12532,504835,8397,766542,9001,260393,8062,75820,4606,24044,3007,51776,3151,184573,6503,59095,4059,125478,5097,477264,9923,1178929,11453,674116,11529,360684,7984,190347,6406,170337,5136,313432,8078,80420,4933,38240,3501,42180,3447,233012,7316,149841,6737,83171,5174,504813,9132,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,513843,6398,356883,6643,277746,6048,85295,4350,192451,4610,79137,3479,24806,2175,10915,1633,13891,1758,54331,3218,22508,2061,31823,2270,156960,5808,247954,6175,128521,5267,64130,3911,36875,3547,27255,2598,64391,4096,19196,2682,11479,2038,7717,1827,45195,3672,32053,3440,13142,1684,119433,4966,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,3838902,20752,2804535,17001,2268862,16255,829865,10994,1438997,14231,535673,10008,160302,5583,59476,3449,100826,4357,375371,8796,121788,6178,253583,6756,1034367,12677,3394792,20532,1756583,19164,887157,16530,431591,11036,455566,10054,869426,12796,199152,8045,90867,5478,108285,5860,670274,11361,384975,9492,285299,7313,1638209,18815,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2455141,15671,1778102,16570,1461116,15771,508336,9546,952780,11733,316986,7779,87864,5036,37420,3453,50444,3622,229122,6615,83719,3993,145403,5850,677039,10995,1388604,15481,728113,10852,368334,8863,189664,6556,178670,6927,359779,9715,81440,5480,47433,4421,34007,3620,278339,8457,189495,7802,88844,4242,660491,12553,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,193342,4346,140571,4053,123564,3819,46285,2289,77279,2846,17007,1964,6697,1069,3858,761,2839,748,10310,1448,4759,1027,5551,1067,52771,2708,120133,4378,47639,3869,26733,2642,12346,1554,14387,2102,20906,2745,6909,1539,4191,1301,2718,837,13997,2307,10887,2097,3110,1113,72494,3481,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3013093,17798,2162197,16193,1791730,13998,615921,9283,1175809,10938,370467,9472,119987,5109,52452,3331,67535,3492,250480,7600,91597,5489,158883,4972,850896,12396,1593562,15621,759898,15424,332156,9868,165309,6772,166847,6799,427742,11046,90646,5439,54420,3856,36226,3221,337096,9705,238643,7495,98453,5702,833664,12036,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,957858,7425,699642,6985,574202,6227,200964,5093,373238,5294,125440,4484,41711,2516,19347,1679,22364,2105,83729,3763,33339,2438,50390,2592,258216,5893,508093,7135,269946,6184,139106,5260,73728,3540,65378,3552,130840,4367,36041,2498,20850,1955,15191,1803,94799,3700,69073,3359,25726,2175,238147,5545,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,948891,9420,680208,9419,578699,7895,189112,5699,389587,6667,101509,4677,34018,3124,14679,2190,19339,2150,67491,3689,23791,2327,43700,3061,268683,6117,604314,9054,298188,6826,171246,6021,83015,4438,88231,4689,126942,5913,33957,3258,18760,2306,15197,2200,92985,4998,67374,4283,25611,2671,306126,7815,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,3405756,16407,2480512,17069,2027490,16461,679026,9608,1348464,13482,453022,8295,144540,4899,59161,3353,85379,4195,308482,7045,110745,5327,197737,4834,925244,12175,1550281,14088,723783,11922,339265,8392,151311,6193,187954,6626,384518,9657,83524,4712,46246,4081,37278,2885,300994,8130,205680,6154,95314,4677,826498,11513,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,240618,5236,173179,4755,141009,4589,48820,2843,92189,3606,32170,2552,9103,1464,3522,1004,5581,1040,23067,2250,9079,1406,13988,1678,67439,3547,166866,5651,77083,4162,33958,2947,16373,1913,17585,2096,43125,3379,9199,1576,4396,1030,4803,1163,33926,3037,22861,2336,11065,1752,89783,5419,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,905554,10902,723929,11352,225684,6157,498245,8040,181625,6334,47343,3598,18048,2384,29295,2914,134282,5671,46304,3508,87978,4431,360073,7235,592141,11341,315331,8913,143461,5680,73554,5075,69907,3954,171870,6607,34510,3189,17947,2318,16563,2150,137360,6006,93631,5087,43729,3614,276810,8331,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,171224,3798,148898,3592,54437,2796,94461,2843,22326,1969,7457,1095,4346,858,3111,710,14869,1509,8185,1416,6684,1061,60228,3234,107985,3840,45789,2564,21613,1981,9951,1277,11662,1632,24176,2162,6725,1030,4511,941,2214,571,17451,1893,12896,1733,4555,918,62196,3142,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,1210515,13431,983649,12705,318613,7921,665036,9923,226866,7344,62817,3662,25294,2274,37523,3080,164049,6184,58611,4388,105438,4565,454983,10018,864762,12955,465163,10375,229352,8019,120001,5757,109351,6118,235811,7222,56770,3955,31781,2835,24989,2966,179041,6661,120724,5597,58317,3681,399599,9011,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
