GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001MA,C18101_001EA,C18101_002EA,C18101_002MA,C18101_003EA,C18101_003MA,C18101_004EA,C18101_004MA,C18101_005MA,C18101_005EA,C18101_006MA,C18101_006EA,C18101_007EA,C18101_007MA,C18101_008EA,C18101_008MA,C18101_009EA,C18101_009MA,C18101_010MA,C18101_010EA,C18101_011MA,C18101_011EA,C18101_012EA,C18101_012MA,C18101_013EA,C18101_013MA,C18101_014EA,C18101_014MA,C18101_015EA,C18101_015MA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018EA,C18101_018MA,C18101_019EA,C18101_019MA,C18101_020EA,C18101_020MA,C18101_021MA,C18101_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,62046,4841,1215043,7648,2994158,5137,320217,9961,2673941,11121,551390,3086,197831,4816,353559,4941,5201419,8152,1222245,6787,40559,3825,1181686,8029,3260260,4109,337779,11048,2922481,12483,718914,2601,265838,6446,453076,6659,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,4220,940,154134,1540,412667,2818,34714,2825,377953,3432,105246,812,32884,1860,72362,1979,698795,1911,152641,1143,3234,788,149407,1305,418534,1428,29112,2094,389422,2455,127620,798,43914,2616,83706,2653,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,11314,1854,209366,3033,477005,2381,61997,4324,415008,4631,112512,1278,44618,2629,67894,2579,822050,2915,210659,2154,7549,1454,203110,2847,484900,2349,55840,3345,429060,3851,126491,1446,43721,3045,82770,2828,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,60066,4205,1445824,4515,3912825,4309,335606,7291,3577219,8440,769309,2257,250143,5648,519166,5386,6491836,5144,1450372,3913,33388,2962,1416984,5104,4045752,3132,332037,6748,3713715,7252,995712,2866,343718,6795,651994,6618,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,45109,3603,756601,4550,1976833,3958,239711,6394,1737122,7204,409973,2013,152102,5113,257871,4993,3331751,4790,774296,4059,25579,2511,748717,4680,2038337,3645,237848,5969,1800489,7264,519118,2389,198640,4130,320478,3915,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,19351,1876,350959,2983,941258,2441,91612,4469,849646,5184,214332,1274,73150,2770,141182,3062,1554511,3463,356185,2547,12238,1342,343947,2717,935131,2557,88527,3910,846604,4293,263195,1477,83158,2824,180037,2853,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,20869,2525,345495,3362,857570,3048,94720,4299,762850,5549,181778,1313,69257,3027,112521,2875,1444447,3443,352630,2720,11641,1622,340989,3116,866489,2649,90071,4727,776418,5061,225328,1733,79245,3174,146083,3160,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,31968,2985,483038,3749,1312316,3260,214467,6467,1097849,6789,288473,1311,117158,3331,171315,3455,2226916,4397,493181,3116,19309,2267,473872,4031,1370639,3186,207481,6336,1163158,6738,363096,2081,147912,4739,215184,5060,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,36671,3592,537040,5408,1354080,3898,185300,7467,1168780,8431,274783,2301,107818,3385,166965,3426,2364857,5049,540967,4469,20917,2568,520050,4980,1466691,3027,186808,6434,1279883,7239,357199,1951,143739,4937,213460,4920,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,11142,1679,120786,2443,399942,1898,58946,3814,340996,4074,110643,877,37414,1929,73229,1909,672336,2329,123391,1556,5689,1223,117702,1976,416252,1684,56067,3343,360185,3450,132693,1086,45448,2303,87245,2334,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,35255,3228,652276,3788,1798082,3415,160035,5580,1638047,5909,357967,1695,107687,3656,250280,4097,3064942,4008,658623,3090,18241,1957,640382,3775,1940703,2637,168662,6866,1772041,7452,465616,1712,154215,4305,311401,4336,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,40553,3616,666542,4246,2108573,2144,190857,6991,1917716,7589,437193,1530,137272,3910,299921,4018,3465229,2989,676829,1939,21113,2546,655716,3093,2219864,1967,202394,7266,2017470,7840,568536,2057,192929,5127,375607,5485,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,69403,4234,1056679,5364,2991314,3405,379685,7813,2611629,8418,681809,1892,236724,4348,445085,3987,5011595,4144,1078361,2772,40659,2883,1037702,3575,3081809,2440,379921,8729,2701888,9052,851425,1841,306568,5004,544857,5352,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,30034,2260,627091,3462,1689980,2638,154216,5217,1535764,5569,351320,1651,117224,2756,234096,2947,2733469,4009,623853,2683,18384,1974,605469,3452,1686852,2631,143414,5257,1543438,5414,422764,1586,130403,3377,292361,3499,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,20386,2605,347661,4588,845351,3018,127676,5356,717675,5615,185711,1534,75640,3274,110071,3350,1528459,4365,357617,3658,12313,2102,345304,4449,928127,2398,131589,6248,796538,6577,242715,1651,106708,3458,136007,3390,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,41827,3461,667428,4624,1795118,3761,234314,7998,1560804,8360,403373,2119,154591,4803,248782,4855,3061646,4737,678459,3891,23807,2318,654652,4704,1872561,3446,228843,7184,1643718,8081,510626,2370,184433,4199,326193,4537,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,4994,1031,109696,1802,310193,2087,39847,3316,270346,3334,83737,698,30258,1838,53479,1904,508838,2323,110479,1855,3042,886,107437,1981,307926,1854,32005,2722,275921,3191,90433,953,29631,1867,60802,1942,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,11542,1629,227956,2472,565103,2115,53832,3415,511271,4279,119933,939,41309,1887,78624,1919,941954,2615,229745,2159,6355,1177,223390,2300,565396,1620,47902,2558,517494,2983,146813,1452,48381,2085,98432,2373,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,19095,2780,320245,3400,882976,1555,102606,4840,780370,5219,197451,980,70728,3533,126723,3534,1436207,2149,328262,2134,14230,1737,314032,2477,887658,1683,100584,4637,787074,4789,220287,989,76137,3237,144150,3414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,6980,1369,127442,1696,416695,1619,43441,3031,373254,3543,96609,917,32041,2194,64568,2205,666523,1873,128510,1320,4766,1065,123744,1636,424272,1219,46189,3766,378083,3895,113741,986,36632,2282,77109,2574,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,41113,2989,976897,3791,2725311,2493,215116,7407,2510195,7768,559230,1970,169967,5137,389263,5228,4547864,3118,975764,2435,26646,3284,949118,3634,2827811,1963,213694,6812,2614117,6819,744289,2205,254490,5448,489799,5387,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,10761,1754,244130,3610,604522,2911,80189,4278,524333,4772,148246,1342,62310,2730,85936,2766,1042519,3200,243524,3065,7886,1526,235638,3335,621701,1893,75929,4401,545772,4233,177294,1461,69931,3197,107363,3082,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,105392,5840,2047473,7018,6077492,4059,534710,12781,5542782,12990,1231466,2588,381807,7544,849659,7627,10094629,4885,2051513,3356,60180,3964,1991333,4994,6404204,3684,563362,11292,5840842,10913,1638912,2955,577503,8821,1061409,9017,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,63229,3866,1104991,6213,2938815,5731,352887,11732,2585928,12010,644846,2781,232148,5109,412698,5988,5103731,7348,1114791,6016,39188,3138,1075603,7077,3160315,4626,375648,9308,2784667,9960,828625,3148,306290,6238,522335,5847,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,3408,849,83468,1708,243806,2261,19654,2077,224152,2899,46357,543,16064,1295,30293,1311,363508,2331,84118,1717,1378,413,82740,1849,224274,1779,18458,1755,205816,2092,55116,678,20316,1417,34800,1429,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,84090,5283,1258937,5917,3458022,4130,408459,8092,3049563,8902,779593,2043,266438,5625,513155,6051,5861387,4171,1283744,2943,49003,3626,1234741,4706,3587067,3654,439473,9777,3147594,10133,990576,2712,345849,5581,644727,5266,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,28116,2540,464689,3675,1138552,2987,157212,4945,981340,6384,248572,1529,107104,2797,141468,2531,1950400,3699,465613,2334,18251,1601,447362,2952,1175388,2606,163268,4898,1012120,5670,309399,1801,123133,3524,186266,3539,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,24491,2534,413916,3314,1228321,2436,157882,5901,1070439,6413,297605,1601,117048,3972,180557,4398,2026800,3856,421001,2893,15705,2083,405296,3746,1252813,2157,162704,6837,1090109,7101,352986,1456,127545,4000,225441,3944,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,88764,4297,1283792,5353,3838463,3268,429972,10361,3408491,10957,915903,2185,304976,5954,610927,6359,6472495,4582,1312748,3539,50063,3685,1262685,5004,3974024,3253,455284,8792,3518740,9355,1185723,2612,417705,7067,768018,7343,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,6672,1308,101324,1666,324802,1365,35499,3067,289303,3262,71113,771,23409,1914,47704,1935,537357,1739,103401,1260,3093,1066,100308,1555,342248,1216,38591,3363,303657,3333,91708,1092,32572,2389,59136,2313,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,32770,3240,526303,5446,1407155,3317,182734,6610,1224421,6984,345778,1538,128814,3939,216964,4011,2489295,5342,527534,4391,19100,2441,508434,4597,1530952,2946,188010,7174,1342942,7416,430809,1959,161311,4411,269498,4409,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,5498,1069,102242,1800,254171,2007,25955,2576,228216,3104,58920,1112,19559,1275,39361,1736,420532,2296,100840,1599,2449,698,98391,1758,250543,1744,25176,2390,225367,2674,69149,1265,22138,1445,47011,1697,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,41341,3803,716672,5752,1943415,5002,274187,7642,1669228,8318,439560,2438,173653,4719,265907,4984,3355312,5547,732936,3897,24564,2953,708372,4677,2073652,4034,276509,8376,1797143,8421,548724,2453,218529,6168,330195,6256,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,177549,8215,3489339,11280,8193983,7901,810711,16555,7383272,17865,1397615,3734,536605,9276,861010,9505,13731949,10127,3530965,8502,116335,6316,3414630,10006,8463174,6343,813727,14854,7649447,16528,1737810,3978,671419,10325,1066391,9743,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,19358,2629,447836,3016,879362,1704,79204,3762,800158,4418,140700,1187,48966,2457,91734,2582,1483747,2530,442091,2032,11132,1933,430959,2570,878354,1835,76304,3794,802050,4397,163302,1291,58468,2474,104834,2443,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,6095,1373,55460,1564,194862,1134,23938,1571,170924,1965,48670,572,16815,1265,31855,1171,315020,977,58273,926,2286,647,55987,1000,198994,837,23806,2151,175188,2377,57753,586,18909,1572,38844,1553,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,47441,3659,906969,6604,2482297,5935,236814,8614,2245483,10079,515073,2497,164849,4933,350224,5355,4210737,6301,912682,5562,27175,2713,885507,6108,2650912,4023,242616,7468,2408296,8117,647143,2491,216292,5741,430851,5951,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,37978,3287,784953,4691,2219266,4007,250475,8252,1968791,8716,467689,1812,170931,4728,296758,4960,3556926,4506,787631,3540,23963,2450,763668,3562,2220895,3127,232859,7254,1988036,7459,548400,1903,192612,5102,355788,5127,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,15537,2262,175418,3095,550126,2121,97231,4301,452895,4560,149054,1114,70131,2438,78923,2361,925370,2531,187441,2259,6523,1392,180918,2660,559219,2033,89846,4288,469373,4288,178710,1253,72428,3040,106282,3185,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,32327,3024,629360,4331,1764181,2424,177317,5615,1586864,5823,394132,1716,124278,2819,269854,3073,2878995,3602,628663,2849,20362,1804,608301,3390,1771746,2083,174470,6211,1597276,6360,478586,1930,152335,4479,326251,4641,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,3096,1013,67303,2321,179642,1874,18074,1975,161568,2509,38283,625,14707,1431,23576,1496,288233,2454,68554,2469,1542,710,67012,2475,177558,2417,19569,2840,157989,3426,42121,666,14398,1623,27723,1458,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,37678,2803,341943,4587,991236,1131,182557,7497,808679,7426,268107,787,122600,3780,145507,3886,1808830,3875,357577,3619,22788,2649,334789,4580,1100267,1046,188187,5938,912080,6294,350986,892,183855,3995,167131,3967,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
