GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,B25096_018E,B25096_018M,B25096_019E,B25096_019M,B25096_020E,B25096_020M,B25096_021E,B25096_021M,NAME,B25096_001MA,B25096_001EA,B25096_002MA,B25096_002EA,B25096_003MA,B25096_003EA,B25096_004MA,B25096_004EA,B25096_005MA,B25096_005EA,B25096_006MA,B25096_006EA,B25096_007MA,B25096_007EA,B25096_008MA,B25096_008EA,B25096_009MA,B25096_009EA,B25096_010MA,B25096_010EA,B25096_011MA,B25096_011EA,B25096_012MA,B25096_012EA,B25096_013MA,B25096_013EA,B25096_014MA,B25096_014EA,B25096_015EA,B25096_015MA,B25096_016MA,B25096_016EA,B25096_017EA,B25096_017MA,B25096_018MA,B25096_018EA,B25096_019MA,B25096_019EA,B25096_020EA,B25096_020MA,B25096_021MA,B25096_021EA,state
0400000US13,2261166,19480,1496199,17033,64797,3972,241112,8380,312585,8402,278103,9343,279231,8961,215417,6879,71771,3691,18209,2010,14974,1665,764967,13927,132056,6130,167311,5750,126687,5812,106689,5174,107435,5504,83200,4395,23989,2211,10191,1202,7409,1146,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252435,5537,166018,5296,1522,493,1125,407,2646,717,4112,844,14235,1736,43468,2359,52436,3314,26173,1882,20301,1726,86417,4271,1181,392,1563,452,3253,830,3557,815,8787,1235,20130,2177,24682,1890,14055,1498,9209,1144,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,411958,6794,269192,7259,7102,1245,22934,2258,56316,3598,65979,4452,64703,4091,40078,2873,7538,1482,3146,785,1396,527,142766,5681,18974,2202,17547,1890,24691,2151,29658,2384,25468,2316,19047,2039,4111,868,1319,539,1951,508,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3129641,16316,2013018,15790,75161,3104,288799,6129,335247,7825,343111,6697,439395,9459,349151,7746,111133,4964,37008,2613,34013,2538,1116623,11644,129471,4624,205525,6345,181486,4838,169439,4839,199268,5616,150456,4645,46622,2771,14240,1680,20116,1943,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1714880,13299,1136967,11511,59066,2939,284414,6756,292143,6835,202934,6504,173805,6664,91985,4608,20736,2183,6123,1157,5761,1424,577913,8764,97698,3506,147145,4663,122641,4748,90034,3582,67479,3517,34991,2441,10284,1553,3572,718,4069,890,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,881480,8544,527408,7537,30904,2288,119406,4343,123155,4661,98208,3698,95730,3673,45231,2775,10216,1233,2382,646,2176,642,354072,5766,57447,2993,85171,3129,75826,2961,55839,2466,48092,2743,21479,1755,5843,1099,1706,472,2669,555,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,738336,7661,444283,6903,29829,2324,90061,4474,91639,3940,85629,4210,83540,3400,47462,2680,10643,1371,3024,698,2456,688,294053,6249,58115,2897,72846,3196,51169,2726,41707,2597,42094,2193,19640,1525,5144,878,1378,412,1960,572,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1138253,12189,659302,9489,42549,2977,146102,5701,163429,4950,124244,4941,105306,3936,57311,3105,12840,1384,4036,1025,3485,679,478951,7423,109846,4326,115177,4579,88268,3992,63468,3254,58803,3463,27856,2160,9544,1123,2735,724,3254,856,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1122294,10824,587929,10500,32857,3090,83870,3882,113450,5781,125716,6408,136646,5855,68231,3832,17581,2072,5538,1120,4040,1035,534365,9029,111186,5293,109820,4808,81299,3756,87362,4500,79319,3964,45736,2659,10306,1255,4531,925,4806,1002,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,387101,5032,240701,4924,7444,1073,29133,2321,41068,2874,50788,3045,63983,3217,35718,2387,8959,1521,2116,648,1492,490,146400,4101,17550,1385,26686,1921,22305,1920,24263,1949,27299,1930,19457,2001,5544,950,1783,433,1513,436,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436159,11090,1061376,10425,12901,1495,33273,2460,70211,3409,119875,5063,278488,6008,344397,6661,135285,4075,38726,2392,28220,1910,374783,7102,21889,2281,26205,1998,30769,2427,42082,2682,83076,3415,103018,4390,40020,2658,14247,1586,13477,1452,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1579953,12525,1105274,13289,11179,1519,14896,1741,42325,2613,94365,4480,252056,8085,410067,9443,174115,5588,60070,2971,46201,2880,474679,8701,13075,1611,13008,1680,21258,2113,40146,2627,106498,4458,161247,5591,67187,3193,24425,1637,27835,2026,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2717217,13903,1648618,12707,128030,4584,341012,6960,348023,7732,296770,7667,299489,5232,172588,4938,43290,2713,9915,1346,9501,1246,1068599,11138,230833,6461,247818,5224,187031,5029,148536,4517,140275,4012,79505,3340,19885,1766,6398,869,8318,902,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1523273,9834,1011325,9223,26878,2016,78644,2784,160243,3779,209858,5511,280312,4734,189913,4459,43656,2755,11733,1286,10088,1095,511948,6991,48143,2461,65389,2545,77981,2972,94595,3396,113632,3972,78576,3156,20928,1514,6049,876,6655,1027,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,744203,8716,368624,8106,35586,2625,93663,4863,76133,4858,66231,3923,62555,4243,27326,2914,4403,1105,1535,776,1192,482,375579,7537,95450,5338,106099,4868,61661,3710,49597,2658,37952,2777,16952,1881,4649,994,1468,652,1751,678,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1570137,13846,978669,11910,53459,2724,189113,6406,220354,6343,187220,5744,186303,5828,103233,4202,25590,2154,7607,1240,5790,1038,591468,8346,96178,3829,131398,4636,108606,4415,96081,3620,87119,3568,48118,3460,13836,1546,4268,826,5864,1156,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,276490,4576,156863,4097,4866,1066,10146,1321,17371,1844,31230,2617,49734,3181,30573,2270,8037,1131,2432,552,2474,679,119627,3497,20905,2112,13973,1445,14358,1321,17230,1542,25677,1819,17181,1667,5839,906,2067,585,2397,605,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,490394,5329,302527,5234,13559,1261,55178,2749,82870,3383,59437,2802,54901,2679,28057,2321,5320,950,1614,400,1591,419,187867,4474,30386,2071,42712,2120,41209,2465,28494,1934,26704,1857,12962,1227,2769,593,888,314,1743,454,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,562960,8151,383713,7578,7723,1154,23882,2119,43751,3263,77336,4072,115241,4469,86929,3557,17354,1552,5672,928,5825,1095,179247,4785,19893,1951,20552,1854,21571,2026,28636,2177,38819,2437,33897,2465,8006,1232,3393,764,4480,878,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,366739,5787,245829,6391,4207,1032,8436,1554,23197,2332,42247,2678,83301,4377,66336,3913,13070,1689,3223,928,1812,561,120910,4085,10448,1562,9781,1457,10758,1296,18867,2030,36558,2679,24685,2076,6546,1128,1686,503,1581,542,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2009034,12864,1355695,14353,14600,1694,33875,2515,77783,3610,138067,5115,329400,8752,462856,9707,189671,5749,63865,3103,45578,2758,653339,10595,25205,2152,33703,2429,46885,2843,66745,3886,144170,5405,201972,5427,82251,4084,28066,2226,24342,2011,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,513843,6398,287452,6864,15124,1610,29612,2562,58357,3904,64253,4121,62038,3902,39705,2646,11498,1597,3757,896,3108,959,226391,5639,45700,2947,45642,2528,31545,2271,32380,2485,35390,2324,24930,2442,5497,1059,2519,805,2788,636,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3838902,20752,2384448,17648,56228,3133,235827,5146,269349,8118,241849,5836,348836,9378,623989,10472,343519,8175,128400,5349,136451,4713,1454454,14635,119319,4023,182891,5952,168947,5152,145151,4927,183211,6425,298024,6900,176367,5587,81876,3965,98668,5197,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455141,15671,1565959,13794,53235,3130,232295,7428,334882,8487,299255,7035,320798,8512,224109,7791,63831,3219,19239,2071,18315,2117,889182,11647,158003,4817,188905,5820,157659,6409,121472,5027,127760,4691,89927,3607,26564,2105,9408,1167,9484,1395,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193342,4346,101178,3650,4326,933,9436,1100,14704,1538,19719,1542,29377,2222,20246,1915,2403,583,419,247,548,322,92164,3017,15547,1127,16971,1271,12954,1188,14782,1624,17134,1608,10812,1376,2858,702,365,260,741,257,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3013093,17798,1918802,15327,101949,3804,448774,9588,445500,10640,358050,8323,329422,8329,179997,5638,36787,2540,10757,1317,7566,1200,1094291,13506,172429,5716,278096,7007,230664,6811,166362,5798,143384,5151,70752,3296,19595,1805,5751,938,7258,1166,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957858,7425,532396,7763,36590,2402,123487,4203,127182,4362,98334,4102,84944,3990,46273,2928,9449,1189,2507,572,3630,814,425462,5844,89435,3016,115734,3542,72576,3474,58015,2306,53075,2546,22991,1770,7477,1050,2780,617,3379,757,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,948891,9420,626571,9643,12947,1634,17648,2045,51469,3582,89321,3470,186072,5628,187249,4864,57284,2893,15401,1817,9180,1260,322320,6793,45234,3470,19928,1844,25725,2130,38817,2443,77071,3759,76690,4212,23327,2445,8245,1337,7283,1132,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405756,16407,2063338,16418,81481,3450,300826,7310,367754,7220,379300,8723,455481,8355,344947,7114,88036,3795,25856,1989,19657,2043,1342418,13317,179013,6147,263828,5982,224059,5412,215773,5800,239831,6490,149534,4278,43244,2946,12329,1338,14807,1662,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240618,5236,166697,5017,2543,634,3731,995,17339,1886,34832,2602,51943,3107,41059,2570,10052,1285,2805,652,2393,748,73921,3017,2524,537,2227,611,8082,1302,14552,1783,20766,1644,16271,1566,5504,1009,1815,575,2180,548,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1265627,11974,742852,11611,39186,3288,124352,5421,164031,6531,142755,5807,133403,5607,91048,4324,29704,3084,11242,1426,7131,1289,522775,8551,107034,4511,120290,5705,84903,4131,65117,3053,70224,3558,46667,3294,16304,1660,5955,1024,6281,994,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,231452,4098,127098,3504,7407,1263,17340,1709,26146,1679,29069,2172,25403,2132,17151,1782,2838,641,919,408,825,340,104354,3141,23514,2146,18816,1352,19574,1682,14716,1681,15970,1501,7779,918,2532,571,410,224,1043,402,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1665498,14709,992453,12575,43357,3025,186791,6658,222088,7981,187436,5930,176455,6559,124564,4509,32480,2905,9907,1412,9375,1353,673045,10596,100924,4124,149171,5791,126214,4937,107504,4693,98974,4085,57093,3467,18393,2043,7337,1179,7435,1076,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5752826,28478,3334400,24861,144912,5831,537378,11851,697746,12632,616085,14303,646717,12257,467956,7730,138392,6008,43099,2999,42115,2755,2418426,19674,440370,9608,601710,10890,409470,9150,306656,8189,317271,8425,211569,6661,70047,4149,26133,2236,35200,2537,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,641215,6863,451431,6601,8320,1613,11177,1349,55397,3122,88370,4020,146198,5052,107340,4150,23420,1900,7103,1085,4106,736,189784,5125,13936,1708,8867,1114,24608,2268,33601,2134,50592,2424,39262,2750,12735,1513,2534,684,3649,624,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180212,3547,113269,3236,2841,791,6711,1092,14115,1534,21355,1570,35442,2196,24858,1831,5211,919,1493,497,1243,346,66943,2541,4570,939,6737,1054,8164,1032,12122,1123,17210,1492,11690,1355,4195,764,953,316,1302,406,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2019869,15507,1398239,12901,24781,2458,76494,4821,140760,5268,197040,6076,319239,8195,362631,8152,175773,5053,63916,2919,37605,2414,621630,9323,62254,3315,77409,3883,78585,3495,84059,3803,118341,4304,113134,4655,52150,2851,19649,1577,16049,1519,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1703269,13837,1170191,12556,19562,1652,30402,2175,86269,4188,151126,5259,317649,8679,337321,7137,144996,4141,50797,2514,32069,2651,533078,8797,53437,3220,34056,2293,45627,3011,64381,2776,114391,4991,128624,5031,53830,3143,21785,1625,16947,1749,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531151,6909,246761,6744,20298,2315,64307,4245,53158,3481,45127,3165,39768,2576,18763,1892,3994,873,886,340,460,221,284390,5808,77941,3702,75268,3228,43646,2630,39129,2400,30546,2395,12458,1585,3419,899,1117,498,866,388,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1549143,11056,1003999,9828,27883,2119,138402,4363,222039,5313,208240,5439,237084,6149,130454,4272,27505,1733,5806,836,6586,1070,545144,6442,49095,2943,87249,3519,114084,3654,108249,3677,107786,3574,55147,2837,13242,1275,5461,718,4831,687,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155575,3816,90726,3567,3045,761,4596,1006,10661,1470,17886,1793,32269,2539,16594,1885,3355,956,929,490,1391,531,64849,3077,11461,1686,5275,847,6566,1136,11175,1348,15848,1521,9583,1083,2201,702,1004,487,1736,553,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,836820,8764,331261,7797,5707,891,65539,3882,121380,5215,74978,3878,43343,3149,14471,1846,2892,850,1692,668,1259,474,505559,7906,79051,4108,192214,6177,111478,3937,69221,3872,33842,2596,11168,1374,3118,808,1254,467,4213,914,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
