GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001EA,C18107_001MA,C18107_002EA,C18107_002MA,C18107_003EA,C18107_003MA,C18107_004EA,C18107_004MA,C18107_005MA,C18107_005EA,C18107_006MA,C18107_006EA,C18107_007EA,C18107_007MA,C18107_008EA,C18107_008MA,C18107_009EA,C18107_009MA,C18107_010EA,C18107_010MA,C18107_011MA,C18107_011EA,C18107_012MA,C18107_012EA,C18107_013EA,C18107_013MA,C18107_014EA,C18107_014MA,C18107_015EA,C18107_015MA,state
0400000US13,7524722,4418,3545548,4933,2994158,5137,104225,5803,2889933,7427,551390,3086,65257,4154,486133,4250,3979174,3534,3260260,4109,125043,6904,3135217,8280,718914,2601,127169,4745,591745,5115,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1064067,2623,517913,2751,412667,2818,10620,1468,402047,2977,105246,812,12878,1352,92368,1508,546154,1495,418534,1428,10899,1784,407635,2368,127620,798,23689,2218,103931,2391,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200908,1938,589517,2428,477005,2381,19244,2888,457761,3888,112512,1278,9985,1501,102527,1952,611391,2480,484900,2349,21324,2616,463576,3464,126491,1446,19754,1935,106737,2017,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9723598,2714,4682134,4004,3912825,4309,123689,5352,3789136,6706,769309,2257,86408,3635,682901,3911,5041464,3657,4045752,3132,131662,5054,3914090,5897,995712,2866,177341,6577,818371,6876,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4944261,3177,2386806,4310,1976833,3958,77888,4487,1898945,5894,409973,2013,42218,2890,367755,3651,2557455,3834,2038337,3645,91174,3989,1947163,5807,519118,2389,89578,3442,429540,3820,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2353916,2150,1155590,2587,941258,2441,25406,2401,915852,3289,214332,1274,18071,1718,196261,1992,1198326,2697,935131,2557,31610,2192,903521,3001,263195,1477,34273,2175,228922,2243,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2131165,2774,1039348,3208,857570,3048,30023,2785,827547,4488,181778,1313,17471,1910,164307,2117,1091817,2456,866489,2649,32871,2706,833618,3441,225328,1733,34440,2272,190888,2786,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3334524,2918,1600789,3492,1312316,3260,71204,3581,1241112,4519,288473,1311,35209,2472,253264,2656,1733735,3113,1370639,3186,81249,4080,1289390,5358,363096,2081,71427,3559,291669,3709,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3452753,3428,1628863,3079,1354080,3898,63660,4696,1290420,6366,274783,2301,33534,2524,241249,3296,1823890,3063,1466691,3027,66958,4040,1399733,4837,357199,1951,73466,3217,283733,3343,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1059530,1709,510585,2108,399942,1898,20251,2261,379691,3070,110643,877,10450,1342,100193,1547,548945,1752,416252,1684,21265,2566,394987,3055,132693,1086,18249,1544,114444,1856,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4562368,2512,2156049,3152,1798082,3415,50468,3955,1747614,5148,357967,1695,39902,2741,318065,3255,2406319,2692,1940703,2637,58530,4440,1882173,5298,465616,1712,77142,3536,388474,3739,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5334166,1162,2545766,2506,2108573,2144,70249,4207,2038324,4699,437193,1530,43534,2767,393659,3300,2788400,2212,2219864,1967,78440,4584,2141424,4967,568536,2057,94345,3919,474191,4546,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,3673123,3430,2991314,3405,139253,5277,2852061,6307,681809,1892,74533,3082,607276,3217,3933234,2832,3081809,2440,159221,6348,2922588,6897,851425,1841,154515,4088,696910,4260,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,2041300,2868,1689980,2638,47668,2789,1642312,3970,351320,1651,33614,2414,317706,3175,2109616,2773,1686852,2631,54483,3246,1632369,4197,422764,1586,56932,2640,365832,3009,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,1031062,2734,845351,3018,46198,3477,799153,4437,185711,1534,28419,1978,157292,2575,1170842,2244,928127,2398,50683,3822,877444,4649,242715,1651,55152,3252,187563,3407,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2198491,4163,1795118,3761,72353,4506,1722765,5040,403373,2119,45507,2855,357866,3484,2383187,3608,1872561,3446,89460,5074,1783101,6009,510626,2370,85446,3297,425180,3882,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,393930,2146,310193,2087,11783,1714,298410,2299,83737,698,6449,980,77288,1168,398359,1684,307926,1854,12094,1554,295832,2362,90433,953,12747,1513,77686,1714,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,685036,2267,565103,2115,14820,1882,550283,3126,119933,939,10754,1102,109179,1416,712209,1575,565396,1620,16198,1765,549198,2342,146813,1452,21255,1641,125558,2028,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,1080427,1726,882976,1555,35004,3024,847972,3347,197451,980,21767,2006,175684,2118,1107945,1588,887658,1683,38042,2883,849616,3199,220287,989,36081,2635,184206,2880,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,513304,1726,416695,1619,13999,1845,402696,2544,96609,917,9356,1669,87253,1816,538013,1465,424272,1219,19148,2295,405124,2495,113741,986,15659,1670,98082,2035,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3284541,2436,2725311,2493,74629,4895,2650682,5273,559230,1970,63078,3620,496152,4027,3572100,2309,2827811,1963,76727,4023,2751084,4582,744289,2205,131943,4610,612346,4842,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,752768,2836,604522,2911,29275,2758,575247,3954,148246,1342,22055,2005,126191,2093,798995,1687,621701,1893,31804,2941,589897,3198,177294,1461,32928,2724,144366,2855,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352074,3398,7308958,3935,6077492,4059,187348,7261,5890144,7924,1231466,2588,138202,6176,1093264,6401,8043116,3261,6404204,3684,205129,7434,6199075,8214,1638912,2955,304155,7721,1334757,7788,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7572601,5528,3583661,6157,2938815,5731,123313,5947,2815502,7658,644846,2781,74468,3871,570378,5088,3988940,4725,3160315,4626,145037,5580,3015278,7115,828625,3148,148393,5685,680232,6495,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,569553,1631,290163,2295,243806,2261,5442,1040,238364,2558,46357,543,3893,740,42464,869,279390,1733,224274,1779,5550,873,218724,2028,55116,678,7641,988,47475,1133,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815258,2961,4237615,4183,3458022,4130,142138,5755,3315884,6949,779593,2043,86242,4192,693351,4794,4577643,3337,3587067,3654,166905,6082,3420162,6715,990576,2712,170998,5285,819578,5595,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2871911,2134,1387124,3263,1138552,2987,49742,3085,1088810,4513,248572,1529,28317,1769,220255,2228,1484787,2633,1175388,2606,58692,3508,1116696,4525,309399,1801,53687,2732,255712,2924,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3131725,1611,1525926,2576,1228321,2436,50077,4186,1178244,5043,297605,1601,33796,2453,263809,2861,1605799,2168,1252813,2157,59329,3522,1193484,4089,352986,1456,57419,3703,295567,3708,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9914113,2314,4754366,3596,3838463,3268,143676,5423,3694787,6709,915903,2185,96070,4046,819833,4514,5159747,3731,3974024,3253,177421,6182,3796603,7184,1185723,2612,209451,6033,976272,6677,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829871,791,395915,1404,324802,1365,13459,1829,311343,2265,71113,771,7758,1269,63355,1391,433956,1164,342248,1216,15850,2201,326398,2276,91708,1092,16297,1592,75411,1818,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3714694,2967,1752933,3059,1407155,3317,68752,4181,1338403,5317,345778,1538,45566,3092,300212,3388,1961761,2673,1530952,2946,73745,4880,1457207,6013,430809,1959,81895,3615,348914,3929,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632783,1427,313091,2085,254171,2007,6389,1170,247782,2428,58920,1112,3958,691,54962,1254,319692,1801,250543,1744,7889,1461,242654,2323,69149,1265,9854,1272,59295,1678,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5005351,3747,2382975,4990,1943415,5002,88547,5526,1854868,7238,439560,2438,59577,3553,379983,4229,2622376,3891,2073652,4034,107132,6163,1966520,7574,548724,2453,110978,4176,437746,4565,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19792582,6183,9591598,8256,8193983,7901,251818,9103,7942165,11051,1397615,3734,172694,6037,1224921,6156,10200984,6539,8463174,6343,286758,8694,8176416,10918,1737810,3978,329136,7528,1408674,7602,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2061718,1372,1020062,1783,879362,1704,24063,2049,855299,2826,140700,1187,12814,1372,127886,1821,1041656,1503,878354,1835,27776,2652,850578,3385,163302,1291,27195,1889,136107,1909,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,500279,808,243532,1108,194862,1134,7962,1318,186900,1798,48670,572,4400,843,44270,945,256747,900,198994,837,8377,1201,190617,1435,57753,586,8764,1236,48989,1249,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6295425,5729,2997370,5352,2482297,5935,81891,4420,2400406,7628,515073,2497,55194,3702,459879,4110,3298055,3732,2650912,4023,88787,4640,2562125,6002,647143,2491,109623,4929,537520,5344,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5456250,3203,2686955,3603,2219266,4007,74808,5342,2144458,6438,467689,1812,47525,3013,420164,3187,2769295,3104,2220895,3127,82485,4446,2138410,5178,548400,1903,89510,4472,458890,4454,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1437109,1693,699180,2116,550126,2121,33199,2931,516927,3464,149054,1114,23668,1961,125386,1895,737929,1940,559219,2033,34654,2972,524565,3273,178710,1253,36330,2848,142380,3076,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4408645,2056,2158313,2450,1764181,2424,57077,3636,1707104,4422,394132,1716,35475,2361,358657,2714,2250332,2281,1771746,2083,60047,3356,1711699,3811,478586,1930,71005,2655,407581,3141,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437604,2623,217925,1815,179642,1874,3546,798,176096,2123,38283,625,3262,770,35021,1014,219679,2327,177558,2417,4157,1086,173401,2504,42121,666,5917,1135,36204,1091,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2710596,606,1259343,1278,991236,1131,73419,5379,917817,5292,268107,787,64828,3012,203279,3186,1451253,1112,1100267,1046,74341,4002,1025926,4317,350986,892,118364,4195,232622,4321,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
