GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001MA,C27008_001EA,C27008_002MA,C27008_002EA,C27008_003EA,C27008_003MA,C27008_004EA,C27008_004MA,C27008_005MA,C27008_005EA,C27008_006MA,C27008_006EA,C27008_007MA,C27008_007EA,C27008_008EA,C27008_008MA,C27008_009EA,C27008_009MA,C27008_010MA,C27008_010EA,C27008_011MA,C27008_011EA,C27008_012MA,C27008_012EA,C27008_013MA,C27008_013EA,C27008_014EA,C27008_014MA,C27008_015MA,C27008_015EA,C27008_016MA,C27008_016EA,C27008_017MA,C27008_017EA,C27008_018MA,C27008_018EA,C27008_019EA,C27008_019MA,C27008_020MA,C27008_020EA,C27008_021MA,C27008_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,44940,4262,1232149,7691,2994158,5137,90847,5488,2903311,7464,551390,3086,51693,3301,499697,4224,5201419,8152,1222245,6787,44704,4291,1177541,6816,3260260,4109,105547,7060,3154713,8582,718914,2601,53453,3562,665461,3776,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,21119,2560,137235,2708,412667,2818,24133,2973,388534,3970,105246,812,11187,1514,94059,1722,698795,1911,152641,1143,22207,2448,130434,2712,418534,1428,36429,2791,382105,2786,127620,798,8389,1184,119231,1400,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,3214,1003,217466,2687,477005,2381,11489,1915,465516,3128,112512,1278,10160,1219,102352,1740,822050,2915,210659,2154,4323,1361,206336,2552,484900,2349,11599,1934,473301,3035,126491,1446,8606,1335,117885,1681,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,12801,1775,1493089,3883,3912825,4309,36048,2788,3876777,4846,769309,2257,25105,1999,744204,2978,6491836,5144,1450372,3913,16801,2202,1433571,4205,4045752,3132,39524,2784,4006228,4027,995712,2866,20352,1960,975360,3330,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,7692,2133,794018,3944,1976833,3958,25178,2385,1951655,4606,409973,2013,18698,1882,391275,2750,3331751,4790,774296,4059,6515,1525,767781,4369,2038337,3645,20494,2013,2017843,4137,519118,2389,16577,1629,502541,3221,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,4207,1020,366103,2670,941258,2441,12310,1781,928948,3074,214332,1274,10443,1137,203889,1622,1554511,3463,356185,2547,5353,1288,350832,2681,935131,2557,12121,1450,923010,2924,263195,1477,7124,985,256071,1635,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,13993,1827,352371,3486,857570,3048,21701,2241,835869,3783,181778,1313,12456,1565,169322,1834,1444447,3443,352630,2720,14681,2262,337949,3305,866489,2649,28962,2640,837527,3736,225328,1733,13440,1678,211888,2363,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,15151,2888,499855,4476,1312316,3260,28451,3288,1283865,4789,288473,1311,20598,1755,267875,2195,2226916,4397,493181,3116,12990,1437,480191,3331,1370639,3186,30991,2671,1339648,3986,363096,2081,16346,1700,346750,2544,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,17153,2420,556558,4622,1354080,3898,28866,2857,1325214,4805,274783,2301,19558,1902,255225,2838,2364857,5049,540967,4469,16177,2519,524790,5217,1466691,3027,31978,2615,1434713,4100,357199,1951,15245,1598,341954,2278,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,2944,1193,128984,2025,399942,1898,8345,1350,391597,2322,110643,877,10683,1353,99960,1490,672336,2329,123391,1556,3356,918,120035,1820,416252,1684,8254,1347,407998,2234,132693,1086,8909,1270,123784,1664,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,27635,2936,659896,4288,1798082,3415,50857,3421,1747225,4259,357967,1695,28522,2116,329445,2766,3064942,4008,658623,3090,25505,2472,633118,3855,1940703,2637,56884,3681,1883819,4348,465616,1712,28142,2372,437474,2694,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,4918,1205,702177,2142,2108573,2144,16588,2136,2091985,2666,437193,1530,17564,1670,419629,2172,3465229,2989,676829,1939,4498,1147,672331,2424,2219864,1967,14267,1707,2205597,2655,568536,2057,15338,1630,553198,2819,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,11143,1773,1114939,2973,2991314,3405,28423,2694,2962891,4265,681809,1892,23203,1613,658606,2219,5011595,4144,1078361,2772,10833,2111,1067528,3783,3081809,2440,26605,2372,3055204,3270,851425,1841,17919,1605,833506,2527,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,6616,1352,650509,3177,1689980,2638,17370,1522,1672610,2955,351320,1651,17330,1417,333990,2120,2733469,4009,623853,2683,4990,1213,618863,3032,1686852,2631,15391,1498,1671461,2752,422764,1586,12822,1198,409942,2195,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,9207,1749,358840,4199,845351,3018,23788,2833,821563,4544,185711,1534,19773,1987,165938,2215,1528459,4365,357617,3658,11027,2255,346590,3939,928127,2398,24497,2722,903630,3430,242715,1651,20396,2144,222319,2457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,15035,1997,694220,3943,1795118,3761,35093,2902,1760025,4221,403373,2119,28323,1985,375050,2596,3061646,4737,678459,3891,13960,1858,664499,4511,1872561,3446,36355,2440,1836206,3897,510626,2370,25145,2075,485481,2828,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,3754,1262,110936,1893,310193,2087,7733,1476,302460,2378,83737,698,7180,1026,76557,1208,508838,2323,110479,1855,3622,1048,106857,2102,307926,1854,8073,1306,299853,2429,90433,953,5223,750,85210,1234,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,6808,1292,232690,2542,565103,2115,13470,1726,551633,2410,119933,939,7767,1035,112166,1412,941954,2615,229745,2159,6932,1250,222813,2518,565396,1620,14648,1542,550748,2446,146813,1452,8825,1176,137988,1859,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,9995,1933,329345,2724,882976,1555,23175,2777,859801,3279,197451,980,20044,1955,177407,1992,1436207,2149,328262,2134,8503,1519,319759,2341,887658,1683,23945,2561,863713,2847,220287,989,16642,1902,203645,2268,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,2031,895,132391,1559,416695,1619,6940,1399,409755,2071,96609,917,8003,1189,88606,1465,666523,1873,128510,1320,1837,838,126673,1519,424272,1219,6206,1276,418066,1526,113741,986,6831,849,106910,1368,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,7009,1466,1011001,2703,2725311,2493,14664,1657,2710647,2946,559230,1970,17668,1665,541562,2497,4547864,3118,975764,2435,7864,1952,967900,3129,2827811,1963,17754,2041,2810057,2783,744289,2205,16035,1564,728254,2798,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,10534,2382,244357,3467,604522,2911,17225,2073,587297,2822,148246,1342,16140,1610,132106,2195,1042519,3200,243524,3065,9422,2505,234102,3927,621701,1893,20868,2534,600833,2913,177294,1461,13656,1782,163638,2118,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,18703,2393,2134162,4616,6077492,4059,40678,2889,6036814,5162,1231466,2588,33316,2075,1198150,3148,10094629,4885,2051513,3356,16718,2067,2034795,3685,6404204,3684,42395,3219,6361809,5164,1638912,2955,25067,1965,1613845,3843,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,58125,4059,1110095,7059,2938815,5731,95725,5215,2843090,7810,644846,2781,61941,3611,582905,4520,5103731,7348,1114791,6016,57083,3669,1057708,6510,3160315,4626,116429,4885,3043886,6719,828625,3148,59819,3450,768806,4744,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,3937,933,82939,1835,243806,2261,6819,1536,236987,2808,46357,543,2888,652,43469,711,363508,2331,84118,1717,4252,943,79866,1977,224274,1779,8842,1257,215432,2045,55116,678,1991,563,53125,978,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,16093,2058,1326934,3707,3458022,4130,42538,2790,3415484,5055,779593,2043,36216,2472,743377,2987,5861387,4171,1283744,2943,16170,2776,1267574,4043,3587067,3654,40012,3266,3547055,4701,990576,2712,30399,2173,960177,3308,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,18003,2430,474802,3095,1138552,2987,29775,2691,1108777,3829,248572,1529,23682,1853,224890,2340,1950400,3699,465613,2334,17501,2087,448112,3019,1175388,2606,35064,2633,1140324,3530,309399,1801,23845,1734,285554,2459,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,6820,1774,431587,3378,1228321,2436,18345,1752,1209976,3099,297605,1601,20098,1706,277507,2535,2026800,3856,421001,2893,5773,1233,415228,3076,1252813,2157,16771,1720,1236042,2552,352986,1456,16199,1754,336787,2275,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,9906,1728,1362650,3494,3838463,3268,38069,2824,3800394,4072,915903,2185,38455,2227,877448,3126,6472495,4582,1312748,3539,11257,1940,1301491,3834,3974024,3253,35779,2689,3938245,4051,1185723,2612,33936,2284,1151787,3265,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,2485,906,105511,1463,324802,1365,3962,861,320840,1567,71113,771,5114,937,65999,1181,537357,1739,103401,1260,1756,605,101645,1400,342248,1216,4042,1014,338206,1672,91708,1092,4371,942,87337,1415,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,19366,2934,539707,4786,1407155,3317,48849,4132,1358306,5533,345778,1538,40333,2711,305445,3127,2489295,5342,527534,4391,19472,2827,508062,5328,1530952,2946,54552,4535,1476400,5488,430809,1959,38811,2479,391998,2996,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,4161,1346,103579,2084,254171,2007,8452,1575,245719,2630,58920,1112,5188,830,53732,1292,420532,2296,100840,1599,3984,1037,96856,1947,250543,1744,7952,1350,242591,2246,69149,1265,4248,974,64901,1468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,24243,2785,733770,4656,1943415,5002,46196,3860,1897219,5758,439560,2438,39596,2349,399964,2957,3355312,5547,732936,3897,22707,2526,710229,4763,2073652,4034,55508,3498,2018144,5133,548724,2453,34981,2342,513743,3431,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,95097,6434,3571791,10657,8193983,7901,178631,7854,8015352,11128,1397615,3734,123597,4576,1274018,5362,13731949,10127,3530965,8502,90305,6432,3440660,10079,8463174,6343,196697,6046,8266477,8868,1737810,3978,120530,5342,1617280,6430,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,7005,1394,460189,2672,879362,1704,13899,2243,865463,3008,140700,1187,13312,1603,127388,1990,1483747,2530,442091,2032,7901,1724,434190,2227,878354,1835,14960,2227,863394,2695,163302,1291,9369,1291,153933,1752,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,995,517,60560,1038,194862,1134,2777,678,192085,1310,48670,572,3733,832,44937,875,315020,977,58273,926,1253,621,57020,1157,198994,837,2702,599,196292,1039,57753,586,2445,629,55308,911,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,81172,4474,873238,6610,2482297,5935,148371,5842,2333926,7173,515073,2497,78273,4152,436800,4572,4210737,6301,912682,5562,85600,5425,827082,7790,2650912,4023,182689,5413,2468223,6325,647143,2491,74086,3892,573057,4488,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,36415,3472,786516,4935,2219266,4007,64182,3639,2155084,5632,467689,1812,45205,2814,422484,3169,3556926,4506,787631,3540,32392,3030,755239,4679,2220895,3127,79474,4667,2141421,5251,548400,1903,42110,3041,506290,3554,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,2216,861,188739,2372,550126,2121,8219,1467,541907,2439,149054,1114,9630,1193,139424,1624,925370,2531,187441,2259,2300,735,185141,2276,559219,2033,9075,1505,550144,2634,178710,1253,8528,1374,170182,1756,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,6202,1273,655485,3418,1764181,2424,18220,1957,1745961,3052,394132,1716,17278,1532,376854,1972,2878995,3602,628663,2849,5720,1069,622943,3112,1771746,2083,17235,2113,1754511,3143,478586,1930,14209,1247,464377,2298,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,2244,1016,68155,2121,179642,1874,4763,1012,174879,2200,38283,625,3089,707,35194,865,288233,2454,68554,2469,1978,780,66576,2651,177558,2417,4399,979,173159,2732,42121,666,2940,688,39181,953,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,2755,1075,376866,3628,991236,1131,6814,1447,984422,1873,268107,787,7867,1248,260240,1375,1808830,3875,357577,3619,1311,510,356266,3587,1100267,1046,6697,1363,1093570,1705,350986,892,4718,906,346268,1408,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
