GEO_ID,B24092_001E,B24092_001M,B24092_002E,B24092_002M,B24092_003E,B24092_003M,B24092_004E,B24092_004M,B24092_005E,B24092_005M,B24092_006E,B24092_006M,B24092_007E,B24092_007M,B24092_008E,B24092_008M,B24092_009E,B24092_009M,B24092_010E,B24092_010M,B24092_011E,B24092_011M,B24092_012E,B24092_012M,B24092_013E,B24092_013M,B24092_014E,B24092_014M,B24092_015E,B24092_015M,B24092_016E,B24092_016M,B24092_017E,B24092_017M,B24092_018E,B24092_018M,NAME,B24092_001MA,B24092_001EA,B24092_002EA,B24092_002MA,B24092_003MA,B24092_003EA,B24092_004MA,B24092_004EA,B24092_005EA,B24092_005MA,B24092_006MA,B24092_006EA,B24092_007MA,B24092_007EA,B24092_008EA,B24092_008MA,B24092_009EA,B24092_009MA,B24092_010MA,B24092_010EA,B24092_011MA,B24092_011EA,B24092_012EA,B24092_012MA,B24092_013EA,B24092_013MA,B24092_014EA,B24092_014MA,B24092_015MA,B24092_015EA,B24092_016EA,B24092_016MA,B24092_017MA,B24092_017EA,B24092_018MA,B24092_018EA,state
0400000US19,47331,582,46599,529,46260,539,52324,4038,50259,2736,50507,1318,56405,1609,60845,1979,41946,879,36319,422,33906,1121,33586,1142,41580,2679,37302,1349,43132,2389,49076,2519,53342,5308,20341,2038,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,48538,1157,48999,1639,47755,1433,70462,6769,48708,3719,44352,2505,48244,2639,65472,7497,42022,1991,36718,414,34856,1187,34699,1275,39293,6260,40643,763,40590,711,43119,2367,48855,3733,22391,1958,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,43729,1591,42482,1538,41993,465,65953,8002,47553,2703,43768,3930,45296,2621,56363,4822,36399,2339,35330,392,32175,341,32052,344,50948,2912,40064,2293,38496,2104,40147,1161,49807,2438,22198,4480,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,50155,409,50696,437,50285,455,61708,2031,50791,2407,41693,1110,50491,1944,65575,4003,36477,3568,33876,1143,31499,416,31368,424,42466,14047,39713,2299,37343,2130,40256,1241,57092,2380,29066,4341,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,46866,786,46363,948,45966,1019,52304,5947,50743,5146,51626,1117,46744,3329,70303,6102,36333,1958,36872,719,34261,1936,34267,1982,33931,14650,41012,1347,46012,2696,42075,2656,53285,5614,26955,4670,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,60668,338,53803,2734,52257,561,71474,5258,62987,3655,60857,1075,60404,2396,97297,2058,42371,6072,50657,383,42006,407,41950,411,46601,7588,54731,2561,56064,1438,50614,1149,85483,1571,36085,3093,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,61791,338,61458,399,61134,415,75291,6232,63962,3949,69714,4083,68011,2052,67301,4241,49717,4434,51379,335,49120,1536,48945,1552,51601,3838,55270,1493,60029,2279,60961,1082,58423,3051,33532,3964,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,50564,187,50124,228,49316,859,61356,1116,51850,974,55756,1368,60445,1639,67290,5151,36932,1716,37611,604,35217,352,35138,393,41194,2732,43530,1875,45723,1248,51048,576,56549,1230,24229,2402,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,52029,225,51795,280,51593,297,60728,1724,56665,2031,56663,1734,56164,2095,60799,1735,42402,3988,42168,244,40596,336,40513,352,45892,3446,46413,727,50039,1373,50474,909,56633,2494,30991,1165,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,41115,421,40891,503,40490,528,51876,3650,46079,3182,35904,2184,41469,2213,51618,5937,41350,1134,31141,341,28633,1157,28386,1183,34035,7500,36168,1232,32437,3917,35206,1184,45177,7273,31701,3243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46052,456,46302,506,45906,537,54743,5767,48871,2934,45884,1681,41258,1199,57545,3724,37592,3372,35801,320,33534,887,33399,920,36842,5386,40081,1025,38761,1244,38122,1291,55625,2991,24157,3793,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,46573,1060,45454,1973,42907,3067,51852,5440,52830,7120,50597,2348,49226,2748,57328,7422,35861,1790,33523,1882,31476,804,31532,818,30056,10400,35741,1784,36628,1957,40543,2486,46858,6056,19711,2380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,46818,620,46039,705,45519,712,54443,5453,50438,2560,51555,1849,52424,2305,58679,4506,41033,882,36870,520,34922,1524,34590,1746,41061,2557,40964,1076,42074,781,41432,991,51578,5188,24755,3968,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,43701,2087,41474,512,41054,535,62040,8500,42426,7464,66722,4664,54742,3827,60100,5159,42328,5364,36598,467,34826,927,34447,1032,52967,5374,40769,2069,49984,1399,45011,4200,51546,6453,32217,7065,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,56711,913,56577,1167,56065,1206,71650,10893,60760,9854,55615,5799,60341,5999,70886,6547,50736,2884,43213,1545,41326,813,41274,819,50288,15631,50111,2554,46388,1927,46481,2302,56662,4292,40285,5999,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,61620,283,61202,361,60634,420,76517,2875,65252,5017,67762,3313,67754,3437,71884,2321,50233,2500,50448,264,47380,700,47270,544,53748,7193,53022,3465,55378,1098,57053,1577,60374,2007,28040,5166,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41562,834,40111,1604,38661,2280,56113,7602,49286,4154,37076,3136,45573,4281,67998,5260,32294,4975,35332,936,31176,551,30961,531,45257,9843,42304,3633,36102,3425,43202,3632,55417,6709,22460,4536,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,52224,192,51097,249,50655,267,65165,4347,55847,1295,65584,1138,67887,2439,62634,3286,39510,2632,46259,312,42220,269,42110,268,50864,1171,49116,1305,53010,1566,57771,2008,58330,2485,26970,1705,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42253,254,42021,300,41617,316,52492,6546,50172,2330,42064,702,44162,3160,57412,2978,36083,932,36138,286,33639,731,33353,697,40698,1672,42081,848,37327,1122,40459,494,54608,4003,24067,2587,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,52497,1957,52649,2727,52236,942,71124,13472,56036,13836,49466,2697,61650,4133,61547,9386,51547,1255,37077,623,35066,1406,34872,1644,50566,9879,41234,2658,39322,2362,43739,4117,50899,9562,30254,6249,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,50119,191,48593,812,47558,714,61145,1673,51184,907,53581,1712,54226,2945,70033,4242,40954,823,37405,301,34960,476,34713,599,42326,5872,44590,1941,43228,1566,47769,1513,57300,2125,25642,1066,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,44261,1182,44010,1377,42467,847,60493,3612,46862,2866,38991,2269,41758,891,59843,2004,37713,3178,32103,225,31207,305,31114,298,38479,5468,33097,3509,33007,1768,36054,505,47342,2492,25817,2249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,48089,1066,46120,780,45339,870,61563,1591,50354,2834,61813,1261,56081,2741,60842,2194,40758,1322,38847,1058,35720,667,35353,751,50261,5965,44941,3208,48067,2015,42164,2242,52043,4567,27487,3959,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,51078,214,50656,249,50424,254,61974,2620,52379,1088,55985,1080,55377,1544,64834,3746,41189,852,40247,227,37126,287,37032,284,47352,5797,43366,1450,47391,1332,48110,1421,55698,1922,28089,2463,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,51454,663,50302,1344,49039,3429,61965,6690,48961,4600,67421,7739,71815,8490,66452,10656,50978,4553,44128,2569,41124,730,41065,769,45353,10151,50655,1368,65255,5384,56135,8758,58483,5755,40337,13870,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42388,765,42487,1668,42121,569,55306,9410,47893,4377,39395,2421,44127,2674,61203,1353,32415,2801,34263,802,32030,309,31953,305,39273,6074,40383,1481,36325,1165,37520,1630,51592,3427,22259,2619,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,42717,1340,42299,819,41939,574,52273,6951,46619,4618,40164,1979,44137,3286,52673,7040,43721,5794,33258,1224,30920,648,30900,629,34702,10792,37673,2955,36284,1190,39243,3863,43270,3072,27267,6796,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,42493,797,41788,291,41473,292,71415,6685,50390,2740,45368,2057,46935,3234,66474,4198,41012,1605,34465,690,31830,308,31757,307,41155,9185,39822,1306,39074,1315,38517,1386,51376,2878,26781,2930,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,46995,293,46685,333,46053,345,71264,1545,50471,702,48541,961,50095,1017,61653,1134,36896,804,37005,217,35394,269,35212,285,51810,2350,42628,1616,42090,441,41932,483,51976,1900,25879,894,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,50844,402,50083,742,48571,1236,65995,5822,60316,6652,50686,1761,52380,3375,63763,5072,43721,6266,36109,496,32967,1377,32462,980,50559,9292,40828,1216,39592,2027,42577,2591,52055,2872,22257,7086,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,48192,1737,46243,1392,45595,1793,57173,7781,55205,3862,51139,4542,56333,4228,71680,8656,32294,4030,40214,906,36690,773,36454,773,51039,10156,46079,2481,46797,3257,45535,4131,52079,9832,25515,3316,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,55531,604,51301,362,50913,381,66481,5799,61177,1945,52077,1485,55476,2712,95636,2662,36723,3972,42431,622,38762,935,38300,924,51386,1634,50429,827,45116,914,42910,2176,81574,1132,30521,1673,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,56899,642,55944,758,55403,775,68807,5950,57101,3803,67394,2388,56125,2364,67133,2657,45293,5810,44624,1159,40986,593,40855,589,46812,5817,50024,1483,51896,808,49484,1560,53661,4282,31639,1413,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,45273,1280,45877,1421,45602,1525,54063,5764,47478,4701,40674,1432,39554,2444,64553,3114,37072,6587,31871,460,30441,511,30369,524,46109,22472,35744,1470,36428,1093,32809,2403,63082,6675,27411,5958,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,49518,651,48213,824,47443,563,60266,2008,51798,942,54184,1342,53826,2541,60720,1900,36551,1733,38717,552,36087,366,36052,376,39607,4454,42319,1335,45854,904,46217,1264,53249,4790,26254,2561,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56200,1780,60766,1918,60803,2241,60306,9933,47085,8982,51389,4173,49450,3650,52071,10241,41878,5150,36118,1468,31746,767,31676,814,35269,12479,40134,3837,45069,6280,46189,1789,46025,15556,28502,10496,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22982,662,21502,540,21187,558,29838,7882,22652,2249,19095,1239,30485,807,47311,9886,22367,2037,22760,512,21776,523,21699,529,26821,13623,21879,1399,19673,1176,27692,1172,37729,15175,20291,3575,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
