GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002MA,C17022_002EA,C17022_003MA,C17022_003EA,C17022_004EA,C17022_004MA,C17022_005EA,C17022_005MA,C17022_006EA,C17022_006MA,C17022_007EA,C17022_007MA,C17022_008MA,C17022_008EA,C17022_009MA,C17022_009EA,C17022_010EA,C17022_010MA,C17022_011EA,C17022_011MA,C17022_012EA,C17022_012MA,C17022_013MA,C17022_013EA,C17022_014MA,C17022_014EA,C17022_015EA,C17022_015MA,C17022_016EA,C17022_016MA,C17022_017EA,C17022_017MA,C17022_018EA,C17022_018MA,C17022_019MA,C17022_019EA,C17022_020MA,C17022_020EA,C17022_021MA,C17022_021EA,state
0400000US13,2466415,18717,453909,12041,173356,8435,280553,9353,45412,4098,235141,7881,82778,5116,46903,3600,35875,3668,7240,1589,28635,3480,162187,6717,94554,4499,67633,4702,17642,2532,49991,4278,1767541,17365,1435596,16208,331945,10977,97095,5107,234850,8796,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,29544,2392,13912,1735,15632,1807,4376,950,11256,1581,5076,954,3308,962,1768,545,421,293,1347,472,13349,1358,9303,1155,4046,889,1138,439,2908,775,261417,5371,205928,4864,55489,3047,18935,2110,36554,2681,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,63474,4000,33111,3261,30363,2901,5142,1108,25221,2774,13539,2085,9441,1572,4098,979,1591,575,2507,805,28155,2794,19172,2069,8983,1949,3845,1388,5138,1241,295179,6727,259129,6511,36050,3312,12749,1948,23301,2760,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,437119,10483,169494,6951,267625,7147,44159,3899,223466,6968,84595,3823,44753,2579,39842,2876,9465,1596,30377,2648,154841,5581,88200,4532,66641,3877,18781,2597,47860,3169,2422908,16372,1983093,15917,439815,10873,141557,6515,298258,9385,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,236867,7738,87787,4480,149080,6568,24156,2759,124924,5722,49324,3442,26201,2427,23123,2387,6505,1573,16618,1902,99644,4453,56622,3224,43022,3243,12829,1664,30193,2854,1247860,11773,1042948,12641,204912,7680,75136,4165,129776,5685,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,89817,4538,33152,2331,56665,4071,11007,1966,45658,3477,22616,2183,12842,1371,9774,1601,2134,694,7640,1365,41173,3099,26290,2259,14883,1775,5984,1252,8899,1180,643193,7611,555720,7454,87473,4128,34460,2689,53013,3242,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,91480,4339,37456,2544,54024,3812,11817,1896,42207,3384,20111,2066,12155,1553,7956,1304,2663,786,5293,1202,39383,2958,23244,2498,16139,1766,4115,741,12024,1550,569806,8358,487778,8156,82028,4515,31775,2797,50253,3015,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,216163,6550,93134,4724,123029,5546,25895,2951,97134,4616,39699,3036,23880,2385,15819,2147,4228,1002,11591,1673,74158,3605,47796,3014,26362,2747,5964,1168,20398,2330,801819,8868,663310,9125,138509,4847,49668,3350,88841,4062,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,222759,7733,66864,4618,155895,6517,21373,2569,134522,5964,38955,3175,18810,2181,20145,2516,4952,1382,15193,2226,72421,4531,39217,3054,33204,3025,7108,1459,26096,2700,774451,11063,621613,11686,152838,6363,52530,4050,100308,4964,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,43966,3133,17597,1887,26369,2677,6142,1164,20227,2506,11094,1400,6544,964,4550,943,1229,615,3321,664,18080,1895,12318,1510,5762,1017,1549,468,4213,976,269786,4707,227983,4750,41803,2644,15955,1668,25848,2330,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,139665,5687,46740,3518,92925,4692,16101,2106,76824,4299,29118,2965,14349,1920,14769,2070,3191,1108,11578,1668,58534,3762,30252,2675,28282,2828,6356,1248,21926,2502,1227522,12578,951126,11147,276396,8147,82614,4397,193782,6867,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,179882,7034,60244,3997,119638,5858,17817,2212,101821,5260,33836,2678,15166,1782,18670,1960,4342,1063,14328,1775,66565,4433,34635,3214,31930,3121,8030,1621,23900,2459,1333121,13449,1078669,12361,254452,8552,75105,4231,179347,6474,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,377628,8060,139144,5043,238484,6485,41241,3227,197243,5665,74179,3468,40004,2607,34175,2663,8478,1457,25697,2388,142524,5284,83853,3534,58671,3958,15758,2037,42913,3141,1885393,12077,1558802,11318,326591,9305,116577,5620,210014,6667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,134985,4457,53615,2976,81370,4068,15583,1890,65787,3475,30397,2726,18022,1959,12375,1834,3423,930,8952,1404,60646,3577,34096,2511,26550,2274,8594,1754,17956,1717,1157922,8832,985625,8609,172297,5326,67650,3443,104647,4155,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,176906,7073,56752,4631,120154,5635,16553,2513,103601,5229,31935,2916,16209,2249,15726,2077,2986,858,12740,2069,56636,4541,32142,3376,24494,2565,5431,1321,19063,2298,477677,8203,380095,8119,97582,4430,31558,3090,66024,3815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,218751,6876,86683,4587,132068,6198,21549,2162,110519,5738,46921,3811,27291,2684,19630,2438,4172,961,15458,2277,95024,4352,58223,3452,36801,3261,11383,2000,25418,2426,1158603,11777,964817,11669,193786,7148,64809,4620,128977,4768,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,34006,2607,15239,1540,18767,2111,3368,919,15399,1916,6422,1173,4078,1038,2344,619,456,317,1888,515,14523,1712,10020,1337,4503,1046,1485,600,3018,835,198150,4359,173511,4451,24639,2297,10292,1433,14347,1688,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,56939,2999,23623,1908,33316,2661,6628,1200,26688,2435,12612,1598,7245,1187,5367,1030,1291,538,4076,901,25836,2183,15610,1491,10226,1375,2341,724,7885,1146,374410,4747,322948,5173,51462,3445,19132,1935,32330,2485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,104327,4713,41473,2965,62854,4429,13301,1976,49553,3870,25038,2693,14799,2110,10239,1758,2612,788,7627,1517,42643,3047,26156,2249,16487,2045,5938,1303,10549,1600,487347,9183,374312,7792,113035,5212,41612,3352,71423,4193,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,26204,2428,10328,1603,15876,2146,2216,770,13660,1826,5667,1390,2374,924,3293,942,1089,643,2204,658,10757,1606,5338,933,5419,1300,991,554,4428,1147,298845,5954,250904,6546,47941,4128,16645,2276,31296,3129,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,256123,7473,104736,5400,151387,5873,26743,2778,124644,5896,50339,4000,27231,2869,23108,2428,5630,1416,17478,2142,93504,4690,51447,3865,42057,2708,11913,1789,30144,2408,1805920,15387,1448647,12855,357273,10160,111954,5929,245319,8254,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,101015,5003,45297,2982,55718,3709,12790,1660,42928,3584,17895,1793,9799,1439,8096,1419,2418,809,5678,1144,32349,2483,20736,2300,11613,1740,2894,899,8719,1592,334145,7174,266044,6232,68101,3649,25900,2482,42201,2772,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,735660,11288,294088,7955,441572,8959,74160,4091,367412,8459,127216,5428,66218,3786,60998,3692,14845,1826,46153,3361,229941,7884,124839,5678,105102,5437,27526,3190,77576,5005,3468301,18175,2670874,17031,797427,12597,242923,7521,554504,10852,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,428412,10132,166844,6421,261568,8379,48750,4362,212818,7933,88787,5315,49650,4264,39137,3289,8143,1590,30994,3051,167835,5514,103453,4878,64382,4244,15659,1960,48723,3665,1821181,19243,1509503,17059,311678,9003,96752,5374,214926,7313,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,18015,1925,7554,1006,10461,1675,2841,870,7620,1308,4445,875,2380,568,2065,664,930,528,1135,482,8134,1373,4226,830,3908,1115,728,370,3180,1037,157616,4114,136137,4075,21479,2769,9107,1545,12372,2106,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,442054,9583,146565,5962,295489,7642,50145,3302,245344,6733,77820,3534,39300,2833,38520,3255,8545,1788,29975,2584,166373,5815,95835,4590,70538,4161,17861,2243,52677,3395,2235848,18633,1842186,14822,393662,10216,134082,5726,259580,7800,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,167093,4700,70502,3493,96591,3150,18800,1751,77791,3034,32598,2080,18846,1466,13752,1426,3313,807,10439,1281,62380,3232,39844,2389,22536,1984,6850,1040,15686,1702,707517,6934,584116,6292,123401,4174,48789,2924,74612,3181,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,139753,5920,61840,4751,77913,4611,15095,2196,62818,4155,25399,2470,15096,2037,10303,1630,2370,726,7933,1450,59580,3730,38731,3135,20849,1985,6539,1321,14310,1977,753664,10084,634278,8533,119386,5547,43971,3203,75415,4905,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,411019,9581,144602,5433,266417,7108,43966,3632,222451,6369,76728,3924,41824,2977,34904,3028,7464,1342,27440,2561,165738,5578,93286,4299,72452,4547,19225,2474,53227,3605,2550810,18146,2087043,17525,463767,10053,157409,6175,306358,6890,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,33839,2929,10424,1516,23415,2475,2869,800,20546,2402,6244,1129,3203,746,3041,821,594,375,2447,715,13587,2129,6503,1454,7084,1442,1483,515,5601,1380,196592,5449,154837,5226,41755,3417,13356,1954,28399,2774,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,206937,6854,76140,4517,130797,5538,19791,2553,111006,5213,44205,3551,21602,2711,22603,2625,3996,1140,18607,2381,79614,4857,43722,3017,35892,3222,8563,1493,27329,3062,890129,10486,725926,10589,164203,7253,49503,4177,114700,5837,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,26894,2207,10295,1613,16599,1643,3056,796,13543,1428,6782,1099,3262,760,3520,895,765,377,2755,870,11101,1242,6545,880,4556,850,1476,462,3080,610,172236,4332,150409,3942,21827,2010,8885,1311,12942,1449,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,297331,8803,119085,5491,178246,7657,33434,3281,144812,6720,54751,2972,32213,2409,22538,2460,5946,1255,16592,2184,109066,5712,64173,4124,44893,3645,12321,2151,32572,2856,1214530,12947,997530,13309,217000,6685,67886,3866,149114,5777,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,1164077,18498,523813,12434,640264,14201,107678,5453,532586,13627,228984,7883,134813,6971,94171,5276,22532,2897,71639,4389,419486,10579,250017,8173,169469,8253,49901,4961,119568,6895,4708362,27300,3800835,24527,907527,16334,309663,11216,597864,12845,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,84829,4062,47286,3214,37543,3125,6582,1260,30961,2763,19437,2540,14727,2249,4710,1083,1194,539,3516,947,45448,3463,34932,2993,10516,1513,3329,956,7187,1195,543467,8453,467858,7673,75609,4648,28673,3192,46936,3400,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,14714,1542,6350,1116,8364,1469,1664,590,6700,1270,4408,727,2338,488,2070,612,489,340,1581,641,7996,1000,5637,935,2359,618,634,302,1725,582,125261,2779,109184,2617,16077,1574,5856,908,10221,1451,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,227683,7131,84400,4745,143283,6476,25808,2946,117475,6086,50249,4060,27673,2960,22576,2670,5106,1282,17470,2403,100070,4872,56253,3861,43817,3143,9890,1650,33927,2798,1676855,14913,1381482,13839,295373,8052,94548,5249,200825,6326,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,199227,6164,84580,3650,114647,5288,22540,2626,92107,4725,43469,3079,25338,2232,18131,2355,4667,1111,13464,2007,92115,4909,56818,3714,35297,3300,11524,1866,23773,2480,1425782,10490,1197081,12161,228701,8134,83922,4516,144779,5909,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,89170,4459,40180,2883,48990,3692,10758,1860,38232,3169,17882,2120,10360,1501,7522,1461,2671,944,4851,1113,31593,2690,20324,2217,11269,1378,2306,755,8963,1266,333302,7530,280464,6975,52838,3474,20079,2556,32759,2534,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,166267,5270,63119,3031,103148,4370,21161,2233,81987,3500,34437,2232,18554,1735,15883,1856,4656,1204,11227,1471,79999,3646,46161,2549,33838,2845,9060,1321,24778,2555,1188963,9490,1009649,8988,179314,6549,68926,3858,110388,4447,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,15311,1934,7158,1079,8153,1563,1635,594,6518,1433,2615,702,1709,527,906,475,537,413,369,304,7700,1554,4562,1171,3138,982,1442,674,1696,714,119844,3713,103816,2954,16028,2113,8207,1506,7821,1407,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,448240,8140,199203,6511,249037,7308,47521,3507,201516,6298,46726,3043,29046,2664,17680,1886,3644,824,14036,1777,72431,3640,45422,3033,27009,2373,6626,1308,20383,2169,277141,5644,197501,5517,79640,4030,23166,2506,56474,3184,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
