GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001EA,B05003I_001MA,B05003I_002EA,B05003I_002MA,B05003I_003EA,B05003I_003MA,B05003I_004EA,B05003I_004MA,B05003I_005MA,B05003I_005EA,B05003I_006EA,B05003I_006MA,B05003I_007EA,B05003I_007MA,B05003I_008EA,B05003I_008MA,B05003I_009EA,B05003I_009MA,B05003I_010MA,B05003I_010EA,B05003I_011EA,B05003I_011MA,B05003I_012EA,B05003I_012MA,B05003I_013EA,B05003I_013MA,B05003I_014EA,B05003I_014MA,B05003I_015EA,B05003I_015MA,B05003I_016EA,B05003I_016MA,B05003I_017EA,B05003I_017MA,B05003I_018EA,B05003I_018MA,B05003I_019EA,B05003I_019MA,B05003I_020EA,B05003I_020MA,B05003I_021EA,B05003I_021MA,B05003I_022EA,B05003I_022MA,B05003I_023EA,B05003I_023MA,state
0400000US13,950093,1771,497576,4204,180499,3327,168095,3190,12404,1828,1609,752,10795,1856,317077,2533,110889,5237,206188,4949,46548,4650,159640,5870,452517,4210,169581,3246,157993,3750,11588,2009,1116,622,10472,2034,282936,2327,113035,5106,169901,5156,45467,3684,124434,5320,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,148705,-555555555,78731,730,29213,730,28597,961,616,550,0,182,616,550,49518,-555555555,42147,1351,7371,1351,4106,1125,3265,992,69974,730,25595,729,25224,781,371,365,44,72,327,352,44379,-555555555,37135,1584,7244,1584,2854,814,4390,1420,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,15
0400000US16,199840,1220,101541,1887,39598,1585,38939,1646,659,355,162,153,497,319,61943,1140,36058,2304,25885,2393,7067,1533,18818,2439,98299,1768,38247,1583,36447,1866,1800,906,71,119,1729,897,60052,935,36295,2416,23757,2270,8255,1583,15502,2228,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2171988,1131,1112638,2670,368562,2319,351258,3322,17304,2326,4147,1145,13157,2260,744076,1792,338639,7111,405437,6888,131838,6007,273599,7499,1059350,2596,355320,2260,338912,2906,16408,2233,4160,1002,12248,2000,704030,1477,343248,7936,360782,7797,125216,4802,235566,7432,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,439094,1784,225892,2568,84210,1764,79956,2095,4254,1174,931,601,3323,1008,141682,2327,72565,3616,69117,3027,16062,1770,53055,3379,213202,2390,82633,1715,78872,1957,3761,1019,943,505,2818,920,130569,2325,72470,3311,58099,3077,15011,1813,43088,2960,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,174318,952,90056,2245,35069,1482,33376,1582,1693,538,398,254,1295,467,54987,1655,26644,2225,28343,1949,7329,1305,21014,2007,84262,2287,34683,1585,32394,1715,2289,896,487,405,1802,785,49579,1363,25655,1911,23924,1773,7212,1282,16712,1632,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,336321,1186,173828,1987,67605,1855,64279,2027,3326,925,266,224,3060,959,106223,1306,53918,3254,52305,3166,13742,1836,38563,3069,162493,1953,63102,1610,60277,1986,2825,974,295,262,2530,924,99391,1190,54270,2543,45121,2414,11960,1702,33161,2491,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,146127,2782,75846,2214,29062,1884,26129,1869,2933,977,339,272,2594,963,46784,1961,17184,1834,29600,2497,5352,1056,24248,2195,70281,2868,29014,1897,26585,2024,2429,760,299,232,2130,730,41267,2155,20635,2585,20632,1524,5146,1044,15486,1709,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,228578,1686,122994,3168,36692,2786,33273,2698,3419,971,319,244,3100,972,86302,2130,41492,3613,44810,3298,12892,2162,31918,3238,105584,3386,31544,2665,27661,2922,3883,1365,616,434,3267,1334,74040,2297,35766,3110,38274,2950,14516,2462,23758,2661,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,20152,592,9509,932,3911,777,3911,777,0,163,0,163,0,163,5598,746,4337,738,1261,581,793,405,468,324,10643,829,3431,606,3325,602,106,145,45,84,61,129,7212,670,5273,884,1939,670,1140,654,799,414,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,572263,165,296945,1874,95315,1380,84027,2306,11288,1696,1215,529,10073,1665,201630,1275,61583,3791,140047,3654,35890,3354,104157,4417,275318,1866,92253,1642,82209,2326,10044,1819,1264,612,8780,1741,183065,1262,59773,3136,123292,3121,39010,2782,84282,3707,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,757948,675,376244,1373,122428,1158,114450,2207,7978,1704,2448,899,5530,1384,253816,616,143073,5048,110743,4941,41448,3351,69295,5347,381704,1152,117693,1120,110274,1993,7419,1617,1413,693,6006,1555,264011,450,152389,4278,111622,4266,52090,3275,59532,4092,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,485972,777,245109,1676,90104,1586,85911,2072,4193,1284,1185,499,3008,1201,155005,1203,101007,3615,53998,3361,15222,1766,38776,3066,240863,1766,89465,1606,86219,1774,3246,986,580,430,2666,823,151398,1084,104476,2775,46922,2717,14829,1880,32093,2768,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,282040,950,146506,2199,56144,1655,51546,1844,4598,1134,971,449,3627,1077,90362,1448,39538,2800,50824,2690,11551,1908,39273,2796,135534,2221,53466,1475,49349,1691,4117,1033,657,360,3460,976,82068,1439,36112,2781,45956,2822,11651,1900,34305,2573,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,85758,2774,48447,2877,14339,1907,12416,1828,1923,912,203,234,1720,874,34108,2346,15149,2101,18959,2343,2877,803,16082,2101,37311,2318,13907,1492,12181,1208,1726,823,518,502,1208,641,23404,1690,12432,1939,10972,1800,2355,816,8617,1705,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,240413,2092,122973,2880,44906,2179,41831,2117,3075,1016,1113,662,1962,749,78067,1974,41486,2576,36581,2295,9375,1819,27206,2135,117440,2407,43768,2197,41062,2204,2706,810,1020,554,1686,657,73672,1720,44108,2635,29564,2094,9415,1535,20149,1887,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37302,630,19071,1299,6995,896,6874,881,121,143,0,165,121,143,12076,954,9633,1033,2443,783,911,540,1532,648,18231,1280,6857,941,6668,1007,189,215,22,51,167,223,11374,865,9584,865,1790,488,821,370,969,440,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,196968,458,100936,1771,39741,1435,38422,1507,1319,432,199,207,1120,424,61195,1045,26833,2271,34362,2258,10682,1420,23680,2267,96032,1781,39094,1360,36094,1441,3000,1200,1036,948,1964,717,56938,1086,29142,2021,27796,1828,8942,1485,18854,1873,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,813394,-555555555,410969,954,137440,964,130234,1800,7206,1452,1628,822,5578,1056,273529,450,125080,5216,148449,5207,48251,3789,100198,5093,402425,952,134919,964,129525,1698,5394,1446,576,486,4818,1310,267506,449,121032,4754,146474,4738,51691,3463,94783,5137,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,44355,724,22271,854,8106,668,7829,712,277,279,113,162,164,223,14165,586,8506,1275,5659,1200,2490,817,3169,1174,22084,1111,6824,676,6350,754,474,465,163,252,311,390,15260,850,9418,1133,5842,1022,3513,821,2329,685,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1762179,-555555555,886900,1326,263281,1311,241036,2834,22245,2649,3770,1022,18475,2630,623619,375,278798,8917,344821,8903,142593,5878,202228,7952,875279,1327,250744,1313,230711,3310,20033,2830,3283,1004,16750,2756,624535,373,287402,7635,337133,7633,165902,5647,171231,6538,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1001264,-555555555,498245,1503,150927,1504,146547,2065,4380,1543,248,355,4132,1422,347318,-555555555,273479,4934,73839,4934,23495,2822,50344,4048,503019,1501,144461,1501,140034,1739,4427,1350,765,633,3662,1095,358558,-555555555,291427,3571,67131,3570,21402,2461,45729,2815,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,35
0400000US36,3725193,1157,1843693,2401,523601,1905,486054,3743,37547,3374,7943,1611,29604,3043,1320092,1415,647220,10738,672872,10635,255348,7929,417524,11456,1881500,2382,496707,1879,461473,4017,35234,3602,9335,1981,25899,2997,1384793,1405,694012,11565,690781,11522,336461,8974,354320,10402,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,911674,1723,473806,4499,178796,3352,166256,3509,12540,1971,2085,847,10455,1766,295010,2998,93711,4984,201299,5873,36047,3213,165252,5855,437868,4580,172855,3553,160588,3702,12267,2063,2400,918,9867,1980,265013,2974,97892,4746,167121,5285,38298,3193,128823,4895,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26059,927,12428,1432,3862,986,3725,981,137,145,137,145,0,151,8566,1199,7336,1315,1230,569,654,446,576,389,13631,1519,5577,904,5553,913,24,40,24,40,0,151,8054,1219,6137,1135,1917,841,1431,718,486,349,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,411202,1884,212972,2770,79309,2255,74607,2415,4702,1216,1127,689,3575,1126,133663,1905,91503,3131,42160,2730,12632,1776,29528,2244,198230,2665,71518,1790,68737,1979,2781,1033,841,504,1940,896,126712,1903,92900,2712,33812,2351,11559,1520,22253,2479,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,396464,-555555555,207505,1453,81045,1318,74887,1731,6158,1135,600,345,5558,1042,126460,1146,55774,2995,70686,3120,14831,1629,55855,3043,188959,1451,76021,1351,70951,1760,5070,1243,541,370,4529,1266,112938,886,58481,2652,54457,2544,13229,1696,41228,2690,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,511898,-555555555,264454,2187,95646,1766,92002,2091,3644,1188,335,247,3309,1106,168808,1022,79777,3888,89031,3852,21137,2691,67894,4169,247444,2187,93121,1762,88074,2191,5047,1385,399,352,4648,1346,154323,929,77668,4005,76655,3985,18746,2312,57909,4358,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,870209,988,442046,2276,155188,2023,146048,2714,9140,1795,2362,611,6778,1646,286858,1712,197114,5053,89744,4972,29339,2761,60405,4835,428163,2206,147797,1967,140533,2324,7264,1426,2704,930,4560,1116,280366,1381,199581,4433,80785,4445,34657,2807,46128,3928,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,152085,-555555555,76521,500,26031,392,24583,684,1448,553,589,401,859,499,50490,482,21097,2134,29393,2122,12664,1847,16729,2279,75564,500,23717,367,21755,1037,1962,938,559,531,1403,742,51847,457,26658,1948,25189,1955,14179,1800,11010,1652,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,262555,2215,142666,2713,47694,2094,43494,2160,4200,1230,628,413,3572,1129,94972,2074,37605,3004,57367,2825,12355,1847,45012,2544,119889,2438,44018,2039,41423,2113,2595,906,503,375,2092,838,75871,1443,34085,2985,41786,2661,11108,1784,30678,2097,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30079,845,16866,1006,6433,897,6379,884,54,81,25,47,29,45,10433,835,7242,878,3191,750,458,309,2733,695,13213,1133,4812,772,4521,760,291,297,54,105,237,278,8401,892,6318,975,2083,723,688,566,1395,499,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,333460,2079,177135,3256,68016,2567,61134,2699,6882,1736,669,474,6213,1769,109119,2187,38342,2941,70777,2967,11102,1555,59675,3217,156325,3029,63457,2368,57541,2479,5916,1601,651,397,5265,1475,92868,1713,37832,2602,55036,2291,11898,1880,43138,2429,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10672216,417,5362331,5091,1802846,4200,1704919,7588,97927,6187,11071,2248,86856,5801,3559485,3017,2060360,17296,1499125,17742,385225,10053,1113900,15705,5309885,5059,1743417,3937,1650189,7968,93228,7486,8843,1982,84385,7577,3566468,2583,2133518,18031,1432950,17407,431687,11584,1001263,19601,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,409310,415,209232,1471,79898,1166,76167,1456,3731,1173,409,325,3322,1114,129334,1106,61482,3699,67852,3766,18544,2314,49308,3870,200078,1468,76893,1150,73713,1501,3180,949,598,489,2582,912,123185,871,58518,3156,64667,3213,17721,2133,46946,3487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,10422,634,5206,691,1374,426,1279,418,95,131,46,99,49,80,3832,732,2663,668,1169,512,619,407,550,267,5216,649,1410,498,1364,474,46,86,41,83,5,15,3806,518,2476,645,1330,530,856,381,474,367,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,753353,2570,390436,3586,124219,2851,111592,3596,12627,2199,1228,569,11399,2226,266217,2708,107400,4805,158817,4767,46986,3588,111831,5471,362917,3376,118460,2858,107521,3158,10939,1834,1648,707,9291,1724,244457,2135,96729,4159,147728,4177,55590,3101,92138,4680,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,886419,-555555555,460513,2481,171851,2001,163513,2607,8338,1656,1239,509,7099,1531,288662,1144,138658,4168,150004,4220,34386,3759,115618,5201,425906,2483,164532,2012,155752,2428,8780,1892,946,509,7834,1809,261374,1119,134437,4321,126937,4339,35118,3101,91819,4570,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26663,1708,15154,1561,4489,852,4011,801,478,348,0,189,478,348,10665,1470,7102,1544,3563,1116,1628,784,1935,776,11509,1589,4274,987,4104,986,170,197,170,197,0,189,7235,1247,5477,1077,1758,840,803,540,955,504,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,381149,497,199007,2022,76493,1896,72716,1967,3777,968,1289,518,2488,766,122514,1127,66864,2958,55650,3081,14304,1741,41346,2976,182142,2158,71110,1906,67028,2149,4082,1076,1357,580,2725,816,111032,1217,65333,2617,45699,2585,13090,1808,32609,2484,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,57845,1129,28361,1696,9115,1453,8784,1468,331,314,18,36,313,309,19246,1256,14567,1469,4679,798,1399,569,3280,755,29484,1496,10195,2139,9732,2254,463,600,0,192,463,600,19289,1973,12058,2012,7231,2246,1699,631,5532,2094,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3437388,3897,1640693,4727,377475,3656,376032,3705,1443,648,337,376,1106,543,1263218,2009,1223510,3892,39708,3478,16838,2139,22870,2647,1796695,4186,353898,3704,352239,3794,1659,670,264,321,1395,612,1442797,2340,1395000,4206,47797,3787,23445,2794,24352,2497,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
