GEO_ID,B07401_001E,B07401_001M,B07401_002E,B07401_002M,B07401_003E,B07401_003M,B07401_004E,B07401_004M,B07401_005E,B07401_005M,B07401_006E,B07401_006M,B07401_007E,B07401_007M,B07401_008E,B07401_008M,B07401_009E,B07401_009M,B07401_010E,B07401_010M,B07401_011E,B07401_011M,B07401_012E,B07401_012M,B07401_013E,B07401_013M,B07401_014E,B07401_014M,B07401_015E,B07401_015M,B07401_016E,B07401_016M,B07401_017E,B07401_017M,B07401_018E,B07401_018M,B07401_019E,B07401_019M,B07401_020E,B07401_020M,B07401_021E,B07401_021M,B07401_022E,B07401_022M,B07401_023E,B07401_023M,B07401_024E,B07401_024M,B07401_025E,B07401_025M,B07401_026E,B07401_026M,B07401_027E,B07401_027M,B07401_028E,B07401_028M,B07401_029E,B07401_029M,B07401_030E,B07401_030M,B07401_031E,B07401_031M,B07401_032E,B07401_032M,B07401_033E,B07401_033M,B07401_034E,B07401_034M,B07401_035E,B07401_035M,B07401_036E,B07401_036M,B07401_037E,B07401_037M,B07401_038E,B07401_038M,B07401_039E,B07401_039M,B07401_040E,B07401_040M,B07401_041E,B07401_041M,B07401_042E,B07401_042M,B07401_043E,B07401_043M,B07401_044E,B07401_044M,B07401_045E,B07401_045M,B07401_046E,B07401_046M,B07401_047E,B07401_047M,B07401_048E,B07401_048M,B07401_049E,B07401_049M,B07401_050E,B07401_050M,B07401_051E,B07401_051M,B07401_052E,B07401_052M,B07401_053E,B07401_053M,B07401_054E,B07401_054M,B07401_055E,B07401_055M,B07401_056E,B07401_056M,B07401_057E,B07401_057M,B07401_058E,B07401_058M,B07401_059E,B07401_059M,B07401_060E,B07401_060M,B07401_061E,B07401_061M,B07401_062E,B07401_062M,B07401_063E,B07401_063M,B07401_064E,B07401_064M,B07401_065E,B07401_065M,B07401_066E,B07401_066M,B07401_067E,B07401_067M,B07401_068E,B07401_068M,B07401_069E,B07401_069M,B07401_070E,B07401_070M,B07401_071E,B07401_071M,B07401_072E,B07401_072M,B07401_073E,B07401_073M,B07401_074E,B07401_074M,B07401_075E,B07401_075M,B07401_076E,B07401_076M,B07401_077E,B07401_077M,B07401_078E,B07401_078M,B07401_079E,B07401_079M,B07401_080E,B07401_080M,NAME,B07401_001EA,B07401_001MA,B07401_002EA,B07401_002MA,B07401_003MA,B07401_003EA,B07401_004MA,B07401_004EA,B07401_005EA,B07401_005MA,B07401_006EA,B07401_006MA,B07401_007EA,B07401_007MA,B07401_008MA,B07401_008EA,B07401_009MA,B07401_009EA,B07401_010MA,B07401_010EA,B07401_011EA,B07401_011MA,B07401_012EA,B07401_012MA,B07401_013EA,B07401_013MA,B07401_014MA,B07401_014EA,B07401_015MA,B07401_015EA,B07401_016EA,B07401_016MA,B07401_017EA,B07401_017MA,B07401_018EA,B07401_018MA,B07401_019MA,B07401_019EA,B07401_020MA,B07401_020EA,B07401_021MA,B07401_021EA,B07401_022EA,B07401_022MA,B07401_023EA,B07401_023MA,B07401_024MA,B07401_024EA,B07401_025MA,B07401_025EA,B07401_026MA,B07401_026EA,B07401_027EA,B07401_027MA,B07401_028EA,B07401_028MA,B07401_029MA,B07401_029EA,B07401_030MA,B07401_030EA,B07401_031MA,B07401_031EA,B07401_032MA,B07401_032EA,B07401_033EA,B07401_033MA,B07401_034MA,B07401_034EA,B07401_035EA,B07401_035MA,B07401_036MA,B07401_036EA,B07401_037EA,B07401_037MA,B07401_038MA,B07401_038EA,B07401_039EA,B07401_039MA,B07401_040EA,B07401_040MA,B07401_041MA,B07401_041EA,B07401_042MA,B07401_042EA,B07401_043MA,B07401_043EA,B07401_044EA,B07401_044MA,B07401_045EA,B07401_045MA,B07401_046EA,B07401_046MA,B07401_047MA,B07401_047EA,B07401_048MA,B07401_048EA,B07401_049EA,B07401_049MA,B07401_050EA,B07401_050MA,B07401_051EA,B07401_051MA,B07401_052MA,B07401_052EA,B07401_053MA,B07401_053EA,B07401_054MA,B07401_054EA,B07401_055EA,B07401_055MA,B07401_056EA,B07401_056MA,B07401_057EA,B07401_057MA,B07401_058MA,B07401_058EA,B07401_059MA,B07401_059EA,B07401_060EA,B07401_060MA,B07401_061EA,B07401_061MA,B07401_062EA,B07401_062MA,B07401_063MA,B07401_063EA,B07401_064MA,B07401_064EA,B07401_065MA,B07401_065EA,B07401_066EA,B07401_066MA,B07401_067EA,B07401_067MA,B07401_068EA,B07401_068MA,B07401_069MA,B07401_069EA,B07401_070MA,B07401_070EA,B07401_071EA,B07401_071MA,B07401_072EA,B07401_072MA,B07401_073EA,B07401_073MA,B07401_074MA,B07401_074EA,B07401_075MA,B07401_075EA,B07401_076MA,B07401_076EA,B07401_077EA,B07401_077MA,B07401_078EA,B07401_078MA,B07401_079MA,B07401_079EA,B07401_080MA,B07401_080EA,state
0400000US01,4775773,13693,226083,4713,817627,5092,129359,4822,334770,6716,317760,5330,302599,5448,305261,8226,306228,7699,302626,4254,337396,3381,334030,8347,303624,7415,258989,5564,188747,4870,310674,2091,4113945,22379,177480,4663,712339,7615,96666,4626,230133,6531,235675,6043,241510,5803,258329,8254,269539,7380,269835,4770,306066,4389,312080,8121,283290,7548,246128,5547,181219,4951,293656,2641,410330,17741,32828,3552,73018,5315,12881,2228,61679,5176,46749,3932,38582,4219,28316,3449,23585,2866,21990,2569,20509,2467,12805,2034,13160,1812,8229,1494,4847,1024,11152,1519,150689,9422,9257,1986,20351,3325,14373,1757,25764,3340,20662,2675,11757,1755,11288,2051,7711,1922,6331,1489,6569,1739,4674,1150,4210,1076,2808,860,1568,574,3366,848,100809,7872,6518,1840,11919,2610,5439,1166,17194,2433,14674,2410,10750,2060,7328,1443,5393,1455,4470,1331,4252,1360,4471,1038,2964,967,1824,563,1113,528,2500,743,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,729230,6958,44795,1837,132344,2440,20725,1932,59272,2777,63102,2705,54803,2025,49592,3169,42498,2725,43411,1641,51398,1547,51951,2402,45034,2246,29276,1666,18345,1613,22684,743,582909,9527,32746,1742,107075,3702,14207,1616,38338,2851,43117,2173,40128,2150,40087,2758,33921,2573,36631,1646,43804,1473,46047,2253,40612,2065,27745,1708,17313,1556,21138,820,86474,8425,7492,1481,16732,3284,2958,942,14473,2278,11537,1567,9190,1767,5205,1577,5151,1194,3913,1034,3479,1019,1998,551,2085,592,857,339,324,223,1080,519,19295,2193,1387,504,2691,796,1136,454,2437,647,2309,647,2485,634,1004,347,1616,623,866,350,1547,557,1024,613,326,210,138,105,211,219,118,73,40552,5584,3170,1140,5846,1692,2424,700,4024,1124,6139,1611,3000,903,3296,1083,1810,719,2001,704,2568,841,2882,981,2011,917,536,326,497,331,348,236,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6631474,16409,343525,4941,1180925,5983,183134,3598,468794,5703,457541,5088,440912,4663,419749,9196,411228,9199,408486,3719,424769,3388,411051,8043,386799,7482,354533,6493,279927,5859,460101,3257,5536087,26178,269815,5799,1004406,9453,131808,3873,313429,7796,320840,6746,343387,5666,343997,9916,345009,8409,353899,5076,374918,4347,368442,7426,349760,6920,329195,6289,262683,6141,424499,4255,798972,24968,55375,3853,142543,9628,29224,3250,115803,6626,100790,5418,68391,4829,55715,4005,48637,4421,40268,4345,36083,3253,30822,3510,24831,2744,14747,2126,10817,1513,24926,2612,111939,7650,6272,1669,11491,2185,10954,1807,15837,2262,12670,2099,10980,1841,7655,1267,6555,1600,6177,1300,5296,1379,4109,1020,4605,1228,3118,847,2482,889,3738,914,184476,10448,12063,2205,22485,3464,11148,1747,23725,2872,23241,3000,18154,2712,12382,2090,11027,2127,8142,1629,8472,1631,7678,1294,7603,1727,7473,1682,3945,938,6938,1079,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2924384,10256,147289,4212,514886,4277,81622,3952,197903,4778,196761,3917,187169,4536,182722,4570,182845,5443,183418,3812,201762,3547,196902,6038,174324,6213,156944,4130,120076,4213,199761,2276,2440359,17443,107948,4143,428604,7204,56769,3527,129394,4741,140168,4508,144887,4545,152940,4565,156226,5113,159962,3661,179730,3738,179487,5938,160859,5805,146591,4120,114635,4191,182159,2241,292271,16473,27899,3345,57479,6990,10115,2148,39290,3997,34706,3450,25195,2727,18601,2410,15642,2589,13174,1728,12802,1647,10148,1726,8259,1818,5739,1239,3130,926,10092,1647,115081,8813,5777,1421,17624,2920,10907,1534,20731,3141,12721,1954,9560,1770,6623,1810,5802,1263,5608,1161,5202,1133,3915,1109,2924,818,2325,749,1439,595,3923,753,76673,5961,5665,1593,11179,2125,3831,1016,8488,1511,9166,1439,7527,1825,4558,1453,5175,1082,4674,1550,4028,1227,3352,965,2282,874,2289,756,872,395,3587,1377,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38467701,30330,2028140,11760,6578588,10239,1062565,5958,2858059,9971,2948411,8582,2807364,9338,2598228,23078,2569166,23575,2592004,5905,2639722,5738,2475296,16281,2141986,15157,1755803,13191,1214951,13683,2197418,4128,33446324,47467,1690748,14810,5860647,16905,816460,7625,2196287,15100,2263470,13652,2273925,14054,2205851,21527,2275006,23895,2338297,10574,2412159,8664,2275530,16408,1981931,16575,1641175,13374,1150759,13118,2064079,6883,3314066,42939,242321,9933,539382,15337,105938,5633,404325,13435,435885,11125,358139,11856,268994,10088,201492,9325,174731,7966,154451,6274,129589,5241,99401,4655,70476,4526,41723,3244,87219,4617,1063601,25940,57595,4712,107125,6957,91407,4586,157730,6499,159022,7379,111386,6483,76206,5245,56316,4610,51713,3740,45487,3078,42436,3850,37385,3046,24574,2507,13989,2162,31230,2937,643710,19315,37476,4062,71434,6624,48760,3160,99717,5950,90034,6191,63914,5371,47177,4593,36352,3500,27263,2942,27625,2924,27741,2919,23269,2828,19578,2311,8480,1465,14890,2136,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5315080,16545,268569,4647,913672,5333,142003,3977,367541,5128,403925,5108,398974,5047,374014,7084,350318,6909,342583,4006,363395,2950,352574,6307,329506,7104,261262,5692,173409,4951,273335,2177,4404058,21899,212321,5148,790878,6782,94585,4125,226283,6284,268947,7100,301180,6034,306030,6072,297853,6050,300932,4296,322034,4049,320351,6223,301486,7044,243895,5636,163929,4822,253354,2910,464316,16451,27255,3143,69804,5863,16040,2034,76009,5927,68067,4749,47886,3597,40082,3433,27072,2802,19943,2394,21978,2539,14434,1911,12697,1920,7685,1508,4468,1090,10896,1615,263761,11832,15205,2372,30150,3625,19777,1934,40519,4061,42002,3898,29728,2857,15996,2157,15054,2365,13626,2177,12188,1776,9604,1697,7611,1424,4701,1057,2013,618,5587,1402,182945,10538,13788,2386,22840,2889,11601,1625,24730,3376,24909,2734,20180,2501,11906,2108,10339,1705,8082,1698,7195,1486,8185,1417,7712,1270,4981,1080,2999,737,3498,758,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3553049,10133,148461,3656,574096,2782,111617,2529,250777,3240,215504,3324,217494,3267,204749,6334,223812,5878,255467,2251,279146,2591,272212,5637,230406,5637,180240,4698,137665,5034,251403,1677,3109580,17815,125047,4065,515010,5388,84923,2421,189562,4701,157252,4451,176896,4512,173683,5889,199486,5404,233222,3010,254591,2983,251616,5587,216423,5443,169389,4716,129235,4882,233245,2235,262279,13041,16853,3103,42886,4524,6874,1206,29606,4217,33014,3109,25396,3563,21503,2965,15112,2428,14889,2137,15629,2096,12826,1858,6796,1186,4230,1072,4427,918,12238,1833,77847,8338,2813,1260,7933,2371,5777,1309,12771,2023,12434,1828,7875,1840,4085,1061,4903,1606,3961,991,4324,1118,2487,700,2508,898,1861,726,1414,798,2701,869,103343,7858,3748,1320,8267,1942,14043,1533,18838,2592,12804,2120,7327,1482,5478,1406,4311,1254,3395,1116,4602,1349,5283,1222,4679,1211,4760,1269,2589,797,3219,965,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,917591,7172,44092,2131,147497,2097,24425,1470,60408,1946,64325,2611,57840,1634,57882,3497,51323,3375,59982,1036,66889,1570,64012,2882,59212,2967,54018,2224,40076,2319,65610,1375,800701,9561,35260,2179,131328,2832,19050,1495,44726,2528,45849,3047,48717,1950,48553,3176,45300,3314,54812,1409,62017,1763,59546,2825,55720,2846,51507,2234,37801,2188,60515,1459,73579,6942,6137,1462,11140,2536,2023,855,10922,1642,11406,2063,6201,1479,5237,1425,3023,786,3672,1088,3402,1171,3048,1206,2228,834,1499,614,1263,591,2378,985,12430,2521,521,463,1696,934,1109,426,1346,509,1646,787,617,336,928,448,967,635,590,438,354,257,552,297,781,582,600,599,37,61,686,394,30881,3868,2174,707,3333,1424,2243,747,3414,1080,5424,1314,2305,737,3164,924,2033,940,908,437,1116,731,866,443,483,240,412,241,975,521,2031,910,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,656948,8472,36338,1987,77083,1943,17103,2208,47848,2689,77796,2899,77012,2839,54078,3008,44614,3196,39182,1006,39208,957,37829,2087,32254,2121,25033,1405,18878,1792,32692,984,525024,7553,29731,1987,67408,1738,11649,1703,28859,3216,50081,2414,54877,2284,43103,2676,36582,2659,33857,1013,35314,851,33318,1987,28655,1957,23305,1298,17844,1789,30441,895,67188,5688,2851,909,4225,1080,2540,957,11388,2825,13853,1865,11404,1564,5135,1155,4217,1162,2854,775,1895,610,2390,677,1788,631,964,456,599,342,1085,470,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,0,189,64736,6061,3756,1110,5450,1633,2914,874,7601,1366,13862,2114,10731,1959,5840,1394,3815,1183,2471,755,1999,764,2121,699,1811,720,764,430,435,358,1166,583,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19716522,31132,881988,9760,2968634,10228,487855,7403,1261974,11244,1303935,8185,1240307,9006,1194780,19585,1225441,18472,1277718,6970,1422834,6281,1335459,15183,1256501,15044,1173246,14290,945541,14303,1740309,6614,16832374,48927,701603,10371,2533725,16309,371131,7163,934549,12255,948547,12371,980841,12784,983801,18905,1053435,16800,1117173,8338,1264337,8752,1204947,16296,1147446,14643,1086466,15129,885279,13624,1619094,7447,1806706,41989,122063,7161,307795,14564,49075,3755,190356,8723,210008,8270,160271,9557,140005,8529,111779,6545,103026,6083,101288,5856,82309,5217,67373,4645,51649,3471,35672,3375,74037,4193,632122,20497,31517,3566,71609,6427,43316,3516,82208,5999,89034,6113,56369,4876,42246,3803,36768,4005,39048,4130,32221,3852,29093,3617,24045,3449,20263,3204,12589,1850,21796,2228,445320,18347,26805,3442,55505,5984,24333,2792,54861,5201,56346,4440,42826,4399,28728,3282,23459,3014,18471,2259,24988,3044,19110,2458,17637,2342,14868,2131,12001,1971,25382,3124,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
