GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002EA,B17003_002MA,B17003_003EA,B17003_003MA,B17003_004MA,B17003_004EA,B17003_005EA,B17003_005MA,B17003_006EA,B17003_006MA,B17003_007EA,B17003_007MA,B17003_008EA,B17003_008MA,B17003_009MA,B17003_009EA,B17003_010EA,B17003_010MA,B17003_011EA,B17003_011MA,B17003_012EA,B17003_012MA,B17003_013EA,B17003_013MA,B17003_014EA,B17003_014MA,B17003_015MA,B17003_015EA,B17003_016EA,B17003_016MA,B17003_017EA,B17003_017MA,B17003_018EA,B17003_018MA,B17003_019EA,B17003_019MA,B17003_020MA,B17003_020EA,B17003_021EA,B17003_021MA,B17003_022MA,B17003_022EA,B17003_023EA,B17003_023MA,state
0400000US18,4277649,5615,462561,13602,180052,7120,49956,3681,73338,4856,40980,2961,15778,2301,282509,9443,72908,5548,100651,5445,84146,4400,24804,2442,3815088,14582,1871651,8879,193530,5980,651435,10862,531618,10082,495068,9536,1943437,9504,175536,6848,632187,9157,592198,10499,543516,9472,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036494,3930,179505,6632,71097,3965,16394,2289,27173,2607,20107,2079,7423,1541,108408,4403,19809,1843,43112,2636,34842,3291,10645,1663,1856989,8370,921979,4844,71058,3329,307153,6011,291111,5766,252657,6352,935010,5616,55794,3648,270703,5813,326486,5364,282027,6230,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1850902,4334,175566,6760,73345,3715,14955,1558,29066,2354,20243,2430,9081,1387,102221,4493,23005,2101,33381,2816,35156,2999,10679,1482,1675336,8201,826559,5152,74861,4036,218829,5415,255077,5484,277792,6383,848777,5318,59836,3105,205233,6058,285254,6448,298454,5876,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2924245,4182,433845,11554,178724,6471,68065,4476,64766,3748,33235,2946,12658,1932,255121,7478,74281,4630,88895,4854,72210,4193,19735,2622,2490400,12478,1217958,7319,151842,5337,428129,8518,335624,8434,302363,8177,1272442,8209,130791,5456,393515,7807,391237,7732,356899,6732,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3017626,5900,465281,13593,175137,7202,61481,4044,68615,4590,31320,3162,13721,1876,290144,9193,83333,5214,110136,6150,75916,5268,20759,2543,2552345,13758,1240766,8926,174217,6060,428509,9139,335171,8066,302869,7008,1311579,9026,129143,5274,415618,9239,390726,9811,376092,9122,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,948967,2184,109477,5609,46701,3016,11363,1584,19509,2207,10795,1535,5034,884,62776,3924,11486,2194,28562,2868,16272,2012,6456,1176,839490,5873,407479,3596,31189,2651,135336,4878,114699,4198,126255,3798,432011,4052,22928,1996,125766,4150,133411,4150,149906,4287,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4044422,3232,316949,11370,120293,5596,30670,2919,40278,3149,27797,3211,21548,2363,196656,7880,52416,3890,63821,3667,50915,3190,29504,2936,3727473,11432,1783256,5664,175775,6186,449530,10641,436761,8709,721190,9892,1944217,8519,150650,6097,453003,9265,526125,11611,814439,10889,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4635175,2564,443024,11976,175708,6412,43772,3370,54540,4249,38051,2899,39345,3532,267316,8163,64251,4335,86595,5067,68391,4315,48079,3276,4192151,12302,2023499,6962,176254,5933,525029,10186,442711,10005,879505,10324,2168652,8639,159856,6342,489001,10960,547710,9447,972085,11205,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6631922,3692,803054,14707,333722,8927,83448,4589,124294,5107,90629,4904,35351,2404,469332,8555,101199,5144,162619,4933,155969,5950,49545,3435,5828868,15283,2847959,9567,245589,6883,823876,11915,919474,11283,859020,10747,2980909,9481,212133,6758,825086,10463,1026548,10890,917142,10319,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3649269,3089,285669,6765,120537,4031,27281,2115,43125,2300,33419,2098,16712,1568,165132,4963,34379,2910,54976,3008,54438,3257,21339,1828,3363600,7760,1668010,5260,109468,4672,428131,7785,537428,7639,592983,8046,1695590,5621,86126,3722,390389,6622,572354,6746,646721,8538,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1905023,5019,331072,11906,128305,6199,46256,3181,47970,4281,25434,2747,8645,1665,202767,7656,55877,4259,70652,4266,63300,4284,12938,1831,1573951,12535,758931,6720,113839,4838,240956,6588,237928,7693,166208,6109,815020,8301,90147,4863,226605,7761,282297,8142,215971,6534,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4010957,5011,458835,11231,183616,6067,52391,3925,69051,3409,41793,3274,20381,2392,275219,8719,63681,3822,97748,5103,81897,4943,31893,3009,3552122,11954,1732064,7195,168887,6056,540374,9627,520264,11325,502539,8897,1820058,8787,145591,6223,525478,9142,570616,9797,578373,9528,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695955,1910,77217,4444,34080,2752,5162,1060,14074,2230,10771,1545,4073,929,43137,2778,5560,1088,17918,2032,13420,1519,6239,1313,618738,4902,309898,3137,17727,1832,97067,3971,95832,3698,99272,4498,308840,2951,15121,1454,88383,3748,99806,3619,105530,3357,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1211481,2990,112104,5507,45900,3139,11658,1528,15902,1751,13167,1388,5173,866,66204,3525,15170,2227,21736,2112,22383,1910,6915,1058,1099377,5595,546857,3587,43504,2883,148914,4590,183497,4711,170942,4314,552520,3791,35188,2261,137407,3965,192762,4851,187163,4368,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1946878,1936,232206,9393,99427,5493,26163,3076,31463,2945,28936,2514,12865,1903,132779,6055,36294,3346,41618,2979,39441,2977,15426,1955,1714672,9323,861786,5538,113283,5335,241275,7675,291107,7638,216121,6039,852886,6149,102528,5975,227050,7027,305196,7456,218112,5737,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,923217,1874,62059,5121,23946,2590,5808,1157,7943,1312,6497,1417,3698,937,38113,3366,5436,1180,12830,1713,13328,2277,6519,1161,861158,5614,424997,3155,28141,2488,121395,4805,117858,4172,157603,4563,436161,3850,21510,1859,119448,4583,130890,4218,164313,4867,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6080395,2870,537268,13358,215969,6897,58054,3588,82949,4821,36680,3021,38286,3102,321299,9007,85441,4652,118524,5652,71349,4412,45985,3829,5543127,13549,2674707,7483,265003,8838,731414,11005,607039,11134,1071251,11737,2868420,9504,244311,7376,780321,12219,688192,11682,1155596,12872,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1355597,3130,221203,9321,101234,5207,33104,2925,29541,2840,27179,2830,11410,2059,119969,5734,38540,3235,36061,3308,32841,3081,12527,1819,1134394,9858,555188,5995,70211,4253,151711,5948,178061,6203,155205,5676,579206,6252,61652,4475,144548,5825,188647,5166,184359,4959,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13443537,5172,1685605,23635,679455,14462,227120,7513,220706,8582,131900,6189,99729,4946,1006150,15729,320177,8025,307398,8873,231884,7218,146691,7099,11757932,24120,5684764,15104,668557,12138,1508362,16137,1408484,18281,2099361,17661,6073168,15534,637008,12706,1500936,18113,1525647,15771,2409577,17090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6661125,8414,850657,17145,338110,10108,117292,6518,114310,5355,74069,5006,32439,2904,512547,12333,141046,6419,160153,6392,160794,7024,50554,3951,5810468,18545,2796861,10444,347345,9082,751201,13239,825603,12029,872712,11405,3013607,13684,275996,7648,719030,13324,991305,14348,1027276,13113,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,482660,2687,40434,2660,17723,1533,4070,836,6003,1110,5498,1023,2152,691,22711,1967,3581,690,8939,1374,7859,1094,2332,664,442226,3720,229216,2775,15769,1585,63906,3513,85227,3516,64314,3092,213010,2290,10920,1355,53057,2580,75365,2522,73668,3450,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7746719,5042,885186,16476,360646,8709,92643,4115,147689,5635,86206,4416,34108,2652,524540,12201,118062,5662,197905,7893,161161,5879,47412,3804,6861533,16907,3341026,9386,288979,8930,1140983,14031,941344,10388,969720,12875,3520507,12874,272700,7472,1115579,13721,1079945,15548,1052283,13545,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2501486,3041,315571,7935,128426,4431,32854,2298,51635,3174,31506,2466,12431,1730,187145,5397,45705,3179,68769,3168,54452,2979,18219,2119,2185915,8064,1073518,5008,123693,4390,340528,6498,324652,6692,284645,6153,1112397,5971,108316,4527,325119,6490,368836,6660,310126,6159,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2772211,3081,339924,11866,148436,6844,31027,2707,45300,3608,48800,3499,23309,2891,191488,7226,37891,3447,56659,4051,66888,4262,30050,2780,2432287,12392,1196965,7513,108246,4915,274105,7514,404441,9638,410173,9271,1235322,7676,96546,4868,268016,7492,436424,7264,434336,8000,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8717474,4207,889141,18075,353982,9672,94660,5453,148762,5325,66106,3816,44454,3749,535159,11843,123745,5862,215464,6652,129077,6260,66873,3580,7828333,19060,3799414,10731,337289,9298,1339827,14098,911913,12583,1210385,13732,4028919,12481,317227,7846,1377090,13417,1029312,14192,1305290,12841,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,717814,1290,81263,5752,34146,3126,9502,1606,11839,2126,7567,1545,5238,1413,47117,3552,12379,1859,15853,2025,12850,2036,6035,1304,636551,5654,307160,3729,33139,2999,85739,4133,81365,4675,106917,4174,329391,3379,31306,2954,86225,4696,93330,4353,118530,4759,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3263542,4449,428734,14003,164829,8427,61017,4458,57021,4752,29588,3105,17203,2200,263905,8774,75324,5178,96321,5215,68960,4856,23300,2519,2834808,14220,1366742,9193,160362,6575,401702,9217,402953,8669,401725,8624,1468066,8835,137772,6790,402120,9252,484629,10806,443545,8557,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550704,2141,57194,4350,24443,2459,5880,1290,10735,1695,5862,1138,1966,583,32751,2935,6635,1081,13439,2464,9550,1308,3127,825,493510,5079,247567,2955,19394,1591,79457,3100,78251,3006,70465,3516,245943,3257,14374,1826,66895,2671,85890,3702,78784,3506,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4397116,5910,580012,14781,238998,8441,82026,5501,92274,5630,45264,3223,19434,2620,341014,9686,96845,5337,135495,5109,81060,4938,27614,2992,3817104,15486,1846409,9852,224162,7827,610721,11308,492712,10043,518814,9635,1970695,10857,194269,6858,610640,9668,585795,9572,579991,10698,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17132140,9665,2053299,30774,816871,15803,321657,11797,244462,8063,162826,6773,87926,4378,1236428,20258,455472,13522,364769,9846,301017,10279,115170,6587,15078841,32852,7450014,17848,1153931,20289,1863516,23090,2133219,19543,2299348,20097,7628827,21628,1029622,16722,1823641,19538,2345886,24660,2429678,19440,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1723890,2568,145168,7175,58655,3757,11644,1561,15840,2239,20092,2205,11079,1925,86513,5129,18233,2347,27539,2656,28523,2739,12218,1906,1578722,7533,791890,4187,62923,4378,182013,7116,261905,8155,285049,6427,786832,5374,52444,3732,189210,5996,300571,6446,244607,5947,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,433391,901,35326,2651,15410,1741,4227,924,5483,1019,3312,700,2388,671,19916,1754,3697,908,6602,962,5803,878,3814,710,398065,2705,193627,1793,16474,1560,61056,2772,46299,2771,69798,3035,204438,1926,10666,1405,52164,2403,56464,2596,85144,2856,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5589778,6614,489467,13921,189827,7758,55884,3662,64478,4735,39999,3367,29466,3312,299640,8972,77328,5125,98409,4881,83615,5017,40288,3236,5100311,15067,2481881,9565,254959,8423,597321,11826,648290,12000,981311,12336,2618430,9518,218028,6939,601006,11189,757076,12034,1042320,13730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4834278,3867,470832,12258,200852,7087,43743,3537,61677,4018,64216,3909,31216,2757,269980,8110,54511,4302,79641,5034,96110,5022,39718,2548,4363446,12528,2176825,7250,183078,6138,501150,10775,697918,10169,794679,11739,2186621,8769,157913,6046,465612,10770,764561,11791,798535,10206,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1275511,2509,184428,8003,76141,4935,23658,2601,33477,3121,14174,2582,4832,998,108287,5089,26990,2821,47006,3263,28696,2958,5595,1208,1091083,8110,539405,5227,68247,3775,226808,5768,130531,4328,113819,4219,551678,5067,56387,3098,210035,6352,156146,5322,129110,5757,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3857428,3229,343360,8935,145386,4990,34044,2509,56476,3513,38123,2963,16743,1550,197974,6551,41346,3277,71345,3874,62418,3346,22865,2041,3514068,10065,1737009,6125,136276,4323,548067,7457,550364,8313,502302,8812,1777059,6556,110549,3866,519606,8177,581428,10112,565476,7249,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,382564,2390,32479,3772,11579,1863,2125,638,3155,834,4614,1137,1685,662,20900,2711,4401,1487,6979,1418,7123,1353,2397,916,350085,4604,178130,2716,12440,1765,55736,3424,61693,3453,48261,2946,171955,3269,10218,1762,43788,3142,68918,4404,49031,3587,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
