GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001MA,C17004_001EA,C17004_002MA,C17004_002EA,C17004_003MA,C17004_003EA,C17004_004EA,C17004_004MA,C17004_005MA,C17004_005EA,C17004_006MA,C17004_006EA,C17004_007MA,C17004_007EA,C17004_008EA,C17004_008MA,C17004_009EA,C17004_009MA,state
0400000US01,3769608,4673,613855,16120,57742,4514,168298,8140,387815,12144,3155753,16417,1419772,14968,594331,13799,1141650,14955,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,556829,1425,49203,3547,3850,897,22631,1996,22722,2329,507626,3791,234223,5134,158274,5535,115129,4037,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5260981,3928,804030,19633,87108,5609,237944,8745,478978,15408,4456951,19648,1976008,19458,930555,15233,1550388,14172,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2276901,3327,379798,11656,36931,3594,115372,5530,227495,8950,1897103,11627,880241,10979,364522,8229,652340,8776,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30444018,10097,4196083,48131,404645,11917,1268986,22020,2522452,31813,26247935,48896,11873345,46989,6142578,39738,8232012,39793,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4231870,3366,448930,13857,45430,3905,176376,7676,227124,9583,3782940,14160,1895797,16827,931951,14158,955192,12045,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2822745,2831,268752,11099,12955,2243,87899,5736,167898,7430,2553993,11497,1211320,11055,631531,12175,711142,11760,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,742025,1687,78652,6070,6239,1472,26683,3201,45730,3752,663373,6311,310519,7092,142799,5328,210055,4610,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,531380,1235,83501,5987,4695,1205,27632,3381,51174,5032,447879,6267,266004,5148,89506,4377,92369,4470,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16282585,7905,2279177,33392,209780,8986,640802,15263,1428595,26471,14003408,32929,6170264,35459,2785002,30142,5048142,28351,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7759367,6371,1147297,22755,135792,7312,348124,11804,663381,17149,6612070,24269,3217702,21787,1336491,18606,2057877,21483,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1120579,1571,107899,5457,9047,1683,34499,3572,64353,4015,1012680,5503,501676,6821,213485,5957,297519,5817,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1244914,2647,176284,9967,21460,2631,68681,5543,86143,6269,1068630,10179,472681,8467,273910,8033,322039,7500,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9978418,5730,1200952,22269,105951,6104,380450,10307,714551,15167,8777466,22889,4240256,22204,2000152,20857,2537058,21072,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5044625,4631,638275,16622,62134,4344,234088,8509,342053,12047,4406350,17612,2113171,17164,979590,15464,1313589,13957,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2385323,3189,272182,8735,29881,3281,117061,5085,125240,5899,2113141,9230,1095189,10901,480778,9064,537174,7183,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2197730,3411,256355,9008,29855,3262,99297,5960,127203,7244,1941375,9564,991570,10139,433663,9675,516142,9380,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3417318,3752,562338,14997,46427,3513,169692,7150,346219,11578,2854980,15206,1321632,12409,592244,11257,941104,10424,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3560569,4808,603606,16859,64825,4808,166248,8313,372533,12735,2956963,16928,1410524,17697,588274,13265,958165,11853,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1074289,2115,133740,6828,7811,1251,45616,4385,80313,5134,940549,7204,416004,8186,246931,6772,277614,6154,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4691105,3881,414280,13315,33806,3915,126223,7005,254251,9748,4276825,14103,2217823,16091,912900,14823,1146102,15475,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5360371,4126,571934,15712,31887,3197,186677,8553,353370,11632,4788437,16203,2309826,17673,1238124,16430,1240487,15014,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7797850,5053,1093843,18941,91569,4415,376914,11644,625360,12920,6704007,19845,2904825,17062,1592939,12898,2206243,14385,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4244705,3512,397383,10476,37027,2799,174260,7042,186096,5921,3847322,10827,1925609,12961,1016854,11456,904859,7615,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2259556,3455,433488,14467,42303,3980,99736,6854,291449,10918,1826068,15264,849229,11964,332105,10389,644734,11936,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4697541,5028,625218,14043,65978,4608,215474,7128,343766,11238,4072323,15270,1988668,17354,870828,14316,1212827,12945,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,809485,1828,107477,5301,10865,1524,41961,3405,54651,3656,702008,5820,327257,7005,170726,5742,204025,4956,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1429334,2469,160271,6915,20682,2316,66930,4257,72659,4828,1269063,7217,687070,6972,290862,5644,291131,4891,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2262273,2631,293601,11461,24673,2957,96475,6095,172453,7731,1968672,11446,899937,11586,451314,11234,617421,8989,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1064094,1770,81879,6774,4451,1075,30200,3703,47228,4566,982215,6783,482285,7952,245356,6628,254574,6097,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7039398,4489,669981,16976,63700,4973,175602,8626,430679,12391,6369417,17516,3030483,19185,1473456,18165,1865478,16347,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1606723,3697,288354,10947,31528,3064,87476,6034,169350,8928,1318369,11935,586283,10884,274444,8028,457642,9761,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15624596,7233,2150546,32038,185428,7187,588472,14065,1376646,23684,13474050,32030,6463681,28163,2993269,24988,4017100,27196,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7789196,6301,1126666,21124,118650,6341,364262,10453,643754,17179,6662530,21651,3138271,21293,1394606,18016,2129653,17464,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,580023,1811,61708,4057,6700,1272,26655,2982,28353,2039,518315,4480,277305,5670,132036,5560,108974,3205,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9018231,5221,1175719,21264,92883,5651,422270,12621,660566,13828,7842512,21842,3712206,18270,1779062,18190,2351244,18205,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2955066,2832,418496,9864,48582,3142,132323,5544,237591,6105,2536570,10507,1249349,8902,493659,8835,793562,8739,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3208955,3491,454710,14804,37128,3703,178718,7578,238864,9901,2754245,15052,1185756,12244,696046,14841,872443,12103,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10053423,5426,1168132,21730,91223,4652,364718,10900,712191,18029,8885291,21526,4181499,20607,1990373,18639,2713419,20264,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
