GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002MA,B01001H_002EA,B01001H_003MA,B01001H_003EA,B01001H_004EA,B01001H_004MA,B01001H_005EA,B01001H_005MA,B01001H_006EA,B01001H_006MA,B01001H_007MA,B01001H_007EA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011EA,B01001H_011MA,B01001H_012MA,B01001H_012EA,B01001H_013MA,B01001H_013EA,B01001H_014MA,B01001H_014EA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017EA,B01001H_017MA,B01001H_018MA,B01001H_018EA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022EA,B01001H_022MA,B01001H_023MA,B01001H_023EA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026MA,B01001H_026EA,B01001H_027EA,B01001H_027MA,B01001H_028EA,B01001H_028MA,B01001H_029MA,B01001H_029EA,B01001H_030MA,B01001H_030EA,B01001H_031MA,B01001H_031EA,state
0400000US13,5482711,4561,2703469,3272,145182,1907,163889,4938,161656,4843,105185,1503,75274,2974,176781,3343,176604,2248,163140,1427,347406,1718,400928,1322,368751,715,267922,876,118383,2573,32368,2563,2779242,3552,134976,1946,148114,4858,163200,5112,95342,1476,67572,2929,165267,3309,173422,1779,165373,1519,351286,1787,401670,1401,392316,790,300364,380,155430,3324,64910,3262,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,326152,606,179766,644,6850,563,5412,943,6659,1091,2341,372,3363,541,16861,856,18818,797,15822,116,23690,259,21890,182,26147,101,21712,88,6134,710,4067,710,146386,664,7517,318,6092,686,5379,665,2935,362,2239,355,8796,410,12221,299,11612,114,16838,182,17919,136,24053,182,18951,94,8341,713,3493,713,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1367034,978,681305,1220,42266,223,49981,2430,45717,2365,28825,843,17160,1092,45023,1247,43057,676,43395,479,84198,598,84332,189,90041,109,66625,297,31885,1077,8800,1038,685729,1057,40849,331,43899,2597,46751,2611,27348,815,17724,1006,40060,1081,43436,809,42323,394,83118,575,85565,365,94084,137,69099,51,34834,1778,16639,1778,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7948431,3009,3901931,2060,204269,760,211549,4547,224829,4500,142760,1078,94200,1473,248795,1589,255673,703,260397,420,486872,522,574108,598,581225,323,369378,153,177791,2715,70085,2707,4046500,2090,194875,649,197943,4622,217128,4567,134659,1159,89947,1462,239011,1483,251762,455,257219,383,479496,461,581576,264,605188,331,414417,160,242814,4379,140465,4374,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5288882,2892,2598419,2018,151259,1095,156526,4404,168649,4265,103546,1216,68414,1946,185562,1895,164412,941,162292,426,322682,495,366169,434,365540,289,235274,234,110977,2391,37117,2440,2690463,2607,146929,1179,150597,5326,157479,5418,101610,1225,68020,1993,178121,2040,164016,708,161174,825,322077,935,370102,587,380070,331,264481,264,148374,2897,77413,2873,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2710477,1493,1338677,1430,78377,556,83869,2990,81408,3028,52562,697,41485,2437,90964,2604,80094,562,85453,299,158915,483,179025,412,192838,112,124217,141,64663,1613,24807,1609,1371800,1090,74765,576,78415,2799,78747,2823,48299,694,36033,1553,91573,1673,78315,806,82633,298,155758,440,180446,200,196030,114,134666,167,83610,2163,52510,2154,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2223659,822,1099690,1254,66112,838,65360,2602,72458,2639,42410,712,30772,1614,79769,1709,70751,1017,73111,484,129681,679,143741,527,154576,78,100432,238,51983,1608,18534,1564,1123969,1246,63544,939,65187,2601,64682,2584,41126,700,30783,2120,69383,2228,67212,979,71223,403,128866,549,146359,371,161928,116,109080,229,67503,1730,37093,1707,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3768120,1483,1845133,1695,110730,890,109718,3661,118263,3653,71105,1320,49764,2048,127117,2059,117219,1102,114089,924,237779,969,260103,455,254179,189,173468,354,79077,1971,22522,1945,1922987,1622,105547,831,105725,3737,110734,3769,70696,1358,47711,2299,119579,2483,119025,987,116364,1082,239595,1258,268858,482,272108,172,194605,194,102884,3097,49556,3078,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2754976,1884,1359673,1823,81104,1385,81155,3348,82464,3215,51043,1340,34085,1883,88010,2076,94754,1150,92174,1194,170825,1452,185546,764,190017,376,128587,623,60914,1735,18995,1741,1395303,2218,73185,1296,78938,3338,75619,3547,48533,1227,30091,1622,85164,1640,95840,1023,92926,1004,166967,1357,189887,1084,198563,322,142912,78,79611,2483,37067,2474,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244002,349,608792,542,28963,301,31279,2137,35143,2092,22464,400,15380,778,36423,932,35103,543,33913,288,70718,288,91334,73,97235,194,68908,163,31316,1299,10613,1299,635210,511,27410,266,29130,2161,32829,2162,20515,397,14023,562,34915,708,35710,527,35336,163,72360,35,95222,163,104175,44,73645,22,38796,1641,21144,1641,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3115032,2607,1526869,1532,78598,522,79852,3336,86651,3247,54794,485,36582,937,95851,1044,103376,230,97960,595,176744,691,231530,500,231779,356,153474,495,73374,1768,26304,1757,1588163,1650,72808,511,76059,3504,82653,3421,52307,437,35318,1378,91477,1255,99655,468,97515,379,179657,425,239561,391,241960,534,170295,254,95179,2418,53719,2418,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4958598,5801,2399054,3613,110429,1034,113544,4739,136195,4398,86106,509,68990,495,161809,730,160855,898,151542,1090,280488,1212,371673,981,363408,511,236839,498,111186,2209,45990,2189,2559544,2862,106304,463,114354,4151,124410,4083,81786,452,69782,686,162953,777,161002,816,153674,579,289897,1307,387275,795,388664,568,271149,377,151241,3932,97053,3952,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7486419,3080,3697330,1771,192163,541,205621,4859,219964,4862,144311,563,96751,831,253786,928,228668,914,220018,559,432521,779,541820,286,560831,143,366871,387,174837,2871,59168,2831,3789089,2082,182488,859,191205,4940,213136,4971,135826,600,92571,1032,241210,1034,220152,619,214810,714,428944,430,545089,220,581874,393,399506,368,223468,3933,118810,3905,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4441640,2113,2199767,1593,124487,501,126516,3027,130965,3125,81668,158,53615,883,136843,916,138463,889,149642,197,269180,320,319923,325,328072,182,202619,102,97923,2058,39851,2059,2241873,906,118382,364,120019,3436,126602,3437,77575,170,51929,1109,135849,1166,132168,291,146340,152,260920,424,321021,245,333675,115,218235,28,127274,2779,71884,2760,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1705044,556,836807,2291,46603,1477,56378,3103,48036,3186,31560,1737,22246,2021,56499,2846,51253,1813,49463,1481,106616,1902,112651,1327,114859,239,86484,429,42577,1255,11582,1288,868237,2298,45329,1529,48433,3026,51449,2862,29629,1676,25990,2317,50233,2585,48331,1422,50483,1343,105050,1342,114565,1145,121322,340,96603,482,56527,1992,24293,1996,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4858768,2158,2389936,1890,137123,713,145991,3311,146263,3228,94157,1277,65904,2707,158268,2841,152983,1947,156566,722,290478,995,330463,749,334890,303,226213,140,111640,2630,38997,2625,2468832,2107,130746,684,143027,3788,135524,3801,86806,1329,61337,1909,154887,1943,152307,1178,155486,412,287673,426,334758,332,353352,278,252903,160,145201,2996,74825,3022,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,894545,489,449873,975,24093,550,25405,1511,25833,1511,15918,721,12801,1384,30889,1407,27282,666,28526,584,52887,656,56822,286,68911,10,49945,91,22881,1143,7680,1142,444672,1013,23663,550,25318,1559,23439,1559,14700,724,10728,1155,28155,1174,26173,299,27302,159,50076,289,56756,242,70735,15,48810,39,25949,1455,12868,1446,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1518020,1532,751842,1169,46331,487,45346,2036,49363,2069,28348,672,19026,1170,53685,1374,47962,755,50947,330,91429,389,97886,247,105644,138,67687,32,33612,1052,14576,1052,766178,1237,43248,534,45608,2035,44682,1973,26628,722,21154,1169,49953,1263,45137,590,49825,331,88832,410,98234,512,108521,108,73171,48,44032,1705,27153,1713,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1460688,1695,743646,1373,32999,549,36945,2297,34002,2288,21987,607,12455,732,37381,930,48863,669,47960,547,94375,710,111194,440,115858,206,95509,332,43097,1210,11021,1202,717042,1089,30111,586,32699,2429,35196,2433,20572,617,10805,568,36142,687,46040,670,45840,650,86356,530,101930,436,114244,323,94739,238,44153,1723,18215,1724,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1210017,667,596397,829,28277,316,29833,1823,35229,1816,22310,496,16759,674,40767,737,35678,267,33926,259,68191,40,94414,102,95020,184,60442,138,26080,1121,9471,1116,613620,598,26029,191,29180,2104,33228,2115,22119,505,17132,895,38876,914,33836,184,33552,184,69690,184,96921,10,97727,68,64255,72,33618,1696,17457,1698,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5020807,3217,2447961,1988,116740,463,129939,4520,146134,4301,94665,501,57757,334,143729,472,142502,391,138023,429,281382,504,387681,392,385296,515,248690,655,120903,2411,54520,2408,2572846,1656,110736,409,125005,4121,136943,3915,90099,187,53190,188,138414,338,134992,251,136225,469,284441,458,398914,591,403448,543,284897,265,164045,3083,111497,3056,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,798109,1283,395692,1474,17946,1197,16078,1437,18828,1597,10880,902,7105,1310,22537,1444,25771,1392,23599,1130,43700,1351,51128,1178,67383,540,55641,604,25744,1389,9352,1366,402417,1543,16050,1027,17485,1451,15570,1479,10304,908,6905,1016,20702,1116,20286,753,21818,744,41064,786,53908,707,73397,540,59424,611,30649,1373,14855,1448,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11050851,6115,5405975,4119,272861,942,281955,6019,296666,5973,191737,571,138357,1314,351850,2007,378025,1094,351190,956,641599,865,796112,1050,800232,919,530623,393,264738,3779,110030,3789,5644876,3132,260404,675,271138,6384,278439,6383,179079,663,137833,2146,345870,2225,376424,632,352190,575,637870,1039,802462,868,832590,729,599933,854,343959,5395,226685,5459,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6387868,3932,3123126,3303,156626,1925,166756,4998,186643,4889,112373,1366,81755,2996,218849,3152,196751,2142,186941,1875,389619,2091,456889,1075,438780,564,331241,508,153568,2271,46335,2130,3264742,2986,147395,1880,162269,4806,171851,4973,108111,1232,78128,2637,190023,3014,200750,1927,190368,1541,402072,1986,468216,1461,477344,272,374090,176,201509,2926,92616,2926,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,650304,419,332495,584,20795,203,20164,1480,17922,1531,10862,461,10129,804,31525,787,26729,144,24079,98,39009,232,39854,232,44920,58,26784,65,14147,885,5576,885,317809,498,20163,99,18480,1213,17670,1215,10428,464,9174,643,26753,668,21846,243,21043,104,34585,417,38178,362,43087,61,26911,31,16882,1071,12609,1085,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9255663,3512,4540235,2443,251937,681,262040,4976,283213,4900,178934,1055,119492,1628,292640,1823,293488,1186,281105,239,550616,600,649247,389,664556,465,430965,284,203916,3199,78086,3201,4715428,1874,239045,669,244006,5165,273922,5228,171487,936,110707,1694,286954,1844,288444,613,278629,712,552639,862,659378,590,697072,494,484887,190,272521,4116,155737,4128,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2597511,1695,1278367,1238,73338,786,73152,2621,74503,2585,45840,595,31570,1350,86006,1512,83956,786,85788,492,156595,635,171570,227,180916,152,128302,182,64369,1587,22462,1578,1319144,1296,68291,705,68219,2615,72279,2608,42751,607,29200,1322,80192,1567,84232,786,85108,131,155146,429,174327,319,192563,67,143796,335,85780,2100,37260,2101,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3082611,1137,1516368,855,75430,408,77088,3724,81360,3721,50847,611,33423,1014,90829,978,100797,552,102547,522,196075,565,204351,220,228255,77,171442,181,77169,2077,26755,2075,1566243,1075,70795,462,74826,3035,75464,3049,48380,628,32123,1361,90994,1371,97874,628,102471,316,192306,700,206694,626,246377,163,186406,117,93115,2803,48418,2803,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
