GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001EA,B27002_001MA,B27002_002MA,B27002_002EA,B27002_003MA,B27002_003EA,B27002_004MA,B27002_004EA,B27002_005MA,B27002_005EA,B27002_006EA,B27002_006MA,B27002_007MA,B27002_007EA,B27002_008MA,B27002_008EA,B27002_009MA,B27002_009EA,B27002_010EA,B27002_010MA,B27002_011MA,B27002_011EA,B27002_012EA,B27002_012MA,B27002_013MA,B27002_013EA,B27002_014MA,B27002_014EA,B27002_015MA,B27002_015EA,B27002_016MA,B27002_016EA,B27002_017MA,B27002_017EA,B27002_018MA,B27002_018EA,B27002_019MA,B27002_019EA,B27002_020MA,B27002_020EA,B27002_021EA,B27002_021MA,B27002_022MA,B27002_022EA,B27002_023EA,B27002_023MA,B27002_024MA,B27002_024EA,B27002_025MA,B27002_025EA,B27002_026MA,B27002_026EA,B27002_027MA,B27002_027EA,B27002_028MA,B27002_028EA,B27002_029MA,B27002_029EA,B27002_030EA,B27002_030MA,B27002_031MA,B27002_031EA,B27002_032EA,B27002_032MA,B27002_033MA,B27002_033EA,B27002_034EA,B27002_034MA,B27002_035EA,B27002_035MA,B27002_036MA,B27002_036EA,B27002_037MA,B27002_037EA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040EA,B27002_040MA,B27002_041EA,B27002_041MA,B27002_042MA,B27002_042EA,B27002_043EA,B27002_043MA,B27002_044MA,B27002_044EA,B27002_045EA,B27002_045MA,B27002_046EA,B27002_046MA,B27002_047MA,B27002_047EA,B27002_048MA,B27002_048EA,B27002_049MA,B27002_049EA,B27002_050EA,B27002_050MA,B27002_051EA,B27002_051MA,B27002_052EA,B27002_052MA,B27002_053MA,B27002_053EA,B27002_054EA,B27002_054MA,B27002_055MA,B27002_055EA,B27002_056EA,B27002_056MA,B27002_057EA,B27002_057MA,state
0400000US13,10024056,3586,4822637,8741,406380,5723,200795,6424,205585,6623,870709,6845,489574,11021,381135,10635,490646,4511,331544,7653,159102,7396,635196,6333,408486,8478,226710,8581,643038,5658,458129,7618,184909,6761,663889,5044,500719,8425,163170,7313,561389,2650,416449,6399,144940,6375,364782,3072,216244,4886,148538,5072,186608,2381,120766,4238,65842,3791,5201419,8152,382303,7212,182151,6093,200152,6989,839942,6827,472396,9631,367546,9674,502386,4710,328186,6916,174200,6382,693125,4660,464250,7092,228875,6924,715075,4632,515215,8426,199860,7386,714259,3200,546499,6641,167760,5509,635415,2717,472792,6090,162623,5973,433815,3290,253124,5770,180691,6214,285099,2639,165612,3975,119487,4155,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,56694,1759,37399,2616,19295,2315,101660,1869,71643,2824,30017,2431,59228,1948,45618,2150,13610,2209,98082,2198,76295,2478,21787,2185,83433,1737,70376,2169,13057,1746,85225,888,69096,1949,16129,1923,86699,704,71142,1754,15557,1649,64389,669,44675,1834,19714,1720,40857,631,28704,1368,12153,1250,698795,1911,53862,1604,35699,2276,18163,2169,98779,1642,70938,2845,27841,2726,56843,1007,44692,2137,12151,1980,97573,1142,76058,2446,21515,2384,85760,861,72121,1613,13639,1644,86762,543,73360,1773,13402,1690,91596,482,76359,2033,15237,2109,68949,555,47467,2034,21482,1991,58671,769,39622,2045,19049,1759,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,67544,2459,37875,2463,29669,2474,153136,2904,95247,3797,57889,3896,75951,1821,53963,2661,21988,2442,104865,2672,72144,3164,32721,3241,99654,1914,74978,2870,24676,2674,97397,1853,73385,3125,24012,2732,99138,1370,78571,2181,20567,2036,70247,881,41592,2002,28655,2160,42265,948,29326,1587,12939,1656,822050,2915,67123,2034,38060,2761,29063,2509,143536,2176,91590,3952,51946,3870,76800,2035,57066,2435,19734,2289,105666,2235,74720,3322,30946,2985,100162,1903,75753,2933,24409,2614,99538,1832,76788,2873,22750,2471,102734,1150,83040,2310,19694,2203,74246,1228,46670,2531,27576,2583,52245,796,34994,1902,17251,1918,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,481018,4816,267966,5808,213052,6059,1024872,5612,646641,9728,378231,9189,607708,2642,437886,6445,169822,5856,860348,3187,611239,7425,249109,7281,811724,3119,612842,7269,198882,6646,847814,2961,664751,6119,183063,5621,785231,2207,620397,5894,164834,5830,476420,1980,298463,4185,177957,4011,292889,1724,194578,3742,98311,3542,6491836,5144,457008,4592,253048,5714,203960,5683,993364,4710,623734,9717,369630,9790,606118,3418,418561,6952,187557,6434,881020,3586,604102,8227,276918,7765,835737,2917,610747,7349,224990,7539,880416,2796,693316,6162,187100,5932,842461,1827,662869,5424,179592,5217,549947,2026,343613,5368,206334,5389,445765,2585,286021,4294,159744,3972,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,251953,3404,143907,4555,108046,4059,549757,3834,353228,7076,196529,6984,335061,3624,251701,4613,83360,4091,404694,3872,291145,6647,113549,5450,398831,2991,296253,5494,102578,4804,427256,2902,333706,4565,93550,4328,410991,2090,321121,4359,89870,4183,257699,1769,166130,3570,91569,3839,152274,1447,105336,2768,46938,2666,3331751,4790,247862,3561,137416,5271,110446,4684,526434,4647,333398,7632,193036,6929,330317,3127,242784,5861,87533,5209,419147,3453,286176,6054,132971,5246,409110,3124,303818,4946,105292,4487,442251,2746,346060,4893,96191,4457,437512,2192,342702,4331,94810,4112,291240,1670,187197,3726,104043,3687,227878,2029,152261,3574,75617,3363,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,121126,2988,76894,3356,44232,2699,249184,3035,174993,4558,74191,4417,162767,2540,128226,3386,34541,3217,194060,3249,152031,3375,42029,3355,183700,2574,150106,3344,33594,2508,197281,2109,167352,2610,29929,2327,203450,1297,169730,2356,33720,2139,127126,1041,86292,2167,40834,2236,87206,943,64753,1557,22453,1567,1554511,3463,115701,2477,73385,2689,42316,2638,240484,2534,168824,3923,71660,3994,154808,2123,117650,3541,37158,3154,192791,2532,145481,3273,47310,2936,181536,1832,143511,3089,38025,2957,198860,1811,165195,2905,33665,2482,207136,1354,174858,2573,32278,2289,137944,917,98097,1922,39847,1947,125251,1172,91208,2045,34043,2041,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,118650,2327,72663,3053,45987,2589,247714,2805,168178,4045,79536,4435,150770,2793,116192,3661,34578,3237,182857,2633,139397,3067,43460,3108,167970,2261,131951,2839,36019,2820,177618,2135,145377,3076,32241,2797,178355,1241,145933,2563,32422,2599,110058,1123,74910,2159,35148,2070,71720,1192,51487,1785,20233,1657,1444447,3443,116860,2665,74877,2862,41983,2935,235770,2941,164863,4041,70907,3858,141838,2401,110929,3092,30909,2609,186461,2528,142870,3228,43591,3125,171012,2008,135276,2944,35736,2864,179935,1807,148401,2834,31534,2604,187243,1233,157347,1860,29896,1814,121076,1327,78042,2334,43034,2196,104252,1503,73564,2072,30688,2072,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,169704,3007,87580,4254,82124,3954,345302,3625,205820,5628,139482,5925,208484,2186,141284,4232,67200,4657,265073,2884,173822,4197,91251,4328,268197,2383,187443,5456,80754,5203,290161,2214,204942,4156,85219,3971,280401,1922,196125,3686,84276,3698,185595,1179,112968,2927,72627,2940,102878,1207,70284,2165,32594,2001,2226916,4397,159151,3596,83012,3826,76139,4299,334030,4002,197285,5199,136745,5333,206356,2553,134006,3735,72350,3683,279599,2511,176066,4218,103533,4582,279361,2476,193665,4517,85696,4222,302702,1674,211060,3763,91642,3562,302621,1704,218364,3071,84257,2747,211097,1619,132201,2871,78896,2637,151999,1623,95217,2665,56782,2663,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,192324,4334,93826,4593,98498,4662,381387,4927,202051,6472,179336,6378,220792,3528,142540,4468,78252,4565,302131,4781,201875,5409,100256,5070,271780,4360,183837,5404,87943,5128,279296,3276,196912,4334,82384,3565,280081,2233,196225,4433,83856,4101,173525,2373,98701,3202,74824,3289,101258,1850,60772,2591,40486,2478,2364857,5049,175318,4342,78356,3874,96962,4780,365649,4676,193364,5766,172285,5451,222381,3949,143327,4464,79054,4510,341041,4368,216658,5379,124383,4753,287471,3559,199463,5440,88008,4859,307787,3505,227698,4667,80089,4357,308011,1708,221103,3959,86908,3851,203458,1836,112394,3525,91064,3334,153741,1942,84200,2966,69541,2950,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,39020,1521,22557,2147,16463,2034,92908,1802,58703,2621,34205,2793,57365,1526,43224,2074,14141,1674,71563,1596,46604,2513,24959,2446,74088,958,51943,2068,22145,1862,95838,1131,71356,2127,24482,2053,101088,783,75844,2203,25244,2084,69721,558,41409,1693,28312,1661,40922,886,27387,1404,13535,1263,672336,2329,38779,1586,22460,1993,16319,1796,84612,1888,56453,2660,28159,2369,54176,1338,39223,2067,14953,1904,77427,1349,50261,2543,27166,2642,77346,1048,56870,2064,20476,1985,99346,971,75559,2042,23787,1991,107957,957,83351,2162,24606,2212,76005,623,45636,1901,30369,1902,56688,783,35737,1441,20951,1517,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,223064,3037,139216,4112,83848,3823,464467,3838,313947,5657,150520,6007,268937,2355,200206,3943,68731,3566,393333,2460,284739,5437,108594,5156,359612,2589,281750,4361,77862,3874,409718,2458,337608,4544,72110,3955,366482,1347,297481,3416,69001,3136,225265,1427,162893,3228,62372,2925,132702,1383,96155,2333,36547,2211,3064942,4008,218077,3581,130290,4518,87787,4659,440546,3489,292554,6004,147992,5643,269287,2456,197899,4141,71388,4279,418745,2578,303964,4609,114781,4536,392086,2402,309601,4092,82485,3729,449636,2089,371080,4396,78556,4411,410949,1536,334444,3926,76505,4069,265762,1807,187916,2969,77846,3339,199854,1608,138839,3190,61015,3135,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,223117,3326,149815,4625,73302,4645,483978,3428,334983,6026,148995,5892,345755,1610,266471,4156,79284,4396,457528,2157,334116,5868,123412,5658,403561,2146,309460,4455,94101,4213,469919,1971,371094,4825,98825,4478,431810,1380,341405,4463,90405,4301,269709,1177,182876,3346,86833,3475,167484,1491,118342,2403,49142,2356,3465229,2989,212288,3123,140667,4478,71621,3854,464541,3331,326953,6400,137588,6645,349902,1731,265925,4830,83977,5247,474095,2037,340727,4885,133368,5118,426470,1733,321593,3950,104877,3846,500167,1569,389523,4929,110644,4934,469230,1135,365224,5559,104006,5466,313176,1371,207300,4284,105876,4321,255360,1786,166678,3170,88682,3028,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,346719,4223,197099,5331,149620,4739,779363,4293,502733,8391,276630,8285,492278,2187,355031,5157,137247,4769,595541,3314,400915,5917,194626,5945,570809,3081,419752,5517,151057,5118,669521,2797,504972,5086,164549,5200,663165,1546,515081,4608,148084,4438,423514,1520,308463,3500,115051,3700,258295,1403,205822,3070,52473,2660,5011595,4144,331250,3632,190461,5006,140789,5179,747111,3948,483109,7630,264002,6682,482572,2380,341334,5055,141238,4834,604308,2583,395449,6275,208859,5830,590879,2727,427313,6273,163566,5688,693331,2765,530777,5311,162554,5063,710719,1547,559448,4289,151271,4350,474085,1536,343534,4009,130551,3456,377340,1765,285843,3094,91497,3281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,218564,3308,147379,3616,71185,3901,438561,3683,313246,5155,125315,4804,253512,1884,195789,3523,57723,3418,370554,2353,279013,4113,91541,3973,337120,1925,270373,3594,66747,3988,369338,2075,305498,3733,63840,3355,359456,1513,299472,2945,59984,2753,214538,1292,146590,2512,67948,2517,136782,1454,104921,2099,31861,1952,2733469,4009,200775,2838,137154,3891,63621,3419,423078,2792,309415,4753,113663,4717,248664,1897,187556,2791,61108,2784,367167,2031,268650,4355,98517,4138,332957,1930,261796,3558,71161,3263,370726,1946,305918,3247,64808,3235,367338,1547,305943,2988,61395,3106,233067,1377,168626,2324,64441,2433,189697,1498,142033,2806,47664,2533,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,113708,3714,42869,3218,70839,4069,254339,4113,119800,4740,134539,4888,148786,3541,93438,3727,55348,3668,170920,5017,104860,4502,66060,4411,176370,4150,118265,4438,58105,3283,174835,3439,118503,4091,56332,3960,174440,1821,112831,3399,61609,3103,118385,2005,67889,3339,50496,2948,67326,1630,39717,1995,27609,2140,1528459,4365,115342,3831,44293,3359,71049,3498,242275,3256,111815,4332,130460,4650,153502,3014,90948,4310,62554,3718,187782,4131,115405,4239,72377,3827,197602,3162,131615,4367,65987,4011,193500,2895,135602,3975,57898,3503,195741,1400,134770,3613,60971,3565,140391,1728,77483,3110,62908,2864,102324,1718,57854,2456,44470,2666,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,228659,3634,140305,4069,88354,3574,480596,4666,318575,6702,162021,5699,288647,3125,213770,5043,74877,4392,378179,4191,273595,5173,104584,5055,353909,2876,274203,4769,79706,4758,389926,2877,306346,4931,83580,4372,384457,1679,295240,3442,89217,3395,247387,1504,148613,3427,98774,3462,155986,1481,101862,2556,54124,2497,3061646,4737,219998,4131,128462,4329,91536,4511,458461,3955,301868,6428,156593,6728,288590,2852,215502,4633,73088,4259,395507,3150,287148,5090,108359,4644,366691,2606,279541,4663,87150,4312,406813,2143,321061,4068,85752,3891,414960,2125,323209,4224,91751,4054,284670,1747,172128,3907,112542,4435,225956,1926,139513,3297,86443,3439,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,36836,1468,21563,1598,15273,1515,77854,1745,46335,2776,31519,2649,51554,1355,36581,2065,14973,1978,63136,1408,44924,2531,18212,2241,58993,1400,44314,2146,14679,1903,63731,1051,47670,1924,16061,1840,72779,780,53698,1850,19081,1835,52108,512,32114,1253,19994,1314,31629,646,22843,1196,8786,1024,508838,2323,37276,1775,21001,1916,16275,1753,73203,2260,46595,2399,26608,2364,46543,1128,31980,2048,14563,1858,62610,1256,45780,2488,16830,2049,57568,1098,45225,1751,12343,1556,63890,1021,49901,1567,13989,1438,77315,846,58694,1823,18621,1807,52237,677,32692,1458,19545,1565,38196,666,27462,1271,10734,1137,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,79121,2097,52856,2289,26265,1941,160377,2598,112919,3559,47458,3301,95213,2063,79271,2580,15942,1870,124462,1963,96428,2629,28034,2512,115493,1754,93905,2224,21588,2091,113198,1508,93804,2293,19394,1850,116737,998,99360,1453,17377,1310,71912,771,44794,1552,27118,1613,48021,748,32332,1126,15689,1194,941954,2615,77984,1900,50212,2208,27772,2267,151761,1987,109208,2762,42553,2818,93876,1548,74036,2248,19840,2109,122721,2099,94425,2376,28296,2227,113126,1715,93446,2180,19680,2069,115926,1374,98476,1941,17450,1752,119747,1236,102721,1784,17026,1690,79817,1075,52124,1597,27693,1601,66996,988,46076,1484,20920,1516,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,113286,2922,60863,3789,52423,3464,226054,2993,138725,4917,87329,4182,124101,1394,81195,2856,42906,2756,200385,1612,130575,4290,69810,4059,190953,1336,134506,3758,56447,3728,195958,1294,141650,3634,54308,3652,171579,1122,124584,3619,46995,3535,127156,983,68014,2891,59142,2799,70295,830,39884,1608,30411,1666,1436207,2149,103608,2611,57080,3505,46528,3536,224654,2614,143109,4935,81545,4531,123485,1310,81919,2668,41566,2550,201125,1543,125862,4186,75263,4058,191359,1295,132772,3366,58587,3304,190727,1326,140017,3219,50710,3318,180962,1080,129427,2607,51535,2639,135598,905,70958,2837,64640,2868,84689,948,41668,2145,43021,2026,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,40860,1525,24453,1859,16407,1927,93562,2017,68629,2706,24933,2318,65199,1391,54029,1721,11170,1899,76812,1540,57598,2287,19214,2079,76024,1156,60109,1746,15915,1948,100086,1210,82646,2140,17440,1769,98574,962,81359,1785,17215,1847,61635,601,43155,1654,18480,1763,34974,722,25548,1112,9426,1146,666523,1873,36775,1531,24889,1768,11886,1635,91735,1440,68768,2736,22967,2247,63636,1161,49993,1849,13643,1811,75459,1190,56635,2031,18824,1671,78861,1159,66036,1626,12825,1619,104114,1069,86839,1858,17275,1560,102202,759,85312,1925,16890,1964,66225,606,46359,1875,19866,1838,47516,849,34593,1571,12923,1537,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,321438,4242,201321,4889,120117,5110,696572,4101,476887,7663,219685,7991,398098,2140,286667,4872,111431,4192,565471,2732,381156,5168,184315,5712,564507,2462,416283,7254,148224,6897,636691,2074,503579,5148,133112,4972,560544,1601,452063,5220,108481,4971,339924,1887,216701,3863,123223,3967,219306,1735,139641,3341,79665,3228,4547864,3118,311139,4090,193779,5195,117360,5010,664625,4330,458728,7492,205897,5860,382804,1528,275118,4926,107686,4928,567975,1667,393972,4974,174003,5008,591289,1686,440418,5171,150871,5311,676235,1500,531751,5323,144484,5522,609508,1080,484046,6211,125462,5947,406397,1770,248456,4451,157941,4521,337892,2193,206472,3670,131420,3636,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
