GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001MA,B14003_001EA,B14003_002MA,B14003_002EA,B14003_003MA,B14003_003EA,B14003_004EA,B14003_004MA,B14003_005EA,B14003_005MA,B14003_006MA,B14003_006EA,B14003_007MA,B14003_007EA,B14003_008MA,B14003_008EA,B14003_009EA,B14003_009MA,B14003_010EA,B14003_010MA,B14003_011MA,B14003_011EA,B14003_012EA,B14003_012MA,B14003_013MA,B14003_013EA,B14003_014MA,B14003_014EA,B14003_015MA,B14003_015EA,B14003_016EA,B14003_016MA,B14003_017EA,B14003_017MA,B14003_018EA,B14003_018MA,B14003_019EA,B14003_019MA,B14003_020MA,B14003_020EA,B14003_021EA,B14003_021MA,B14003_022EA,B14003_022MA,B14003_023EA,B14003_023MA,B14003_024EA,B14003_024MA,B14003_025EA,B14003_025MA,B14003_026MA,B14003_026EA,B14003_027EA,B14003_027MA,B14003_028EA,B14003_028MA,B14003_029EA,B14003_029MA,B14003_030EA,B14003_030MA,B14003_031MA,B14003_031EA,B14003_032EA,B14003_032MA,B14003_033EA,B14003_033MA,B14003_034EA,B14003_034MA,B14003_035EA,B14003_035MA,B14003_036MA,B14003_036EA,B14003_037MA,B14003_037EA,B14003_038EA,B14003_038MA,B14003_039EA,B14003_039MA,B14003_040EA,B14003_040MA,B14003_041MA,B14003_041EA,B14003_042MA,B14003_042EA,B14003_043EA,B14003_043MA,B14003_044EA,B14003_044MA,B14003_045EA,B14003_045MA,B14003_046MA,B14003_046EA,B14003_047MA,B14003_047EA,B14003_048MA,B14003_048EA,B14003_049EA,B14003_049MA,B14003_050EA,B14003_050MA,B14003_051MA,B14003_051EA,B14003_052MA,B14003_052EA,B14003_053MA,B14003_053EA,B14003_054EA,B14003_054MA,B14003_055EA,B14003_055MA,B14003_056MA,B14003_056EA,B14003_057MA,B14003_057EA,state
0400000US01,4690508,4324,2264572,5557,505145,7688,15366,2012,135416,5314,138290,5763,82795,2946,43598,3345,53233,3750,21614,2580,14833,2014,79088,5143,11232,1716,17786,2111,16038,1871,12800,1760,4255,1133,7815,1475,4064,1083,5098,1396,1680339,7547,31571,2560,8538,1642,4495,1688,3083,845,19435,2155,107356,4537,279134,5385,1226727,5609,2425936,5869,521361,7989,12545,1893,129469,5474,131156,4592,83652,3193,46931,3064,61025,4599,31720,3120,24863,2722,85649,4883,12585,1609,18060,2376,15486,1829,10842,1435,5695,1339,8985,1727,6306,1505,7690,1452,1818926,8384,33352,2945,8903,1867,3016,915,3461,976,15677,2248,94314,4951,281634,4164,1378569,4278,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,705529,1597,371819,1899,82488,3009,2442,613,19858,1708,23004,1953,13372,1018,6638,1353,7256,1405,6280,1456,3638,996,14391,2194,1619,538,3879,1134,2130,529,1231,510,626,343,1735,1107,1523,700,1648,801,274940,2909,6946,1029,3040,993,780,432,919,559,4023,805,27985,1924,56130,1761,175117,2127,333710,1830,81496,2915,2427,651,20758,2003,20256,1544,12842,1059,4916,780,7704,1325,6996,1356,5597,1113,11505,2043,1254,469,2184,799,1954,581,1446,566,493,288,431,228,1727,836,2016,798,240709,3016,7170,977,2583,786,626,435,768,427,3103,764,17608,1580,46122,1580,162729,1684,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6574211,4651,3257324,4220,777988,9042,21010,2167,202469,4657,215295,5073,126661,2086,59951,2976,78917,5076,41516,3463,32169,2802,87601,4831,13719,1419,16803,2416,15109,2167,7335,1368,5368,1186,9134,1684,9163,1628,10970,1447,2391735,7917,54288,3135,12127,1614,4929,1154,5981,1173,32024,2590,160438,5006,420751,4265,1701197,3687,3316887,4073,775062,8203,19242,2387,194662,5070,205157,5357,121722,1953,64351,2813,78325,4307,53099,3765,38504,2680,99170,5540,11757,1829,18335,2369,14383,1773,7545,1362,6075,1162,11065,2020,13718,1792,16292,2205,2442655,8656,55990,3176,11759,1649,5181,1154,6215,1635,21586,2155,142349,4421,376514,4863,1823061,3990,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2865367,3720,1407163,4170,332164,6545,12263,2161,92214,3429,90703,3214,54888,2869,26844,2405,28534,3016,16064,2015,10654,1680,43449,3994,7248,1359,7687,1459,7220,1133,4530,1059,3101,925,7093,2027,2429,857,4141,987,1031550,6005,18992,1840,5182,1083,2665,1045,4307,1258,15096,1902,64058,3422,171886,3497,749364,3818,1458204,4499,325945,6174,13478,2152,79507,3788,89520,4035,48652,2244,25058,2451,32359,3198,19783,2059,17588,2144,40546,3738,4623,925,8311,1456,6608,1548,3641,811,3042,989,7658,1978,3392,971,3271,797,1091713,5817,19263,2140,6153,1262,2749,899,2703,952,11133,1893,60465,3660,171837,4063,817410,3849,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37667270,13424,18682173,11231,4543177,20506,155195,5465,1136343,12656,1173141,12940,715593,3967,357588,5612,543399,11849,288848,9521,173070,6665,665635,14549,102136,4952,113399,5967,99162,5007,56309,3321,42926,2611,91036,5234,90281,5176,70386,4451,13473361,21923,266768,8290,42775,3168,16333,2041,18161,2396,142681,5374,860073,11656,2615714,12486,9510856,9504,18985097,8849,4524323,18321,144293,5830,1085966,14574,1110876,14141,687826,4250,357588,5911,581440,11278,321934,9093,234400,6775,751572,14361,102275,4647,120821,6537,103810,5222,55164,3556,56926,3816,111132,6278,104930,5321,96514,5070,13709202,18470,259434,7919,41409,3869,16394,2051,15287,2024,100711,4641,697637,9735,2411005,10097,10167325,7966,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5257168,5530,2638512,4627,611880,7724,22740,2603,159534,5396,162839,4659,93636,2173,47911,2398,64305,3875,36341,3083,24574,2230,82139,5210,11512,1511,15190,1743,13821,1724,7440,1384,5063,1275,8056,1348,10515,1865,10542,1716,1944493,7554,33145,3015,8780,1612,4550,1163,5110,1086,22561,2734,130066,4039,381809,4229,1358472,4077,2618656,4364,606526,8341,22793,2448,149300,4741,158085,4939,88235,2425,49241,2600,64211,4179,42008,3464,32653,2640,94884,6069,12627,1643,17475,2360,14353,2098,8159,1394,6127,1281,8749,1778,13533,2016,13861,2015,1917246,7439,31316,2971,9605,1770,3383,1051,3738,864,14673,2017,106986,3972,342931,4360,1404614,4482,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3482076,3642,1695668,3393,364452,5594,13888,2040,94930,4151,103059,4121,63164,1571,28485,2155,34350,2850,16636,2294,9940,1804,86273,4817,10703,1368,8521,1266,11224,1719,8918,1351,12582,1667,19432,2141,9672,1702,5221,1038,1244943,5271,14093,1868,2383,708,1723,558,2177,608,12747,1678,74262,3469,196987,2953,940571,2232,1786408,2654,365444,6929,14033,2076,88654,4148,96331,4040,62593,1495,27219,2032,37126,3344,19952,2647,19536,2057,97638,5188,11113,1397,10674,1563,10778,1521,5471,1083,16138,1782,21427,2313,11890,1762,10147,1423,1323326,5446,13888,1889,2581,787,1551,582,2065,781,8845,1363,60230,3144,187639,3480,1046527,2814,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,914137,2037,441315,2002,95029,3480,3319,975,21583,2032,27238,2064,15285,1012,7787,1252,10707,1545,4862,1311,4248,1004,17449,2368,2231,769,2973,939,3894,983,2130,529,1194,521,2224,769,1542,880,1261,534,328837,3386,6006,1435,1341,504,467,376,885,348,3614,1182,19472,1484,54672,1635,242380,1371,472822,1473,101202,3091,2762,768,23039,2248,24815,2151,13751,738,9863,1012,12467,1579,6915,1388,7590,1575,19668,2062,2764,859,2666,797,4134,876,1785,621,1447,525,2196,798,1552,633,3124,850,351952,2847,6566,1119,1040,456,768,727,961,487,2014,708,16113,1622,54805,1874,269685,1968,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,645020,2047,306004,1582,44451,2576,3931,1144,12908,1533,10228,1344,6286,723,3320,963,3019,1097,2577,831,2182,780,33365,2718,1517,657,2382,811,3039,712,1743,571,5554,1257,11695,2119,5126,1058,2309,661,228188,3218,2977,983,914,524,162,210,288,211,1160,595,12461,2000,63924,1451,146302,994,339016,1283,48906,2706,5764,1137,13947,1349,9646,1318,5907,524,2464,678,3040,763,4384,1071,3754,925,40218,3276,733,414,1823,624,3177,956,1075,442,8689,1428,13452,2163,7262,1481,4007,1183,249892,3130,1100,629,588,423,238,217,257,265,1782,510,14870,2054,69214,1752,161843,1458,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19624613,9472,9563496,9663,1924655,16969,65677,4847,482936,10102,504213,11493,314239,4513,161622,5215,210954,10145,111051,5769,73963,4340,386876,12555,53447,4355,73322,4826,66617,4314,33049,3008,21633,2433,50238,4778,47934,4251,40636,2779,7251965,15681,113889,5873,23039,3126,12713,1957,16774,2658,67031,3985,400751,9849,1144418,10307,5473350,6964,10061117,9392,1973747,19863,59121,5487,458714,10971,484402,11139,311800,5150,163963,5243,238377,7980,140632,7806,116738,6347,421655,13331,52744,4242,74315,5126,65715,5091,31954,2830,24891,2939,53625,4942,59362,4689,59049,5093,7665715,17303,106736,6105,25334,2989,12500,2487,13080,2347,50527,4674,330390,7287,1089856,10249,6037292,7296,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
