GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001MA,C08406_001EA,C08406_002MA,C08406_002EA,C08406_003MA,C08406_003EA,C08406_004EA,C08406_004MA,C08406_005MA,C08406_005EA,C08406_006MA,C08406_006EA,C08406_007MA,C08406_007EA,C08406_008MA,C08406_008EA,C08406_009EA,C08406_009MA,C08406_010EA,C08406_010MA,C08406_011EA,C08406_011MA,C08406_012MA,C08406_012EA,C08406_013MA,C08406_013EA,C08406_014EA,C08406_014MA,C08406_015EA,C08406_015MA,C08406_016MA,C08406_016EA,C08406_017MA,C08406_017EA,C08406_018MA,C08406_018EA,C08406_019EA,C08406_019MA,C08406_020EA,C08406_020MA,C08406_021EA,C08406_021MA,C08406_022EA,C08406_022MA,C08406_023MA,C08406_023EA,C08406_024MA,C08406_024EA,C08406_025EA,C08406_025MA,C08406_026EA,C08406_026MA,C08406_027MA,C08406_027EA,C08406_028MA,C08406_028EA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031EA,C08406_031MA,C08406_032EA,C08406_032MA,C08406_033EA,C08406_033MA,state
0400000US13,4555994,22343,4081914,20741,3630538,19399,451376,13332,342423,11748,63291,4572,45662,4033,104211,6743,68281,6105,69620,6082,231968,9335,2375328,16349,2123440,16185,1874191,16367,249249,10431,182046,8773,36865,3568,30338,3110,50761,4527,37644,4212,44590,4426,118893,6460,2180666,15738,1958474,16462,1756347,16250,202127,8560,160377,8156,26426,2816,15324,2321,53450,4975,30637,3514,25030,3025,113075,5708,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,705741,7272,570715,6605,475556,7472,95159,5233,72132,4596,14529,2106,8498,1863,48801,3825,29179,2652,24430,2389,32616,3184,389478,5139,319478,5246,273480,5567,45998,2869,34872,2493,6626,1231,4500,1138,20689,2083,17028,2252,15908,1996,16375,2299,316263,5129,251237,4905,202076,5239,49161,3423,37260,3003,7903,1315,3998,1065,28112,2539,12151,1506,8522,1354,16241,1663,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714037,9303,626875,9235,551719,9533,75156,4822,60191,4847,9806,2427,5159,1044,5530,1211,22747,2611,13648,2195,45237,4045,379919,6039,331832,6178,293611,6996,38221,3277,30096,3426,5378,1583,2747,634,3963,1123,13543,2133,9303,1895,21278,2824,334118,6186,295043,6730,258108,6486,36935,2904,30095,2567,4428,1357,2412,755,1567,658,9204,1504,4345,1042,23959,2580,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6082035,23448,4948399,25607,4467523,26770,480876,13330,377405,11729,63275,4172,40196,3419,571474,12672,185609,8007,108119,5385,268434,8524,3211254,15119,2616011,16680,2365459,18123,250552,9770,194858,8294,34227,3055,21467,2932,291401,9185,98440,5395,68205,3955,137197,6161,2870781,15815,2332388,16856,2102064,16379,230324,7990,182547,6571,29048,2867,18729,2071,280073,8318,87169,5482,39914,3260,131237,5610,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3012416,18350,2764249,17917,2502631,18160,261618,10096,208806,9177,29549,2777,23263,2639,26167,2789,69795,4300,43037,3604,109168,4985,1586258,11695,1453460,11572,1313414,12049,140046,7138,109373,6417,16657,2086,14016,2127,13342,2010,37788,3018,28280,3041,53388,3412,1426158,13553,1310789,13785,1189217,13215,121572,6358,99433,5687,12892,1640,9247,1462,12825,2104,32007,2593,14757,2013,55780,3199,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574850,10000,1409993,10528,1273415,10699,136578,5968,103958,4957,18273,2473,14347,2004,21468,2640,54028,3463,25113,2109,64248,3432,833273,7590,743741,8223,668702,8892,75039,4106,57724,3440,9621,1625,7694,1644,11132,1995,28957,2632,17291,1782,32152,2508,741577,7835,666252,7663,604713,6500,61539,3575,46234,2953,8652,1374,6653,1144,10336,1539,25071,2127,7822,1314,32096,2601,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1426252,11998,1306594,12846,1178553,13916,128041,5224,96604,4426,18120,2249,13317,2122,9228,1856,33014,2676,17988,2084,59428,3100,765503,8567,701165,9411,635149,9821,66016,3734,49368,2940,8973,1522,7675,1789,4267,1266,18929,2034,12228,1602,28914,2267,660749,8090,605429,8201,543404,8285,62025,3524,47236,3198,9147,1347,5642,1043,4961,1218,14085,1641,5760,1283,30514,2147,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1929752,14847,1773987,16545,1588560,15853,185427,6786,148041,6840,23224,2458,14162,2166,21637,2450,47300,3131,27089,2569,59739,4095,1026141,11489,942991,11926,839520,11610,103471,5301,81986,5211,12151,1767,9334,1742,10780,1660,27232,2518,16563,2036,28575,2425,903611,9407,830996,10304,749040,9319,81956,4047,66055,3590,11073,1500,4828,1034,10857,1670,20068,2118,10526,1854,31164,3097,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2033248,16656,1866547,16743,1683262,16593,183285,9681,133509,7572,32038,3965,17738,2615,29863,3209,41323,3792,38657,3056,56858,4390,1060566,11817,964483,11990,866868,11281,97615,6626,71698,5724,15577,2380,10340,2186,15225,2395,24508,3083,26681,2538,29669,2695,972682,11187,902064,10597,816394,11385,85670,5623,61811,4201,16461,2793,7398,1543,14638,2053,16815,1932,11976,1862,27189,2974,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,621181,8105,548254,8012,494624,8149,53630,3735,42165,3470,6587,1202,4878,1149,3709,1059,24126,2471,8604,1517,36488,3120,314999,5436,277551,5611,247546,5946,30005,2297,24604,2179,2975,712,2426,756,1866,904,13297,1675,5519,1125,16766,1813,306182,5804,270703,5769,247078,5468,23625,2371,17561,2131,3612,902,2452,719,1843,562,10829,1404,3085,876,19722,2054,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2743587,19263,2342243,19731,2098502,20541,243741,9528,187532,8170,33187,3115,23022,2767,149792,8308,78840,4726,40737,4159,131975,6166,1410178,12187,1205867,13397,1075388,13964,130479,6124,96556,5458,19714,2328,14209,2016,73862,5192,44207,3788,23675,3034,62567,4443,1333409,13378,1136376,12738,1023114,11985,113262,5970,90976,5049,13473,1966,8813,1456,75930,5451,34633,2773,17062,2273,69408,3688,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3532276,17588,2756800,19002,2492080,20613,264720,10768,210541,8767,33807,4207,20372,2742,368620,8658,173371,6514,69453,4450,164032,6622,1809869,11829,1423636,12147,1289354,12619,134282,7344,105174,5519,17730,3318,11378,2006,181106,5926,81927,4567,40999,3262,82201,4680,1722407,12575,1333164,14698,1202726,14563,130438,5945,105367,4915,16077,1968,8994,1417,187514,6075,91444,4998,28454,3166,81831,3846,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4383993,17263,4009263,19663,3630408,21630,378855,10208,300574,8511,49627,3963,28654,2515,58268,4742,101629,4326,55995,3623,158838,6080,2291353,14042,2094172,13889,1892361,14764,201811,6661,161240,5861,25537,2654,15034,1606,29646,2706,53540,3350,35954,2889,78041,3930,2092640,13280,1915091,14456,1738047,14772,177044,5694,139334,5120,24090,2347,13620,1723,28622,2995,48089,2966,20041,2149,80797,4301,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2876109,11512,2487263,12373,2247682,12655,239581,7406,183430,6738,34078,2866,22073,2588,104254,4416,77032,3771,50205,3553,157355,5052,1494013,8351,1297015,8735,1175584,9213,121431,4577,92606,3943,16711,1950,12114,1771,48311,3189,40467,2648,32726,2929,75494,3345,1382096,8583,1190248,9360,1072098,9691,118150,4928,90824,4486,17367,1903,9959,1578,55943,3482,36565,2704,17479,1988,81861,3462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1141953,11389,1078741,11400,974119,11861,104622,5627,80490,5015,15301,1995,8831,1493,3393,871,17576,2233,17128,2378,25115,2892,585797,7168,550176,7535,497014,8393,53162,4081,40131,3685,7773,1752,5258,1178,1422,506,11147,1715,10224,2052,12828,1937,556156,8678,528565,9103,477105,8537,51460,3728,40359,3453,7528,1103,3573,1098,1971,753,6429,1404,6904,1580,12287,1792,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2886690,18643,2613916,18871,2363226,19292,250690,8492,195819,7014,31322,3134,23549,3052,46905,4174,53681,3669,35658,3289,136530,5876,1492450,12759,1347467,13414,1215569,13525,131898,6498,101983,4958,15671,1942,14244,2696,22618,2807,30032,2782,22541,2631,69792,3775,1394240,12115,1266449,11839,1147657,12129,118792,4427,93836,4026,15651,1880,9305,1491,24287,2731,23649,2118,13117,1958,66738,4444,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479416,7204,407145,7039,357711,6492,49434,3763,38209,3385,5805,950,5420,957,3830,1278,27039,2455,12293,1828,29109,2309,254102,4681,212797,4847,186332,4502,26465,2424,19941,2181,2850,701,3674,780,1890,787,15855,1767,8240,1478,15320,1722,225314,4159,194348,4350,171379,4159,22969,2415,18268,2103,2955,811,1746,594,1940,844,11184,1385,4053,995,13789,1421,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,997028,7665,906857,8057,817976,8732,88881,4615,68882,4543,12027,1716,7972,1534,7690,1395,27908,2006,16244,1967,38329,2511,529810,5460,479740,5718,433861,6141,45879,3232,36521,3147,5022,942,4336,1106,3894,984,14806,1515,11297,1578,20073,1508,467218,4937,427117,5043,384115,5359,43002,2761,32361,2564,7005,1234,3636,780,3796,1002,13102,1355,4947,1103,18256,1783,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,1162273,12775,1024543,12383,137730,7426,104729,6160,20081,3206,12920,2378,48873,4494,29136,2553,27645,3350,48105,3466,712274,8001,626546,8579,554233,8619,72313,4786,53090,3971,11083,2255,8140,1739,27430,2925,16293,1689,19196,2854,22809,2532,603758,8190,535727,8858,470310,8118,65417,4534,51639,3921,8998,1936,4780,1148,21443,3032,12843,1943,8449,1612,25296,2201,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,570688,9277,520983,8865,49705,4093,40263,3324,7038,1545,2404,856,4026,1149,19856,2229,8043,1644,45424,3300,327876,7043,285452,6799,261267,6527,24185,2591,20149,2392,2627,854,1409,585,2332,901,10820,1914,5526,1284,23746,2213,320161,5550,285236,5466,259716,5362,25520,2558,20114,2079,4411,1234,995,533,1694,542,9036,1416,2517,865,21678,2160,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,3362972,22861,3050518,23010,312454,12776,221180,9301,45581,4552,45693,4985,224999,7989,139521,8084,75543,5249,175053,6184,2083624,15337,1754043,14545,1584349,15043,169694,7983,116330,6386,25020,3267,28344,4013,114717,6085,73924,5609,47452,4491,93488,4935,1894464,15719,1608929,15253,1466169,15012,142760,6748,104850,5301,20561,2579,17349,2210,110282,5123,65597,4294,28091,2960,81565,3883,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,787025,12388,709118,13140,77907,5097,58936,4905,9571,1562,9400,2028,8171,1549,20173,2423,13682,1891,42276,3309,463275,8253,418349,8356,376765,9036,41584,3890,31540,3565,4994,1095,5050,1287,3847,974,11555,1781,9170,1526,20354,2252,408052,7607,368676,7774,332353,7665,36323,2847,27396,2558,4577,1116,4350,1264,4324,1035,8618,1496,4512,1080,21922,2492,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,5583618,29351,4960821,27560,622797,16193,482608,13695,77983,4581,62206,4862,2949400,26555,585647,15785,181531,8505,367645,11384,5050349,23747,2983420,19909,2653751,17878,329669,10517,251493,9344,41379,3298,36797,3932,1470772,20480,291533,11462,113534,6534,191090,7863,4617492,21239,2600198,19692,2307070,18869,293128,8591,231115,7789,36604,2776,25409,2535,1478628,15042,294114,9217,67997,4286,176555,6473,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,4110745,22211,3687937,23962,422808,12229,327362,11222,56470,5028,38976,4367,51017,4713,77617,4595,53886,4603,227544,8563,2380862,16528,2156250,18860,1918964,19565,237286,9416,178264,7759,30807,4008,28215,3683,27225,3498,47008,3707,36255,3647,114124,6048,2139947,14150,1954495,13220,1768973,13486,185522,7787,149098,6831,25663,2781,10761,1701,23792,2477,30609,2966,17631,2187,113420,5597,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
