GEO_ID,C17015_001E,C17015_001M,C17015_002E,C17015_002M,C17015_003E,C17015_003M,C17015_004E,C17015_004M,C17015_005E,C17015_005M,C17015_006E,C17015_006M,C17015_007E,C17015_007M,C17015_008E,C17015_008M,C17015_009E,C17015_009M,C17015_010E,C17015_010M,C17015_011E,C17015_011M,C17015_012E,C17015_012M,C17015_013E,C17015_013M,C17015_014E,C17015_014M,C17015_015E,C17015_015M,NAME,C17015_001MA,C17015_001EA,C17015_002EA,C17015_002MA,C17015_003MA,C17015_003EA,C17015_004EA,C17015_004MA,C17015_005EA,C17015_005MA,C17015_006EA,C17015_006MA,C17015_007EA,C17015_007MA,C17015_008MA,C17015_008EA,C17015_009EA,C17015_009MA,C17015_010EA,C17015_010MA,C17015_011EA,C17015_011MA,C17015_012MA,C17015_012EA,C17015_013EA,C17015_013MA,C17015_014EA,C17015_014MA,C17015_015EA,C17015_015MA,state
0400000US18,1633695,12071,166356,6469,25649,2337,5791,1355,19858,1894,140707,5828,21593,2171,119114,5399,1467339,11736,436118,7939,33484,2813,402634,7761,1031221,10421,41209,3132,990012,10822,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,9188,1187,1619,543,7569,1110,51898,3124,8816,1350,43082,3313,735713,8038,211687,3647,15095,1400,196592,3491,524026,7509,18638,1778,505388,7755,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,9743,1376,2592,880,7151,973,51051,3508,7805,1284,43246,3313,659986,8919,179503,3942,11751,1598,167752,3813,480483,8130,15889,1370,464594,8048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,36883,3421,10074,1556,26809,2848,121490,5180,28376,2884,93114,4664,973466,9634,329293,4663,32475,2491,296818,5307,644173,8977,32324,2641,611849,8907,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,32153,3117,6231,1265,25922,3047,130719,5925,20759,2643,109960,5759,945714,12281,286296,5649,30027,2508,256269,5426,659418,12606,30563,2946,628855,11961,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,7963,1132,1670,628,6293,1024,22584,2237,6462,1324,16122,1816,312379,5283,104427,3418,9305,1344,95122,3162,207952,4610,9119,1474,198833,4338,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,17232,2164,3775,772,13457,2077,80387,4770,16917,2043,63470,4609,1357220,13051,342411,7912,29429,2605,312982,7575,1014809,11189,43105,3057,971704,10920,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,22841,2702,4864,1459,17977,2260,105375,5956,26684,2917,78691,5262,1485188,13099,405106,6847,40214,2780,364892,6817,1080082,12839,53238,3519,1026844,12707,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,51106,3383,12570,1335,38536,3076,224481,5979,44335,3106,180146,5473,2204137,13236,733421,6612,64417,2978,669004,6500,1470716,12418,76033,3790,1394683,12379,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,12955,1464,2548,700,10407,1243,74471,3598,17566,1763,56905,3228,1296524,9332,337801,5257,24436,2148,313365,5107,958723,7971,40871,3077,917852,7557,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,26367,2702,6841,1110,19526,2427,99759,5131,19945,2278,79814,4648,617028,9334,205882,4707,23257,2022,182625,4615,411146,8640,23464,2561,387682,8657,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,30108,3139,7012,1324,23096,2891,124972,5291,21805,2271,103167,4747,1364219,12490,422720,5598,32684,2157,390036,5399,941499,11049,39297,3009,902202,10583,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,4352,841,1154,473,3198,704,19102,1912,3176,699,15926,1822,229647,4470,75088,2498,5426,987,69662,2510,154559,4242,5695,969,148864,4300,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,5939,1076,1635,700,4304,778,34155,2681,5286,1304,28869,2203,429703,5195,112661,2619,5855,839,106806,2501,317042,4615,10380,1254,306662,4659,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,11254,1573,1353,427,9901,1465,60859,3982,9642,1687,51217,3472,587242,9256,174749,4629,14836,1745,159913,4682,412493,7425,21163,2317,391330,7393,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,3810,947,916,477,2894,859,13325,1769,2998,715,10327,1652,324338,6142,101348,3158,8676,1409,92672,3181,222990,5409,10544,1471,212446,5180,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,24803,2163,6656,1314,18147,1923,153339,6704,29226,3004,124113,5929,2027744,14882,554542,7707,49545,3300,504997,7514,1473202,13492,54807,3340,1418395,13511,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,9720,1419,2388,657,7332,1270,62352,4180,11194,1680,51158,3748,413332,6892,130793,3851,12390,1501,118403,3793,282539,6475,13849,1756,268690,6282,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,85636,4124,20863,2477,64773,3569,443565,10427,108804,5046,334761,10157,4031917,19646,1169198,11395,119955,4384,1049243,11064,2862719,18710,143163,6138,2719556,18028,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,54891,3379,10886,1572,44005,3083,240490,8402,36918,3530,203572,7542,2210834,17777,683102,9303,54344,3612,628758,8988,1527732,15236,62311,4287,1465421,14428,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,2076,645,822,527,1254,413,10933,1512,1234,443,9699,1504,175201,4079,42464,1983,1931,578,40533,1872,132737,3953,3810,853,128927,3829,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,52232,3380,13469,1646,38763,3123,261307,8244,55621,3287,205686,7819,2608556,18848,791956,9608,71101,3260,720855,8896,1816600,16409,88512,4267,1728088,16888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,18804,1685,4611,945,14193,1448,95111,4373,13532,1658,81579,4043,855673,7224,252589,3995,23878,1825,228711,3891,603084,6996,27141,2211,575943,6944,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,17199,1841,2883,791,14316,1724,79539,4868,17669,2388,61870,4380,881658,9865,283856,5661,25861,2317,257995,5320,597802,8822,33821,3097,563981,8601,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,58519,3133,16569,1872,41950,2805,231559,7121,60750,3525,170809,6517,2914217,18594,950715,10472,81836,3997,868879,9709,1963502,14453,99854,5747,1863648,14492,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,4283,908,1160,455,3123,773,20967,2594,5085,1361,15882,2174,225012,5585,67535,2821,7162,1170,60373,2602,157477,4696,9764,1659,147713,4812,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,31725,2884,6525,1328,25200,2616,116375,5644,18285,2135,98090,5289,1072785,9386,370352,5509,27087,2731,343265,5313,702433,9688,29102,2798,673331,9775,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,3207,855,975,527,2232,627,14847,1682,2754,742,12093,1417,198959,4373,52833,1978,3434,751,49399,1918,146126,3730,4735,839,141391,3665,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,43253,3353,9288,1671,33965,3064,163279,6500,34742,3077,128537,6036,1469146,13060,469758,7652,39947,2509,429811,7534,999388,11398,47341,2970,952047,11483,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,121503,5530,24066,2189,97437,5116,676687,14469,75208,4964,601479,13575,5722719,26365,1409297,15261,133568,5342,1275729,14725,4313422,23896,164224,7473,4149198,24479,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,6516,1220,745,374,5771,1091,50740,3327,4251,878,46489,3204,635925,7914,144412,3584,11059,1330,133353,3527,491513,7227,17012,2055,474501,7234,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,1322,368,330,185,992,321,7590,1104,2480,673,5110,946,143467,2916,46339,1858,3842,718,42497,1758,97128,2529,4855,859,92273,2394,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,27850,2945,5821,1101,22029,2791,132195,6174,23616,2807,108579,5607,1894812,14830,512760,7802,39865,2814,472895,7023,1382052,12833,45919,3091,1336133,12698,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,22229,2231,7224,1506,15005,1713,116869,4812,25603,2351,91266,4464,1621495,12003,442751,7434,40299,2829,402452,7173,1178744,11785,54360,3746,1124384,11467,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,63524,3937,14419,1704,3438,794,10981,1547,49105,3728,11870,1717,37235,3460,408423,7921,168009,4186,15984,1614,152025,4054,240414,7161,12640,1671,227774,6655,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,115875,4715,19678,1838,4520,977,15158,1746,96197,4315,17920,1790,78277,4016,1353791,10277,396612,5212,27554,1856,369058,4796,957179,9193,38778,2481,918401,9449,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,9677,1579,1707,596,340,277,1367,569,7970,1465,1447,663,6523,1286,135793,3745,34724,2009,1168,436,33556,1899,101069,3507,2540,764,98529,3463,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,359206,7147,124202,4850,18908,1927,105294,4521,235004,5978,38706,3058,196298,5678,485332,7669,225150,6423,15326,1874,209824,6371,260182,6095,5673,1181,254509,5960,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
