GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001MA,B09002_001EA,B09002_002EA,B09002_002MA,B09002_003EA,B09002_003MA,B09002_004EA,B09002_004MA,B09002_005MA,B09002_005EA,B09002_006MA,B09002_006EA,B09002_007EA,B09002_007MA,B09002_008EA,B09002_008MA,B09002_009EA,B09002_009MA,B09002_010EA,B09002_010MA,B09002_011MA,B09002_011EA,B09002_012EA,B09002_012MA,B09002_013EA,B09002_013MA,B09002_014EA,B09002_014MA,B09002_015EA,B09002_015MA,B09002_016MA,B09002_016EA,B09002_017EA,B09002_017MA,B09002_018EA,B09002_018MA,B09002_019EA,B09002_019MA,B09002_020EA,B09002_020MA,state
0400000US27,1191208,6394,876128,11162,143015,4359,101286,3701,47920,2809,295200,6996,288707,6124,315080,10583,91679,6658,15266,2066,9395,1716,5082,1269,29874,3152,32062,3157,223401,9486,31757,3049,21885,2534,10952,1778,80868,4505,77939,4727,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,594589,7617,343681,9333,46925,3316,37410,2898,18322,2503,122273,5562,118751,5649,250908,10407,41521,4299,6331,1482,3475,1261,2327,933,14074,2646,15314,2229,209387,9876,29999,3184,19794,2427,11632,2199,75884,5223,72078,5179,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1232538,9989,846887,14872,139476,4776,89321,3542,45698,3301,284606,7444,287786,7842,385651,13594,90083,6527,12667,1863,9266,2000,4965,1407,34596,3900,28589,2873,295568,11750,43591,4126,29220,2844,13743,2335,105606,5799,103408,5723,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,203111,2761,152055,4244,25100,1758,15403,1447,9498,1380,51852,2705,50202,2489,51056,4228,15818,2183,2104,788,1590,837,1051,438,5470,1473,5603,1013,35238,3842,6571,1275,3611,1171,1925,749,13081,2321,10050,1849,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,426064,4332,316966,5077,53277,2519,36142,2161,18886,1795,105393,3378,103268,3545,109098,5358,27418,3315,4192,949,2865,938,1240,393,9849,1991,9272,1650,81680,5626,13444,1757,8733,1395,4306,1111,28932,3041,26265,2554,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,587257,6029,374723,10491,57852,4115,39474,2690,21907,2309,129167,5908,126323,5750,212534,9607,59937,5400,11334,1919,6505,1602,4491,1132,19076,2623,18531,2786,152597,8591,17725,2485,16154,2279,8947,1699,54210,5220,55561,3761,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,237623,3528,174422,5370,25005,2332,17216,2016,9703,1501,59063,3306,63435,3316,63201,5226,15138,2806,2830,1274,1079,538,552,448,4716,1423,5961,1571,48063,4769,5908,1419,4718,1286,2473,928,14884,2166,20080,2804,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1804248,9966,1333859,14767,201976,6000,149464,5864,70760,4395,458534,9867,453125,9759,470389,13841,98630,7940,17071,2599,8114,1642,6283,1538,31694,4127,35468,3463,371759,14084,47585,4413,35313,3170,15350,2404,122787,6512,150724,8417,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,425639,6412,272215,8829,39258,2939,30222,2556,14753,1958,94387,4606,93595,4871,153424,7685,41559,5413,8728,2317,3424,1032,1844,811,14732,3139,12831,2183,111865,7569,17097,2549,11466,2210,6279,1692,40284,3720,36739,3422,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3676626,15257,2494674,24906,409453,7932,282378,8033,131629,5477,843072,12952,828142,14149,1181952,21094,246244,12942,43911,4347,26875,3063,12142,1920,81357,5700,81959,5675,935708,19737,121511,6016,101332,5585,46261,4165,312344,10374,354260,12452,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2011755,14194,1350137,16858,213989,6848,136640,5487,73309,4338,465215,10266,460984,9772,661618,17204,145310,10410,30416,4199,16301,2639,7680,1641,44850,4412,46063,4768,516308,17609,69622,4733,49086,3840,29164,2940,177654,9072,190782,8787,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,157760,2221,119770,4200,23563,1748,12902,1325,7260,1270,39654,2679,36391,2287,37990,4040,11681,2145,2837,877,1254,617,556,255,3923,1030,3111,1013,26309,3709,4991,1446,2263,891,853,412,8801,1672,9401,1632,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2339997,10683,1574067,15175,232446,7487,165565,5069,79245,4117,536534,8776,560277,9707,765930,16986,171728,9290,28065,3072,18131,2628,7458,1487,55661,4453,62413,4343,594202,15471,86334,4621,65015,5468,33884,3172,197659,7374,211310,7809,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,833178,5858,568666,8320,92502,3473,64449,3260,31784,2087,192444,5593,187487,4534,264512,8547,70258,4883,10640,1441,6726,1046,3564,723,24733,2763,24595,2237,194254,6976,26918,2115,24061,2194,13412,1919,64638,3475,65225,3828,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,766587,6194,550064,10856,85008,4105,64071,3708,29741,2894,192022,5871,179222,5799,216523,10535,57362,5934,9718,1964,5253,1229,2441,1006,20615,3113,19335,2767,159161,7765,18502,2359,17479,2429,6863,1334,57609,4884,58708,4715,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2381188,10214,1618401,16713,243270,6489,173462,5577,85484,4241,552182,9032,564003,9346,762787,16874,177718,8907,31485,3278,18366,2356,8541,1470,56470,4751,62856,3956,585069,16433,78546,4767,63518,4970,29675,2941,201895,8247,211435,7559,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,188692,2951,120218,5752,18955,1873,12716,1909,6477,1166,41891,2809,40179,2669,68474,4812,12153,2596,2112,852,910,461,514,489,3678,1146,4939,1358,56321,4949,7106,1433,5238,1217,3071,1053,20427,2803,20479,2588,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,929126,8519,595817,11747,92758,4400,63833,3372,33170,3325,200754,6692,205302,7180,333309,11838,63337,5781,11350,1990,6792,1299,4661,1422,19317,3034,21217,3061,269972,11793,34015,3148,26786,2888,13755,2252,97371,6282,98045,6358,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186853,3100,133374,4344,20629,1489,15965,1701,7578,1074,46500,2186,42702,2617,53479,4469,15574,2302,2412,717,2120,777,1121,662,4867,1107,5054,1060,37905,3563,6405,1139,4907,1052,1498,449,14145,1979,10950,1484,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1290059,9705,857209,15132,136404,5514,92683,4310,43156,3983,292530,7985,292436,8525,432850,14770,93885,7691,15223,2820,8742,1871,4646,1445,29954,3496,35320,3586,338965,13038,48421,4145,37565,3588,21320,2547,110578,6744,121081,7114,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6241294,23815,4316574,37301,670543,10997,477330,10537,228822,8006,1491450,22595,1448429,21589,1924720,33746,419932,18588,79942,6409,45833,4692,23271,3013,136174,9347,134712,7569,1504788,30313,194282,9187,160752,8112,80727,5243,534375,14778,534652,15874,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,821178,6812,687808,12544,110983,4089,78524,3603,37990,2562,239743,7591,220568,5509,133370,10125,33477,3737,5786,1635,3065,953,2701,1333,9305,1628,12620,2187,99893,9263,13457,2557,8414,1792,5875,1644,38558,4346,33589,3786,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,107307,2208,80503,3421,12376,1144,8358,996,3968,781,26793,2118,29008,2043,26804,2823,8138,1691,1010,557,680,413,252,145,2787,918,3409,866,18666,2517,2520,1083,990,377,876,399,5901,1170,8379,1577,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1646889,12125,1186146,15666,195308,5886,128351,3995,66390,3698,399862,8534,396235,7858,460743,14501,99426,8323,17865,2812,11763,2212,5573,1444,29652,3561,34573,3618,361317,13865,46516,3848,38732,3344,19472,2312,128649,7371,127948,6107,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1449259,8186,1059899,13705,177136,4993,125115,4506,59134,3486,357354,7830,341160,8172,389360,14171,111437,7621,17655,2719,10987,1848,7277,1474,37677,4133,37841,4214,277923,11763,36508,3314,27063,2672,13524,1658,95413,5608,105415,5738,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,319593,4578,211873,6500,29746,2107,24193,2219,11032,1748,71852,4002,75050,3543,107720,5933,29851,4389,6010,1629,2972,983,1202,529,9067,2165,10600,1809,77869,5563,12918,1840,7645,1623,4699,1043,26592,3227,26015,2647,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1181167,5642,833488,10681,129379,3880,90090,2864,47791,2640,282998,5921,283230,6146,347679,10058,95294,5915,15794,2475,8463,1408,4214,831,32796,2931,34027,2786,252385,9445,34508,3675,25854,2042,15072,1853,86357,4036,90594,4895,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,125660,3256,93599,4054,14508,1700,11330,1606,4718,986,31892,2537,31151,2228,32061,3668,13189,3216,1584,617,2151,1338,1066,658,4182,1253,4206,1387,18872,2697,2934,1126,2053,820,2288,1008,5474,1381,6123,1380,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,609724,7602,275970,8312,28163,3199,26041,2842,13621,2425,95298,5665,112847,6102,333754,9336,57683,5516,11541,1999,6836,1403,1962,735,17752,2559,19592,2930,276071,8865,29375,2984,27793,2558,15253,2282,96967,5156,106683,5893,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
