GEO_ID,B19081_001E,B19081_001M,B19081_002E,B19081_002M,B19081_003E,B19081_003M,B19081_004E,B19081_004M,B19081_005E,B19081_005M,B19081_006E,B19081_006M,NAME,B19081_001EA,B19081_001MA,B19081_002EA,B19081_002MA,B19081_003MA,B19081_003EA,B19081_004MA,B19081_004EA,B19081_005MA,B19081_005EA,B19081_006EA,B19081_006MA,state
0400000US26,11543,154,30647,266,51122,310,80002,434,174146,1887,306597,6261,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,15495,287,38915,417,63595,485,96069,660,203367,2884,358896,9504,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,8242,297,22926,455,40400,635,66217,836,139689,3429,238505,10822,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,11882,226,30240,319,50145,462,78181,715,169879,2848,301234,9185,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,11815,407,29452,667,48954,1064,75336,1411,164992,5505,296558,18054,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,13521,419,33447,555,55215,730,84453,1057,174903,4686,304718,14185,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,12783,375,32493,546,52998,834,81157,1067,173448,4264,308483,14530,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,17417,716,43145,929,70240,1346,104852,1591,213023,6817,354116,21091,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14926,247,41541,435,72710,676,116273,943,259855,3157,458061,9403,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,9407,361,25761,559,45230,842,73526,1222,159814,4414,274471,14902,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11681,148,33823,287,60867,401,99333,578,243837,2793,466926,9494,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,11233,179,28682,314,47962,412,76534,550,173167,2427,311000,8033,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14084,629,35836,1077,60221,1712,93389,2165,203770,9519,375336,32619,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11536,160,30449,272,51110,297,79949,412,171357,2041,299970,6759,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,11167,205,28965,306,48458,415,75257,661,167455,2909,302508,9689,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,12630,315,32413,467,54374,695,84035,883,182269,3296,317576,10368,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12679,180,33062,253,55870,381,87083,502,191211,1922,338373,5825,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11150,672,32786,1258,58622,1676,92938,1626,195979,6728,335190,22855,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,10524,243,28008,386,47289,520,74029,752,161908,3095,288100,10290,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13100,569,32446,817,53266,999,79273,1391,165528,5873,295024,20523,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,10827,244,28179,344,47227,485,74242,616,169567,3147,311291,10360,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12773,127,33101,247,55762,336,88622,464,204050,1701,370240,5465,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16694,511,40269,621,63086,860,92355,1239,186897,4150,321618,12748,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,14203,616,34516,1016,57362,1211,86821,1633,179608,7342,315256,23436,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,14794,257,39522,461,66430,574,104280,782,227753,2744,392583,8816,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,15000,281,39175,422,64346,598,98683,804,211062,3105,366536,10017,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9655,358,24798,565,42170,795,67167,1072,139049,3170,231294,9589,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,13982,208,34182,360,55734,421,83855,549,172742,2353,302393,7595,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14911,946,36607,1309,60404,1656,90970,2372,181778,11029,324973,38147,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2142,115,10031,211,18745,291,33442,479,88365,2953,169766,9838,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
