GEO_ID,C17024_001E,C17024_001M,C17024_002E,C17024_002M,C17024_003E,C17024_003M,C17024_004E,C17024_004M,C17024_005E,C17024_005M,C17024_006E,C17024_006M,C17024_007E,C17024_007M,C17024_008E,C17024_008M,C17024_009E,C17024_009M,C17024_010E,C17024_010M,C17024_011E,C17024_011M,C17024_012E,C17024_012M,C17024_013E,C17024_013M,C17024_014E,C17024_014M,C17024_015E,C17024_015M,C17024_016E,C17024_016M,C17024_017E,C17024_017M,C17024_018E,C17024_018M,C17024_019E,C17024_019M,C17024_020E,C17024_020M,C17024_021E,C17024_021M,C17024_022E,C17024_022M,C17024_023E,C17024_023M,C17024_024E,C17024_024M,C17024_025E,C17024_025M,C17024_026E,C17024_026M,C17024_027E,C17024_027M,C17024_028E,C17024_028M,NAME,C17024_001EA,C17024_001MA,C17024_002MA,C17024_002EA,C17024_003EA,C17024_003MA,C17024_004EA,C17024_004MA,C17024_005EA,C17024_005MA,C17024_006EA,C17024_006MA,C17024_007EA,C17024_007MA,C17024_008EA,C17024_008MA,C17024_009MA,C17024_009EA,C17024_010EA,C17024_010MA,C17024_011EA,C17024_011MA,C17024_012EA,C17024_012MA,C17024_013MA,C17024_013EA,C17024_014MA,C17024_014EA,C17024_015EA,C17024_015MA,C17024_016EA,C17024_016MA,C17024_017EA,C17024_017MA,C17024_018EA,C17024_018MA,C17024_019MA,C17024_019EA,C17024_020MA,C17024_020EA,C17024_021EA,C17024_021MA,C17024_022EA,C17024_022MA,C17024_023EA,C17024_023MA,C17024_024MA,C17024_024EA,C17024_025MA,C17024_025EA,C17024_026MA,C17024_026EA,C17024_027EA,C17024_027MA,C17024_028EA,C17024_028MA,state
0400000US13,9943145,3984,2467353,4819,275788,14677,327566,15766,157839,13816,423935,16698,422692,17414,275177,13013,190674,9800,393682,13022,6205488,4742,449139,15920,519427,16128,278431,14168,878432,25485,1060892,25119,818843,22199,632414,19259,1567910,27924,1270304,3864,37018,3328,86050,5250,69884,5162,201711,6516,241820,9490,176244,8149,120614,5588,336963,8741,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1394121,1528,306013,1456,20992,4346,22446,4414,8373,2044,38312,3789,60606,5427,50336,5134,37590,4132,67358,5246,855242,840,47340,3780,38963,4079,20607,2522,78087,6319,131558,7455,128215,8661,116689,7611,293783,9238,232866,722,6414,1415,11829,1687,7707,1337,24986,2601,30675,2707,33861,2872,26076,2683,91318,4065,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1622116,2056,424463,2538,27447,4586,48187,5909,23948,4456,96942,9104,88008,7707,62293,6661,30508,3832,47130,5010,958650,2344,63799,5668,85440,7484,41950,4223,153687,10491,182028,10220,139231,10035,92065,7231,200450,8968,239003,1908,5535,1352,15143,2587,10560,1926,37153,3112,51328,4105,38375,3572,25550,3017,55359,4011,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12559422,3422,2918062,4424,246574,15595,312210,15819,162370,12371,426656,15203,478778,14922,368290,14020,272193,10889,650991,16289,7876339,4014,490579,16045,504684,15976,287295,13638,879228,18760,1206158,20799,1043917,26038,893187,20004,2571291,28458,1765021,3230,47431,3001,101780,5562,80368,4017,259808,7145,319685,8244,250555,6592,187018,6047,518376,9439,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417418,3611,1545988,4536,144519,11007,178001,11306,86851,7678,273741,11223,286967,12945,213679,9502,140459,8957,221771,10971,3942339,3421,257366,10309,286544,10609,162435,8175,496916,12738,702424,17506,596817,15668,463167,13794,976670,20026,929091,2551,20247,2107,46504,3203,37439,2987,152397,5718,211672,5562,156219,5827,103332,4659,201281,6216,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3021823,2361,714933,3305,47243,4917,58297,4897,37945,4742,115972,7160,141798,7296,123115,7462,75561,5791,115002,6338,1829363,2212,108071,6415,120182,5665,65261,5771,205490,8063,306188,9745,294903,9765,240142,8555,489126,11577,477527,1744,9606,1291,24015,1865,22698,1998,74068,2982,91735,3847,80599,3511,54825,3529,119981,4155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2830943,2019,711245,2775,51075,6247,71254,6437,42130,4205,121167,8460,129897,6778,102994,6465,69481,5078,123247,6140,1712592,2492,97588,5976,119146,5612,64573,5297,201254,11083,286131,11053,252206,11151,211627,8932,480067,11448,407106,1936,11104,1561,18712,1776,15345,1731,61975,3257,76960,3754,64106,3914,46410,3605,112494,4774,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4290022,2851,988271,4026,117464,7964,138642,8443,51490,5356,164548,9851,173452,7743,129570,7754,77121,6064,135984,7182,2650182,2993,199182,8432,266073,9938,118655,8321,360982,12435,454941,13433,386958,12597,270830,11625,592561,13105,651569,2463,15752,2070,56942,3626,35959,2528,114441,4509,127739,5883,98330,4654,64462,4206,137944,5143,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4541688,2472,1102142,3290,152706,9235,160004,10847,68149,7396,168421,9610,172507,10400,126434,8952,86413,6829,167508,7881,2807564,3971,226597,10615,269471,10813,133039,8708,380599,14660,449332,14691,365857,12460,280263,12845,702406,17378,631982,2785,19753,2291,61415,3948,37430,3221,113145,5551,118037,5215,84355,4646,58393,4639,139454,6131,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292996,1632,248891,1685,19453,2814,23890,3590,12872,2953,42261,3672,46857,4647,38353,4159,25362,2869,39843,3860,800769,1897,42384,4029,65377,4470,32531,3558,99301,5282,137020,6811,120262,8452,95997,5373,207897,7927,243336,1154,6031,1199,15485,1578,11839,1349,41197,2719,45266,2763,36532,3181,27329,2748,59657,4108,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5863290,3873,1326022,4148,81674,8812,93450,7933,52618,6609,171523,11336,204172,10296,174533,9924,139159,8138,408893,10699,3713685,2222,171220,9597,164447,8666,96569,7369,323658,14080,490200,16278,464603,17988,437116,13099,1565872,20920,823583,2139,22149,2677,37836,3153,27094,2411,87167,4361,122975,5225,105029,5183,90033,4420,331300,6868,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,1367066,3246,97427,7917,105086,8308,58341,6337,145668,8963,173324,10037,162350,8682,151963,8637,472907,12130,4185929,2165,226938,10769,230152,10018,119335,7712,354001,13032,497044,17182,494045,16800,486276,15210,1778138,25837,1005729,1975,31365,3165,61103,4321,44016,3703,134110,6328,150154,5639,135408,5918,108751,4905,340822,6898,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,2165334,3939,218249,11633,267671,13354,120879,8047,344745,13914,360940,12059,287307,10692,201335,8774,364208,10143,5999828,3054,416230,11757,507739,15904,250750,9096,739545,16608,971908,18588,847702,17790,683146,14819,1582808,20291,1533234,2177,39317,3124,80439,3860,60413,3288,233072,6636,319995,6717,260949,7630,172888,6294,366161,8110,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,1262904,3286,68487,6341,96912,7114,61064,5578,177598,9092,212203,8856,191889,9588,147632,6853,307119,9175,3329606,2538,148083,6103,179175,6675,108826,5880,318542,11040,481351,13155,478285,10678,437911,10028,1177433,14825,774084,1860,17221,2009,36553,2585,33963,2857,105200,3593,143326,4421,125501,4833,92756,4209,219564,5539,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,717479,2903,118395,8455,105878,6771,54537,5803,125624,8050,123175,8153,80827,5470,45692,4731,63351,5814,1750674,2679,168864,9218,190453,10211,97326,7170,275579,12629,314552,13507,231528,10172,164593,9717,307779,11667,428426,2079,14315,1943,39223,2907,30306,3144,84025,4991,84281,3781,56277,3440,36177,2836,83822,4481,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,1362918,4361,120385,8710,155326,9657,76937,7120,225181,11043,253316,10739,190358,8579,128326,7635,213089,8549,3625061,3540,234929,8581,287084,10854,144950,7993,461731,13142,623537,15366,545780,14544,411709,13127,915341,16278,913988,2470,23420,2530,54351,3724,45408,3163,151459,6444,184946,6171,143898,5703,101504,5243,209002,7204,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,220891,1635,16727,2351,26110,4795,11730,2157,36805,4008,42260,4429,31925,3617,24421,3330,30913,3212,612666,1493,42225,2925,48932,3942,25251,2872,82691,5560,105727,6196,88584,5209,75324,5743,143932,6083,174170,1183,4352,932,8941,1162,8708,1440,28000,2076,34992,2899,27811,2192,17593,1938,43773,2617,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,463054,1912,34408,3995,43594,4777,23600,3661,72338,5067,90171,6608,70867,5277,52052,3991,76024,4731,1112882,1919,54974,3721,78678,4843,37761,3512,133183,6539,189760,7210,171284,7506,140706,6080,306536,6966,266746,1573,6886,1087,12781,1562,12694,1241,41859,2342,50280,3096,38311,2638,29064,2563,74871,3033,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,657834,2389,59250,6517,78098,7461,48474,5873,128069,8523,127077,8490,88362,6852,49476,4429,79028,5184,1774900,1441,117596,7030,128356,8098,75934,5562,247809,11091,334314,12884,269915,11721,185956,9943,415020,11076,417738,1327,11257,1899,23686,2308,18383,1860,64350,4125,79352,4811,59006,3557,44608,3660,117096,5178,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,258185,1783,13575,3087,14017,2379,7211,2774,29311,4094,39652,3886,42840,4425,37824,4051,73755,4325,819525,1373,28303,3662,37401,4032,18181,2326,64794,5318,110101,6542,116427,6772,114682,6787,329636,8439,210350,969,4911,858,7839,1378,6638,1203,25965,2545,35430,2550,35056,2977,26377,2654,68134,3696,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,1973408,3261,139182,10358,169056,11453,93350,7271,231353,10978,256725,12910,237791,11450,195856,8801,650095,14468,5504648,2506,263372,11056,272161,11665,171675,9817,515004,18655,670421,19775,657211,19017,611710,18820,2343094,27709,1303519,2475,34525,3271,67818,3548,46116,3385,165622,6867,196372,7022,175652,7175,141227,6269,476187,10231,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,493508,2841,63948,6448,77105,7988,31891,4490,94275,7736,86384,7841,52186,5748,37608,4996,50111,4296,1225408,2536,103620,6211,136993,9299,63625,5534,188895,9059,210586,11372,141801,9311,118221,7201,261667,9317,325515,2047,11312,2022,24856,2447,18280,2355,53697,4240,53627,3392,45286,3279,30312,2606,88145,4651,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19283776,5245,4136399,5724,413338,18175,496684,17779,237650,13029,578263,19744,617919,16234,485074,14809,348444,12523,959027,17656,12276999,4267,827792,19486,911262,19365,468402,15780,1318957,25952,1668772,29606,1556856,31929,1349049,27701,4175909,39794,2870378,3440,93996,5360,226960,8180,141034,6012,404264,9008,470779,9331,369804,9177,287231,9151,876310,13624,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790073,3862,2254289,5474,237689,12543,291946,13509,154666,9094,406044,15445,375280,13888,253139,11112,172035,8519,363490,11942,6062313,4304,423984,13044,518436,15896,286332,12058,872900,19514,1047439,22348,816996,22695,624588,18741,1471638,24576,1473471,3957,36295,2913,99485,5075,84697,4503,242667,8241,286961,8223,208760,7510,155720,5686,358886,7678,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,731354,783,168518,1351,11142,2148,9166,2294,5610,1512,20464,2792,30368,3684,30924,3276,21076,2839,39768,3482,461363,1579,25824,2566,24972,2519,14174,2385,43263,3705,69695,5238,67981,4109,57964,3930,157490,6785,101473,800,2168,563,6898,999,5135,995,15659,1887,18962,1828,13919,1773,10283,1330,28449,2351,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11295340,4411,2586663,5080,266539,11919,283731,14601,152848,9709,397871,13446,452668,17106,345001,12137,253257,10430,434748,11659,6938508,3613,463049,12514,526716,14043,277453,10588,814133,16732,1126502,20261,1026303,21924,825246,19902,1879106,20994,1770169,2765,41847,3535,92533,4602,75628,4135,287797,7391,379362,9664,297190,8730,193178,7558,402634,8679,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3795764,1895,942107,2507,90251,5963,118742,6564,65384,5603,178821,7254,182622,7001,116739,5980,72019,4259,117529,5873,2295686,2561,163014,5491,191994,7268,111906,5505,327317,8965,414781,9680,317193,9411,251982,9503,517499,11068,557971,2143,12673,1349,34154,2163,28231,2126,88878,3206,110421,4291,86494,4016,56950,3600,140170,4882,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3952077,2585,842712,2977,67669,6221,102990,8759,48811,6058,143703,8886,140734,7598,108214,7139,72081,6406,158510,6999,2458774,2210,189976,9193,198683,10334,105105,7204,323623,12139,383999,13464,331191,12649,257592,10576,668605,14569,650591,1712,14329,2145,33382,2972,27586,2466,99987,4945,125777,6245,92115,4521,81124,4544,176291,6134,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12385716,4035,2645675,4760,228265,11960,284528,14396,128812,9030,383964,13675,454681,13619,349666,11981,268250,9988,547509,13443,7638415,3566,448976,14426,504514,15388,253629,11612,801500,16518,1211495,22432,1098789,19853,938730,17733,2380782,27170,2101626,2717,48632,3792,115080,5675,95522,4709,347530,8624,434007,8015,322223,8273,220731,6556,517901,11568,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016343,626,209265,1063,15981,3253,24585,3866,10513,2295,29012,3643,32385,3893,25100,3519,22595,2935,49094,3929,644257,1387,37154,3691,46531,4946,22772,3469,65675,6085,88970,6384,81588,6081,80893,6241,220674,8456,162821,1128,5464,1107,11320,2279,9065,1605,22493,2342,30110,2850,18704,1999,16790,1916,48875,3158,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4750144,3538,1067138,4032,113944,8564,142235,7834,65142,6274,194654,10805,187000,11652,138070,6670,85532,6407,140561,8036,2906419,2657,211863,9083,250659,11472,132997,8622,425268,13399,514067,18029,413135,14310,317987,11742,640443,15690,776587,2246,18500,2319,53514,3785,42099,3048,122413,5009,145268,5765,121277,5471,79981,4688,193535,5421,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
