GEO_ID,B10058_001E,B10058_001M,B10058_002E,B10058_002M,B10058_003E,B10058_003M,B10058_004E,B10058_004M,B10058_005E,B10058_005M,B10058_006E,B10058_006M,B10058_007E,B10058_007M,B10058_008E,B10058_008M,B10058_009E,B10058_009M,B10058_010E,B10058_010M,B10058_011E,B10058_011M,NAME,B10058_001EA,B10058_001MA,B10058_002EA,B10058_002MA,B10058_003EA,B10058_003MA,B10058_004MA,B10058_004EA,B10058_005MA,B10058_005EA,B10058_006MA,B10058_006EA,B10058_007EA,B10058_007MA,B10058_008EA,B10058_008MA,B10058_009MA,B10058_009EA,B10058_010MA,B10058_010EA,B10058_011MA,B10058_011EA,state
0400000US01,119371,6649,51890,4353,29321,2995,22706,2652,6615,1334,22569,2901,67481,5095,32726,3404,14251,2148,18475,2160,34755,3113,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,17976,1926,10177,1419,4128,706,2914,638,1214,302,6049,1206,7799,1211,2330,516,975,352,1355,388,5469,1167,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,175124,9059,84130,5656,38396,3641,28701,3086,9695,1662,45734,4026,90994,6215,28846,2879,11614,1732,17232,2198,62148,4945,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,68904,4883,33347,3438,20958,2240,15379,1918,5579,1317,12389,2060,35557,3017,18527,2330,8966,1548,9561,1799,17030,1985,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,1158073,22198,500202,13631,147953,6886,105261,5841,42692,3573,352249,11334,657871,15463,124367,6436,42329,4231,82038,4730,533504,14051,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,104702,7688,56211,5373,21699,2796,16147,2503,5552,1066,34512,4338,48491,4167,14011,2262,5548,1368,8463,1613,34480,3556,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,60326,4853,29310,3333,10823,1896,7932,1730,2891,879,18487,2722,31016,3479,7574,1436,2732,749,4842,1146,23442,3150,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21859,3025,11500,1916,5006,1093,3555,929,1451,594,6494,1506,10359,1760,3244,874,820,434,2424,753,7115,1479,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,13296,2251,7673,1788,3864,1509,2767,1038,1097,741,3809,1065,5623,1174,2408,800,1215,557,1193,503,3215,897,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,479491,12874,210382,8279,81858,5132,57923,4143,23935,3268,128524,7612,269109,9829,63562,4471,24026,2849,39536,3674,205547,9243,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,268304,11462,131086,7761,64360,4882,52225,4379,12135,1764,66726,5735,137218,7498,48160,4486,22115,2871,26045,2894,89058,5899,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,54501,4090,27150,2684,6234,1182,4104,969,2130,636,20916,2469,27351,2869,3656,954,607,271,3049,909,23695,2514,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,30159,3949,15589,2666,6478,1537,4281,1182,2197,803,9111,2039,14570,2431,4654,1437,1678,1040,2976,952,9916,1850,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,261565,9896,128759,6357,45094,3825,35377,3766,9717,1433,83665,4613,132806,5845,32003,2894,11289,1773,20714,2151,100803,5143,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,124433,6535,62637,4394,31582,2992,24813,2637,6769,1111,31055,2776,61796,4054,24765,2488,10465,1493,14300,2065,37031,3341,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40209,2539,22783,2023,9840,1347,6874,1147,2966,826,12943,1569,17426,1857,6370,1176,2719,722,3651,841,11056,1657,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,46864,3841,24844,2641,11567,2054,9062,1766,2505,773,13277,1961,22020,2276,8715,1656,3219,934,5496,1324,13305,1826,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
