GEO_ID,B25043_001E,B25043_001M,B25043_002E,B25043_002M,B25043_003E,B25043_003M,B25043_004E,B25043_004M,B25043_005E,B25043_005M,B25043_006E,B25043_006M,B25043_007E,B25043_007M,B25043_008E,B25043_008M,B25043_009E,B25043_009M,B25043_010E,B25043_010M,B25043_011E,B25043_011M,B25043_012E,B25043_012M,B25043_013E,B25043_013M,B25043_014E,B25043_014M,B25043_015E,B25043_015M,B25043_016E,B25043_016M,B25043_017E,B25043_017M,B25043_018E,B25043_018M,B25043_019E,B25043_019M,NAME,B25043_001MA,B25043_001EA,B25043_002EA,B25043_002MA,B25043_003EA,B25043_003MA,B25043_004MA,B25043_004EA,B25043_005MA,B25043_005EA,B25043_006MA,B25043_006EA,B25043_007MA,B25043_007EA,B25043_008EA,B25043_008MA,B25043_009EA,B25043_009MA,B25043_010EA,B25043_010MA,B25043_011EA,B25043_011MA,B25043_012MA,B25043_012EA,B25043_013EA,B25043_013MA,B25043_014EA,B25043_014MA,B25043_015EA,B25043_015MA,B25043_016MA,B25043_016EA,B25043_017EA,B25043_017MA,B25043_018EA,B25043_018MA,B25043_019EA,B25043_019MA,state
0400000US26,3858532,11041,2717217,13903,2663829,13644,267148,6116,1589826,9725,806855,6412,53388,2292,8571,1133,35172,2216,9645,1126,1141315,12832,1095716,12526,393999,7607,530890,10518,170827,5184,45599,3349,14008,1541,23977,2289,7614,1343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2147262,7978,1523273,9834,1495666,9821,188109,5166,916672,6315,390885,4338,27607,2132,6883,1188,17466,1686,3258,690,623989,9511,593798,9495,233090,5559,256227,6354,104481,4024,30191,2714,12705,1788,13166,1803,4320,1020,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1104371,7926,744203,8716,726324,8734,70561,4702,421905,7555,233858,3526,17879,2100,2313,720,11371,1583,4195,934,360168,8053,345102,8076,123766,5328,179795,5807,41541,2670,15066,1857,3887,990,8207,1352,2972,933,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2374180,11426,1570137,13846,1537124,13697,169200,5582,894010,9411,473914,5292,33013,2413,5190,967,22046,2080,5777,1092,804043,12651,771162,12556,291599,7414,361083,9819,118480,4814,32881,2822,11648,1710,17032,1919,4201,1168,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,414804,3749,276490,4576,270478,4420,26683,2054,157723,3591,86072,2210,6012,958,707,324,4232,920,1073,262,138314,4472,131877,4197,50093,2978,58568,3003,23216,1933,6437,1229,2579,726,3194,855,664,303,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,744159,3947,490394,5329,482651,5298,64402,2820,279723,5052,138526,2452,7743,1177,1590,474,4564,924,1589,480,253765,4887,241368,4809,103001,3343,101730,3767,36637,2030,12397,1517,4798,957,5224,1016,2375,802,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1042065,7714,562960,8151,551876,7926,56898,3672,321050,5587,173928,4018,11084,1512,991,391,6849,1094,3244,843,479105,8502,461428,8320,146837,5235,251856,6752,62735,3672,17677,1611,4341,1023,8664,1214,4672,987,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,517615,4643,366739,5787,362741,5773,30195,2586,230338,4109,102208,2621,3998,933,297,229,3210,909,491,282,150876,5392,146313,5479,49010,3435,71267,3841,26036,2177,4563,993,1419,596,1567,436,1577,657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3187963,9239,2009034,12864,1987463,13373,132001,4840,1264746,11436,590716,7995,21571,2301,2567,739,13931,1626,5073,1215,1178929,11453,1131347,11393,305637,7002,637113,9323,188597,5550,47582,4006,12760,1962,27057,2843,7765,1276,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,761797,5816,513843,6398,499899,6387,47298,3338,285524,4990,167077,3904,13944,1573,1363,486,9219,1385,3362,643,247954,6175,235661,6070,89379,4186,113215,4527,33067,2582,12293,1854,4738,1190,5644,1082,1911,742,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7233694,15840,3838902,20752,3795655,20678,273835,7170,2362496,16141,1159324,8352,43247,2611,6604,946,28181,2171,8462,1117,3394792,20532,3284685,20932,921465,11355,1755928,15746,607292,8956,110107,5979,35254,3217,56992,3578,17861,2473,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3843745,15042,2455141,15671,2414148,15590,225719,6647,1437330,13330,751099,8670,40993,2731,6747,1471,26641,2158,7605,1189,1388604,15481,1336176,15803,479622,10117,680922,12494,175632,7592,52428,3866,19719,2030,26983,3044,5726,1041,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,313475,3584,193342,4346,189287,4434,28723,1978,109829,3400,50735,1706,4055,1007,916,424,2514,850,625,323,120133,4378,114480,4410,57140,3613,40438,2823,16902,1395,5653,1053,3006,784,1927,541,720,477,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4606655,12584,3013093,17798,2953773,17399,293289,6684,1750136,12760,910348,8009,59320,3388,10871,1514,36991,2384,11458,1451,1593562,15621,1526684,15249,542184,9765,751294,12912,233206,5612,66878,4674,26117,2747,31658,2755,9103,1369,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1465951,6457,957858,7425,937981,7285,113465,3525,532213,5870,292303,3736,19877,1576,2712,584,12383,1186,4782,822,508093,7135,484492,7503,191175,4405,229545,5452,63772,2793,23601,2078,9272,1312,11662,1579,2667,603,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1553205,7348,948891,9420,933795,9166,80444,3810,542682,7831,310669,4646,15096,1615,1803,508,9675,1345,3618,767,604314,9054,577334,8570,202680,6135,285516,8318,89138,4086,26980,2489,9481,1472,13502,2142,3997,988,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4956037,11868,3405756,16407,3356945,16381,302361,7901,2020921,12881,1033663,7879,48811,3094,8348,1212,31243,2357,9220,1510,1550281,14088,1498873,14676,489170,9328,711797,11900,297906,6918,51408,2526,17485,1731,24768,1811,9155,1451,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,407484,4045,240618,5236,237342,5074,19414,2010,146098,4149,71830,2331,3276,895,320,193,2626,856,330,234,166866,5651,162555,5636,49945,2963,79366,4330,33244,2522,4311,1130,1467,536,1940,750,904,446,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1857768,9376,1265627,11974,1236308,11998,120998,5647,711315,9376,403995,4622,29319,2182,3841,930,19231,2022,6247,1045,592141,11341,566225,11117,206305,6116,284629,8230,75291,3676,25916,2929,6737,1357,14751,2093,4428,1109,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,339437,2931,231452,4098,226568,3998,32742,2360,132107,2826,61719,1629,4884,878,1134,533,2812,573,938,439,107985,3840,101650,3757,41604,2856,39605,2531,20441,1772,6335,1104,2395,611,3150,805,790,459,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2530260,10743,1665498,14709,1633883,14560,167405,6209,952708,11347,513770,6465,31615,2687,3910,912,19911,2349,7794,1240,864762,12955,835206,12850,303364,8207,421819,9800,110023,4611,29556,2542,8334,1523,15119,1906,6103,1282,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9421412,21122,5752826,28478,5641540,28323,622635,11305,3533747,20881,1485158,12507,111286,4905,15195,1988,73530,4183,22561,2315,3668586,28117,3534712,27810,1404841,18318,1755656,20763,374215,10238,133874,6628,51935,3601,65222,4310,16717,2351,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,930980,5092,641215,6863,630651,7041,95918,3636,379287,5671,155446,2937,10564,1225,1743,489,6358,1154,2463,676,289765,7493,278453,7455,131856,5506,117941,5430,28656,2188,11312,1513,4887,962,5048,1085,1377,511,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,254865,3016,180212,3547,178201,3685,12611,1384,109671,2568,55919,1633,2011,591,264,163,1193,387,554,375,74653,3011,71279,3009,24065,1949,33969,2278,13245,1520,3374,656,1802,478,1110,429,462,305,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3106895,11857,2019869,15507,1988112,15456,187953,6588,1218235,10493,581924,6761,31757,2431,5589,1229,20239,2126,5929,1095,1087026,12936,1043623,13338,378818,9813,530870,9853,133935,5141,43403,3749,17891,2642,20776,2610,4736,1138,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2728573,8477,1703269,13837,1676946,13780,167946,6546,1024550,11011,484450,5841,26323,2440,4239,916,16947,1989,5137,954,1025304,13212,982288,13337,379427,8461,466173,11477,136688,5415,43016,3411,15463,1686,21882,2408,5671,1580,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,734536,5346,531151,6909,522900,6680,44030,2609,297934,5677,180936,3441,8251,1299,947,437,5259,1151,2045,640,203385,5884,191660,5787,67110,3704,94182,4657,30368,2440,11725,1684,4821,1122,5778,1121,1126,554,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2319538,7046,1549143,11056,1518567,11015,156613,4684,924872,7563,437082,4606,30576,2089,5977,1075,20523,1767,4076,632,770395,9851,737570,9438,283522,6083,327632,7768,126416,3938,32825,2310,13028,1694,14415,1500,5382,1385,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,228937,3666,155575,3816,151884,3942,19587,1661,90108,3234,42189,1847,3691,976,836,389,2600,828,255,166,73362,3683,71128,3847,28814,2518,33071,2656,9243,1368,2234,781,1081,521,818,461,335,290,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1221851,9077,836820,8764,808488,8753,49700,3631,453582,7028,305206,5277,28332,2564,1104,606,12885,1667,14343,1875,385031,8035,358477,7847,98094,5283,193976,6352,66407,3094,26554,2331,5267,1202,14994,1824,6293,1044,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
