GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001MA,B05003H_001EA,B05003H_002EA,B05003H_002MA,B05003H_003EA,B05003H_003MA,B05003H_004MA,B05003H_004EA,B05003H_005MA,B05003H_005EA,B05003H_006MA,B05003H_006EA,B05003H_007MA,B05003H_007EA,B05003H_008EA,B05003H_008MA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011MA,B05003H_011EA,B05003H_012MA,B05003H_012EA,B05003H_013EA,B05003H_013MA,B05003H_014EA,B05003H_014MA,B05003H_015EA,B05003H_015MA,B05003H_016EA,B05003H_016MA,B05003H_017MA,B05003H_017EA,B05003H_018MA,B05003H_018EA,B05003H_019EA,B05003H_019MA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022MA,B05003H_022EA,B05003H_023MA,B05003H_023EA,state
0400000US22,2754976,1884,1359673,1823,295766,1717,295098,1822,668,407,134,151,534,398,1063907,635,1051864,1552,12043,1456,5232,1157,6811,1279,1395303,2218,276275,1751,275476,1676,799,496,197,197,602,523,1119028,945,1102252,2079,16776,2073,9461,1673,7315,1299,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1244002,349,608792,542,117849,500,117410,550,439,313,262,224,177,211,490943,230,481406,1573,9537,1556,6031,1163,3506,1061,635210,511,109884,511,108908,1026,976,890,216,204,760,905,525326,112,511340,1980,13986,1969,8913,1405,5073,1300,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3115032,2607,1526869,1532,299895,822,295818,1445,4077,1187,929,357,3148,1145,1226974,1327,1168724,3913,58250,3875,34808,2564,23442,2846,1588163,1650,283827,903,280483,1266,3344,922,1353,675,1991,804,1304336,1283,1235420,4136,68916,4125,45328,3286,23588,2411,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4958598,5801,2399054,3613,446274,1981,439178,2513,7096,1775,2418,707,4678,1600,1952780,2629,1786308,7523,166472,6515,99575,5183,66897,4543,2559544,2862,426854,1326,421419,1843,5435,1282,1638,666,3797,1123,2132690,2189,1953004,7251,179686,6912,108985,5096,70701,4876,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7486419,3080,3697330,1771,762059,973,753445,1948,8614,1573,3509,1008,5105,1422,2935271,1435,2801712,5493,133559,5347,85364,3964,48195,3266,3789089,2082,722655,1595,714884,2395,7771,1770,3079,809,4692,1495,3066434,1125,2924629,5537,141805,5463,94902,4464,46903,3357,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4441640,2113,2199767,1593,463636,779,459715,1685,3921,1339,1382,546,2539,1239,1736131,1171,1704375,3079,31756,2743,18272,1866,13484,1757,2241873,906,442578,588,439271,1198,3307,1028,1040,385,2267,943,1799295,579,1762265,3274,37030,3151,23531,2730,13499,1815,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1705044,556,836807,2291,182577,2316,181773,2356,804,782,306,344,498,719,654230,395,649195,1500,5035,1426,1896,899,3139,853,868237,2298,174840,2323,174840,2323,0,207,0,207,0,207,693397,405,686766,1712,6631,1593,3094,834,3537,1281,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4858768,2158,2389936,1890,523534,1568,521892,1678,1642,582,980,405,662,484,1866402,1011,1842267,2483,24135,2236,14717,1855,9418,1644,2468832,2107,496103,1591,494178,1771,1925,875,945,479,980,728,1972729,1125,1943338,2590,29391,2589,18388,2314,11003,1650,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,894545,489,449873,975,91249,940,91109,983,140,161,140,161,0,165,358624,413,354513,1106,4111,993,2052,548,2059,715,444672,1013,87120,950,87003,961,117,145,76,126,41,71,357552,179,351086,1274,6466,1237,3725,802,2741,867,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1518020,1532,751842,1169,169388,962,169134,1002,254,282,190,267,64,87,582454,630,575681,1581,6773,1429,3473,779,3300,1191,766178,1237,160166,1018,159643,1047,523,324,275,237,248,208,606012,578,597488,1490,8524,1261,5335,902,3189,907,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1460688,1695,743646,1373,125933,955,124945,1188,988,579,308,205,680,513,617713,881,585391,3397,32322,3309,20227,2349,12095,2254,717042,1089,118578,862,117735,970,843,437,378,318,465,288,598464,618,560483,3644,37981,3655,23867,2406,14114,2687,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1210017,667,596397,829,115649,635,114366,995,1283,788,484,374,799,701,480748,337,464298,1993,16450,1943,10012,1526,6438,1171,613620,598,110556,579,109966,660,590,405,369,260,221,262,503064,183,485192,2088,17872,2121,12849,1962,5023,1131,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5020807,3217,2447961,1988,487478,1109,478718,1847,8760,1527,3188,883,5572,1304,1960483,1339,1761016,6281,199467,6288,140583,5525,58884,3866,2572846,1656,462783,980,454467,1976,8316,1761,3464,1200,4852,1326,2110063,1376,1894475,8839,215588,8705,151096,7028,64492,4329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,798109,1283,395692,1474,63732,1383,63236,1509,496,398,232,227,264,304,331960,741,323180,1637,8780,1458,4932,1104,3848,895,402417,1543,59409,1361,58890,1302,519,374,221,212,298,309,343008,577,330467,1760,12541,1591,7680,1281,4861,1056,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11050851,6115,5405975,4119,1043219,1720,1025289,3162,17930,2618,5281,1177,12649,2473,4362756,3406,3894098,12913,468658,12154,308777,8844,159881,6756,5644876,3132,989060,1495,972582,2894,16478,2655,5418,1184,11060,2217,4655816,2368,4148352,11663,507464,11401,345270,9068,162194,6917,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6387868,3932,3123126,3303,622398,2646,618379,2574,4019,1266,1715,871,2304,893,2500728,1842,2435138,4824,65590,4147,35956,3348,29634,2647,3264742,2986,589626,2193,584825,2917,4801,1435,2079,960,2722,937,2675116,1740,2604459,4395,70657,4012,42231,2962,28426,2724,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,650304,419,332495,584,69743,553,69665,549,78,67,78,67,0,151,262752,181,257119,1547,5633,1510,2293,757,3340,1193,317809,498,66741,492,66253,653,488,347,90,130,398,299,251068,231,246780,966,4288,933,2194,636,2094,700,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9255663,3512,4540235,2443,976124,1611,969239,2691,6885,1923,3041,1087,3844,1299,3564111,1377,3491202,4920,72909,4217,48817,3488,24092,2305,4715428,1874,928460,1230,922580,2090,5880,1777,2164,887,3716,1408,3786968,1164,3702372,5250,84596,5157,57057,3854,27539,3243,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2597511,1695,1278367,1238,266833,965,266011,1022,822,385,154,143,668,389,1011534,634,998053,1894,13481,1888,6837,1091,6644,1446,1319144,1296,251540,979,250643,1091,897,436,186,171,711,404,1067604,746,1053911,1996,13693,1828,7865,1148,5828,1291,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3082611,1137,1516368,855,284725,733,283197,1004,1528,639,784,563,744,333,1231643,485,1193135,2853,38508,2823,22605,2177,15903,1680,1566243,1075,269465,917,268141,1056,1324,576,490,360,834,431,1296778,488,1249951,3573,46827,3594,29338,2841,17489,2079,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9890644,3939,4837578,2315,938917,928,933873,1496,5044,1229,1647,603,3397,1117,3898661,1712,3791966,5312,106695,4899,68835,4143,37860,3069,5053066,2024,890007,931,884583,1647,5424,1335,2461,860,2963,872,4163059,1521,4046072,5551,116987,5319,78824,4257,38163,3279,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,775163,1539,373371,839,64756,433,64018,636,738,481,354,373,384,283,308615,679,290960,2476,17655,2455,10958,1479,6697,1694,401792,945,61423,453,61060,531,363,301,252,260,111,175,340369,763,319981,2460,20388,2259,14828,1784,5560,1163,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3119807,1843,1529607,1780,307919,1766,306308,1783,1611,741,583,449,1028,604,1221688,717,1198030,2706,23658,2560,13087,1937,10571,1603,1590200,2300,288583,2093,286940,2196,1643,745,568,530,1075,558,1301617,806,1271908,3720,29709,3614,15964,2535,13745,1933,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710681,1670,355522,1086,79009,881,78747,922,262,230,123,162,139,168,276513,688,273419,1132,3094,930,1459,471,1635,754,355159,920,75001,621,74838,618,163,149,35,57,128,141,280158,445,276899,1036,3259,983,2140,786,1119,563,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4899807,2571,2391204,2236,503149,1852,498480,2903,4669,1983,855,475,3814,1882,1888055,1027,1854486,3454,33569,3069,17204,2205,16365,2417,2508603,2389,480747,2032,477877,2335,2870,1196,879,458,1991,1068,2027856,874,1993239,3449,34617,3340,19522,2191,15095,2402,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11795062,4617,5846373,4086,1195326,3765,1179412,5062,15914,3309,3105,1172,12809,2795,4651047,2333,4476950,7905,174097,8042,91872,6034,82225,5780,5948689,4645,1127845,3743,1115515,4411,12330,2495,3119,890,9211,2125,4820844,2345,4634609,7125,186235,7031,104345,5187,81890,4179,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2364160,1157,1185167,967,348670,799,347452,1138,1218,740,514,350,704,563,836497,553,818568,2693,17929,2553,10872,1676,7057,1881,1178993,832,329345,593,328511,858,834,580,403,301,431,429,849648,591,827396,2619,22252,2609,13619,1822,8633,1893,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584851,890,287861,477,55225,370,54757,562,468,486,48,58,420,483,232636,266,224935,1565,7701,1552,4655,1219,3046,1059,296990,608,52438,254,52175,334,263,257,27,46,236,251,244552,461,236411,1458,8141,1344,4722,929,3419,976,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5239479,4203,2590199,4014,520463,2817,514524,3016,5939,1642,2099,797,3840,1376,2069736,2568,1988546,5101,81190,4985,51532,3132,29658,3165,2649280,3079,492355,2880,487260,2863,5095,1226,2363,830,2732,866,2156925,1119,2059151,5045,97774,4899,60332,3773,37442,3160,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4996873,1962,2493372,1421,475482,1168,468155,1846,7327,1413,1747,753,5580,1207,2017890,839,1914665,6353,103225,6284,57781,4375,45444,3761,2503501,1590,449355,1113,443412,1774,5943,1575,1146,560,4797,1499,2054146,943,1937925,5916,116221,5703,70748,4505,45473,3397,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1702065,2231,834625,2568,172573,1497,172339,1466,234,237,121,144,113,192,662052,2021,657165,2428,4887,1795,2142,748,2745,1658,867440,1714,166905,1497,166804,1503,101,156,88,155,13,20,700535,697,694728,1331,5807,1091,3462,960,2345,710,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4721683,1742,2341660,1375,472958,733,470549,1370,2409,1053,854,375,1555,924,1868702,854,1840893,2926,27809,2782,16767,2060,11042,1890,2380023,815,449913,455,448583,618,1330,450,634,314,696,330,1930110,652,1900247,2817,29863,2657,19269,2094,10594,1698,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,492659,222,249951,1254,54675,1258,54644,1262,31,53,31,53,0,192,195276,114,193397,774,1879,750,1171,516,708,490,242708,1280,52778,1267,52770,1267,8,16,0,192,8,16,189930,176,187414,762,2516,726,2037,667,479,260,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26431,3167,11549,1853,1478,741,1478,741,0,221,0,221,0,221,10071,1727,8590,1639,1481,497,609,371,872,368,14882,2408,2876,1166,2723,1138,153,223,22,37,131,218,12006,1992,10966,1953,1040,512,362,266,678,444,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
