GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001EA,C27017_001MA,C27017_002EA,C27017_002MA,C27017_003EA,C27017_003MA,C27017_004EA,C27017_004MA,C27017_005EA,C27017_005MA,C27017_006MA,C27017_006EA,C27017_007MA,C27017_007EA,C27017_008MA,C27017_008EA,C27017_009MA,C27017_009EA,C27017_010MA,C27017_010EA,C27017_011EA,C27017_011MA,C27017_012EA,C27017_012MA,C27017_013EA,C27017_013MA,C27017_014MA,C27017_014EA,C27017_015EA,C27017_015MA,C27017_016MA,C27017_016EA,C27017_017MA,C27017_017EA,C27017_018MA,C27017_018EA,C27017_019MA,C27017_019EA,C27017_020MA,C27017_020EA,C27017_021MA,C27017_021EA,C27017_022EA,C27017_022MA,C27017_023EA,C27017_023MA,C27017_024EA,C27017_024MA,C27017_025MA,C27017_025EA,C27017_026MA,C27017_026EA,C27017_027MA,C27017_027EA,C27017_028MA,C27017_028EA,C27017_029MA,C27017_029EA,C27017_030MA,C27017_030EA,C27017_031EA,C27017_031MA,C27017_032MA,C27017_032EA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036MA,C27017_036EA,C27017_037MA,C27017_037EA,C27017_038MA,C27017_038EA,C27017_039MA,C27017_039EA,C27017_040MA,C27017_040EA,C27017_041MA,C27017_041EA,state
0400000US13,9911441,6065,2463623,44307,840148,23540,144522,10399,695626,20418,1391901,26763,485960,14226,905941,22945,231574,8539,86581,4639,144993,7082,1233492,34667,344980,14618,138398,9829,206582,11643,725423,22845,405270,14873,320153,16087,163089,5687,78884,5160,84205,4506,2981895,46263,697869,20793,510797,16596,187072,11857,1865962,29809,1449803,24894,416159,11801,418064,11512,253829,9733,164235,6600,3232431,45905,584356,16393,543924,15553,40432,4397,2190498,30843,2028599,29105,161899,9264,457577,10490,336452,10667,121125,5810,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1362162,2901,204177,8949,56377,5123,14511,2640,41866,4794,116452,5251,49440,3232,67012,4524,31348,2881,11928,1597,19420,2353,116084,8028,33746,3670,18401,3182,15345,2355,62750,5283,41136,4005,21614,3076,19588,2111,10876,1623,8712,1494,424063,16321,110942,6631,85930,6619,25012,3612,248585,9890,207607,8886,40978,3663,64536,3804,43286,2483,21250,2605,617838,17424,104948,6252,95007,5823,9941,2333,395496,11105,369492,10388,26004,3254,117394,4307,94378,3812,23016,2637,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1617289,2375,367911,15332,114338,7920,26782,4394,87556,6235,214697,9733,99361,5218,115336,7582,38876,3416,18154,2491,20722,2344,240847,16311,82186,8414,42824,4793,39362,5230,129146,9114,83749,6273,45397,4723,29515,2802,16688,2254,12827,1893,558442,21574,150301,10031,119504,9488,30797,3939,318438,12789,257178,12440,61260,5721,89703,4985,57338,4081,32365,3244,450089,16003,77638,6368,71553,5976,6085,1865,291542,10399,272487,10206,19055,3324,80909,4117,60402,3597,20507,2563,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12550521,3850,2523067,44162,808448,21684,125870,7847,682578,20548,1436970,24533,449620,12827,987350,19382,277649,7953,113285,5331,164364,6263,1275337,28885,339362,13441,150703,8503,188659,9077,724237,17309,398802,14027,325435,11357,211738,7071,111528,5609,100210,5216,3663836,44206,847068,20138,629794,17403,217274,12064,2246528,26625,1748950,24179,497578,17693,570240,10500,370528,8625,199712,7389,5088281,47316,923184,20164,873557,18383,49627,5042,3459703,29719,3255183,27080,204520,8957,705394,9994,527334,10599,178060,6948,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6414632,3848,1379722,28057,464911,14080,90901,6770,374010,13810,785378,16957,291690,11314,493688,13343,129433,5234,61250,3375,68183,4156,762778,21055,218201,10734,117794,7874,100407,7233,417423,11468,248820,9140,168603,7684,127154,5061,72664,3956,54490,3323,2166510,32998,500646,14917,408912,12858,91734,7042,1297973,23005,1055945,20943,242028,10473,367891,6875,252664,6957,115227,4843,2105622,32143,362230,13333,339535,12666,22695,3366,1438779,21977,1349425,20950,89354,6312,304613,6832,224346,6186,80267,4005,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3020476,2360,559161,16997,163830,8565,42452,4968,121378,7539,326654,10056,136577,6589,190077,8869,68677,2440,40713,2373,27964,1818,329510,11154,95627,6821,53078,4824,42549,4470,172173,6272,115691,6015,56482,3710,61710,2786,39726,2312,21984,2036,1037866,15602,264913,7783,211711,7621,53202,4967,600619,10360,516146,10001,84473,5480,172334,5025,125706,4526,46628,3169,1093939,19331,190563,8211,183168,7973,7395,1454,728570,12862,700197,13526,28373,2808,174806,4922,134205,4771,40601,2453,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2814754,2762,556622,16143,187892,8392,49139,4495,138753,7478,312867,10008,145415,6857,167452,7541,55863,3189,28039,2125,27824,2206,315534,17015,97734,7872,52236,4858,45498,5373,166527,9958,107949,6930,58578,5153,51273,3315,32885,2559,18388,2436,905113,19301,232891,8001,195427,7647,37464,3521,531156,13382,446069,12493,85087,5065,141066,4050,96360,3767,44706,3225,1037485,18560,192728,6857,181872,6732,10856,2044,685853,12683,648827,11751,37026,4140,158904,4402,120719,3622,38185,2833,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4283082,3443,1119494,21909,340352,10919,66239,5928,274113,10849,648750,13776,169660,7509,479090,12403,130392,3694,51761,2684,78631,3902,518663,19465,131792,8975,65822,7128,65970,5617,294169,11479,163225,8711,130944,7356,92702,3897,52013,3592,40689,2925,1368154,24079,303022,10725,237155,10095,65867,5543,839063,16847,664676,14798,174387,8948,226069,6664,152326,5643,73743,3840,1276771,20200,213105,8911,198399,8358,14706,2195,861260,14240,805864,14052,55396,4619,202406,6297,154570,5421,47836,3806,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4530127,2994,1254215,27266,416860,13436,73417,7844,343443,10954,696007,16746,239809,10562,456198,14123,141348,6019,52761,3752,88587,4639,534691,19941,132420,8805,50854,5358,81566,6698,311876,13478,169174,9447,142702,8770,90395,5381,40769,3378,49626,4095,1310878,27173,298941,12203,207529,9511,91412,7735,809545,17676,605229,14124,204316,9632,202392,5867,122663,5145,79729,3884,1430343,26904,253921,10564,233767,10057,20154,3126,978575,18483,893420,17003,85155,6438,197847,6815,139874,6282,57973,3892,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291385,1801,267138,10746,65698,5097,12427,2513,53271,4936,159784,7152,47258,4781,112526,5886,41656,2445,16320,1805,25336,2011,145214,7692,32778,3521,15816,2949,16962,2467,79540,4680,46247,3726,33293,3638,32896,2534,16696,1691,16200,1758,423288,15239,85210,5377,68073,5242,17137,2760,256280,10087,201741,8769,54539,4704,81798,4027,52457,3024,29341,2567,455745,12619,65205,4035,61749,3994,3456,1015,303554,8687,284260,8837,19294,2355,86986,4382,64696,4028,22290,2345,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5838949,4380,840636,23085,259211,11049,45233,5507,213978,10662,479923,12803,161729,8319,318194,10554,101502,5258,48279,3304,53223,3543,486460,21196,140054,9459,53819,6168,86235,7326,273662,13269,144107,9465,129555,8827,72744,3771,41273,3101,31471,2595,1552305,28530,378705,11700,260545,10723,118160,7837,945596,19544,701784,15435,243812,9773,228004,6279,155217,5287,72787,4397,2959548,31667,548052,11897,510018,10951,38034,3888,1990163,23271,1864292,21770,125871,6375,421333,6714,341034,6772,80299,4299,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6554571,3046,1087138,23327,288402,10194,52766,4287,235636,11225,635628,15062,190300,7203,445328,13737,163108,7129,67019,4385,96089,5009,519776,18399,118120,8028,47324,5048,70796,7291,294170,10912,133590,7206,160580,8074,107486,5967,61992,4248,45494,4096,1611084,26129,335674,11815,250576,10019,85098,6922,989848,18513,729553,15341,260295,11326,285562,8033,191551,6277,94011,5036,3336573,32524,624870,12683,594403,12376,30467,3843,2262130,23817,2115875,23502,146255,8467,449573,6648,354634,6950,94939,4693,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9694517,3407,2185044,32263,669348,14561,143658,9052,525690,13568,1296010,20766,406577,11493,889433,16713,219686,5498,112017,3716,107669,4124,1093256,26250,282196,11837,148774,8626,133422,8916,617505,14916,360012,10273,257493,9766,193555,5952,129662,4667,63893,4089,3046947,31520,648247,13681,528688,12509,119559,7804,1817756,22791,1478750,19679,339006,10747,580944,7242,454933,7328,126011,4711,3369270,31079,565543,12295,539636,11741,25907,2626,2264678,23252,2136545,22638,128133,6347,539049,8247,447050,6962,91999,4283,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5365018,2644,851765,19147,259321,10362,61152,5614,198169,9100,487192,10893,175008,7413,312184,8795,105252,4061,55924,2605,49328,3233,499788,16155,144740,7528,74777,5777,69963,5611,267363,10271,145876,6663,121487,6577,87685,3231,57927,2505,29758,2381,1632165,27220,404092,12546,328034,11639,76058,5618,959246,15813,776502,14043,182744,7849,268827,5241,199585,4809,69242,3143,2381300,24830,454751,11038,436491,10865,18260,2308,1614229,15682,1536776,16471,77453,5336,312320,6118,248734,5443,63586,3828,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889560,2580,915339,21508,306614,9526,40244,4484,266370,8655,508168,14079,160607,8619,347561,12367,100557,4658,33000,3254,67557,3927,387881,19238,97662,7246,38007,5308,59655,5879,222907,12267,131106,8057,91801,7101,67312,4304,31784,2851,35528,2835,887344,23472,204002,8702,141532,8079,62470,5106,542784,15662,413259,13281,129525,8448,140558,5424,86252,4860,54306,3764,698996,19882,109043,7332,97337,6685,11706,2857,469954,13630,429599,12346,40355,4790,119999,4912,91907,4091,28092,2952,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5892155,3749,1279242,24168,391407,13840,90165,6484,301242,13198,735982,13988,280394,9859,455588,12391,151853,5319,64273,3307,87580,4037,699079,20573,186422,9982,103309,7290,83113,6992,389872,12460,244605,8848,145267,7774,122785,5805,65528,3893,57257,4193,1937297,26538,443674,11603,363694,11202,79980,6234,1164779,18036,965024,17905,199755,9105,328844,8123,208888,5921,119956,6149,1976537,26455,341415,11011,323622,10555,17793,2753,1324616,18859,1249854,18460,74762,4477,310506,8683,223421,7470,87085,5121,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
