GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001EA,B17016_001MA,B17016_002MA,B17016_002EA,B17016_003MA,B17016_003EA,B17016_004MA,B17016_004EA,B17016_005MA,B17016_005EA,B17016_006EA,B17016_006MA,B17016_007EA,B17016_007MA,B17016_008EA,B17016_008MA,B17016_009MA,B17016_009EA,B17016_010MA,B17016_010EA,B17016_011MA,B17016_011EA,B17016_012EA,B17016_012MA,B17016_013EA,B17016_013MA,B17016_014MA,B17016_014EA,B17016_015MA,B17016_015EA,B17016_016MA,B17016_016EA,B17016_017EA,B17016_017MA,B17016_018EA,B17016_018MA,B17016_019MA,B17016_019EA,B17016_020MA,B17016_020EA,B17016_021MA,B17016_021EA,B17016_022MA,B17016_022EA,B17016_023EA,B17016_023MA,B17016_024MA,B17016_024EA,B17016_025MA,B17016_025EA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028EA,B17016_028MA,B17016_029MA,B17016_029EA,B17016_030MA,B17016_030EA,B17016_031MA,B17016_031EA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034EA,B17016_034MA,B17016_035MA,B17016_035EA,B17016_036MA,B17016_036EA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039EA,B17016_039MA,B17016_040MA,B17016_040EA,B17016_041MA,B17016_041EA,B17016_042MA,B17016_042EA,B17016_043MA,B17016_043EA,B17016_044EA,B17016_044MA,B17016_045EA,B17016_045MA,B17016_046MA,B17016_046EA,B17016_047MA,B17016_047EA,state
0400000US13,2466415,18717,321564,10162,108946,6411,26441,3024,2516,851,4504,1297,19421,2559,28242,3347,3035,925,9532,1774,15675,2382,54263,3735,11074,1831,9132,1570,34057,2989,212618,8720,28936,3554,7082,1669,7996,1564,13858,2293,183682,7523,36613,3267,70248,5418,76821,4947,2144851,17728,1641463,16987,938265,14582,524627,11619,181074,6797,232564,8194,267307,7868,140541,6129,57435,3956,69331,3643,435891,8269,145713,6691,46129,3380,244049,6281,503388,12765,138453,5587,93598,4754,18796,2419,26059,2672,364935,10670,218246,8602,59303,3833,87386,4349,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,1875,639,429,288,206,177,1240,529,2549,741,502,369,744,349,1303,513,4837,1029,417,278,765,336,3655,879,11958,1693,3184,840,390,328,969,430,1825,635,8774,1431,1192,611,3632,936,3950,974,288167,5332,223190,5096,125080,4550,68736,3316,26371,2376,29973,2452,40572,2561,21594,1846,10080,1290,8898,1093,57538,3003,17270,1896,6653,1107,33615,2347,64977,3212,21686,2171,12183,1740,4440,938,5063,911,43291,2925,21711,1916,6495,1184,15085,1909,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,2669,868,574,391,801,586,1294,493,7418,1540,677,456,3882,995,2859,1073,10838,1778,1930,797,2257,802,6651,1386,22821,2770,3594,940,686,394,1557,665,1351,663,19227,2657,5025,1673,7982,1652,6220,1279,356601,6930,299928,6500,149709,5244,75228,4223,41131,3620,33350,3275,63188,3527,32312,2488,18018,1970,12858,1685,87031,3576,22583,2273,12774,1716,51674,2967,56673,3799,19733,2305,14201,2126,2745,805,2787,661,36940,3208,20697,2231,6410,1303,9833,1646,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,23533,2552,1556,570,4051,962,17926,2191,29107,2310,2425,646,9641,1501,17041,1728,51864,2917,8582,1587,9351,1321,33931,2477,199559,6666,28205,2850,6990,1338,8418,1332,12797,1989,171354,6420,28909,2793,71427,3671,71018,4496,2795400,17541,2181036,16720,1232754,13078,672709,10217,277527,7585,282518,6645,406214,7522,213851,6861,99508,4575,92855,4286,542068,9250,171936,5770,67737,3216,302395,6398,614364,13408,185757,7465,122762,5994,31539,2889,31456,2766,428607,10930,246495,7664,80755,5037,101357,4409,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,9218,1401,282,207,2494,852,6442,1140,15335,1778,2504,805,4747,833,8084,1465,27827,2536,5432,1195,5180,1016,17215,2072,113976,6291,16796,2334,3469,1028,6193,1288,7134,1374,97180,5526,17998,2529,38843,3498,40339,3369,1467339,11736,1161178,12824,643413,10573,361820,8447,142863,5154,138730,5382,210350,6261,113732,4783,47364,2961,49254,2851,307415,7337,90904,5009,37733,2575,178778,5225,306161,8431,101830,4867,71848,3976,12552,1838,17430,2003,204331,6435,119004,5054,37759,3261,47568,2742,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,4110,771,696,346,798,314,2616,614,7540,1426,1349,663,3076,782,3115,1014,8693,1217,1398,462,1389,460,5906,937,40743,3172,8270,1777,2395,1352,3233,965,2642,935,32473,2614,7038,1300,15483,1950,9952,1484,735713,8038,607661,7993,352820,6918,223157,5926,78541,3871,51122,2755,114847,3578,60442,3094,29006,2104,25399,2020,139994,3610,36712,2605,17453,1604,85829,2636,128052,5321,45315,3226,33551,3087,6753,1368,5011,895,82737,3796,51647,3029,16335,1665,14755,1519,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,5936,1274,693,396,1307,572,3936,1102,6004,1000,771,391,2192,610,3041,827,9876,1395,2185,665,1813,512,5878,984,38978,3394,8027,1801,1730,699,3282,918,3015,898,30951,2922,6599,1437,13024,1791,11328,1799,659986,8919,538817,8738,317801,6816,188154,6165,66534,3472,63113,3011,95385,4313,53219,3423,21810,1729,20356,1691,125631,4162,40017,2214,15072,1349,70542,2844,121169,5141,42343,3142,31076,2914,5534,1228,5733,1013,78826,3764,49282,3427,14952,1982,14592,1303,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,8860,1811,577,349,2060,771,6223,1372,13479,1638,1132,437,5923,1072,6424,999,40363,2938,5932,1285,5540,1230,28891,2264,95671,5260,18377,2312,2386,763,5971,1382,10020,1492,77294,4855,9470,1744,29643,2974,38181,3236,973466,9634,765418,9714,400409,7887,233895,6791,76854,4021,89660,4219,132855,5360,67013,3584,29522,2499,36320,2624,232154,4846,67649,3351,25543,2097,138962,3347,208048,6495,67378,3594,43050,3286,8672,1373,15656,2122,140670,5592,73716,4614,23049,2566,43905,2747,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,8004,1682,870,585,1039,529,6095,1495,9779,2122,1221,721,2531,880,6027,1560,23717,2847,2638,969,3654,972,17425,2374,121372,5569,15556,2338,2943,893,4297,1064,8316,1838,105816,5229,24522,3263,35818,3186,45476,3589,945714,12281,705004,12699,389595,10004,223951,8345,67582,4123,98062,4373,115122,4970,58550,3783,24425,2442,32147,2527,200287,6004,69672,4400,22400,2207,108215,4162,240710,8866,70407,4517,45998,3971,10605,1742,13804,1890,170303,7030,94947,5189,28386,3303,46970,2844,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,1564,648,154,170,314,228,1096,650,2733,781,96,78,1333,527,1304,454,6663,1051,363,204,947,389,5353,968,19587,2122,4641,904,570,282,1370,438,2701,832,14946,2113,917,461,7367,1563,6662,1261,312379,5283,253482,5127,125856,4315,72927,3750,31205,2458,21724,1806,55722,2689,27207,1899,16137,1709,12378,1166,71904,2899,17239,1990,12083,1420,42582,2195,58897,3278,20234,1780,12783,1595,4262,1001,3189,850,38663,3087,20998,2590,9329,1468,8336,1438,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,3836,943,192,203,762,435,2882,774,7121,1300,792,493,3138,954,3191,846,16810,1931,1610,677,3097,806,12103,1798,69852,4569,11166,2052,2051,767,3727,1222,5388,1208,58686,4079,10390,1632,19205,2105,29091,2773,1357220,13051,1014700,11571,618589,9215,367361,7807,126769,5477,124459,4677,174621,5983,94282,4432,41534,2745,38805,2584,221490,6296,74337,4107,26414,1961,120739,4106,342520,9330,97096,4794,68408,4490,12662,1705,16026,1824,245424,8313,155264,6555,42720,3355,47440,3205,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,5441,1405,256,221,1224,657,3961,1222,9994,1524,1435,659,3643,960,4916,1096,22912,2643,1457,564,3790,868,17665,2289,89869,5202,12574,1998,1394,533,5620,1340,5560,1211,77295,4762,7128,1623,31767,3226,38400,3335,1485188,13099,1150367,12016,632595,9944,355161,8135,158469,5726,118965,5357,256662,7890,140620,6183,67124,4224,48918,2833,261110,6949,80905,4279,36606,2701,143599,4291,334821,9222,92720,4189,59278,3839,16224,2088,17218,1916,242101,7176,129427,5891,59140,4165,53534,3094,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,15650,1801,979,481,2451,652,12220,1478,25987,2338,2845,814,9152,1239,13990,1542,48025,3159,6146,1215,9744,1401,32135,2532,185925,5805,30541,2654,5605,1317,10581,1573,14355,1899,155384,5014,22298,2564,66894,3523,66192,3469,2204137,13236,1732141,12836,870965,10589,454113,7995,222435,6570,194417,6009,339532,6434,170007,4329,78485,3301,91040,3601,521644,7517,127955,4751,60187,3213,333502,5817,471996,10482,151513,6062,93882,4510,25250,2418,32381,2606,320483,7556,168759,5544,61772,3810,89952,3803,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
