GEO_ID,C17025_001E,C17025_001M,C17025_002E,C17025_002M,C17025_003E,C17025_003M,C17025_004E,C17025_004M,C17025_005E,C17025_005M,C17025_006E,C17025_006M,C17025_007E,C17025_007M,C17025_008E,C17025_008M,C17025_009E,C17025_009M,C17025_010E,C17025_010M,C17025_011E,C17025_011M,NAME,C17025_001EA,C17025_001MA,C17025_002MA,C17025_002EA,C17025_003MA,C17025_003EA,C17025_004MA,C17025_004EA,C17025_005EA,C17025_005MA,C17025_006EA,C17025_006MA,C17025_007MA,C17025_007EA,C17025_008MA,C17025_008EA,C17025_009MA,C17025_009EA,C17025_010EA,C17025_010MA,C17025_011EA,C17025_011MA,state
0400000US13,9943145,3984,1694988,33156,1517359,30091,177629,10370,42816,4811,134813,8689,8248157,33718,7421539,33595,826618,17696,381351,11975,445267,15647,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1394121,1528,147984,8530,118472,7357,29512,3982,12398,2042,17114,3195,1246137,8707,1026815,10167,219322,8657,131799,6037,87523,6341,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1622116,2056,245551,13820,227843,13483,17708,2982,3440,1177,14268,2919,1376565,14140,1301845,13758,74720,5148,32233,3009,42487,4581,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12559422,3422,1703258,35831,1435558,30912,267700,11481,77452,5633,190248,9489,10856164,35922,9320471,35960,1535693,21430,793246,14890,742447,17269,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417418,3611,933181,24656,867861,24062,65320,5387,13481,2240,51839,5122,5484237,25635,5239547,25378,244690,7705,107938,5712,136752,7278,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3021823,2361,367414,13279,335014,12420,32400,4535,6860,1511,25540,4245,2654409,13148,2542185,12491,112224,5764,47901,3941,64323,5095,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2830943,2019,368879,13898,332942,13318,35937,3853,5607,1402,30330,3760,2462064,14154,2295870,14142,166194,7695,70811,4478,95383,6633,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4290022,2851,794055,21101,754883,20325,39172,6393,5869,1647,33303,5845,3495967,20677,3380964,21327,115003,6278,51483,4438,63520,4369,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4541688,2472,889946,24422,853194,23475,36752,5481,11265,2864,25487,3887,3651742,24500,3506607,26662,145135,7668,64130,4425,81005,6342,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292996,1632,172620,9255,165012,8842,7608,1969,3224,1023,4384,1626,1120376,9135,1084855,9642,35521,2987,21570,2664,13951,2158,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5863290,3873,570776,21279,481551,19227,89225,6734,27031,3150,62194,6561,5292514,21702,4479153,23616,813361,14775,416850,10646,396511,13450,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,752071,21473,596895,17073,155176,9669,54539,4538,100637,8711,5806653,21672,4893017,25147,913636,16827,508228,12745,405408,14732,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,1529645,27659,1411859,26597,117786,8231,46581,3947,71205,7385,8168751,27937,7644279,29807,524472,11859,293534,8994,230938,8806,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,546431,16392,458137,13919,88294,7572,33294,3654,55000,6663,4820163,16770,4459992,18909,360171,9705,189517,7817,170654,8214,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,637128,21554,623205,20913,13923,2728,3419,982,10504,2581,2259451,21322,2207141,20823,52310,4534,19879,2969,32431,3789,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,875495,21660,826146,20380,49349,5655,13455,3140,35894,4380,5026472,21716,4838806,21867,187666,7045,93076,6062,94590,5552,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,147287,8916,143598,8860,3689,1006,1648,698,2041,724,860440,9117,843593,8941,16847,1649,9544,1216,7303,1251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,231321,10619,200499,9002,30822,3877,8869,2058,21953,3761,1611361,10690,1517115,9898,94246,4857,38857,3511,55389,4201,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,418243,18129,332859,15938,85384,6359,22889,3307,62495,5728,2432229,18209,1963048,18087,469181,12286,237357,9271,231824,10583,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,106046,8442,97538,8214,8508,1732,4039,1283,4469,1299,1182014,8385,1113389,9060,68625,4660,39954,3532,28671,3550,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,946114,26304,694874,21613,251240,12401,96633,6064,154607,10079,7835461,26223,6122669,28421,1712792,21260,987911,15704,724881,16708,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,417834,15720,363117,14451,54717,6753,13718,3093,40999,5056,1626597,15638,1488157,16422,138440,6787,57537,4347,80903,5243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19283776,5245,2970032,47607,2181636,40727,788396,19697,328436,10039,459960,17518,16313744,48287,12633581,50591,3680163,37172,2153390,28861,1526773,26419,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790073,3862,1607835,31818,1441125,29805,166710,9848,35192,4405,131518,8080,8182238,31003,7563782,30424,618456,13040,259304,8970,359152,10951,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,731354,783,80170,5329,76045,5337,4125,1275,1596,723,2529,949,651184,5457,627657,5595,23527,2430,10812,1965,12715,2018,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11295340,4411,1674415,34580,1580078,31967,94337,8805,30470,3681,63867,7465,9620925,34830,9221749,34099,399176,13646,221828,8653,177348,9967,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3795764,1895,610828,15093,564853,14281,45975,4390,9206,1644,36769,3785,3184936,15010,3000503,14996,184433,7031,68660,3655,115773,5626,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3952077,2585,607029,22484,537871,20675,69158,5887,16747,2668,52411,5439,3345048,22564,3022300,21346,322748,11442,149332,6056,173416,9818,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12385716,4035,1629995,31848,1492128,29223,137867,9795,53457,4973,84410,7536,10755721,31866,10078793,32782,676928,15127,379282,10883,297646,11281,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016343,626,141035,9670,117114,8691,23921,3941,9536,2163,14385,3227,875308,9611,760747,9165,114561,6385,66144,4889,48417,5368,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4750144,3538,790715,22651,744223,21632,46492,4654,8305,1814,38187,4446,3959429,22711,3778579,22780,180850,6742,82476,5328,98374,5039,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,829644,1156,114071,7467,108955,7158,5116,1926,1366,794,3750,1673,715573,7505,693344,6885,22229,2934,8803,1599,13426,2519,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6440381,3291,1077900,30450,1008943,27961,68957,6994,12611,2624,56346,6021,5362481,30455,5104107,30249,258374,10760,107049,5770,151325,8892,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26846203,6615,4255517,65900,3331411,52285,924106,30241,182734,9401,741372,28776,22590686,66191,18904186,64886,3686500,43900,1477956,23659,2208544,39326,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2947861,2168,331854,15217,290914,14669,40940,4946,7883,1873,33057,4333,2616007,15587,2414899,15859,201108,7696,86630,4539,114478,7366,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600659,867,61314,5009,56381,4237,4933,2041,1861,1012,3072,1782,539345,5221,517542,5897,21803,2675,13285,2045,8518,1664,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8131328,3187,909346,25335,794337,21696,115009,8804,31568,3223,83441,7685,7221982,25890,6332917,27213,889065,14923,482412,10174,406653,13477,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7036725,3798,857801,23751,717190,21174,140611,8053,44559,4491,96052,7404,6178924,24138,5349020,27065,829904,15729,409018,12854,420886,13627,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793096,1902,321583,14177,316089,14373,5494,2480,1758,798,3736,2107,1471513,14171,1449500,14677,22013,2677,13254,1885,8759,2123,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5620223,2582,677964,19332,631368,18034,46596,4778,14535,2680,32061,3581,4942259,19741,4714572,19137,227687,8746,110945,5419,116742,6310,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,572319,727,63425,7239,60064,6808,3361,1643,793,614,2568,1507,508894,7286,490764,7669,18130,3220,7532,1493,10598,2721,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443611,865,1586285,22921,1544075,23235,42210,4434,14520,2362,27690,3232,1857326,22783,1802767,22527,54559,5025,29565,3401,24994,3517,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
