GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004MA,C08128_004EA,C08128_005MA,C08128_005EA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008EA,C08128_008MA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011MA,C08128_011EA,C08128_012MA,C08128_012EA,C08128_013MA,C08128_013EA,C08128_014MA,C08128_014EA,C08128_015MA,C08128_015EA,C08128_016MA,C08128_016EA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020MA,C08128_020EA,C08128_021MA,C08128_021EA,C08128_022MA,C08128_022EA,C08128_023MA,C08128_023EA,C08128_024MA,C08128_024EA,C08128_025MA,C08128_025EA,C08128_026MA,C08128_026EA,C08128_027MA,C08128_027EA,C08128_028MA,C08128_028EA,C08128_029MA,C08128_029EA,C08128_030MA,C08128_030EA,state
0400000US24,3001281,15500,2195675,16815,664756,11157,136897,6014,3953,900,2214171,19068,1629184,19480,506327,9525,76119,4866,2541,778,265758,10251,202653,7890,50525,4102,12221,1857,359,270,271533,9922,192956,9199,73710,4543,4783,994,84,108,117844,5461,88683,5078,22413,2115,6554,1228,194,170,131975,6166,82199,4519,11781,1477,37220,3254,775,412,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,2838291,18192,407579,10449,201257,7753,3413,899,2421011,19995,1980802,19220,323258,9352,114763,5473,2188,768,256929,9951,212453,9104,27261,2618,16872,3029,343,244,364059,8727,322887,8089,33806,3244,7097,1427,269,237,244509,8544,215519,8236,17459,2034,11244,1934,287,242,164032,6622,106630,4932,5795,1164,51281,3874,326,234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,3752998,17332,456680,9800,203693,6518,7103,1071,3659421,20300,3144942,18823,381458,8995,128682,4755,4339,943,383772,10297,327572,9301,37460,2553,17879,1993,861,288,58866,4777,48488,4168,8425,1566,1953,675,0,167,159577,5946,130636,5533,17979,1603,10587,1242,375,318,158838,6080,101360,4153,11358,1964,44592,3091,1528,522,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,2383228,10795,320980,6145,152649,4747,4146,782,2235350,12363,1887652,11607,256596,5726,88809,3706,2293,529,238071,7337,201938,6619,27631,2067,8106,995,396,291,103498,4522,87132,4353,14610,1809,1726,630,30,49,126729,5295,101282,4838,15477,1768,9526,1150,444,223,157355,5052,105224,4153,6666,1092,44482,2552,983,317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,910022,10028,222017,8304,60270,3473,1598,591,1019853,10742,787865,10780,189496,7450,41822,3119,670,381,109591,5894,80131,5270,21836,2301,6983,1490,641,412,3834,994,2762,880,816,456,256,262,0,207,35514,3221,25019,2808,8177,1334,2063,755,255,199,25115,2892,14245,2068,1692,709,9146,1811,32,41,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,2332798,16639,360244,8718,153830,5774,6015,1269,2333610,18654,1932414,18261,302365,8299,95768,5038,3063,787,248466,8039,205253,7443,30690,2660,11348,1265,1175,805,44505,4142,37988,3432,5582,1414,806,388,129,183,89776,4085,75537,3881,6660,985,7259,1204,320,197,136530,5876,81606,4591,14947,1394,38649,2663,1328,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,347098,6860,92261,3933,42392,3086,2292,639,360669,6094,266186,6449,69601,3585,23573,2286,1309,541,50328,3828,36563,3382,10300,1407,3365,917,100,104,3774,1248,2302,924,1221,741,251,233,0,165,40163,3107,26967,2636,9322,1696,3329,833,545,352,29109,2309,15080,1823,1817,574,11874,1606,338,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,974005,7429,773862,8265,138074,5110,60134,2724,1935,453,798234,8813,643607,8240,115965,4589,37474,2322,1188,345,87263,4664,71792,4202,11477,1713,3709,661,285,180,7565,1325,6284,1180,906,455,375,332,0,155,42614,2762,31237,2397,7322,1151,3863,768,192,157,38329,2511,20942,2008,2404,685,14713,1477,270,176,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1314988,10998,1090646,11962,156529,6400,66350,4581,1463,561,1023007,11781,849311,11797,128319,5502,44752,3674,625,270,138448,7209,114053,6796,17429,2266,6481,1471,485,383,48883,4396,45639,4506,2453,707,735,484,56,93,56545,4608,47126,4123,6090,1546,3148,1237,181,274,48105,3466,34517,3206,2238,653,11234,1577,116,140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,696314,7781,560166,8358,91155,4937,44398,3317,595,255,564577,8295,459645,8205,78942,4748,25619,2579,371,233,52340,4246,41830,3816,6691,1149,3814,1019,5,13,6198,1426,5464,1313,619,283,115,135,0,184,27775,2494,21539,2233,3421,888,2730,847,85,118,45424,3300,31688,2701,1482,544,12120,1755,134,108,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4285182,19837,3506293,21030,565706,11119,206917,6923,6266,1468,3078089,24289,2486522,23159,461698,11103,126298,5574,3571,1066,320289,12122,266704,10431,37870,3491,14230,2132,1485,925,497417,9833,444656,8814,38610,2880,14000,2305,151,154,214334,9061,182264,8595,21546,2292,10277,1784,247,194,175053,6184,126147,5304,5982,1141,42112,3323,812,377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,877360,12516,626865,11549,194904,6777,54140,3578,1451,629,713810,12964,516002,11154,161921,6753,34957,3054,930,489,79397,5184,55885,4845,19696,2265,3518,896,298,289,8091,1497,5015,1171,2898,779,178,184,0,193,33786,3389,25055,3073,6937,1417,1690,529,104,159,42276,3309,24908,2681,3452,1194,13797,1927,119,135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9276438,30728,7324439,27780,1401814,18586,537932,10641,12253,1721,4890301,27166,3752075,24322,911110,15194,222175,6430,4941,1120,611083,15948,482261,13725,97369,5436,29552,2886,1901,873,2650013,24070,2234331,23393,297787,9480,116154,6563,1741,715,757396,16361,622552,14726,76365,4311,56908,4831,1571,567,367645,11384,233220,8313,19183,2180,113143,5951,2099,678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4524800,20892,3560554,21254,707109,14646,250587,8143,6550,1303,3683161,24206,2915701,23023,607668,12859,155703,7066,4089,887,426232,12153,349005,12014,53131,4329,23290,2902,806,522,50306,4552,42033,4246,7125,1496,1139,684,9,15,137557,6212,102752,4976,24886,2450,9581,1707,338,291,227544,8563,151063,6777,14299,2537,60874,4150,1308,554,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,404165,4815,307078,5876,64867,3743,31290,2103,930,321,331218,5592,258132,5683,53964,3312,18450,1927,672,294,34772,3257,26702,2795,6061,1003,1923,715,86,67,1497,602,1027,536,336,250,134,127,0,151,18575,1749,12524,1462,3465,627,2576,622,10,16,18103,1810,8693,1319,1041,494,8207,988,162,117,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5381435,19529,4452754,25445,651354,13408,270990,7827,6337,1147,4478867,24420,3739768,26891,566484,12585,169175,5506,3440,843,418445,11992,356374,10838,39253,3158,22144,2396,674,338,95698,5385,80987,4599,12525,1736,2094,661,92,109,188005,7205,148426,6653,24830,2456,14197,2092,552,294,200420,7634,127199,5679,8262,1297,63380,4223,1579,792,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1739806,10145,1338500,11402,296012,7471,102077,4626,3217,768,1435337,10731,1115297,11170,250497,6917,67675,3608,1868,647,177721,6824,140636,5812,27409,2119,9132,1640,544,255,6912,1202,5803,1116,1009,390,100,94,0,155,54604,3475,40905,3080,8930,1408,4477,781,292,198,65232,3392,35859,2490,8167,1126,20693,2184,513,223,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1839706,12827,1452527,13714,251184,7925,133112,6035,2883,1018,1309993,15069,1047873,15645,190520,6928,70562,4295,1038,543,188357,8843,150838,7283,23808,2698,12996,2305,715,500,89224,5239,75520,5101,11483,1757,2019,767,202,244,135648,5379,109564,4343,17581,2081,8386,1591,117,126,116484,6214,68732,4303,7792,1252,39149,3412,811,460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5977629,23308,5061347,22875,614807,13089,291928,7821,9547,1337,4563666,22097,3886676,21094,494394,10559,177332,6059,5264,939,511031,10773,437079,9678,48557,3353,24568,2129,827,523,338631,10118,294280,8526,37817,3693,6361,1272,173,156,312251,8636,267608,8422,23416,2140,19940,1932,1287,424,252050,7598,175704,6365,10623,1589,63727,3399,1996,655,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,509823,7391,422020,7976,62829,4565,24579,2491,395,324,402631,6869,331906,7025,53732,4203,16993,1971,0,206,49275,4373,42905,4223,4613,991,1616,705,141,189,14844,2395,13412,2452,1109,525,201,190,122,187,26145,2811,23171,2703,1928,697,1046,443,0,206,16928,2204,10626,1553,1447,542,4723,1137,132,187,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
