GEO_ID,B21001A_001E,B21001A_001M,B21001A_002E,B21001A_002M,B21001A_003E,B21001A_003M,B21001A_004E,B21001A_004M,B21001A_005E,B21001A_005M,B21001A_006E,B21001A_006M,B21001A_007E,B21001A_007M,B21001A_008E,B21001A_008M,B21001A_009E,B21001A_009M,B21001A_010E,B21001A_010M,B21001A_011E,B21001A_011M,B21001A_012E,B21001A_012M,B21001A_013E,B21001A_013M,B21001A_014E,B21001A_014M,B21001A_015E,B21001A_015M,B21001A_016E,B21001A_016M,B21001A_017E,B21001A_017M,B21001A_018E,B21001A_018M,B21001A_019E,B21001A_019M,B21001A_020E,B21001A_020M,B21001A_021E,B21001A_021M,B21001A_022E,B21001A_022M,B21001A_023E,B21001A_023M,B21001A_024E,B21001A_024M,B21001A_025E,B21001A_025M,B21001A_026E,B21001A_026M,B21001A_027E,B21001A_027M,B21001A_028E,B21001A_028M,B21001A_029E,B21001A_029M,B21001A_030E,B21001A_030M,B21001A_031E,B21001A_031M,B21001A_032E,B21001A_032M,B21001A_033E,B21001A_033M,NAME,B21001A_001EA,B21001A_001MA,B21001A_002MA,B21001A_002EA,B21001A_003MA,B21001A_003EA,B21001A_004MA,B21001A_004EA,B21001A_005EA,B21001A_005MA,B21001A_006EA,B21001A_006MA,B21001A_007EA,B21001A_007MA,B21001A_008EA,B21001A_008MA,B21001A_009EA,B21001A_009MA,B21001A_010MA,B21001A_010EA,B21001A_011EA,B21001A_011MA,B21001A_012EA,B21001A_012MA,B21001A_013EA,B21001A_013MA,B21001A_014EA,B21001A_014MA,B21001A_015MA,B21001A_015EA,B21001A_016EA,B21001A_016MA,B21001A_017EA,B21001A_017MA,B21001A_018EA,B21001A_018MA,B21001A_019EA,B21001A_019MA,B21001A_020MA,B21001A_020EA,B21001A_021MA,B21001A_021EA,B21001A_022EA,B21001A_022MA,B21001A_023EA,B21001A_023MA,B21001A_024EA,B21001A_024MA,B21001A_025MA,B21001A_025EA,B21001A_026MA,B21001A_026EA,B21001A_027EA,B21001A_027MA,B21001A_028EA,B21001A_028MA,B21001A_029EA,B21001A_029MA,B21001A_030MA,B21001A_030EA,B21001A_031MA,B21001A_031EA,B21001A_032MA,B21001A_032EA,B21001A_033EA,B21001A_033MA,state
0400000US15,284902,3063,148356,2239,41496,1793,7466,1610,34030,2237,46269,1258,8999,1373,37270,1685,27622,378,4993,942,22629,880,22528,362,10656,1042,11872,961,10441,208,6062,611,4379,652,136546,1646,39573,1344,1739,615,37834,1251,38958,826,1353,517,37605,895,26319,718,1129,568,25190,913,19391,291,696,465,18695,596,12305,249,162,166,12143,279,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1125643,4302,557172,2537,169861,2521,8429,1586,161432,3043,183894,1569,24026,2496,159868,2871,93491,755,20066,2079,73425,2243,68707,638,28919,2108,39788,2204,41219,405,24035,1844,17184,1855,568471,2966,163190,2369,1527,733,161663,2431,184165,2053,3322,858,180843,2310,97436,815,1914,710,95522,1114,70852,540,677,294,70175,614,52828,543,695,342,52133,654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7266837,15972,3547399,9046,1030903,6367,32413,2979,998490,6399,1235786,5353,87575,3796,1148211,6910,627845,2351,68121,3417,559724,3797,393713,1472,147089,3834,246624,4040,259152,1216,133261,4179,125891,4539,3719438,8797,1003173,4276,4599,1219,998574,4383,1226141,5176,11140,1500,1215001,5404,650639,2460,6236,1249,644403,2823,439785,1597,2361,588,437424,1746,399700,1432,3868,838,395832,1593,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4316640,6074,2104233,4188,619243,3254,21723,2401,597520,3927,722098,2170,77564,3993,644534,4563,373859,1135,55461,3139,318398,3283,238789,862,92239,3195,146550,3509,150244,564,78598,2681,71646,2755,2212407,3508,604035,2304,4103,1061,599932,2505,722489,2424,8923,1549,713566,2627,388285,1680,5078,936,383207,1932,268009,882,2179,663,265830,1010,229589,822,1381,503,228208,1007,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2201508,4261,1076515,3119,316261,1951,11146,1623,305115,2518,348859,1823,34570,2516,314289,3094,195632,662,29246,2166,166386,2288,125598,551,51140,1914,74458,1909,90165,364,51665,1637,38500,1598,1124993,2177,305178,1650,2210,687,302968,1832,348123,1411,4228,717,343895,1560,199266,725,2255,654,197011,953,135397,372,1411,516,133986,624,137029,400,1901,535,135128,647,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1873315,5233,914904,3752,279151,3054,11402,1989,267749,3414,298351,2046,32992,2669,265359,3327,162017,1166,28884,2041,133133,2395,103335,598,43915,2029,59420,1984,72050,555,36589,1699,35461,1842,958411,2947,269855,2109,2317,669,267538,2153,299931,1771,6022,923,293909,1932,168753,902,2667,759,166086,1076,112589,787,1610,452,110979,815,107283,712,776,302,106507,777,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3016118,3486,1456663,2430,414661,2305,16478,2299,398183,2842,508194,1821,51971,4069,456223,4472,257115,718,44973,3015,212142,3071,174751,603,66936,2964,107815,3028,101942,360,53528,2142,48414,2168,1559455,2538,415967,2033,3317,978,412650,2228,518527,1582,6304,1292,512223,2278,275106,795,4176,873,270930,1135,196093,679,1620,452,194473,731,153762,669,1279,486,152483,878,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2285090,5248,1114444,3690,326788,3025,14295,1862,312493,3609,378748,2701,38452,3549,340296,4286,195423,1218,26199,2376,169224,2641,131302,996,49234,2520,82068,2686,82183,827,42605,1922,39578,2155,1170646,2816,326616,2471,2352,687,324264,2671,372235,2264,6695,1381,365540,2504,205008,1123,2431,693,202577,1177,146612,722,1653,843,144959,1138,120175,669,1723,567,118452,922,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1023525,1190,492804,947,121462,956,3754,875,117708,1393,162372,640,20723,2187,141649,2211,97875,389,19421,1728,78454,1707,69089,165,29349,1848,39740,1814,42006,118,24664,1135,17342,1147,530721,894,122849,717,405,258,122444,778,168703,471,2042,628,166661,801,105047,419,1700,617,103347,715,73995,313,691,304,73304,415,60127,120,926,335,59201,357,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2699737,7530,1306836,4513,364627,3334,16109,2366,348518,3804,441492,2785,45666,3057,395826,3963,241608,1121,35122,2619,206486,2855,157572,865,62933,2227,94639,2304,101537,650,57284,2085,44253,2180,1392901,4092,357548,2637,3926,1004,353622,2801,454264,2347,10077,1540,444187,2748,253303,1630,4589,937,248714,1651,175161,1010,1864,573,173297,1194,152625,718,1966,556,150659,852,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4361180,8613,2082201,5879,603515,3663,15852,1966,587663,3797,699440,3947,54153,3868,645287,5570,375781,1324,47431,3054,328350,3148,243239,1254,83643,3343,159596,3406,160226,684,89125,3003,71101,2967,2278979,4743,610808,3399,1785,579,609023,3485,731908,3036,4331,1082,727577,3266,403667,1691,3763,908,399904,2035,279131,1119,1958,596,277173,1192,253465,941,3586,754,249879,1231,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6196075,5480,3030831,3514,838929,2900,26913,2170,812016,3453,1011936,2105,92627,4757,919309,5247,570198,1180,76512,3376,493686,3728,372253,873,149585,2946,222668,3213,237515,760,123278,2999,114237,3037,3165244,3178,808562,2458,4397,908,804165,2630,1011027,2037,14742,1764,996285,2633,593097,1141,6746,1004,586351,1590,405756,954,3607,747,402149,1207,346802,679,4003,657,342799,911,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3638272,4954,1787844,3087,503535,2179,15284,1430,488251,2689,608205,1915,49958,2766,558247,3430,333377,996,51998,2488,281379,2723,204155,493,87711,2300,116444,2394,138572,385,79597,2288,58975,2263,1850428,2979,489063,1957,3458,1046,485605,2346,602213,1856,6498,1036,595715,2081,338398,806,4401,678,333997,1048,220029,620,2343,551,217686,841,200725,430,1929,611,198796,743,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1374031,2757,667913,2340,184621,2268,8665,1919,175956,3021,224492,2173,21977,1984,202515,2895,117124,896,17719,2051,99405,2404,87303,676,32799,2016,54504,2053,54373,534,31332,1775,23041,1800,706118,1867,179476,1655,1194,580,178282,1789,225851,1817,3796,1102,222055,2128,121851,500,1512,564,120339,788,97478,794,980,370,96498,870,81462,559,1665,658,79797,832,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3923935,5049,1904525,3402,547981,2433,26426,2726,521555,3474,637260,2214,66963,3793,570297,4034,339319,870,59377,2933,279942,3014,228066,731,103348,3202,124718,3238,151899,372,88982,2344,62917,2481,2019410,3266,543675,2380,4055,1130,539620,2683,639372,1821,9516,1557,629856,2400,358557,903,5867,1096,352690,1370,255584,687,1983,548,253601,964,222222,664,3414,739,218808,999,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,729033,1807,364350,1479,101338,1136,5596,1354,95742,1674,112095,974,12506,1654,99589,1992,69532,337,14278,1592,55254,1546,50633,338,22210,1534,28423,1561,30752,249,17450,1172,13302,1215,364683,1082,95368,883,1663,674,93705,1015,109108,662,2739,674,106369,1029,71471,340,1444,524,70027,580,49409,315,828,391,48581,522,39327,370,425,243,38902,424,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1276174,3903,626673,2573,192412,1717,7152,1306,185260,2077,206361,1774,24469,1872,181892,2326,109670,589,17335,1496,92335,1658,69068,475,29203,1448,39865,1532,49162,391,28807,1291,20355,1343,649501,2150,186179,1807,979,356,185200,1886,204226,1779,4605,988,199621,2142,111746,499,1997,565,109749,738,74699,462,645,294,74054,529,72651,526,902,363,71749,634,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1536730,9893,775340,5694,211539,3746,12503,1794,199036,4000,268827,3311,30147,2365,238680,3714,131719,1585,27449,2699,104270,3262,104014,868,49593,2295,54421,2162,59241,1019,36370,1451,22871,1587,761390,5445,204594,2956,2566,939,202028,3109,251560,3235,4578,1097,246982,3532,131286,1498,4118,952,127168,1876,105091,1258,1721,498,103370,1422,68859,848,1251,485,67608,1013,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1005461,1796,490209,1278,130768,1156,4398,1210,126370,1654,166781,647,17713,2061,149068,2077,95892,314,16752,1998,79140,2043,60928,316,27733,1582,33195,1581,35840,264,22944,1330,12896,1382,515252,1168,128598,864,1260,692,127338,1084,171411,689,2771,810,168640,1048,99388,418,2037,812,97351,832,64434,165,702,308,63732,363,51421,232,1324,606,50097,666,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4803817,15497,2323532,9133,615652,5319,10015,1621,605637,5411,818461,5331,37063,2648,781398,5615,429087,2183,35188,2332,393899,3151,269861,1993,84299,3478,185562,3944,190471,1217,99643,2690,90828,2973,2480285,8580,588466,4504,2383,840,586083,4426,830040,4897,4422,865,825618,4984,451191,2469,2643,626,448548,2567,312506,1658,1048,379,311458,1663,298082,1284,2404,596,295678,1394,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1183644,9955,576822,5901,166773,3445,7759,1675,159014,3953,180591,3389,20648,2046,159943,3599,102575,1888,20984,2062,81591,2897,78943,1426,35806,2310,43137,2147,47940,1134,28332,1527,19608,1664,606822,5401,160377,3728,1776,992,158601,3643,182622,2842,3715,784,178907,2911,114965,1576,1834,518,113131,1719,84528,1836,1383,563,83145,1933,64330,1349,1091,522,63239,1521,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10175000,21961,4921101,14005,1420963,7745,31895,2790,1389068,8057,1656064,7608,97938,4650,1558126,7941,871551,3330,89491,3961,782060,5282,570811,2850,179378,4850,391433,5378,401712,2208,194231,4842,207481,5589,5253899,11763,1418293,5789,5892,1352,1412401,5629,1651825,6204,14311,1874,1637514,6660,916667,3700,6895,1139,909772,3760,655064,2863,3707,782,651357,2952,612050,2449,5521,1009,606529,2809,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5453374,9938,2619614,6655,719101,5341,36663,3799,682438,6849,910183,4064,96113,4962,814070,5052,451393,1893,75360,3671,376033,3808,336561,1011,138260,3741,198301,3770,202376,855,113304,2682,89072,2747,2833760,5172,725620,4164,7656,1318,717964,4278,937775,4010,15430,1949,922345,4337,490462,1637,8054,1359,482408,1947,381406,1366,3297,838,378109,1633,298497,1086,2463,650,296034,1246,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
