GEO_ID,B14007I_001E,B14007I_001M,B14007I_002E,B14007I_002M,B14007I_003E,B14007I_003M,B14007I_004E,B14007I_004M,B14007I_005E,B14007I_005M,B14007I_006E,B14007I_006M,B14007I_007E,B14007I_007M,B14007I_008E,B14007I_008M,B14007I_009E,B14007I_009M,B14007I_010E,B14007I_010M,B14007I_011E,B14007I_011M,B14007I_012E,B14007I_012M,B14007I_013E,B14007I_013M,B14007I_014E,B14007I_014M,B14007I_015E,B14007I_015M,B14007I_016E,B14007I_016M,B14007I_017E,B14007I_017M,B14007I_018E,B14007I_018M,B14007I_019E,B14007I_019M,NAME,B14007I_001MA,B14007I_001EA,B14007I_002EA,B14007I_002MA,B14007I_003MA,B14007I_003EA,B14007I_004EA,B14007I_004MA,B14007I_005EA,B14007I_005MA,B14007I_006MA,B14007I_006EA,B14007I_007MA,B14007I_007EA,B14007I_008EA,B14007I_008MA,B14007I_009EA,B14007I_009MA,B14007I_010EA,B14007I_010MA,B14007I_011MA,B14007I_011EA,B14007I_012MA,B14007I_012EA,B14007I_013EA,B14007I_013MA,B14007I_014MA,B14007I_014EA,B14007I_015EA,B14007I_015MA,B14007I_016EA,B14007I_016MA,B14007I_017MA,B14007I_017EA,B14007I_018MA,B14007I_018EA,B14007I_019MA,B14007I_019EA,state
0400000US13,893292,4443,327255,6992,19226,2508,22097,2554,21812,2109,22149,2390,22197,2670,19491,2362,21756,2419,19075,2509,15741,1890,18533,2086,21169,2632,17822,2312,16831,1818,17024,2558,46105,4450,6227,1395,566037,6464,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,135356,1205,49408,2380,4742,1138,2681,838,2754,810,2095,599,2641,877,2336,753,3013,786,2753,833,2969,968,1554,491,2167,601,2359,536,2028,622,2885,887,10248,1780,2183,822,85948,2565,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,187368,1772,69876,3033,1843,713,4339,1167,4243,1047,5034,1208,3464,1118,4712,1568,4319,1203,5741,1327,4043,1273,4563,1265,3496,748,3264,809,4842,1105,4154,1192,10871,2260,948,467,117492,3254,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2063884,3974,728911,6683,47429,3351,39788,3196,43135,3626,43312,3502,42831,3710,44971,3181,40819,3045,38371,3333,41986,2921,41372,2910,41307,3169,38771,2295,35104,2587,45120,3458,130574,5579,14021,1993,1334973,7197,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,410010,2460,159444,4187,6450,1383,8494,1268,9022,1746,9604,1570,10112,1292,9662,1670,11325,1469,9085,1524,8437,1484,12206,1750,12210,1594,6847,1089,8380,1345,9037,1608,24854,2565,3719,907,250566,4108,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,163149,1769,67890,2596,3921,1052,4706,903,3573,825,4771,1091,5098,1051,3633,901,3866,931,4231,996,3436,884,3560,879,3411,981,4668,909,3841,987,3059,739,10753,1591,1363,632,95259,2462,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,314961,2146,125011,3233,9003,1281,9000,1577,6450,1206,8899,1437,6913,1131,7552,1587,6428,1035,6054,1176,7087,1336,9021,1448,8192,1377,7419,1174,5589,1061,5871,1310,19030,2067,2503,863,189950,2807,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,138242,2890,55248,2609,4082,1052,4377,984,2673,629,3582,1026,4203,1002,2574,678,1969,831,2851,697,3564,1078,4699,1239,2657,840,2936,744,3976,1020,1507,539,8286,1434,1312,567,82994,2782,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,217178,2528,68858,3403,5970,1683,3469,1110,5190,1344,5024,1250,5183,1649,4299,1163,3640,1296,2592,906,3642,945,2915,1280,3596,994,2472,830,2310,859,3413,944,12930,1878,2213,985,148320,3475,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19276,641,9208,1176,417,295,563,332,177,161,400,342,433,264,494,271,148,157,381,213,209,173,351,250,1065,536,300,295,879,435,603,380,2608,782,180,179,10068,1097,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,538134,2515,177562,3753,12620,1842,10898,1446,11513,1894,9943,1565,10975,1622,11023,1697,10387,1608,8604,1346,8999,1438,8401,1681,8942,1173,8521,1209,9755,1401,8521,1572,31813,2610,6647,1349,360572,4369,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,716382,2530,251401,4802,17934,2791,12431,1859,16154,1716,13098,1645,13560,1836,14192,1697,11877,1791,12915,1764,11824,1660,12659,1792,11959,1455,15871,1668,11206,1489,12989,1523,53451,3302,9281,1729,464981,4651,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,458480,1973,179649,3381,10223,1883,9539,1335,11274,1606,11941,1642,11318,1397,10621,1367,12279,1425,10774,1689,9960,1416,9054,1234,9961,1420,9594,908,8197,1062,9326,1461,31569,2919,4019,1008,278831,3338,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,264368,1559,102718,2795,7564,1132,6439,1274,7473,1183,6363,1117,6014,1249,6905,1306,7453,1536,5425,1091,4256,888,5474,1081,5598,1041,4041,853,5161,863,7026,1267,15298,1656,2228,721,161650,2593,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80746,2803,27605,2613,1426,647,2012,682,2224,951,1604,708,2594,806,1914,1036,1002,471,1534,585,1404,455,862,343,1310,712,1234,710,1375,632,854,518,6007,1492,249,249,53141,2512,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,224044,2554,88116,3034,5269,1100,5960,1385,3948,1090,6292,1394,6351,1046,5270,1125,4909,940,4535,1014,5438,1204,5802,1132,3978,887,3322,650,4139,896,3738,1039,16191,1865,2974,1017,135928,3176,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,35819,741,13644,984,193,211,1057,428,1086,476,841,302,726,348,1264,479,517,366,790,428,672,341,1202,398,362,261,964,445,674,346,483,187,2647,864,166,159,22175,961,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,182921,1507,72719,2763,5490,1158,4013,828,4431,1062,4379,828,4230,881,4115,908,5190,1107,5280,1021,3957,925,3981,992,4418,906,4041,786,3862,710,3570,744,9862,1453,1900,720,110202,2534,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,770015,2440,255814,4059,10345,1823,16996,2536,15159,1749,14859,1961,15376,2274,17805,2125,14779,1802,14002,1696,13764,1691,15690,2173,16755,2176,15198,1728,14932,1499,17039,1593,39365,3361,3750,1004,514201,4175,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,42366,760,16372,1103,1187,446,794,418,771,480,964,510,1151,505,490,370,941,406,1049,470,848,461,854,461,928,509,1157,339,761,424,656,543,3157,806,664,395,25994,1150,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1666468,2854,516149,7382,42739,3268,30368,3148,30665,2770,25494,2650,31117,2948,31208,2870,26566,2756,27586,2260,24965,2236,27359,3149,26705,2899,26790,2371,26439,2387,26379,2166,99358,5567,12411,2142,1150319,7117,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,953898,2784,304543,6035,15739,1990,15944,2281,19402,2092,17016,2219,17774,2127,15748,2338,19112,2236,18812,2419,14490,2269,14727,1898,16811,2025,16068,1726,14855,1664,19050,2451,62547,4556,6448,1554,649355,5841,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3541397,5068,1069326,10475,71316,4564,57533,3767,52526,3435,56074,3845,59428,4338,58809,4314,56588,4203,55469,3721,53206,3752,56220,3421,53593,3660,55167,3246,56076,3592,58583,3751,234859,8621,33879,2971,2472071,10011,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,850405,3380,313209,6084,17634,2531,23317,2528,21039,2447,23018,2783,23040,2957,19563,2451,20206,2900,18953,1917,18370,2214,17079,2274,16521,2053,17748,2230,14044,2119,17293,2562,40829,3539,4555,1165,537196,6243,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23840,1140,7998,1323,445,395,454,294,795,477,638,375,400,318,519,281,351,291,380,224,413,272,228,189,441,479,332,176,307,232,230,236,2045,706,20,44,15842,1475,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,387256,2573,146805,3043,9378,1401,8332,1441,10281,1578,9528,1377,9054,1397,7577,1196,9348,1264,9225,1389,8493,1159,7410,1116,7736,1166,7803,1124,7125,1175,7212,1337,24098,2405,4205,1053,240451,3156,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,370813,1879,149462,3203,12200,1637,9996,1293,10610,1352,8667,1036,11495,1700,7766,1173,8527,1082,9643,1233,7696,1147,8404,1508,9006,1209,7212,1044,8045,1047,7929,1421,19719,2105,2547,801,221351,2866,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,481516,2391,182192,4695,11181,2095,10584,1518,10219,1719,10675,1595,11480,1677,10675,1517,10779,1744,10249,1772,10030,1548,9811,1683,10737,1728,8298,1595,10763,1642,12059,1563,29470,2271,5182,1527,299324,4556,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,818867,2757,290176,4532,19344,2152,16481,2267,17378,2035,18202,2168,18086,2361,16555,2043,16198,2427,13715,2011,14165,1803,17642,2040,16904,1924,14625,1797,16067,1844,16694,2218,51976,3602,6144,1354,528691,4554,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,142729,951,48027,2477,2023,786,3023,807,2384,851,2193,877,2619,791,3744,1081,2664,813,3216,756,2382,756,2240,855,2937,1021,2631,767,2014,588,2131,671,11035,2072,791,514,94702,2646,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,246790,2752,83767,2577,4077,1084,7207,1495,5572,1254,3697,934,5686,1141,5604,1367,4833,1203,4030,1200,4665,1113,4774,1245,4923,987,5789,1255,3148,817,4466,1270,13718,1430,1578,591,163023,2754,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,28220,1012,9640,1109,940,363,915,459,251,219,864,429,375,295,604,539,432,277,489,330,289,239,461,286,721,273,137,146,632,442,563,331,1806,633,161,258,18580,1466,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,309090,3635,107518,3537,5209,980,6831,1506,8982,1825,7522,1485,6973,1296,7206,1314,6969,1562,8588,1548,5999,1473,6248,1024,5714,1290,5137,1301,3736,1034,6083,1185,15231,1971,1090,390,201572,4432,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10088306,10055,3402305,15779,200036,8872,205971,7975,217038,8937,215195,7162,211404,7984,198238,7180,197934,7393,194954,8185,190523,7191,201202,6847,205961,8709,186703,6036,168189,6532,186449,7206,560614,11687,61894,4595,6686001,16372,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,382865,2235,146110,3751,10201,1876,7062,1276,10121,1541,8903,1437,8426,1413,9979,1488,7955,1465,7449,1143,10036,1570,9196,1520,8282,1513,6306,1038,8445,1399,8685,1888,22975,2794,2089,675,236755,3438,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9878,739,4330,647,152,145,83,96,175,137,24,37,113,98,232,264,132,127,73,96,169,163,228,219,141,155,330,201,310,230,335,222,1406,391,427,250,5548,707,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,710909,3534,241457,5870,12399,2123,15985,2254,12915,2070,15553,1784,16166,1782,14832,1906,11841,1719,12584,1924,10720,2103,12534,1984,13554,1540,11643,1693,9621,1489,12138,1808,51110,4483,7862,1248,469452,5911,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,831735,2745,309446,4922,18438,2226,21242,2846,21312,2202,20994,2947,19795,2442,17552,2523,17849,1986,20825,2828,17249,2202,15694,2075,18129,2241,17157,1932,15510,1723,18621,2553,43790,3299,5289,1137,522289,4966,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24815,1663,9296,1350,116,130,238,165,439,351,295,194,277,237,156,206,682,397,383,209,410,273,837,711,303,321,371,323,552,406,543,402,2748,827,946,681,15519,1749,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,359114,1990,144441,3052,7626,1479,10750,1377,8439,1231,11288,1632,8098,1102,8250,1315,8773,1320,8729,1307,7719,1282,9323,1459,9219,1642,8502,1270,5836,1014,6705,1332,21622,2011,3562,879,214673,2994,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,54880,1586,19840,2199,1030,428,978,643,844,408,900,549,599,312,1335,769,836,437,2105,710,1277,808,1815,948,848,502,1345,527,362,292,1858,916,3229,959,479,615,35040,2558,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3342907,5449,884681,8530,52358,3430,37768,3251,44934,3478,39706,3476,39208,3402,42710,3441,40841,3814,40696,3590,47650,3146,42011,3554,49045,3522,44278,3000,45022,3522,49542,3682,231638,6620,37274,3637,2458226,8413,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
