GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001EA,C17019_001MA,C17019_002MA,C17019_002EA,C17019_003EA,C17019_003MA,C17019_004MA,C17019_004EA,C17019_005EA,C17019_005MA,C17019_006EA,C17019_006MA,C17019_007EA,C17019_007MA,state
0400000US01,1213540,13821,166755,6801,63157,3994,103598,5476,1046785,12834,838046,11326,208739,8624,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,163800,3113,11530,1402,4459,702,7071,1255,152270,3239,108852,2964,43418,2748,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1598414,13914,199101,6307,70997,3779,128104,5049,1399313,13718,1013331,11045,385982,10636,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,761494,10038,104557,5132,36154,2462,68403,4926,656937,9657,507124,9376,149813,6382,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8835906,26617,999318,15054,234758,6807,764560,15013,7836588,26834,4994495,25445,2842093,26539,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1331861,11075,101276,4462,33331,2551,67945,3966,1230585,10898,937242,8903,293343,7080,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,876188,9056,65154,3905,14871,1988,50283,3635,811034,9505,637588,8704,173446,6378,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,235385,4062,20424,2359,6185,1105,14239,2134,214961,4577,173692,4098,41269,2982,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,125178,3853,17494,2145,2138,696,15356,2085,107684,3823,61551,3184,46133,3091,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4806611,27227,541342,12813,195452,6813,345890,10208,4265269,27423,3102239,22263,1163030,18694,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2466415,18717,321564,10162,99652,5049,221912,8583,2144851,17728,1585808,17360,559043,12696,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,5965,1004,15254,1834,288167,5332,182763,5163,105404,3741,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,17509,2198,26237,2670,356601,6930,283566,6737,73035,3970,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,90635,4612,213428,7017,2795400,17541,2177249,15841,618151,13261,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,56655,3528,109701,5645,1467339,11736,1190737,11878,276602,7924,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,23066,1900,38020,2907,735713,8038,616902,7656,118811,5282,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21543,2079,39251,3126,659986,8919,524685,7290,135301,4746,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,60287,3613,98086,4634,973466,9634,764711,9644,208755,6978,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,56998,4637,105874,5471,945714,12281,739351,11524,206363,7415,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,12420,1512,18127,2196,312379,5283,264083,4497,48296,3170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,28771,2333,68848,4485,1357220,13051,1026234,11852,330986,8142,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,28515,2464,99701,5767,1485188,13099,1130988,11935,354200,8914,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,112242,4357,163345,5892,2204137,13236,1834164,11521,369973,9793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30224,1802,57202,3529,1296524,9332,1082641,9550,213883,6381,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,48843,3658,77283,4607,617028,9334,486755,8078,130273,6247,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,49703,3367,105377,4889,1364219,12490,1080882,13294,283337,9411,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9822,1433,13632,1562,229647,4470,184512,4321,45135,3211,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,14379,1695,25715,2447,429703,5195,347346,5019,82357,3854,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,16554,1635,55559,3939,587242,9256,377362,8071,209880,6568,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,6053,1014,11082,1743,324338,6142,267093,5466,57245,4095,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,42162,2991,135980,6012,2027744,14882,1489608,12706,538136,10917,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,32690,2628,39382,3716,413332,6892,324193,6181,89139,4174,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,102242,5010,426959,9641,4031917,19646,2702293,15834,1329624,18013,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,295381,9091,100609,5229,194772,7318,2210834,17777,1677493,15751,533341,10062,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,13009,1803,4085,788,8924,1608,175201,4079,136486,4135,38715,3445,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,313539,8602,89101,4767,224438,7651,2608556,18848,2073096,15851,535460,13188,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,113915,4487,43284,2434,70631,3595,855673,7224,656358,6502,199315,5893,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,96738,5328,29411,2799,67327,4587,881658,9865,650797,9199,230861,6389,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,290078,8099,101936,5067,188142,6846,2914217,18594,2378576,18205,535641,11055,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,25250,2641,4992,1097,20258,2403,225012,5585,168187,4966,56825,3743,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,148100,6134,59282,3801,88818,5102,1072785,9386,846272,10527,226513,7333,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,18054,1819,7259,1312,10795,1361,198959,4373,163965,3907,34994,2235,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,206532,7331,71441,3875,135091,5949,1469146,13060,1139074,12793,330072,8980,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,798190,15347,286352,9317,511838,14496,5722719,26365,4179222,27829,1543497,24014,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,57256,3722,19977,2090,37279,2887,635925,7914,497054,7089,138871,6028,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,8912,1168,3288,631,5624,1099,143467,2916,119961,3184,23506,1891,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,160045,6032,51400,3509,108645,5972,1894812,14830,1432464,13195,462348,9359,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,139098,5130,42328,3348,96770,4579,1621495,12003,1206037,12522,415458,10592,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
