GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002MA,B08128_002EA,B08128_003MA,B08128_003EA,B08128_004MA,B08128_004EA,B08128_005EA,B08128_005MA,B08128_006MA,B08128_006EA,B08128_007EA,B08128_007MA,B08128_008MA,B08128_008EA,B08128_009MA,B08128_009EA,B08128_010MA,B08128_010EA,B08128_011MA,B08128_011EA,B08128_012MA,B08128_012EA,B08128_013MA,B08128_013EA,B08128_014EA,B08128_014MA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017MA,B08128_017EA,B08128_018EA,B08128_018MA,B08128_019EA,B08128_019MA,B08128_020MA,B08128_020EA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023MA,B08128_023EA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026MA,B08128_026EA,B08128_027EA,B08128_027MA,B08128_028MA,B08128_028EA,B08128_029MA,B08128_029EA,B08128_030EA,B08128_030MA,B08128_031MA,B08128_031EA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034EA,B08128_034MA,B08128_035MA,B08128_035EA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038EA,B08128_038MA,B08128_039EA,B08128_039MA,B08128_040EA,B08128_040MA,B08128_041EA,B08128_041MA,B08128_042MA,B08128_042EA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045MA,B08128_045EA,B08128_046MA,B08128_046EA,B08128_047MA,B08128_047EA,B08128_048MA,B08128_048EA,B08128_049EA,B08128_049MA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052MA,B08128_052EA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055MA,B08128_055EA,B08128_056MA,B08128_056EA,B08128_057MA,B08128_057EA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060EA,B08128_060MA,B08128_061MA,B08128_061EA,B08128_062EA,B08128_062MA,B08128_063MA,B08128_063EA,B08128_064MA,B08128_064EA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067MA,B08128_067EA,B08128_068MA,B08128_068EA,B08128_069EA,B08128_069MA,B08128_070MA,B08128_070EA,state
0400000US13,4555243,21695,3321890,24405,3147898,23900,173992,7517,276409,10114,308566,9665,217725,9154,182327,9548,241034,8790,7292,1544,3626672,19600,2655097,22478,2536516,21453,118581,6300,226766,8491,267494,8523,179109,8198,148797,8772,144955,6945,4454,1324,453091,12985,331960,10361,314837,10021,17123,2722,24758,3313,29156,3295,21233,3279,12516,1942,32579,3626,889,496,104957,6737,77776,5593,77121,5573,655,390,6287,1609,5556,1368,5874,1192,6323,1453,3054,1156,87,106,69170,5980,47611,4408,45683,4321,1928,608,6059,2078,1770,603,4717,884,5206,1248,3554,1194,253,246,69385,6427,53015,5583,50069,5310,2946,1041,3647,1043,1887,712,1827,746,1660,631,6923,1726,426,327,231968,9335,156431,7249,123672,6424,32759,3006,8892,1441,2703,869,4965,1118,7825,1483,49969,4374,1183,505,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,429970,7815,407246,7840,22724,2431,51061,3378,23859,2540,61099,4179,90825,4397,47081,3459,1019,416,475067,7451,287214,7120,274302,7471,12912,1719,31936,2596,18246,2110,42536,3188,68320,4374,26148,2590,667,365,95464,5214,59335,4056,55079,3755,4256,1138,8013,1381,3500,991,10073,1698,8503,1434,5837,1229,203,172,49270,3864,37541,3362,37272,3369,269,201,3743,1027,1050,390,3920,1015,1488,492,1493,587,35,56,29047,2608,17065,1917,16716,1904,349,224,3227,785,453,263,1498,482,5255,944,1549,642,0,182,23450,2118,14768,1789,14010,1752,758,423,1552,636,298,202,2229,829,3655,838,939,414,9,15,32616,3184,14047,1896,9867,1626,4180,966,2590,801,312,289,843,409,3604,1164,11115,1970,105,95,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,510253,10813,481299,10518,28954,3271,54840,4486,49041,3717,39041,3066,24768,3364,55722,3890,1246,477,566332,9324,403135,10436,382942,10107,20193,2807,43950,3975,39354,3436,29384,2383,19471,2640,30352,3068,686,337,79038,5103,53997,4317,52005,4399,1992,647,6114,1327,5279,1354,5001,1687,3108,1058,5262,1161,277,335,5905,1226,3608,1047,3438,1010,170,294,546,288,277,146,170,200,869,537,417,451,18,36,23518,2778,14291,2214,13797,2225,494,326,1456,582,2196,858,1899,925,113,100,3519,1054,44,80,14881,2187,10285,1933,9476,1926,809,338,1293,530,588,334,1031,419,344,257,1340,539,0,193,45237,4045,24937,3038,19641,2582,5296,1350,1481,552,1347,703,1556,594,863,391,14832,2095,221,148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,4564531,24484,4349963,24397,214568,7333,530341,11064,386316,9259,218448,7439,114436,5035,272644,8321,8112,1224,4485040,27164,3377641,24688,3236372,23994,141269,5005,380072,9260,319303,9235,165187,6402,81343,4538,156917,5540,4577,937,482647,13251,371870,11668,354913,11358,16957,2559,38364,2904,27841,2281,16936,2102,7074,1259,19455,2167,1107,407,566654,12552,445604,11699,438377,11418,7227,1071,60570,3856,21913,2364,15105,2159,12000,1672,11373,1472,89,97,185404,7998,120462,6448,114004,6348,6458,1309,27349,2561,7336,1219,9163,1378,11129,1325,9549,1456,416,241,106649,5384,79688,4771,75366,4640,4322,1029,9529,1416,5250,988,4894,1029,903,430,6316,1313,69,113,268434,8524,169266,6609,130931,5849,38335,3144,14457,2103,4673,1208,7163,1393,1987,641,69034,3713,1854,722,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,2342494,18241,2250368,18433,92126,5532,265016,8836,166566,5721,106750,5695,45097,3492,132480,4827,5187,1030,2545272,17562,1967582,18748,1902514,18375,65068,4859,220232,7996,145901,5654,88511,5461,39114,3263,80590,3752,3342,974,264220,10374,201275,9197,193675,8872,7600,1692,23005,2243,14188,2209,9301,1334,3321,932,12620,1771,510,310,33240,3130,24868,2779,24412,2720,456,275,4027,1024,1151,539,2168,759,341,190,685,411,0,189,69969,4347,48028,4064,45267,4068,2761,742,9803,1672,2425,611,4462,1072,773,304,4251,896,227,198,41721,3623,33990,3359,33041,3238,949,459,2696,814,1367,487,1333,548,547,334,1647,562,141,162,109168,4985,66751,3838,51459,3275,15292,2393,5253,1039,1534,459,975,400,1001,611,32687,2734,967,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,1131146,10537,1080935,11437,50211,3404,136976,4838,95539,4563,86932,4560,23540,1908,97067,3822,3628,756,1274961,11457,941991,9678,906067,10298,35924,2749,109466,4681,82155,4154,63630,3530,18759,1826,57072,2906,1888,572,135819,5647,98852,5039,95042,4953,3810,1222,12060,1656,6870,912,8953,1658,2268,799,6473,1271,343,223,21648,2568,12536,2019,12460,2006,76,129,3303,1042,991,502,3804,1138,530,398,484,272,0,155,54044,3415,30159,2518,28092,2557,2067,603,8097,1158,3659,775,6098,1246,1103,523,4745,661,183,130,24108,2189,17983,1974,17208,1944,775,315,1065,424,831,401,2040,665,432,281,1662,469,95,95,64248,3432,29625,2438,22066,2176,7559,1294,2985,782,1033,329,2407,702,448,409,26631,2375,1119,441,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,989743,11768,939959,11643,49784,3380,112750,4802,99691,4152,77140,4245,49023,3459,83294,4031,2276,541,1168154,12818,831675,11782,795260,11540,36415,2751,94193,4670,86640,4178,62489,3846,40813,3216,51328,3036,1016,357,125499,5275,87922,4626,84574,4553,3348,868,10527,1457,8772,1494,7651,1433,2676,766,7414,1136,537,352,8983,1772,5616,1217,5332,1198,284,241,967,563,299,159,1225,686,467,489,409,304,0,168,32791,2751,17605,1794,16636,1767,969,373,3467,851,2282,602,3943,1095,1601,615,3798,830,95,95,19062,2106,14532,1894,13709,1887,823,353,942,435,927,444,556,339,921,551,1177,357,7,14,59428,3100,32393,2391,24448,2114,7945,1258,2654,698,771,332,1276,533,2545,837,19168,1786,621,299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,1370999,14163,1315564,14601,55435,3503,147673,5450,98018,6399,124095,5691,59029,3311,96348,4572,2388,604,1559409,14460,1133555,15233,1090615,14957,42940,3275,123270,4571,87099,5882,103169,5117,47841,3465,63371,3646,1104,392,184672,7472,137312,6669,133429,6688,3883,873,13321,1938,6682,1318,13794,2069,4751,1107,8127,1452,685,377,21727,2376,17869,2047,17782,2056,87,106,1800,756,539,299,1004,437,425,266,90,120,0,187,46953,3182,28963,2450,26923,2452,2040,648,4659,1022,1224,572,3418,903,4200,790,4253,1067,236,187,26050,2464,19461,2250,18622,2243,839,521,1082,448,1192,472,1239,371,1048,557,1964,603,64,100,59739,4095,33839,2815,28193,2689,5646,1163,3541,945,1282,629,1471,465,764,384,18543,2054,299,257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,1464793,17512,1389500,17861,75293,4690,123495,5851,141382,7252,112350,5978,61220,4395,108757,5567,2338,807,1667940,16472,1215026,17531,1161157,18144,53869,3636,104572,5497,126071,6682,95326,5366,53940,4077,71361,4080,1644,664,181268,9554,135979,7949,129166,7933,6813,1441,10296,1709,10596,1978,9317,1658,3800,1033,11034,2050,246,239,29758,3245,22704,2649,22591,2664,113,82,1332,479,865,376,2635,1315,660,392,1562,673,0,204,41099,3957,29151,3335,27105,3119,2046,772,2982,751,1604,648,2395,658,1276,628,3566,1181,125,142,37412,3186,27709,2691,26053,2612,1656,674,2583,989,1534,680,1257,532,1088,477,3219,1060,22,36,56858,4390,34224,3263,23428,2845,10796,2091,1730,564,712,442,1420,520,456,309,18015,2383,301,211,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,417053,8310,391636,7414,25417,2705,79631,3916,41034,3254,26869,2799,15776,2163,55380,3289,528,317,506801,8045,336353,8170,318871,7551,17482,2344,64990,3487,36113,3040,22314,2536,14293,2102,32506,2199,232,166,55341,3938,37675,3090,36421,3026,1254,378,6868,1317,3149,790,2791,828,801,486,4038,903,19,30,4045,1122,3197,1026,3172,1035,25,42,372,258,181,226,138,182,81,137,65,82,11,19,24332,2464,15566,2028,14294,1988,1272,541,4198,997,999,472,974,457,254,232,2341,582,0,163,9264,1672,6467,1081,6288,1077,179,143,949,561,279,206,248,160,292,248,1029,536,0,163,36488,3120,17795,2286,12590,1951,5205,1096,2254,570,313,187,404,251,55,110,15401,1780,266,269,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,1905623,17656,1801586,17180,104037,4895,290052,9337,217880,8014,120255,5050,326621,8463,136897,6014,3953,900,2214171,19068,1415689,18156,1346484,17273,69205,3921,213495,8094,185529,7046,93730,4613,227068,6743,76119,4866,2541,778,265758,10251,176739,7299,167450,7298,9289,1540,25914,2630,17122,2283,8795,1508,24608,2936,12221,1857,359,270,271533,9922,162070,8572,159990,8554,2080,688,30886,2694,8663,1537,9063,1427,55984,4045,4783,994,84,108,77065,4640,48887,3962,46790,4104,2097,690,7689,1513,2924,906,4891,1087,8503,1151,4047,995,124,125,40779,3424,28194,3109,26083,2953,2111,781,3913,1227,1683,609,1621,607,2791,662,2507,729,70,119,131975,6166,74044,4300,54789,3894,19255,2278,8155,1276,1959,610,2155,592,7667,1247,37220,3254,775,412,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,2396775,19088,2300511,18890,96264,5358,441516,12353,231058,8436,118728,5609,57793,4047,201257,7753,3413,899,2421011,19995,1702584,18739,1638967,17893,63617,4067,278218,9731,192807,7336,87872,4648,42579,3533,114763,5473,2188,768,256929,9951,180610,8448,173333,8278,7277,1403,31843,2876,15800,1869,8435,1537,3026,971,16872,3029,343,244,364059,8727,256647,7627,254142,7577,2505,764,66240,3326,11237,1864,14182,2039,8387,1425,7097,1427,269,237,173988,6507,112827,5427,108445,5379,4382,1004,41270,3173,5968,1194,4572,1089,1855,624,7286,1475,210,201,70521,4560,49939,3914,48221,3861,1718,687,11483,1597,3114,832,1204,497,746,386,3958,1100,77,130,164032,6622,94168,4709,77403,4282,16765,2352,12462,1643,2132,795,2463,769,1200,531,51281,3874,326,234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,3335084,17051,3186847,18183,148237,5829,417914,8561,217234,6787,175082,6098,64364,4144,203693,6518,7103,1071,3659421,20300,2796443,19512,2687711,20034,108732,5114,348499,8132,190749,6539,135075,4822,55634,3752,128682,4755,4339,943,383772,10297,297011,9139,284707,8890,12304,1511,30561,2217,16258,1570,16743,1986,4459,991,17879,1993,861,288,58866,4777,38974,3794,38119,3619,855,562,9514,1309,2600,860,5264,1173,561,362,1953,675,0,167,102456,4248,68119,3758,64075,3630,4044,751,14321,1822,3749,825,7799,1047,1205,512,7116,1053,147,104,57121,3594,42967,2973,41222,2846,1745,602,5229,1026,1339,486,2986,768,901,530,3471,912,228,297,158838,6080,91570,3959,71013,3567,20557,1795,9790,1315,2539,672,7215,1572,1604,459,44592,3091,1528,522,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,2053043,11872,1942016,11943,111027,4835,330185,7141,176305,5274,106734,3692,37941,2641,152649,4747,4146,782,2235350,12363,1633355,11252,1556284,10838,77071,3316,254297,6656,144932,4750,80011,3491,31653,2538,88809,3706,2293,529,238071,7337,170948,6028,162584,5742,8364,1432,30990,2665,16460,1799,8469,1156,2702,741,8106,995,396,291,103498,4522,71734,4088,70845,3998,889,405,15398,1756,5559,1288,7510,1149,1541,530,1726,630,30,49,77518,3698,49165,3407,45597,3453,3568,599,10910,1377,4409,866,4918,1130,649,245,7042,983,425,220,49211,3434,34154,2883,32839,2781,1315,545,7053,1212,2158,525,2907,913,436,250,2484,523,19,22,157355,5052,93687,4076,73867,4042,19820,2165,11537,1482,2787,664,2919,721,960,538,44482,2552,983,317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,840180,10248,801384,10350,38796,3847,69842,4425,64965,4903,109080,5524,47972,3612,60270,3473,1598,591,1019853,10742,727718,10919,696479,10479,31239,3340,60147,3726,58559,4439,92663,4813,38274,3251,41822,3119,670,381,109591,5894,74293,5275,72120,5187,2173,794,5838,1227,5216,1194,11732,1567,4888,1283,6983,1490,641,412,3834,994,2691,854,2691,854,0,207,71,121,400,260,304,340,112,116,256,262,0,207,17702,2236,8833,1839,7903,1754,930,462,1108,539,294,236,2068,787,3816,536,1328,550,255,199,17812,2547,13987,2338,13034,2119,953,691,1091,559,382,360,1196,617,421,346,735,410,0,207,25115,2892,12658,1746,9157,1302,3501,892,1587,727,114,134,1117,539,461,398,9146,1811,32,41,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,2032570,16818,1946726,15911,85844,4506,300228,8864,156650,5954,120314,4939,83280,4905,153830,5774,6015,1269,2333610,18654,1686594,17303,1625518,16605,61076,3311,245820,8072,138473,5666,100423,4460,63469,4368,95768,5038,3063,787,248466,8039,177360,6537,171670,6334,5690,1133,27893,2901,11253,1584,13412,1494,6025,1583,11348,1265,1175,805,44505,4142,32088,3007,31559,2983,529,319,5900,1424,2825,926,905,485,1852,894,806,388,129,183,53818,3653,36349,3553,33857,3318,2492,842,8686,1351,1257,405,2379,593,487,342,4443,810,217,163,35958,3151,26325,2866,25548,2827,777,340,4177,951,932,478,934,452,671,457,2816,767,103,128,136530,5876,73854,4507,58574,3708,15280,2318,7752,1240,1910,747,2261,694,10776,1008,38649,2663,1328,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,301547,7506,272115,7029,29432,2639,45551,3450,37850,2632,34280,2892,20131,1687,42392,3086,2292,639,360669,6094,232326,6959,213591,6569,18735,1803,33860,2923,30121,2116,23781,2549,15699,1440,23573,2286,1309,541,50328,3828,32621,3101,29487,2587,3134,1239,3942,984,3981,954,3937,1187,2382,706,3365,917,100,104,3774,1248,2146,870,2087,863,59,74,156,194,789,618,311,265,121,138,251,233,0,165,27183,2425,13171,1808,11202,1620,1969,522,5268,1220,1446,457,3396,992,1219,645,2151,668,532,348,12980,1860,7439,1624,6986,1602,453,268,1089,487,640,362,2224,785,397,265,1178,482,13,20,29109,2309,13844,1758,8762,1493,5082,1017,1236,366,873,360,631,285,313,250,11874,1606,338,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
