GEO_ID,C27003_001E,C27003_001M,C27003_002E,C27003_002M,C27003_003E,C27003_003M,C27003_004E,C27003_004M,C27003_005E,C27003_005M,C27003_006E,C27003_006M,C27003_007E,C27003_007M,C27003_008E,C27003_008M,C27003_009E,C27003_009M,C27003_010E,C27003_010M,C27003_011E,C27003_011M,C27003_012E,C27003_012M,C27003_013E,C27003_013M,C27003_014E,C27003_014M,C27003_015E,C27003_015M,C27003_016E,C27003_016M,C27003_017E,C27003_017M,C27003_018E,C27003_018M,C27003_019E,C27003_019M,C27003_020E,C27003_020M,C27003_021E,C27003_021M,NAME,C27003_001MA,C27003_001EA,C27003_002EA,C27003_002MA,C27003_003EA,C27003_003MA,C27003_004EA,C27003_004MA,C27003_005MA,C27003_005EA,C27003_006MA,C27003_006EA,C27003_007MA,C27003_007EA,C27003_008MA,C27003_008EA,C27003_009EA,C27003_009MA,C27003_010MA,C27003_010EA,C27003_011MA,C27003_011EA,C27003_012MA,C27003_012EA,C27003_013MA,C27003_013EA,C27003_014EA,C27003_014MA,C27003_015MA,C27003_015EA,C27003_016MA,C27003_016EA,C27003_017MA,C27003_017EA,C27003_018MA,C27003_018EA,C27003_019MA,C27003_019EA,C27003_020MA,C27003_020EA,C27003_021MA,C27003_021EA,state
0400000US13,10024056,3586,4822637,8741,1277089,6500,531201,12896,745888,12795,2994158,5137,365364,11275,2628794,12851,551390,3086,532201,3641,19189,2070,5201419,8152,1222245,6787,529960,10963,692285,10708,3260260,4109,442731,10079,2817529,11621,718914,2601,694162,3489,24752,2393,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,52919,3389,105435,3573,412667,2818,70325,3881,342342,3932,105246,812,97564,1763,7682,1578,698795,1911,152641,1143,50265,3424,102376,3442,418534,1428,68600,3744,349934,4067,127620,798,121225,1460,6395,1151,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,83634,4625,137046,4724,477005,2381,64544,3909,412461,4786,112512,1278,110296,1402,2216,619,822050,2915,210659,2154,79944,4867,130715,4885,484900,2349,65857,4597,419043,4725,126491,1446,124743,1565,1748,731,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,600144,11152,905746,11123,3912825,4309,610927,12234,3301898,12284,769309,2257,735481,3410,33828,2642,6491836,5144,1450372,3913,580409,12350,869963,11489,4045752,3132,805994,13872,3239758,13834,995712,2866,954760,3700,40952,3000,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,277845,7661,523865,8061,1976833,3958,273880,8756,1702953,9489,409973,2013,397846,2564,12127,1669,3331751,4790,774296,4059,276644,8447,497652,8689,2038337,3645,339618,8293,1698719,8931,519118,2389,508888,2753,10230,1408,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,131603,5297,238707,5376,941258,2441,141070,5999,800188,6796,214332,1274,209332,1600,5000,988,1554511,3463,356185,2547,127438,5426,228747,5010,935131,2557,167485,5852,767646,6564,263195,1477,258560,1803,4635,1041,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,118498,5280,247866,5223,857570,3048,91594,3805,765976,5022,181778,1313,174521,1666,7257,1414,1444447,3443,352630,2720,111737,5073,240893,4972,866489,2649,94302,4464,772187,4941,225328,1733,220321,1918,5007,877,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,219562,7575,295444,6807,1312316,3260,348804,8752,963512,8968,288473,1311,283082,1484,5391,1023,2226916,4397,493181,3116,218082,6651,275099,6228,1370639,3186,403740,8156,966899,9014,363096,2081,353457,2269,9639,1453,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,282664,7407,291047,6966,1354080,3898,222804,7456,1131276,8601,274783,2301,264616,2507,10167,1663,2364857,5049,540967,4469,270965,7486,270002,7394,1466691,3027,271896,8542,1194795,8201,357199,1951,344600,2742,12599,1823,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,51298,3070,80630,3364,399942,1898,74494,4120,325448,4349,110643,877,107235,1171,3408,924,672336,2329,123391,1556,43582,2620,79809,3024,416252,1684,85150,4688,331102,4846,132693,1086,129824,1283,2869,701,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,229745,7263,457786,7121,1798082,3415,274747,8629,1523335,9050,357967,1695,335116,2338,22851,1910,3064942,4008,658623,3090,230977,7039,427646,7201,1940703,2637,347961,10110,1592742,10794,465616,1712,441155,2867,24461,2050,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6718090,912,3252861,3157,707095,1827,248257,7882,458838,7917,2108573,2144,466203,10491,1642370,10896,437193,1530,411381,2684,25812,2254,3465229,2989,676829,1939,238813,7889,438016,7785,2219864,1967,548868,11058,1670996,11319,568536,2057,542362,2953,26174,2220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9810800,1072,4799205,4029,1126082,2846,452250,9570,673832,9707,2991314,3405,623069,11069,2368245,11582,681809,1892,665038,2731,16771,1853,5011595,4144,1078361,2772,430172,8255,648189,8508,3081809,2440,732288,10909,2349521,10623,851425,1841,834899,2704,16526,1744,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5431894,516,2698425,4066,657125,2962,210227,6330,446898,5791,1689980,2638,282253,6171,1407727,7029,351320,1651,342103,1873,9217,1211,2733469,4009,623853,2683,189853,5814,434000,5793,1686852,2631,325976,7360,1360876,7480,422764,1586,413571,1997,9193,1153,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927568,1491,1399109,4578,368047,3663,203566,6315,164481,5637,845351,3018,155320,5516,690031,5924,185711,1534,180556,1694,5155,1045,1528459,4365,357617,3658,196628,5708,160989,6053,928127,2398,192125,6798,736002,7731,242715,1651,238821,1841,3894,806,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5969392,1755,2907746,4993,709255,3600,234856,7990,474399,7775,1795118,3761,235832,7433,1559286,8335,403373,2119,391107,2409,12266,1533,3061646,4737,678459,3891,231699,8070,446760,7732,1872561,3446,264631,6873,1607930,7979,510626,2370,497116,2839,13510,1984,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1017458,835,508620,2565,114690,1660,41381,3045,73309,2981,310193,2087,43901,3076,266292,3278,83737,698,81618,1076,2119,712,508838,2323,110479,1855,39815,2894,70664,2878,307926,1854,40198,2864,267728,3236,90433,953,88540,1208,1893,644,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1866488,1069,924534,2849,239498,2102,68638,3676,170860,3867,565103,2115,55962,3109,509141,3832,119933,939,115619,1006,4314,824,941954,2615,229745,2159,67644,3585,162101,3587,565396,1620,58256,3644,507140,4044,146813,1452,142897,1595,3916,882,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2855974,1248,1419767,2255,339340,1988,124002,5832,215338,6594,882976,1555,151097,6820,731879,7006,197451,980,187056,2054,10395,1818,1436207,2149,328262,2134,117244,6167,211018,6025,887658,1683,170489,6189,717169,6387,220287,989,206567,1978,13720,1870,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314249,866,647726,2008,134422,1277,41807,3312,92615,3462,416695,1619,51269,3731,365426,4118,96609,917,94342,1004,2267,639,666523,1873,128510,1320,34751,2644,93759,2782,424272,1219,59096,3746,365176,3877,113741,986,110229,1282,3512,773,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8850415,1208,4302551,3483,1018010,2318,333145,7708,684865,7673,2725311,2493,374430,10055,2350881,10309,559230,1970,528001,3704,31229,2863,4547864,3118,975764,2435,315429,7813,660335,8036,2827811,1963,476196,10362,2351615,10455,744289,2205,710454,3289,33835,2582,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050178,1243,1007659,3417,254891,3034,139171,5630,115720,5415,604522,2911,168760,5714,435762,6029,148246,1342,142898,1666,5348,1101,1042519,3200,243524,3065,140406,5509,103118,5537,621701,1893,192953,6892,428748,6839,177294,1461,171211,1936,6083,1314,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19556452,1993,9461823,5401,2152865,3863,922718,14455,1230147,14523,6077492,4059,1335463,19127,4742029,19410,1231466,2588,1169150,5064,62316,4413,10094629,4885,2051513,3356,885969,11831,1165544,12266,6404204,3684,1629451,18018,4774753,17665,1638912,2955,1570266,4663,68646,4170,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9855612,3797,4751881,8158,1168220,5886,509532,11906,658688,11000,2938815,5731,422940,10916,2515875,10421,644846,2781,625302,3163,19544,1903,5103731,7348,1114791,6016,486091,11869,628700,11327,3160315,4626,519227,11671,2641088,12725,828625,3148,811469,3690,17156,2296,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,740547,930,377039,2487,86876,1552,16116,2237,70760,2448,243806,2261,24310,2255,219496,3255,46357,543,45182,634,1175,416,363508,2331,84118,1717,14081,1758,70037,2375,224274,1779,24837,2419,199437,2896,55116,678,54255,696,861,303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11442029,985,5580642,4292,1343027,3600,505150,10258,837877,9682,3458022,4130,658220,10807,2799802,11747,779593,2043,752520,3047,27073,2353,5861387,4171,1283744,2943,488770,9953,794974,9657,3587067,3654,826528,12175,2760539,12589,990576,2712,961036,3302,29540,1993,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3830329,1616,1879929,3913,492805,2484,213512,5429,279293,5191,1138552,2987,154944,4981,983608,5713,248572,1529,241321,1852,7251,1103,1950400,3699,465613,2334,203775,6105,261838,6035,1175388,2606,175534,5238,999854,6171,309399,1801,300780,2152,8619,1026,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3991133,495,1964333,3931,438407,3017,190170,7050,248237,6708,1228321,2436,282474,8095,945847,8407,297605,1601,288162,2081,9443,1514,2026800,3856,421001,2893,185137,6710,235864,6702,1252813,2157,317331,7420,935482,7665,352986,1456,344094,2086,8892,1629,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12599417,801,6126922,4486,1372556,3169,512372,12547,860184,12514,3838463,3268,585415,12693,3253048,12555,915903,2185,885818,2878,30085,2258,6472495,4582,1312748,3539,483894,11662,828854,11338,3974024,3253,744013,12735,3230011,13562,1185723,2612,1156862,3492,28861,1980,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1041268,531,503911,1754,107996,1075,40880,3252,67116,3250,324802,1365,65730,3984,259072,4083,71113,771,68370,1162,2743,808,537357,1739,103401,1260,37079,3248,66322,2945,342248,1216,81659,4154,260589,4098,91708,1092,89026,1243,2682,847,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4801301,2216,2312006,5104,559073,4560,248803,6976,310270,7150,1407155,3317,222317,8698,1184838,9437,345778,1538,338311,1894,7467,1321,2489295,5342,527534,4391,234402,7845,293132,7667,1530952,2946,284731,8766,1246221,9310,430809,1959,421926,2342,8883,1448,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,841363,603,420831,2476,107740,1668,36797,2639,70943,2726,254171,2007,28193,2210,225978,3062,58920,1112,57910,1100,1010,342,420532,2296,100840,1599,33819,2798,67021,2872,250543,1744,30312,2927,220231,3222,69149,1265,67938,1205,1211,463,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6496300,2363,3140988,5917,758013,3942,322096,7599,435917,7987,1943415,5002,325548,9278,1617867,9826,439560,2438,426868,3164,12692,1678,3355312,5547,732936,3897,308424,8195,424512,8831,2073652,4034,415585,9651,1658067,10668,548724,2453,536045,3075,12679,1896,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26990435,4141,13258486,10886,3666888,8574,1513602,21169,2153286,19871,8193983,7901,890545,16860,7303438,18293,1397615,3734,1322564,6256,75051,5184,13731949,10127,3530965,8502,1455194,19375,2075771,20033,8463174,6343,988005,17462,7475169,18523,1737810,3978,1653193,6603,84617,5674,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2971003,686,1487256,2648,467194,2076,96855,5774,370339,5740,879362,1704,75266,4429,804096,4787,140700,1187,133501,1517,7199,1223,1483747,2530,442091,2032,88696,5025,353395,5165,878354,1835,80593,4413,797761,4695,163302,1291,156790,1628,6512,1015,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620107,172,305087,998,61555,814,29990,2410,31565,2307,194862,1134,47936,2983,146926,2925,48670,572,47342,741,1328,387,315020,977,58273,926,27485,2062,30788,1894,198994,837,51630,2634,147364,2725,57753,586,56945,658,808,343,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8162517,4887,3951780,6930,954410,5338,270292,9264,684118,9054,2482297,5935,273810,8391,2208487,9406,515073,2497,491914,3225,23159,2266,4210737,6301,912682,5562,259959,9293,652723,8981,2650912,4023,306378,8336,2344534,8648,647143,2491,620047,2757,27096,2051,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7066812,2751,3509886,4902,822931,3296,327056,10078,495875,10039,2219266,4007,415436,11875,1803830,11272,467689,1812,449140,2698,18549,2120,3556926,4506,787631,3540,311127,8211,476504,8481,2220895,3127,452006,9951,1768889,10013,548400,1903,529004,2753,19396,2064,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1815505,361,890135,2573,190955,2248,91428,4544,99527,4281,550126,2121,159016,5013,391110,5155,149054,1114,146155,1252,2899,734,925370,2531,187441,2259,89576,4408,97865,4386,559219,2033,176049,6289,383170,6135,178710,1253,175866,1441,2844,647,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5698995,715,2820000,3594,661687,3075,219725,6475,441962,6437,1764181,2424,260801,7448,1503380,8021,394132,1716,384705,2185,9427,1273,2878995,3602,628663,2849,211899,6121,416764,6315,1771746,2083,304452,7754,1467294,8089,478586,1930,469547,2042,9039,1209,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576557,733,288324,2364,70399,2168,20231,3087,50168,2704,179642,1874,18489,2114,161153,2839,38283,625,36944,930,1339,651,288233,2454,68554,2469,17299,2160,51255,2609,177558,2417,18034,2149,159524,2891,42121,666,41143,827,978,416,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3447794,522,1638964,3822,379621,3557,248897,6938,130724,6725,991236,1131,487175,9412,504061,9268,268107,787,259134,1629,8973,1392,1808830,3875,357577,3619,228045,6198,129532,5947,1100267,1046,585091,9094,515176,9376,350986,892,337225,1806,13761,1686,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
