GEO_ID,C23002H_001E,C23002H_001M,C23002H_002E,C23002H_002M,C23002H_003E,C23002H_003M,C23002H_004E,C23002H_004M,C23002H_005E,C23002H_005M,C23002H_006E,C23002H_006M,C23002H_007E,C23002H_007M,C23002H_008E,C23002H_008M,C23002H_009E,C23002H_009M,C23002H_010E,C23002H_010M,C23002H_011E,C23002H_011M,C23002H_012E,C23002H_012M,C23002H_013E,C23002H_013M,C23002H_014E,C23002H_014M,C23002H_015E,C23002H_015M,C23002H_016E,C23002H_016M,C23002H_017E,C23002H_017M,C23002H_018E,C23002H_018M,C23002H_019E,C23002H_019M,C23002H_020E,C23002H_020M,C23002H_021E,C23002H_021M,C23002H_022E,C23002H_022M,C23002H_023E,C23002H_023M,C23002H_024E,C23002H_024M,C23002H_025E,C23002H_025M,C23002H_026E,C23002H_026M,C23002H_027E,C23002H_027M,NAME,C23002H_001MA,C23002H_001EA,C23002H_002EA,C23002H_002MA,C23002H_003MA,C23002H_003EA,C23002H_004MA,C23002H_004EA,C23002H_005MA,C23002H_005EA,C23002H_006MA,C23002H_006EA,C23002H_007EA,C23002H_007MA,C23002H_008MA,C23002H_008EA,C23002H_009MA,C23002H_009EA,C23002H_010MA,C23002H_010EA,C23002H_011MA,C23002H_011EA,C23002H_012EA,C23002H_012MA,C23002H_013EA,C23002H_013MA,C23002H_014MA,C23002H_014EA,C23002H_015MA,C23002H_015EA,C23002H_016MA,C23002H_016EA,C23002H_017EA,C23002H_017MA,C23002H_018EA,C23002H_018MA,C23002H_019MA,C23002H_019EA,C23002H_020EA,C23002H_020MA,C23002H_021EA,C23002H_021MA,C23002H_022MA,C23002H_022EA,C23002H_023MA,C23002H_023EA,C23002H_024MA,C23002H_024EA,C23002H_025MA,C23002H_025EA,C23002H_026EA,C23002H_026MA,C23002H_027MA,C23002H_027EA,state
0400000US45,2594516,3176,1258363,1782,980433,1777,765894,6903,13985,1993,751909,6814,707948,7284,43961,3471,214539,7015,277930,70,58491,2742,57010,2822,1481,572,219439,2757,1336153,2264,1002484,2260,666074,8709,1771,532,664303,8763,626280,8582,38023,2771,336410,8560,333669,91,41006,2567,39601,2518,1405,551,292663,2584,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,572834,1264,284705,1000,226743,1001,197069,2264,1974,590,195095,2381,188770,2691,6325,1260,29674,2406,57962,15,15783,1199,15460,1154,323,242,42179,1197,288129,868,219538,871,172214,3416,41,66,172173,3412,167890,3256,4283,1011,47324,3349,68591,158,11793,1306,11628,1298,165,156,56798,1299,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4036890,3447,1949878,2759,1558019,2753,1195248,8790,11320,1568,1183928,8599,1120927,9243,63001,3848,362771,8612,391859,70,82470,3283,79388,3051,3082,910,309389,3291,2087012,2641,1599580,2615,1064448,9188,1335,624,1063113,9306,1006875,10070,56238,4166,535132,9431,487432,199,62907,3262,60803,3135,2104,718,424525,3277,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9740110,5739,4787683,4043,3848359,4030,3105438,11955,45463,2731,3059975,12343,2919495,13426,140480,7999,742921,12041,939324,980,239203,5867,232213,5951,6990,1113,700121,5775,4952427,4721,3812876,4670,2607800,12252,5833,1161,2601967,12378,2483537,12550,118430,5919,1205076,12859,1139551,716,174457,6246,169277,6146,5180,1265,965094,6222,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1758207,2287,874533,1851,744671,1833,627079,5010,2026,610,625053,4991,600468,5172,24585,2849,117592,5339,129862,108,33151,2130,32647,2181,504,266,96711,2141,883674,1771,733861,1758,496799,7446,370,221,496429,7424,479134,7450,17295,2271,237062,7096,149813,268,20419,1986,19848,1987,571,263,129394,1960,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490840,1147,238878,821,190153,794,151316,2123,256,172,151060,2114,144296,2407,6764,1339,38837,2155,48725,124,13500,1193,13050,1215,450,237,35225,1214,251962,802,193657,799,148093,2272,0,149,148093,2272,143556,2376,4537,1028,45564,2394,58305,27,9487,954,9422,959,65,52,48818,958,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4343734,4557,2131454,3811,1722015,3719,1400429,8129,64418,4116,1336011,8403,1272974,8259,63037,3708,321586,7879,409439,397,99474,3638,96581,3612,2893,738,309965,3667,2212280,2839,1709372,2820,1222689,10172,11918,1697,1210771,10134,1160104,10200,50667,4188,486683,10315,502908,236,77659,3906,76273,3803,1386,560,425249,3888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4184134,3248,2075389,2491,1666391,2485,1324755,10272,24541,1928,1300214,10687,1225486,10653,74728,3876,341636,9882,408998,239,81908,3772,79294,3705,2614,721,327090,3760,2108745,2199,1625997,2166,1133930,9913,3685,913,1130245,9897,1069910,9191,60335,3723,492067,9731,482748,509,62537,3226,60057,3234,2480,770,420211,3262,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1401073,2506,681754,2584,536118,2563,375190,4909,606,294,374584,4965,343477,5715,31107,2941,160928,4880,145636,228,20907,1953,20088,1932,819,433,124729,1933,719319,1326,542409,1316,323590,4512,51,97,323539,4499,304081,4930,19458,2299,218819,4805,176910,82,19669,1667,19238,1677,431,291,157241,1667,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3912256,2594,1926327,1726,1546002,1724,1291075,4980,1200,414,1289875,5015,1242059,5528,47816,2800,254927,5003,380325,99,75312,2665,73287,2701,2025,428,305013,2657,1985929,2000,1522070,2025,1190865,7377,347,222,1190518,7374,1154409,7272,36109,2599,331205,7556,463859,154,58429,2521,57301,2563,1128,402,405430,2532,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,396394,1110,200373,831,163246,830,135790,2069,1484,579,134306,2125,128892,2444,5414,1468,27456,2066,37127,5,9834,1023,9366,1040,468,329,27293,1023,196021,940,155281,914,114420,2948,456,411,113964,2982,108371,2952,5593,1231,40861,3068,40740,128,6486,992,6337,1016,149,188,34254,1009,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22792,2683,10339,1732,7975,1578,5255,1411,0,221,5255,1411,4508,1308,747,528,2720,924,2364,827,262,187,262,187,0,221,2102,782,12453,2019,10497,1865,5877,1624,0,221,5877,1624,4847,1443,1030,628,4620,1208,1956,577,203,156,203,156,0,221,1753,574,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
