GEO_ID,C21001A_001E,C21001A_001M,C21001A_002E,C21001A_002M,C21001A_003E,C21001A_003M,C21001A_004E,C21001A_004M,C21001A_005E,C21001A_005M,C21001A_006E,C21001A_006M,C21001A_007E,C21001A_007M,C21001A_008E,C21001A_008M,C21001A_009E,C21001A_009M,C21001A_010E,C21001A_010M,C21001A_011E,C21001A_011M,C21001A_012E,C21001A_012M,C21001A_013E,C21001A_013M,C21001A_014E,C21001A_014M,C21001A_015E,C21001A_015M,NAME,C21001A_001MA,C21001A_001EA,C21001A_002MA,C21001A_002EA,C21001A_003EA,C21001A_003MA,C21001A_004EA,C21001A_004MA,C21001A_005EA,C21001A_005MA,C21001A_006EA,C21001A_006MA,C21001A_007MA,C21001A_007EA,C21001A_008MA,C21001A_008EA,C21001A_009EA,C21001A_009MA,C21001A_010EA,C21001A_010MA,C21001A_011EA,C21001A_011MA,C21001A_012MA,C21001A_012EA,C21001A_013MA,C21001A_013EA,C21001A_014EA,C21001A_014MA,C21001A_015EA,C21001A_015MA,state
0400000US13,4709104,9643,2295369,6512,1867144,6571,183491,7571,1683653,9960,428225,1312,201949,5006,226276,5007,2413735,5243,1878694,5335,28068,3033,1850626,6315,535041,1578,6399,1237,528642,2088,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,284902,3063,148356,2239,115387,2171,21458,2501,93929,2803,32969,366,16718,1300,16251,1239,136546,1646,104850,1635,4221,1029,100629,1542,31696,401,858,457,30838,652,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1125643,4302,557172,2537,447246,2462,52521,3816,394725,4666,109926,785,52954,3018,56972,3093,568471,2966,444791,2894,6763,1326,438028,3532,123680,700,1372,477,122308,841,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7266837,15972,3547399,9046,2894534,8602,188109,5908,2706425,10707,652865,1723,280350,6001,372515,6354,3719438,8797,2879953,8370,21975,2128,2857978,8747,839485,2145,6229,903,833256,2310,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4316640,6074,2104233,4188,1715200,4106,154748,5507,1560452,6993,389033,1015,170837,4387,218196,4590,2212407,3508,1714809,3212,18104,2109,1696705,3616,497598,1152,3560,836,494038,1292,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2201508,4261,1076515,3119,860752,2992,74962,3786,785790,4881,215763,608,102805,2448,112958,2436,1124993,2177,852567,2068,8693,1154,843874,2381,272426,547,3312,849,269114,960,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1873315,5233,914904,3752,739519,3731,73278,3724,666241,5136,175385,743,80504,2436,94881,2602,958411,2947,738539,2772,11006,1495,727533,2906,219872,834,2386,480,217486,1000,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3016118,3486,1456663,2430,1179970,2379,113422,5360,1066548,5911,276693,552,120464,3780,156229,3812,1559455,2538,1209600,2255,13797,1577,1195803,2792,349855,846,2899,723,346956,1131,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2285090,5248,1114444,3690,900959,3808,78946,4518,822013,5092,213485,883,91839,3314,121646,3278,1170646,2816,903859,2823,11478,1638,892381,3457,266787,975,3376,912,263411,1331,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1023525,1190,492804,947,381709,929,43898,2915,337811,3005,111095,213,54013,1967,57082,1924,530721,894,396599,851,4147,936,392452,1206,134122,322,1617,471,132505,601,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2699737,7530,1306836,4513,1047727,4439,96897,5085,950830,6679,259109,1071,120217,3102,138892,3172,1392901,4092,1065115,4080,18592,2067,1046523,4692,327786,1174,3830,854,323956,1505,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4361180,8613,2082201,5879,1678736,5785,117436,4938,1561300,7619,403465,1199,172768,4373,230697,4335,2278979,4743,1746383,4809,9879,1619,1736504,5313,532596,1623,5544,964,527052,1950,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6196075,5480,3030831,3514,2421063,3419,196052,6049,2225011,6979,609768,1044,272863,4877,336905,4946,3165244,3178,2412686,3166,25885,2282,2386801,3710,752558,1003,7610,928,744948,1486,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3638272,4954,1787844,3087,1445117,3051,117240,4244,1327877,5523,342727,604,167308,3132,175419,3193,1850428,2979,1429674,2726,14357,1476,1415317,3143,420754,708,4272,936,416482,1225,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1374031,2757,667913,2340,526237,2421,48361,3737,477876,4456,141676,629,64131,2896,77545,2989,706118,1867,527178,1700,6502,1386,520676,2145,178940,757,2645,774,176295,1069,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3923935,5049,1904525,3402,1524560,3416,152766,5017,1371794,5005,379965,776,192330,3913,187635,3875,2019410,3266,1541604,3032,19438,2290,1522166,3757,477806,941,5397,928,472409,1405,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,729033,1807,364350,1479,282965,1426,32380,2359,250585,2908,81385,418,39660,1829,41725,1884,364683,1082,275947,964,5846,1057,270101,1321,88736,493,1253,466,87483,629,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1276174,3903,626673,2573,508443,2592,48956,2881,459487,3726,118230,577,58010,2062,60220,2096,649501,2150,502151,2109,7581,1132,494570,2322,147350,553,1547,476,145803,691,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1536730,9893,775340,5694,612085,5575,70099,3796,541986,6801,163255,1353,85963,2721,77292,2711,761390,5445,587440,4991,11262,1821,576178,5417,173950,1418,2972,704,170978,1642,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1005461,1796,490209,1278,393441,1305,38863,2773,354578,2934,96768,353,50677,2060,46091,2081,515252,1168,399397,1117,6068,1264,393329,1781,115855,283,2026,661,113829,757,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4803817,15497,2323532,9133,1863200,8444,82266,3466,1780934,9081,460332,2169,183942,4857,276390,5155,2480285,8580,1869697,8137,9448,1194,1860249,8270,610588,2124,3452,751,607136,2191,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1183644,9955,576822,5901,449939,5341,49391,3293,400548,6512,126883,1677,64138,2818,62745,2869,606822,5401,457964,5166,7325,1353,450639,5047,148858,1669,2474,674,146384,1730,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10175000,21961,4921101,14005,3948578,13066,219324,6802,3729254,14447,972523,3624,373609,6244,598914,7608,5253899,11763,3986785,10777,27098,2495,3959687,11114,1267114,3638,9228,1308,1257886,3918,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5453374,9938,2619614,6655,2080677,6535,208136,6775,1872541,9633,538937,1092,251564,4562,287373,4621,2833760,5172,2153857,5375,31140,2807,2122717,5859,679903,1730,5760,1003,674143,2022,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519540,1951,263798,1657,217125,1641,19631,1871,197494,2112,46673,173,20376,1244,26297,1235,255742,1386,198966,1405,2983,1016,195983,1744,56776,294,271,149,56505,341,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7514932,5549,3645324,3691,2925352,3582,286906,8863,2638446,9428,719972,1007,341691,5723,378281,5788,3869608,3187,2947300,3265,33404,2637,2913896,3902,922308,1026,8225,1117,914083,1547,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2214360,4721,1077966,3216,859611,3211,101750,4065,757861,5426,218355,655,110028,2695,108327,2770,1136394,2585,864028,2428,15416,1424,848612,2750,272366,870,4249,736,268117,1155,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2742503,6325,1339579,4368,1057583,4481,112039,4095,945544,6022,281996,913,142833,3485,139163,3510,1402924,3285,1067466,3329,15290,1827,1052176,3805,335458,830,6226,1063,329232,1270,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8383529,9003,4058781,5634,3206106,5422,264545,6744,2941561,9229,852675,1559,409804,6723,442871,6841,4324748,5404,3216866,4946,30131,2004,3186735,5319,1107882,1553,10794,1526,1097088,2058,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,698311,4163,331538,2744,264641,2601,20293,2210,244348,3098,66897,572,31939,1913,34958,1836,366773,2258,277204,2246,1990,764,275214,2336,89569,706,1211,499,88358,800,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2617264,6203,1267316,4630,985686,4573,110392,4336,875294,6325,281630,988,146895,3754,134735,4027,1349948,2754,1012984,2690,15859,2428,997125,3489,336964,819,3261,746,333703,1042,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,564162,1903,279851,1507,221640,1484,22177,1919,199463,2439,58211,228,26812,1588,31399,1654,284311,941,215227,898,3824,909,211403,1216,69084,344,490,234,68594,374,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4041567,5790,1951223,4195,1555534,4056,158784,6771,1396750,8048,395689,943,180831,4319,214858,4250,2090344,3082,1599202,2925,22874,2479,1576328,3879,491142,980,6451,1194,484691,1534,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15270430,26443,7494930,15330,6292567,15136,560279,9938,5732288,18011,1202363,3787,521465,7128,680898,8305,7775500,15788,6288215,14986,89752,5275,6198463,16847,1487285,4101,16203,1975,1471082,4363,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1835984,6548,911888,4051,777068,4106,47906,3215,729162,4838,134820,841,57253,2548,77567,2513,924096,3529,768196,3423,5283,1104,762913,3649,155900,950,758,301,155142,995,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,482860,1222,235553,831,186724,817,15290,1719,171434,1684,48829,100,20485,1412,28344,1409,247307,731,188387,689,2621,609,185766,887,58920,321,436,190,58484,371,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4468393,11098,2166669,7771,1747762,7703,242676,7268,1505086,8751,418907,1268,210299,4616,208608,4879,2301724,5792,1784897,5758,45279,3208,1739618,5921,516827,1256,7954,1082,508873,1576,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4359874,9295,2156814,6215,1736719,5893,208784,6740,1527935,8785,420095,1449,214832,4844,205263,4972,2203060,5234,1709821,4610,34021,2756,1675800,5179,493239,1552,7906,1317,485333,1986,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1375917,2271,669157,2055,522746,2101,51129,3464,471617,3875,146411,341,68026,3079,78385,3057,706760,1332,528771,1204,5916,1176,522855,1657,177989,611,1691,512,176298,815,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3948814,5335,1946977,3371,1562091,3152,130859,4331,1431232,5282,384886,755,179272,3018,205614,2983,2001837,3172,1532257,2905,19678,1873,1512579,3193,469580,870,4384,808,465196,1110,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,412649,2840,208954,1662,170911,1688,21746,2151,149165,2774,38043,444,18491,1478,19552,1415,203695,1876,161569,1849,2952,944,158617,2165,42126,527,749,450,41377,759,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1852359,15269,846029,8542,652406,7891,21186,2734,631220,7629,193623,3476,36096,2317,157527,3839,1006330,10309,743416,9598,2526,780,740890,9587,262914,3786,1235,565,261679,3891,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
