GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001EA,B17013_001MA,B17013_002EA,B17013_002MA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007EA,B17013_007MA,B17013_008EA,B17013_008MA,B17013_009MA,B17013_009EA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013EA,B17013_013MA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016MA,B17013_016EA,B17013_017MA,B17013_017EA,B17013_018MA,B17013_018EA,B17013_019EA,B17013_019MA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US13,2466415,18717,321564,10162,108946,6411,34860,2914,37963,3738,28733,3682,7390,1639,212618,8720,28936,3554,13810,2282,12054,1914,2511,758,561,389,183682,7523,61635,3869,94364,6363,23681,2872,4002,1068,2144851,17728,1641463,16987,735542,11771,684050,12024,194276,6294,27595,3222,503388,12765,138453,5587,78327,4714,50860,3647,8216,1821,1050,476,364935,10670,181732,8372,152106,7208,26528,2878,4569,1372,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,4019,988,2666,743,1835,700,741,436,11958,1693,3184,840,2018,638,703,384,297,285,166,209,8774,1431,2760,807,4216,1124,1322,607,476,248,288167,5332,223190,5096,91995,4101,90366,3665,30006,2250,10823,1397,64977,3212,21686,2171,11579,1711,6952,1159,2235,730,920,392,43291,2925,19692,2060,14680,1745,6642,1383,2277,698,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,9325,1864,6917,1582,3805,913,878,406,22821,2770,3594,940,1690,708,1560,637,179,174,165,289,19227,2657,6048,1391,10085,2257,2739,987,355,286,356601,6930,299928,6500,149195,4972,98475,5096,44354,3553,7904,1240,56673,3799,19733,2305,11380,1742,6972,1398,878,380,503,519,36940,3208,20997,2796,12452,1611,2688,1105,803,525,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,30779,2376,37070,3004,28970,2471,7685,1481,199559,6666,28205,2850,12736,1455,12289,2101,2468,837,712,464,171354,6420,57621,3709,87725,4580,21510,2636,4498,967,2795400,17541,2181036,16720,963211,11153,896225,13025,288079,8137,33521,2176,614364,13408,185757,7465,102493,4587,68597,4293,12770,1873,1897,739,428607,10930,218180,6899,173745,7120,31563,2824,5119,994,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,17699,1998,16065,1720,15060,1682,3556,902,113976,6291,16796,2334,7719,1359,7506,1378,1139,577,432,375,97180,5526,32052,2895,52067,4005,11340,2014,1721,810,1467339,11736,1161178,12824,558704,9479,456700,9577,128049,5219,17725,2461,306161,8431,101830,4867,62432,3921,35273,3220,3653,1010,472,345,204331,6435,113233,5403,79735,4377,10556,1420,807,400,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,8163,1159,5525,1003,5260,1082,1395,470,40743,3172,8270,1777,4095,1242,3113,1183,1037,591,25,40,32473,2614,12577,1644,15897,1711,3824,982,175,108,735713,8038,607661,7993,324055,5968,203727,5383,73359,3168,6520,978,128052,5321,45315,3226,27541,2754,14924,1610,2230,799,620,491,82737,3796,45147,3119,33223,2589,3837,806,530,287,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,6554,920,6662,1085,6668,1349,1932,617,38978,3394,8027,1801,5272,1449,1727,633,896,442,132,105,30951,2922,11217,1405,15204,2126,3996,1026,534,360,659986,8919,538817,8738,265586,5622,201555,6725,63226,3173,8450,1175,121169,5141,42343,3142,24352,2141,15965,1848,2026,661,0,168,78826,3764,42231,2656,32022,2645,4021,957,552,267,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,21470,2138,24020,2213,13464,1857,3748,1003,95671,5260,18377,2312,10493,1629,6159,1262,1648,752,77,96,77294,4855,30445,2809,38639,3318,7242,1519,968,613,973466,9634,765418,9714,383042,7233,302039,6861,72679,3914,7658,1406,208048,6495,67378,3594,44631,3448,20264,2076,2341,767,142,131,140670,5592,80162,3974,52956,3886,6336,1112,1216,660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,17057,2370,12991,1972,9300,1577,2152,895,121372,5569,15556,2338,6319,1431,7548,1470,1259,682,430,348,105816,5229,36778,3068,54828,4107,11993,1701,2217,823,945714,12281,705004,12699,331768,6274,290257,8396,75867,5526,7112,1252,240710,8866,70407,4517,44824,3618,22286,2784,2921,965,376,341,170303,7030,88026,5378,71607,4286,9370,1532,1300,671,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,5936,1000,3237,838,1429,669,358,192,19587,2122,4641,904,2803,840,1493,538,345,398,0,163,14946,2113,6801,1270,6844,1709,1128,592,173,204,312379,5283,253482,5127,145569,3518,88739,3918,16921,1635,2253,653,58897,3278,20234,1780,12599,1538,7164,1226,423,391,48,60,38663,3087,23860,2244,13279,1778,1081,466,443,342,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,11128,1353,8951,1424,6237,1303,1451,589,69852,4569,11166,2052,5634,1303,4251,1292,1065,599,216,215,58686,4079,19891,2145,27792,3143,8634,1517,2369,870,1357220,13051,1014700,11571,422513,6788,440523,7475,132713,5791,18951,2156,342520,9330,97096,4794,53506,3588,36876,3277,5442,1263,1272,625,245424,8313,122429,6021,100971,4519,18211,2171,3813,1132,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,17048,2212,14144,1796,6191,1463,964,445,89869,5202,12574,1998,6156,1470,4474,1260,1669,877,275,263,77295,4762,29718,2689,38382,2935,8586,1845,609,385,1485188,13099,1150367,12016,502849,8897,505889,9306,126857,5338,14772,1944,334821,9222,92720,4189,54991,3594,32745,2953,4082,1220,902,527,242101,7176,127762,5897,99533,5038,12881,1836,1925,764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,30632,2223,28206,2294,23112,2374,7712,1196,185925,5805,30541,2654,15265,1742,12695,1952,2379,758,202,144,155384,5014,59288,3765,73131,3536,17820,2177,5145,1136,2204137,13236,1732141,12836,860328,9210,652791,9507,194132,6417,24890,2549,471996,10482,151513,6062,93084,4970,51748,3009,5393,1177,1288,555,320483,7556,177561,5600,122382,4946,17713,2214,2827,832,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,11676,943,8555,1147,6811,1277,3327,750,57057,3343,9183,1363,3614,701,4321,889,1071,459,177,102,47874,2926,17376,1842,22308,2229,7131,1363,1059,508,1296524,9332,1060989,8578,525877,6616,397171,5702,121699,3718,16242,1989,235535,6243,86067,4234,47816,2757,32317,2832,5234,1107,700,339,149468,4497,81360,3638,58288,3212,8243,1363,1577,616,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,11085,1758,10955,1986,9945,2028,1629,636,92512,4910,11513,2120,5578,1616,4519,1225,1077,654,339,279,80999,4626,24610,2751,42183,3790,12287,1681,1919,737,617028,9334,451584,8506,218433,7108,177343,6473,49863,3807,5945,1286,165444,5979,45015,3456,27318,3125,15473,2211,2040,726,184,205,120429,5041,60892,4127,49604,3295,8052,1363,1881,715,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,21292,1934,16650,2270,11666,1673,3962,879,101510,5285,16695,1967,8255,1596,5961,1192,2285,934,194,183,84815,4978,29937,3010,42363,3848,10383,2024,2132,797,1364219,12490,1083444,12427,542829,8592,414197,8700,112531,4770,13887,1705,280775,8370,85218,4977,52291,4000,28169,2278,4454,1305,304,348,195557,5965,107131,4387,77638,4060,9592,1585,1196,505,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,3924,725,2339,743,1797,596,1076,719,14318,1809,2571,776,1049,487,1262,547,225,163,35,65,11747,1663,5174,1129,5784,1317,633,315,156,143,229647,4470,193712,4688,109655,3464,63411,2794,17516,1537,3130,888,35935,2816,13030,1629,8323,1488,4233,962,446,230,28,47,22905,2093,13753,1622,7799,1089,1120,433,233,163,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,40094,2881,13882,1548,3934,700,4139,826,4675,1088,1134,437,26212,2356,5178,1094,2622,738,1666,659,779,538,111,141,21034,2286,8151,1675,9343,1457,2936,828,604,409,429703,5195,355544,5284,174367,4055,130462,3424,45164,2588,5551,984,74159,3670,24214,2203,14242,1827,8563,1276,1202,384,207,240,49945,2659,25792,1749,20163,2040,3420,1083,570,381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,72113,4283,26744,2217,8977,1343,8893,1568,7613,1299,1261,525,45369,3673,8295,1669,3618,921,3502,1093,1015,583,160,192,37074,3276,12401,1892,18529,2036,5734,1160,410,291,587242,9256,429996,7903,205790,5917,159193,4803,55907,3979,9106,1591,157246,5712,55168,3569,29574,2477,21726,2495,3626,972,242,168,102078,4823,51640,3549,39799,3458,8796,1525,1843,650,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,17135,2068,5300,1002,2480,710,1795,685,747,354,278,254,11835,1762,1316,488,847,356,469,310,0,184,0,184,10519,1588,4144,1148,5194,1106,1095,565,86,113,324338,6142,263644,6744,134321,4723,103189,5315,23216,2330,2918,781,60694,4205,19625,2526,11996,1946,7219,1445,361,234,49,80,41069,3101,23393,2639,15690,1895,1882,781,104,115,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,178142,6632,66062,4313,21723,2367,23045,2225,15820,2018,5474,1403,112080,5626,17908,2285,7691,1623,6994,1353,2640,804,583,498,94172,5482,32314,2939,50062,4101,10242,1943,1554,648,2027744,14882,1565999,12674,605019,8994,731276,11161,205706,6668,23998,2405,461745,11400,138332,6320,75598,4244,53522,4125,7882,1718,1330,555,323413,9374,170526,7183,129850,5410,20139,2398,2898,888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,72072,4331,29805,2604,8393,1487,10689,1747,8048,1540,2675,850,42267,3390,8360,1331,3729,961,3756,1036,562,277,313,298,33907,3119,11148,1554,16867,2387,4713,1043,1179,673,413332,6892,312071,6200,165104,4352,107855,4612,35179,3148,3933,906,101261,4002,35642,2993,20149,2233,12750,1772,2020,823,723,543,65619,3836,36185,2861,23807,2895,4496,976,1131,510,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,529201,11191,190114,7442,55416,4399,70246,3796,47357,3883,17095,1987,339087,8184,52598,3346,24921,2445,21308,2389,5863,1217,506,371,286489,7833,101015,5066,141682,5725,36768,3790,7024,1437,4031917,19646,2965905,18185,1244276,12569,1282328,13971,375802,9716,63499,3560,1066012,14557,306856,8560,165340,6646,114712,6106,22487,2835,4317,986,759156,13130,380235,9814,313833,8777,53349,3195,11739,1875,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
