GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010MA,B20005A_010EA,B20005A_011MA,B20005A_011EA,B20005A_012MA,B20005A_012EA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016MA,B20005A_016EA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019EA,B20005A_019MA,B20005A_020EA,B20005A_020MA,B20005A_021MA,B20005A_021EA,B20005A_022MA,B20005A_022EA,B20005A_023MA,B20005A_023EA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060MA,B20005A_060EA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063EA,B20005A_063MA,B20005A_064EA,B20005A_064MA,B20005A_065MA,B20005A_065EA,B20005A_066MA,B20005A_066EA,B20005A_067MA,B20005A_067EA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071MA,B20005A_071EA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074EA,B20005A_074MA,B20005A_075EA,B20005A_075MA,B20005A_076MA,B20005A_076EA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US13,4900725,11172,2408561,7674,1240784,11084,22,36,1240762,11092,2049,568,2254,1307,7532,1627,5475,1316,16560,2273,12624,2043,27327,3318,25413,3110,60254,4150,37352,3339,82195,5364,96335,5193,75363,4171,91551,5566,66579,4383,87118,4508,104170,5570,80931,4736,132701,5656,226979,6311,1167777,10592,704235,9679,463542,9286,76394,4827,49701,3244,40396,3461,38064,3371,48567,3669,18917,2647,31524,3281,13583,2033,22114,2663,9537,1745,17721,2616,16721,1983,12705,2076,10948,1574,4906,1021,7263,1628,9899,1221,7854,1441,10170,1596,16558,1840,2492164,6290,861708,11357,121,153,861587,11383,625,373,1856,584,5551,1166,7166,1728,28439,3215,16308,2531,34332,4064,26486,2970,51018,4296,27712,2989,74621,5020,86445,5225,63895,4353,67145,4636,47208,3263,54074,3345,78529,4111,51887,3231,65492,4291,72798,4357,1630456,11133,1054681,12222,575775,10347,104659,5725,66311,4384,67946,4419,46611,3869,62723,4354,28596,3037,32112,3053,18775,2191,24732,2829,12757,2082,22033,2672,18049,1911,10493,1562,13141,1687,9775,1651,9509,1570,11128,1508,5277,1179,5875,1144,5273,1112,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,319110,2708,177881,1764,101522,2970,70,113,101452,2965,472,385,67,65,364,288,324,385,946,454,750,466,1423,494,1087,532,4607,1022,2527,671,7607,1444,7111,1490,5850,1205,7981,1590,4291,1124,5323,1214,8513,1391,8066,1502,15147,1889,18996,1795,76359,2743,38935,2463,37424,2817,4079,1010,3823,1406,2702,770,1937,626,2955,883,1583,777,2490,972,606,364,3002,881,836,388,1556,561,1126,466,977,397,1134,494,808,390,1620,830,1932,593,1209,497,986,461,2063,616,141229,1721,47245,2809,0,182,47245,2809,111,119,25,42,280,225,369,301,1183,483,784,470,1254,717,1314,736,1792,751,1381,584,2265,718,4560,1120,2905,830,3806,1016,3149,963,2724,746,4545,1164,3852,854,5569,1057,5377,1054,93984,3164,57962,2601,36022,2563,5371,1118,3661,829,3673,797,1482,431,2979,717,1357,582,2687,812,1998,688,2393,615,818,367,1625,628,1455,617,1442,501,1443,526,508,380,747,387,412,220,607,337,333,216,1031,406,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1173069,4376,581388,3075,279438,5837,120,179,279318,5834,797,393,475,350,1747,678,1872,894,7277,1777,4317,1119,8292,1586,7607,1878,14417,2219,6752,1409,18339,2348,25218,2899,23056,2574,20271,2105,16117,2095,21457,2107,24061,2945,17577,1965,29481,2651,30188,3115,301950,5796,160128,5160,141822,5712,26389,2668,18922,2575,17269,2193,9349,1688,11547,2251,6153,1297,7473,1521,4804,1191,6558,1475,2921,914,5218,928,4574,1329,3499,991,3270,1073,2271,849,2630,796,1335,494,1953,803,2855,995,2832,748,591681,3190,180294,5843,0,193,180294,5843,357,286,1039,576,1890,755,2425,761,8566,1842,6289,1521,9237,1537,8592,1732,11536,1701,9341,1542,18248,1991,20426,2325,15583,2352,13372,2161,7526,1874,10509,1997,13114,2069,6627,1415,8770,1585,6847,1270,411387,6213,233041,5575,178346,5560,38257,3115,22268,2374,22518,2684,13218,1659,20256,2259,8552,1472,9792,1694,7128,1507,6571,1436,3443,1000,5127,1026,6470,1534,3284,897,2703,863,1833,783,2555,722,1547,700,1080,546,485,264,1259,591,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7511561,16603,3676100,8886,1926244,12767,187,139,1926057,12751,3186,772,2916,698,8894,1540,7672,1175,25401,2570,13729,1653,39732,4031,31385,2799,64388,4395,37438,3330,97725,4576,120722,6181,111557,4924,137536,5226,96568,4841,132825,5287,176454,5865,149044,5165,254399,7795,414486,9835,1749856,13132,959662,9728,790194,12282,120909,4727,84475,4405,78427,4665,52980,3136,69404,3736,26552,2592,46780,3593,22691,2422,44013,3152,16880,2262,32608,3018,34559,2455,20404,2050,22471,2111,13996,1892,19844,1906,20684,2129,13229,1480,19342,1719,29946,2282,3835461,10030,1373538,13752,82,121,1373456,13757,1458,675,2494,628,8318,1470,6798,1255,23732,2348,16651,2081,44295,3392,38496,3213,72818,4431,44042,3003,109577,5164,127931,5536,110412,5378,105501,4650,79297,4344,101819,4311,121853,4499,92200,4242,136132,4778,129632,4020,2461923,15145,1430283,14438,1031640,11973,156697,5090,115982,5402,112689,5366,78744,4069,115759,4863,51463,3075,70919,4303,34274,2593,53737,3522,20744,2089,42634,3162,35987,2729,24410,2103,23892,2272,13100,1701,18481,2301,19786,1874,12758,1500,15933,1970,13651,1827,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4460401,6867,2177881,5071,1116004,10398,68,110,1115936,10371,2613,672,1168,511,6203,1227,5765,1275,15901,2461,12818,2306,22669,2507,19881,2646,43187,2988,27292,2938,76421,4333,94479,5050,82808,4530,91988,5408,67300,4267,83077,3851,113711,4406,82515,4691,124348,5134,141792,5148,1061877,10660,596718,8773,465159,10230,81622,4584,53907,3195,57507,3912,32849,3153,45480,3536,20546,2448,25594,2493,12530,1781,20838,2107,7460,1384,19314,2339,14725,2114,11577,1708,11276,1853,6928,1344,7733,1202,9956,1532,7171,1926,8223,1279,9923,1595,2282520,4123,783153,11546,138,148,783015,11565,1089,570,1642,592,7454,1687,5508,1199,19433,2288,18438,2678,32657,2645,23907,2466,53708,3927,32881,2692,78466,4096,92619,5058,74975,3667,64108,3859,46332,3232,45194,3100,64031,3924,38023,3264,45939,3278,36611,2840,1499367,11786,880781,11599,618586,10715,115556,5720,80402,4403,70998,3907,50127,3627,71354,3665,29906,2476,39920,3110,20889,2179,28719,2569,10894,1544,23512,2416,19456,2118,11727,1374,8520,1232,7541,1261,6743,1258,9361,1449,5431,1034,4549,1011,2981,769,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2272143,4966,1113726,3674,603508,7033,102,104,603406,7031,2012,677,1343,591,3100,749,4471,1197,9228,1467,5078,1466,11059,1917,8757,1543,18685,1516,10584,1152,35206,3264,49484,3001,47104,3501,59571,3225,44954,2463,52881,3225,66100,3599,41502,2867,60799,3557,71488,3195,510218,7426,262020,5260,248198,6007,48193,2912,29589,2511,29256,2399,14997,1735,24036,3031,11085,1692,13285,1653,7024,1297,12422,1935,3913,632,9571,1412,8489,1189,5550,988,5913,1070,3367,773,3630,855,4122,852,3714,824,4102,1012,5940,998,1158417,3120,442499,7124,59,77,442440,7106,700,284,1386,500,4498,1097,3426,882,11461,1360,6421,1050,16812,2503,12557,1250,29109,2597,16623,1378,49306,3430,49297,3172,43467,3106,37561,3030,30606,2375,28588,1954,34314,2410,22661,1984,24387,1909,19260,2104,715918,7453,385050,5833,330868,6328,64335,3201,40630,2631,39996,3028,24026,2512,34240,2589,16513,1436,22250,2158,10314,1326,16121,1610,7522,1094,13230,1606,12050,1416,6342,996,5346,982,3984,694,3379,605,3586,660,2893,634,2432,742,1679,590,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1952789,6066,962131,3987,527533,6454,65,68,527468,6441,1544,469,1022,543,3539,782,1886,667,8265,1511,4474,1136,10271,1585,9246,1295,19897,1838,13988,1732,34207,2670,43352,2735,36020,2558,44033,2926,32254,2949,41950,3468,50351,3071,35304,2549,58087,2668,77778,3473,434598,6578,232494,5162,202104,5565,39947,3239,24826,2071,22677,1944,15689,2103,20794,2502,6580,1298,11322,1828,5684,1190,7200,1242,3382,698,7486,1158,7463,1409,3926,799,4716,900,2812,841,3331,828,3691,844,2677,638,3194,815,4707,885,990658,3598,369712,7496,29,43,369683,7503,500,242,902,389,2723,776,3396,871,12141,1929,8767,1617,14039,1633,10461,1445,22724,2191,17409,2079,35311,3027,36976,2841,35181,2473,33510,2119,23987,2430,23556,2077,29157,2546,17292,1917,23087,2036,18564,2008,620946,7887,352348,7209,268598,7026,48993,3203,33851,2532,29965,2673,21308,1875,30848,2779,13443,1676,20028,2146,7416,1140,11762,1580,5153,910,8721,1610,8719,1436,5379,1043,5914,1173,3926,845,3287,828,3895,844,2061,575,1995,558,1934,526,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3126276,3778,1516390,2504,701738,8329,60,70,701678,8338,1248,530,1390,517,3434,839,3339,911,17488,2470,10361,1818,21172,2461,13553,1747,32186,2984,20102,2621,52891,3723,61523,3887,52863,3587,54932,3708,45436,3257,52455,3632,65094,4612,45921,3192,69637,4153,76653,3537,814652,8223,509407,7552,305245,7140,53578,3488,39271,3173,33828,3074,24096,2282,28834,3112,13301,1728,20373,2809,7854,1388,14279,1696,5880,1242,13368,1643,10786,1427,6954,1159,4932,886,2946,642,6066,1200,5785,1203,3702,759,4295,882,5117,896,1609886,2823,522756,7298,74,124,522682,7291,1028,507,1470,543,3736,922,6141,1269,16469,1824,10948,1743,25478,2809,18555,2333,38125,3329,23552,3160,50652,3901,55114,3894,49807,3391,41351,3390,29901,2765,35813,2910,40701,3312,24192,2621,26719,2187,22930,2139,1087130,7635,702022,7696,385108,7989,70471,4048,47562,3316,47065,3232,32664,2813,44331,3222,19793,1999,24135,2571,10123,1567,17894,1975,6975,1137,13772,1593,11534,1726,6986,938,7474,1417,3775,841,6187,1260,6260,1064,3330,731,2275,600,2502,639,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2366219,5800,1160287,3772,589133,8805,69,111,589064,8798,789,373,1011,496,3131,985,3716,1116,10300,1868,5591,1683,11259,1999,9460,2017,21422,2914,12901,1958,30757,3058,37292,3311,34330,2846,41050,3284,31732,3271,41426,2544,56013,3840,47599,4421,74428,3877,114857,5381,571154,8304,348415,7096,222739,6063,31581,3167,23133,2681,20377,2292,16264,1993,19345,2673,6307,1236,12453,2054,5462,1271,11848,1832,3064,750,10263,1563,7430,1246,5970,1204,6185,1247,4079,1185,5867,1327,6082,1479,4497,1148,10257,1552,12275,1534,1205932,3805,408781,9002,0,204,408781,9002,361,251,669,403,2332,892,3737,948,11938,1698,13511,1952,14809,2169,15271,2034,24768,2609,12986,2277,36078,3095,39461,3436,35896,3269,45061,3721,25679,3019,27451,2298,29910,2772,21584,2359,25086,2371,22193,2318,797151,10152,532758,8395,264393,6542,44367,3788,32276,3003,28972,3082,21913,2759,28269,2865,13875,2176,16918,2208,7566,1759,9835,1557,5967,1205,13468,2180,8832,1826,5788,1127,6262,1396,3421,979,4788,1033,4152,973,2627,622,3221,796,1876,666,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1053355,1877,508602,1201,229352,5385,90,141,229262,5414,696,359,258,146,1367,556,950,416,3560,903,1862,720,4661,1014,3599,1008,6950,1045,5223,1163,18473,2043,20249,2151,18438,1777,18934,2125,14326,1758,19993,2153,24366,2158,16674,2129,22720,1929,25963,2192,279250,5345,149511,4299,129739,4802,25221,2466,14822,1652,13747,1711,7184,1222,10085,1435,5921,1207,7838,1544,3446,861,6294,1135,2993,1049,6131,1486,5864,1120,3174,872,3601,971,1756,546,2011,558,2301,588,1278,562,2666,883,3406,798,544753,1550,178863,5087,0,163,178863,5087,609,267,139,107,837,400,1476,817,3750,959,2084,608,5286,1279,5672,1321,10923,1802,5421,1169,21619,2450,21734,2356,17172,1828,14647,1558,10627,1698,12454,1721,16024,1840,8705,1321,11366,1479,8318,1262,365890,5528,203177,4986,162713,5061,26669,2422,18856,1761,18583,2235,11588,1554,17232,1692,7587,1200,12014,1815,6663,1297,8967,1246,4006,852,7114,1092,5581,1122,2768,691,4523,913,2301,655,2543,672,2717,704,1044,471,1189,416,768,339,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2802171,8454,1364673,4722,757030,8489,0,195,757030,8489,714,389,1693,842,3536,840,2180,682,10763,1766,4701,1020,10018,1592,6399,1211,18361,1984,11953,2161,28623,2777,40362,3281,31073,2683,42254,3102,35141,3001,46260,3281,67939,3516,60966,3619,107360,4186,226734,6221,607643,8218,338841,6281,268802,7525,43798,2913,31230,2716,24414,2386,15217,1943,21454,2061,9480,1496,12424,1837,8018,1420,14755,1802,4774,934,11783,1759,11275,1747,7155,1154,8259,1423,3814,1016,4788,1041,7545,1122,5335,998,7534,1172,15750,1752,1437498,5080,554560,8074,0,195,554560,8074,340,219,279,203,2573,817,2662,851,10937,1748,5337,1199,9992,1883,8061,1252,20992,2298,13420,1675,30612,3121,39198,2526,36674,2471,37888,2602,30389,2684,39725,3176,53895,3379,43754,2550,80246,4008,87586,3692,882938,9101,521429,7223,361509,7741,62068,3634,32935,2815,36616,2829,22637,2098,33982,3624,14480,1684,22213,2448,10333,1326,18066,2395,6994,1200,15446,2116,14383,1767,7664,1467,8865,1250,6941,1170,10178,1418,9891,1501,7225,1092,11379,1618,9213,1108,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
