GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004EA,B27017_004MA,B27017_005EA,B27017_005MA,B27017_006MA,B27017_006EA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009EA,B27017_009MA,B27017_010EA,B27017_010MA,B27017_011MA,B27017_011EA,B27017_012EA,B27017_012MA,B27017_013MA,B27017_013EA,B27017_014MA,B27017_014EA,B27017_015EA,B27017_015MA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018MA,B27017_018EA,B27017_019MA,B27017_019EA,B27017_020EA,B27017_020MA,B27017_021EA,B27017_021MA,B27017_022EA,B27017_022MA,B27017_023EA,B27017_023MA,B27017_024MA,B27017_024EA,B27017_025MA,B27017_025EA,B27017_026EA,B27017_026MA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030MA,B27017_030EA,B27017_031EA,B27017_031MA,B27017_032EA,B27017_032MA,B27017_033EA,B27017_033MA,B27017_034EA,B27017_034MA,B27017_035MA,B27017_035EA,B27017_036MA,B27017_036EA,B27017_037EA,B27017_037MA,B27017_038EA,B27017_038MA,B27017_039EA,B27017_039MA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042MA,B27017_042EA,B27017_043EA,B27017_043MA,B27017_044EA,B27017_044MA,B27017_045MA,B27017_045EA,B27017_046EA,B27017_046MA,B27017_047EA,B27017_047MA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050MA,B27017_050EA,B27017_051EA,B27017_051MA,B27017_052MA,B27017_052EA,B27017_053MA,B27017_053EA,B27017_054MA,B27017_054EA,B27017_055MA,B27017_055EA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058EA,B27017_058MA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061MA,B27017_061EA,B27017_062EA,B27017_062MA,B27017_063MA,B27017_063EA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066MA,B27017_066EA,B27017_067EA,B27017_067MA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071MA,B27017_071EA,B27017_072EA,B27017_072MA,B27017_073EA,B27017_073MA,B27017_074MA,B27017_074EA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077EA,B27017_077MA,B27017_078EA,B27017_078MA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082EA,B27017_082MA,B27017_083EA,B27017_083MA,B27017_084EA,B27017_084MA,B27017_085MA,B27017_085EA,B27017_086MA,B27017_086EA,B27017_087EA,B27017_087MA,B27017_088EA,B27017_088MA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US01,4729118,2647,385733,15876,138381,9123,14806,3279,123575,9019,226647,8737,79578,5190,147069,7812,20705,2521,9722,1458,10983,1893,490147,18489,152444,8639,21354,3760,131090,8412,284828,11760,86377,6144,198451,9756,52875,3469,19330,1922,33545,2836,381696,19902,106402,8638,35336,5437,71066,6963,208827,11902,92612,6419,116215,8881,66467,3809,29038,2461,37429,3016,104240,8129,26042,3909,10248,2410,15794,2911,55661,4877,30951,3572,24710,2907,22537,2398,10849,1848,11688,1482,488997,18091,118347,7882,60664,6262,57683,5428,284762,11668,174680,9732,110082,7132,85888,4321,47464,3323,38424,3314,421704,19515,97256,6453,64334,5740,32922,4678,247156,12205,183177,8619,63979,5943,77292,5262,50060,3881,27232,2669,372017,16693,81056,6991,61882,6645,19174,2733,224329,10872,177297,8854,47032,4793,66632,3955,43865,3096,22767,2539,652316,21367,135696,8584,115708,7489,19988,3250,410035,14424,355434,13365,54601,4753,106585,4758,73584,3927,33001,2978,1432268,26345,237334,9808,223332,9241,14002,2649,950641,18423,892337,18555,58304,4718,244293,6458,196125,5678,48168,3753,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708439,1880,30067,3654,10253,2239,2760,1234,7493,1841,19289,2086,4231,1143,15058,1745,525,297,190,161,335,232,44300,4876,17596,2854,2774,919,14822,2669,24091,2456,5988,1248,18103,2235,2613,723,1343,547,1270,412,39151,5062,13104,2694,5386,2110,7718,1995,21760,2926,7704,1951,14056,1824,4287,897,1216,466,3071,733,17349,4529,6667,2587,833,531,5834,2452,9814,2084,4167,1332,5647,1780,868,378,110,89,758,377,51155,5802,16375,2801,6820,1964,9555,2138,28571,3569,14614,2184,13957,2345,6209,1025,1909,612,4300,822,65136,6288,20847,3104,11172,2009,9675,2363,39112,3660,22117,2892,16995,2802,5177,1130,2621,879,2556,742,49755,5192,15042,2462,10647,2470,4395,1359,30460,3440,20235,2842,10225,1859,4253,1011,2607,756,1646,539,90226,7364,25519,3127,18001,2857,7518,1931,55970,4829,42019,4107,13951,2121,8737,1280,5782,1019,2955,862,321300,9957,57836,3767,49801,3201,8035,1754,226047,7362,201071,6894,24976,3343,37417,1786,29170,1956,8247,1579,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6658326,4172,547557,22500,178353,13049,18489,2558,159864,12743,331353,13651,87659,5693,243694,12202,37851,3114,15301,1761,22550,2653,610841,24867,215505,13032,35967,4699,179538,11916,333971,13636,86138,5661,247833,12074,61365,4427,19368,1901,41997,3479,522979,19277,170395,9250,54271,6402,116124,7712,277858,11445,99084,6213,178774,9651,74726,4025,28709,2535,46017,3518,157266,11926,47300,5214,21711,3794,25589,3714,84910,7313,38001,4693,46909,4946,25056,2810,11606,1737,13450,2147,651854,27215,175019,12910,94737,9074,80282,7722,366095,15236,195185,9804,170910,9493,110740,5438,49799,3889,60941,3747,630058,19370,165192,10307,117471,7741,47721,5383,360864,11786,239375,9261,121489,8267,104002,4322,53887,3375,50115,3068,536990,18639,116679,7850,94204,7014,22475,3647,312955,12858,231636,10281,81319,6143,107356,6141,59739,4340,47617,3986,895917,26872,190598,11366,166415,9899,24183,3681,540228,17771,443433,15726,96795,7295,165091,7133,99178,5169,65913,4365,2104864,30948,336543,9311,312630,8857,23913,2986,1346621,22047,1220340,20929,126281,7743,421700,8400,289572,7233,132128,6224,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2883167,3370,227954,12760,78086,6856,7334,1348,70752,6609,136152,7386,42575,3454,93577,6625,13716,1842,5518,1129,8198,1414,322404,15413,109607,8858,11312,2212,98295,7979,179230,9210,52488,5229,126742,7479,33567,2862,11271,1340,22296,2309,260159,12810,70940,6774,15673,3296,55267,5828,143242,7331,56694,4846,86548,6262,45977,3109,19641,1921,26336,2475,82158,7996,22546,3922,6285,1967,16261,3513,43448,4777,21190,2818,22258,3274,16164,2046,7926,1396,8238,1388,308327,15946,84029,7666,32119,4605,51910,6073,171914,9183,102817,6501,69097,6393,52384,3757,28873,2788,23511,2567,287238,13029,64203,5498,37586,4190,26617,3411,168423,8740,117744,7418,50679,5247,54612,4177,30928,2775,23684,2733,234248,13426,50687,5677,35836,4476,14851,2752,140543,8491,107345,7150,33198,4425,43018,3543,27323,2696,15695,2051,386348,12749,81929,5116,65540,4592,16389,2660,237733,8809,197682,7731,40051,3822,66686,4042,45937,3389,20749,2261,774331,16977,127854,6244,114600,6290,13254,2121,511378,11912,464737,10904,46641,4915,135099,5688,100966,4835,34133,3061,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38330324,7381,2568466,47874,795846,23983,110174,8722,685672,22041,1621528,31693,517146,16893,1104382,25611,151092,6452,50990,2642,100102,5654,3321711,59943,1105659,29022,147998,9171,957661,27938,1861185,34225,425220,12696,1435965,30197,354867,9321,80843,4625,274024,8300,2875298,55525,896222,25944,201455,12181,694767,23656,1588759,33973,485799,14066,1102960,29585,390317,9461,108716,6025,281601,8222,890643,27401,256652,12043,77004,6992,179648,10167,519774,17813,199583,10580,320191,13934,114217,5954,36210,3185,78007,5418,3606920,60059,962543,26669,402466,19606,560077,18945,2180559,36426,1078181,23713,1102378,25075,463818,11822,175463,7297,288355,10276,3231132,54985,772270,24125,425875,16745,346395,16666,2017241,35907,1235720,22412,781521,24367,441621,9074,192582,6523,249039,8566,2726826,44866,627897,19383,422956,18843,204941,10303,1723736,28315,1169782,21833,553954,19412,375193,10364,178072,7141,197121,7435,4498245,63820,985975,23937,783289,22356,202686,9902,2893133,43359,2246876,34623,646257,18303,619137,11876,340755,8618,278382,9814,14611083,79956,2578817,27649,2398731,26671,180086,9144,9847897,53797,8975369,53153,872528,21116,2184369,18736,1459516,16126,724853,13117,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5318474,3712,273387,13872,77207,7375,12508,2386,64699,6491,180373,9104,72746,5055,107627,7393,15807,1905,7576,1408,8231,1400,339510,14807,105334,7819,15447,3118,89887,7275,201005,8393,65026,4471,135979,6935,33171,2716,11652,1445,21519,2317,304914,18343,97053,9325,21987,3151,75066,8324,168316,10818,62015,4629,106301,8541,39545,3052,17764,2002,21781,2132,97296,9016,29086,4257,8124,2118,20962,3872,54243,5134,21773,3017,32470,3959,13967,1894,6749,1256,7218,1413,442828,19359,123031,9125,56852,6423,66179,6445,258245,10998,148057,8244,110188,7379,61552,4012,32473,3042,29079,3037,458825,17529,110938,7510,64503,5934,46435,5445,284074,11556,188321,8354,95753,8240,63813,4300,36234,3336,27579,2649,398336,16545,97410,7504,67299,6370,30111,4449,244526,10714,170704,8259,73822,7061,56400,3925,33407,2683,22993,2482,742953,22055,174460,10254,145815,9541,28645,3561,468890,13100,382069,12576,86821,6246,99603,4876,62896,3830,36707,3334,2260425,23489,425350,9729,397038,9649,28312,3899,1522836,16431,1411007,16339,111829,6589,312239,6575,219109,6132,93130,4537,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3476503,2451,174638,10487,51920,6012,9776,2607,42144,5338,111133,5986,30243,3574,80890,5200,11585,1771,5178,1017,6407,1350,192223,12102,57373,6012,6076,1714,51297,5438,107063,7881,22220,2833,84843,7145,27787,3182,7819,1392,19968,2933,166909,11821,46797,6347,10811,2937,35986,4955,93000,6553,29059,3365,63941,4965,27112,2655,11236,1392,15876,2104,51622,4774,12621,2431,2536,1085,10085,2280,27296,2903,8359,1474,18937,2614,11705,2023,5676,1113,6029,1481,213405,12058,51828,5228,21601,3544,30227,4252,117150,7246,55867,4534,61283,5647,44427,3007,21776,2148,22651,2608,239472,14354,57060,6253,29485,4075,27575,4305,136287,9266,81116,6134,55171,5995,46125,3374,27230,2461,18895,2291,204585,12551,42133,4458,30161,3897,11972,2355,127089,9302,87845,6207,39244,5404,35363,3252,19351,2173,16012,2504,424709,16371,88894,7295,72071,6686,16823,2949,267677,11004,214570,9881,53107,5669,68138,4457,44947,3540,23191,2468,1808940,21789,343255,9349,323241,9275,20014,3339,1194515,15532,1118259,16057,76256,5906,271170,6744,197787,6682,73383,4183,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,917940,1178,53449,6143,15438,3544,2664,1476,12774,2927,33543,3580,10632,2053,22911,2838,4468,1008,2073,641,2395,803,60911,8429,23534,5109,4610,2369,18924,4700,32079,4328,8111,1649,23968,4015,5298,1010,1964,533,3334,822,54993,5649,16711,3063,5585,1861,11126,2760,29490,3079,12639,1945,16851,2726,8792,1361,3558,824,5234,1099,18639,4680,6025,2442,1257,805,4768,2213,9812,2816,5237,1931,4575,1622,2802,926,1170,466,1632,728,68456,7461,16799,3245,8265,2394,8534,2514,38970,4872,21987,3164,16983,3092,12687,1516,7548,1223,5139,1077,72620,8422,16934,3466,12068,2821,4866,1621,39817,4832,27425,3970,12392,2308,15869,2054,10095,1588,5774,1348,69256,8435,17132,3565,13821,2976,3311,1425,39612,5266,30035,4008,9577,2404,12512,1933,7577,1318,4935,1143,132564,9653,28338,3338,23533,3135,4805,1532,81079,6462,66079,5291,15000,2728,23147,2590,17852,2350,5295,1011,387052,13520,60365,4540,57371,4346,2994,1071,255512,9634,234646,8840,20866,3105,71175,3638,54846,3293,16329,1935,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,635682,789,58611,6805,15141,2809,1949,1366,13192,2661,40097,4697,18110,3058,21987,3557,3373,985,1600,637,1773,711,51889,5964,14588,3273,1545,996,13043,3284,29507,3374,8668,1805,20839,2535,7794,1447,2747,948,5047,962,37715,5403,11247,2543,1427,857,9820,2494,21333,3368,6458,1267,14875,2939,5135,1094,1971,579,3164,853,10139,2833,2296,1311,260,262,2036,1300,6758,1917,2889,1128,3869,1258,1085,577,402,251,683,488,36375,4897,8691,2078,2634,1023,6057,1700,22972,3372,9938,1719,13034,2709,4712,909,2856,697,1856,645,33337,4854,5041,1631,1683,1048,3358,1278,23633,3352,14467,2312,9166,2144,4663,1448,2866,972,1797,1030,26586,4135,3728,1377,2754,1218,974,591,19099,2903,13072,2006,6027,1818,3759,854,2601,651,1158,550,67568,6608,10965,2275,7736,1744,3229,1396,49321,4706,38891,4096,10430,2490,7282,1226,5077,1082,2205,766,313462,9335,44361,3173,40784,2835,3577,1238,233227,6667,219100,6400,14127,2495,35874,2082,29344,1861,6530,1143,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19810220,6712,1329741,34089,384662,18534,49174,5685,335488,17413,813480,18906,251471,10365,562009,17545,131599,6569,53097,3668,78502,5133,1786464,36384,546939,19621,83092,7596,463847,19046,971968,22231,293736,12063,678232,18980,267557,8483,71058,4712,196499,7152,1615067,37652,447752,18717,103784,8900,343968,16708,866430,22722,369013,12591,497417,18693,300885,9682,97873,5030,203012,8635,504326,23919,120628,9746,33566,5644,87062,7630,283781,15463,137461,9584,146320,9941,99917,4753,38525,3232,61392,4374,2081720,43181,480066,16950,207201,11123,272865,12441,1203044,29377,687957,20016,515087,19880,398610,11516,168000,6179,230610,9527,1919256,36180,384197,15350,221980,11013,162217,11013,1147186,25551,744946,19666,402240,17874,387873,12362,184687,8896,203186,10264,1667259,36147,315816,12097,212820,11053,102996,7108,1001497,26296,726176,19833,275321,15554,349946,11282,185477,7298,164469,7848,2625032,45178,465797,16617,361540,14082,104257,8919,1628539,30374,1296056,23583,332483,15071,530696,13539,298972,9475,231724,10430,6281355,50827,888345,17807,803420,18476,84925,6539,3981512,35378,3600820,31655,380692,15057,1411498,18322,954754,16087,456744,12812,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
