GEO_ID,B22005H_001E,B22005H_001M,B22005H_002E,B22005H_002M,B22005H_003E,B22005H_003M,NAME,B22005H_001MA,B22005H_001EA,B22005H_002MA,B22005H_002EA,B22005H_003EA,B22005H_003MA,state
0400000US01,1269972,8413,123737,5671,1146235,8520,Alabama,null,null,null,null,null,null,01
0400000US02,177813,2915,10121,1417,167692,3167,Alaska,null,null,null,null,null,null,02
0400000US04,1624574,10044,126392,4497,1498182,10507,Arizona,null,null,null,null,null,null,04
0400000US05,882511,6547,90687,4262,791824,6386,Arkansas,null,null,null,null,null,null,05
0400000US06,6268490,18608,337072,7870,5931418,19612,California,null,null,null,null,null,null,06
0400000US08,1570527,7204,89761,4807,1480766,7505,Colorado,null,null,null,null,null,null,08
0400000US09,987457,6436,72177,4083,915280,7028,Connecticut,null,null,null,null,null,null,09
0400000US10,243338,3390,20212,1861,223126,3663,Delaware,null,null,null,null,null,null,10
0400000US11,114661,2376,767,345,113894,2312,District of Columbia,null,null,null,null,null,null,11
0400000US12,4727199,19211,405532,10331,4321667,18305,Florida,null,null,null,null,null,null,12
0400000US13,2144095,9962,191999,7029,1952096,12425,Georgia,null,null,null,null,null,null,13
0400000US15,139146,3189,10332,1570,128814,2939,Hawaii,null,null,null,null,null,null,15
0400000US16,525802,4169,53998,3504,471804,4757,Idaho,null,null,null,null,null,null,16
0400000US17,3302163,10827,272432,7708,3029731,12232,Illinois,null,null,null,null,null,null,17
0400000US18,2104876,9969,194444,5960,1910432,10733,Indiana,null,null,null,null,null,null,18
0400000US19,1132310,6400,111887,4726,1020423,7283,Iowa,null,null,null,null,null,null,19
0400000US20,909358,5799,59136,3638,850222,6821,Kansas,null,null,null,null,null,null,20
0400000US21,1499547,8634,223794,7795,1275753,9547,Kentucky,null,null,null,null,null,null,21
0400000US22,1092848,7715,88501,5432,1004347,8812,Louisiana,null,null,null,null,null,null,22
0400000US23,519368,5019,78645,4679,440723,5981,Maine,null,null,null,null,null,null,23
0400000US24,1249832,6509,79613,4280,1170219,7214,Maryland,null,null,null,null,null,null,24
0400000US25,2002975,8697,167427,7029,1835548,11698,Massachusetts,null,null,null,null,null,null,25
0400000US26,3048879,10288,332692,7018,2716187,12390,Michigan,null,null,null,null,null,null,26
0400000US27,1853020,7665,111700,4885,1741320,8858,Minnesota,null,null,null,null,null,null,27
0400000US28,668365,5762,66911,4259,601454,7025,Mississippi,null,null,null,null,null,null,28
0400000US29,1960653,9767,184624,6058,1776029,9840,Missouri,null,null,null,null,null,null,29
0400000US30,376921,3007,29264,2225,347657,3666,Montana,null,null,null,null,null,null,30
0400000US31,636535,4031,40599,2660,595936,4314,Nebraska,null,null,null,null,null,null,31
0400000US32,629065,6506,57950,3092,571115,6668,Nevada,null,null,null,null,null,null,32
0400000US33,485134,4896,34270,2494,450864,5277,New Hampshire,null,null,null,null,null,null,33
0400000US34,1975380,8211,89766,4535,1885614,9267,New Jersey,null,null,null,null,null,null,34
0400000US35,359958,4053,34738,2738,325220,4371,New Mexico,null,null,null,null,null,null,35
0400000US36,4500641,14256,409754,8911,4090887,15239,New York,null,null,null,null,null,null,36
0400000US37,2633908,10434,239516,8501,2394392,12653,North Carolina,null,null,null,null,null,null,37
0400000US38,279293,2985,14504,1641,264789,3421,North Dakota,null,null,null,null,null,null,38
0400000US39,3768532,11668,409655,10253,3358877,14235,Ohio,null,null,null,null,null,null,39
0400000US40,1072124,6527,112895,3987,959229,6444,Oklahoma,null,null,null,null,null,null,40
0400000US41,1288811,7084,210922,6315,1077889,8242,Oregon,null,null,null,null,null,null,41
0400000US42,4047329,9645,379235,9198,3668094,12028,Pennsylvania,null,null,null,null,null,null,42
0400000US44,320507,3772,38017,3187,282490,3862,Rhode Island,null,null,null,null,null,null,44
0400000US45,1257951,7689,110585,5386,1147366,8727,South Carolina,null,null,null,null,null,null,45
0400000US46,301358,2998,23255,2528,278103,3544,South Dakota,null,null,null,null,null,null,46
0400000US47,1965678,9394,248311,7412,1717367,11246,Tennessee,null,null,null,null,null,null,47
0400000US48,4798099,16332,282894,7772,4515205,18226,Texas,null,null,null,null,null,null,48
0400000US49,777446,5424,51647,3021,725799,5791,Utah,null,null,null,null,null,null,49
0400000US50,241768,3140,26800,1878,214968,3596,Vermont,null,null,null,null,null,null,50
0400000US51,2116852,9656,134258,5565,1982594,10924,Virginia,null,null,null,null,null,null,51
0400000US53,2097699,9512,236612,7212,1861087,10483,Washington,null,null,null,null,null,null,53
0400000US54,688503,5245,113103,4375,575400,5909,West Virginia,null,null,null,null,null,null,54
0400000US55,2005439,6781,181832,5973,1823607,8487,Wisconsin,null,null,null,null,null,null,55
0400000US56,202063,3313,8001,1527,194062,3480,Wyoming,null,null,null,null,null,null,56
0400000US72,9542,1422,1848,601,7694,1299,Puerto Rico,null,null,null,null,null,null,72
