GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006MA,B19037H_006EA,B19037H_007MA,B19037H_007EA,B19037H_008EA,B19037H_008MA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011MA,B19037H_011EA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017MA,B19037H_017EA,B19037H_018MA,B19037H_018EA,B19037H_019EA,B19037H_019MA,B19037H_020EA,B19037H_020MA,B19037H_021EA,B19037H_021MA,B19037H_022MA,B19037H_022EA,B19037H_023MA,B19037H_023EA,B19037H_024MA,B19037H_024EA,B19037H_025EA,B19037H_025MA,B19037H_026EA,B19037H_026MA,B19037H_027EA,B19037H_027MA,B19037H_028MA,B19037H_028EA,B19037H_029MA,B19037H_029EA,B19037H_030EA,B19037H_030MA,B19037H_031EA,B19037H_031MA,B19037H_032EA,B19037H_032MA,B19037H_033MA,B19037H_033EA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040MA,B19037H_040EA,B19037H_041MA,B19037H_041EA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044MA,B19037H_044EA,B19037H_045MA,B19037H_045EA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048EA,B19037H_048MA,B19037H_049EA,B19037H_049MA,B19037H_050MA,B19037H_050EA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054EA,B19037H_054MA,B19037H_055MA,B19037H_055EA,B19037H_056EA,B19037H_056MA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062EA,B19037H_062MA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065MA,B19037H_065EA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069EA,B19037H_069MA,state
0400000US13,2144095,9962,73988,3605,15167,1951,5983,1222,5068,1229,6508,1432,6247,1631,5773,1428,4535,1139,4444,1168,3372,955,4434,1166,4969,1084,5016,1280,1485,617,770,558,101,98,116,102,635825,9108,29442,3289,15549,2106,17184,2172,22116,2409,19427,2470,26350,3045,25012,2321,35184,2979,27889,3087,60675,4161,83077,5279,98962,5088,66914,4074,36082,2932,35163,3283,36799,2437,858800,7090,48859,3569,30797,2465,25567,2829,30415,2609,29047,2525,33088,2640,30082,2390,31331,2966,31000,2991,64305,4244,87683,4432,112504,4940,92062,4612,65516,3785,69878,3645,76666,3603,575482,5405,31674,2480,44526,3078,42120,3157,43881,2689,34819,2858,39230,3135,33740,2988,31571,2872,25749,2328,47118,3027,51531,3376,55814,3364,32756,3088,20106,2312,20037,2270,20810,1809,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,139146,3189,6358,1053,402,288,69,87,175,195,772,451,699,516,748,416,498,334,337,257,193,156,415,348,776,411,885,462,74,75,24,41,165,114,126,144,45934,2299,1517,622,580,332,1011,445,707,409,948,477,1281,604,2053,706,2275,819,1918,664,4050,1148,6747,1366,7041,1344,5847,1150,3440,935,4258,1123,2261,707,48389,1867,2719,731,1812,671,905,459,746,317,1175,516,1385,579,1520,570,1231,471,1605,632,3149,789,4127,919,7511,1297,5500,929,4294,882,4963,967,5747,1005,38465,1709,1642,522,2466,655,2024,775,1222,471,1694,615,2186,739,1665,513,1608,554,1246,455,2603,630,3057,726,5121,1030,3586,854,1694,488,3274,768,3377,632,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,525802,4169,22113,2500,3490,1111,2878,982,2447,836,2610,788,2258,716,1566,577,1143,526,1624,550,1264,517,857,446,1093,543,516,256,183,250,184,296,0,193,0,193,165846,4156,9722,1856,5748,1783,7057,1491,7865,1499,6694,1215,10770,1885,9230,1494,8967,1526,8411,1663,18110,2161,19606,2492,23626,2428,14978,2210,6595,1484,5125,1392,3342,802,196125,3555,14691,2607,8142,1648,7941,1426,8988,1672,8839,1459,11720,1751,7435,1326,9101,1467,7237,1223,13329,1591,20603,2433,27982,2202,19120,2442,12328,1610,9845,1765,8824,1467,141718,2460,9383,1628,11390,1894,11982,1842,12010,1771,10360,1638,11450,1531,7793,1366,6356,992,8035,1389,10969,1244,13532,1674,13156,1552,6748,1080,3340,891,2290,799,2924,710,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3302163,10827,97572,4403,20570,1930,6941,1418,7155,1377,6724,1129,6576,1385,6486,1016,6365,1165,4989,1013,4480,1041,7082,1383,7571,1229,7621,1466,2489,744,1440,710,741,394,342,288,968845,7518,35292,3134,18769,2364,22972,2391,28480,2506,29965,2666,35952,3123,36369,3173,41525,2977,35475,2580,79731,4334,113697,4449,152090,5213,118136,4385,70756,3730,76496,3819,73140,3859,1331023,7243,57154,3596,33756,2490,34263,2618,39619,2816,36917,2738,42934,2651,43710,3013,48946,2873,40587,2921,94593,3806,132201,4541,192880,6344,156905,5885,105647,3787,125482,4471,145429,5452,904723,6049,49189,3182,60071,3460,72891,3968,68652,3407,59537,3533,57483,2705,49561,3194,46940,2591,41767,2635,73460,3239,83645,3182,90830,3817,51389,2503,32066,2141,30598,2333,36644,2472,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2104876,9969,85229,4444,16170,1925,7615,1678,6425,1262,7064,1224,6674,1421,7592,1668,5362,1134,6058,1315,3454,914,6501,1236,5457,1079,4539,1162,1382,523,414,412,358,356,164,160,627515,7159,27772,2902,21885,2549,21382,2481,24486,2652,27881,2752,30324,2721,29005,2383,32584,2682,30550,3089,58701,3503,81274,4166,103128,5083,63866,3513,31078,2630,26651,2526,16948,2185,840635,6350,42226,2949,31146,2694,32584,2918,33359,2441,33963,2693,35617,2605,37822,2801,36195,2447,35967,2745,70724,4257,95627,4556,125624,4875,87981,4122,52478,3854,44854,3063,44468,3207,551497,4937,27864,2367,36560,2593,50261,2631,46228,2478,44038,2650,43528,2964,37381,2210,34742,2458,29913,1868,48957,2583,50536,3051,47099,2886,23505,1952,10389,1435,9569,1175,10927,1448,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1132310,6400,59667,3305,8965,1451,5506,1136,5602,1329,4921,1180,5311,1379,4332,1020,3989,1130,3089,915,3099,1006,4829,1048,4921,1052,2964,768,1344,653,263,178,314,249,218,171,337607,4104,14617,2122,9627,1238,8557,1677,11942,2106,13776,1946,14732,1959,14380,1554,17817,1995,14401,1441,32043,2385,43354,2912,61315,3518,37998,3069,17817,2025,14679,1716,10552,1517,430183,3494,20509,2102,13927,1511,14199,1480,15841,1675,13993,1373,16375,1901,16279,1648,17429,1656,16455,1611,37737,2297,54298,3017,68826,3237,48338,2868,28583,1950,26006,2210,21388,2067,304853,2628,14639,1283,27401,2062,24798,1817,24293,2055,23001,2058,19073,1688,17628,1677,16907,1541,17436,1572,26486,1368,29395,2068,29164,2053,13589,1404,7319,866,6291,1019,7433,1067,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,909358,5799,44355,2946,6862,1352,4898,1127,3141,981,4261,1263,3990,1171,2993,945,2907,881,2624,729,3066,995,3054,888,3066,881,2014,763,654,391,599,404,48,71,178,219,273801,4472,11634,1639,8243,1377,8005,1302,9441,1436,8642,1180,12665,1682,11915,1528,14547,1618,12583,1651,26087,2351,32581,2429,45877,3090,30572,2139,16431,1996,13667,1681,10911,1587,348515,3529,17597,1875,10401,1265,10455,1283,11260,1519,10773,1347,13801,1684,14754,1963,14545,1194,12576,1350,27482,1855,40610,2648,50205,2539,43749,2420,23117,1958,22329,1937,24861,1855,242687,3549,14847,1834,16279,1322,19555,1902,18323,1677,17698,1594,15718,1914,14234,1097,12737,1181,12193,1453,21445,1762,23633,2080,22607,1803,12932,1393,7407,1178,6041,1030,7038,929,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499547,8634,62263,3247,12618,1809,6573,1464,5710,1241,5215,1326,5599,1502,3391,954,3976,1090,2661,832,3476,1075,4400,1303,3474,845,3400,1059,751,293,883,488,111,130,25,43,445321,5947,34233,3082,18342,2259,19432,2347,22079,2354,18564,2500,25117,2775,22374,2449,21832,2693,19010,2155,40676,2871,54597,3569,64915,3070,38986,2706,19228,2100,14276,1656,11660,1612,600604,5924,51607,3012,32846,2684,29838,2606,29658,2937,27955,2420,29118,2375,27196,2472,25131,2711,24560,2469,48985,3331,62463,3474,76481,3786,50871,3044,29757,2402,28248,2224,25890,2248,391359,4090,31053,2133,38129,2247,35410,2550,31715,2397,29858,2351,27145,2118,24723,2108,22082,1915,18955,1774,30207,2375,34034,2390,29046,2114,15799,1625,7083,1203,8426,1110,7694,1105,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1092848,7715,37032,3238,7251,1328,2305,724,2986,965,2884,868,3049,791,3215,794,2378,805,2437,749,1662,588,1982,776,3092,948,2318,916,809,488,501,391,163,169,0,204,336270,6068,17295,2611,10000,1639,12369,2131,12005,1663,14011,2064,13612,2066,12379,1639,14612,2188,11173,1904,27661,2988,38944,3064,54827,3711,39895,3382,24352,2204,18256,2307,14879,1920,423689,5316,27635,3354,14932,2323,16674,2261,16633,2150,12145,1656,17659,2173,15581,2355,19180,2562,15910,1965,29349,2764,41107,3247,57164,3534,44988,2888,29416,2409,34471,2762,30845,2639,295857,4020,19832,1962,27113,2756,25029,2333,25325,2597,22857,2337,18997,1923,15973,1690,15096,1757,12146,1224,23719,1906,26391,2245,25698,2413,13378,1558,7410,1221,8844,1350,8049,1065,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,519368,5019,12383,1480,1159,473,923,448,1081,438,1571,617,834,580,1640,666,482,344,592,402,1057,540,1157,684,620,379,551,359,365,390,43,75,308,277,0,163,134387,3605,7977,1295,5285,1308,6893,1439,5183,1381,7478,1363,6117,1103,6720,1212,5751,1104,4844,1070,12825,1655,18572,1903,20034,1897,13922,1588,5402,881,4632,960,2752,664,220181,3156,13703,1743,9386,1232,10053,1211,8421,1074,8170,1363,10199,1427,10087,1444,7982,1129,8896,1372,17552,1827,26977,2125,32944,2204,20335,1717,11343,1351,13334,1491,10799,1639,152417,2394,10384,1302,14639,1385,14457,1611,12210,1347,11405,1316,9033,1143,8840,1356,8692,1344,6054,950,11841,1401,13431,1483,14866,1543,6183,1019,4298,927,3178,629,2906,584,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1249832,6509,27952,2356,4084,1220,1723,678,1600,742,1043,489,1838,743,2099,809,1272,641,2286,934,1600,652,2997,968,2764,906,2508,766,857,349,597,307,302,217,382,438,344211,4978,7467,1380,5088,1145,4107,1233,5541,1148,6575,1418,8277,1327,10202,1674,9270,1443,8399,1404,25020,2572,36716,2620,54460,2947,50248,2701,35878,2450,40399,2936,36564,2480,522062,4572,15395,1689,10197,1541,10053,1452,12183,1622,9641,1275,13066,2108,11367,1522,12609,1343,12402,1349,27793,2433,44443,2820,67778,3360,64418,3367,48952,3000,71562,3117,90203,3428,355607,3761,16286,1927,16684,1843,18839,1846,21040,1678,20722,1906,19494,1688,16583,1629,17801,1745,13476,1340,27837,1918,34022,2175,39339,2399,26709,2226,18715,1751,22395,1961,25665,1637,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2002975,8697,40361,3032,7906,1667,3165,1132,2044,575,2114,820,3192,1119,2302,840,1712,617,1892,762,1487,619,2970,768,2890,845,2291,712,2853,680,1224,582,1288,573,1031,627,542547,6411,18457,2333,8714,1509,10777,1839,10998,1829,12508,1906,14633,2179,13072,1900,15619,1954,15951,2244,36700,3222,56305,3640,81868,4612,72677,4646,52430,3530,60179,3234,61659,3322,854171,6633,33196,2533,26571,2666,21258,2265,17568,1896,19571,2320,23733,2990,21261,2294,22897,2421,21918,2317,52413,3767,72748,3525,110328,5198,105420,4805,77315,3456,97561,4340,130413,5029,565896,5819,32016,2199,42815,3558,40857,2565,42893,2925,33277,2524,30865,2264,28997,2432,24020,1714,25669,2017,41094,2806,52358,2806,56187,2813,39985,2550,21517,1780,25119,2341,28227,1856,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3048879,10288,103143,4188,17952,1719,9140,1545,8259,1102,8196,1272,7130,1281,7990,1364,6864,1232,7916,1480,4515,1122,7761,1388,8647,1314,4455,1058,2067,659,1273,580,582,355,396,307,833536,7461,38683,2900,26213,2508,30707,2412,34602,2335,33404,2576,40835,2872,37687,3136,44515,2646,35377,2451,78059,4098,106652,3958,125458,4385,86352,3914,45812,2358,40801,2437,28379,2205,1261931,6366,74297,3325,46979,3248,46837,2845,50941,2386,44029,2718,51792,2719,50034,2951,54249,2687,48038,3112,97304,3513,136286,4795,182440,5096,132415,4183,80864,3036,86416,3722,79010,3146,850269,5253,45322,2922,52929,2675,66152,3316,68025,3180,63601,3037,60851,2749,52304,2464,51359,2788,49372,2678,78561,2913,82547,3130,81081,3341,36673,1937,20948,1511,19009,1783,21535,1821,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1853020,7665,67440,3289,8257,1281,3824,773,5276,967,4477,1012,4936,1109,4514,1002,6014,1117,5160,1247,3622,802,5964,1131,6790,1178,5778,976,1463,409,938,387,185,128,242,185,558493,5843,14044,1683,9751,1376,9431,1421,16001,1776,13899,1642,20766,1939,18648,2073,23512,2186,21455,2242,45228,3169,72944,4069,99615,3866,75328,3886,43639,2910,42707,2344,31525,2079,749118,4655,26883,1876,19712,1813,20159,1698,23000,2091,18632,1633,23330,1833,24510,2016,28081,2106,24874,1883,54191,2947,82959,3851,113110,3937,91366,3221,60898,3004,69464,3457,67949,2973,477969,3223,23865,1824,34258,2234,36786,1909,36922,2354,33144,2103,30555,1823,29710,2112,23151,1453,23551,1558,42494,2294,47245,2343,52131,2273,25929,1779,13509,1239,12532,1218,12187,1198,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,668365,5762,24537,2425,4627,1265,2034,738,1430,655,3209,1106,1286,645,1283,618,1722,892,1169,566,1062,623,2254,780,2001,783,1489,677,527,515,114,147,57,88,273,300,189770,4119,11788,1915,5971,1468,7751,1753,8566,1917,8126,1392,8771,1640,8321,1827,9017,1574,10981,1968,15300,1808,21073,2283,33022,2544,19336,2297,9432,1608,7348,1645,4967,1247,254185,4168,17135,2264,10438,1748,12229,2008,10130,1422,12023,2037,11309,1747,8742,1311,11413,1720,10027,1906,19313,2477,29877,2518,39471,2849,26860,2997,13781,1865,10693,1663,10744,1639,199873,2645,12039,1520,16967,1943,20120,2115,17789,1934,14920,2092,15162,1448,11814,1763,10168,1576,10074,1409,16181,1973,15329,1561,16539,1826,8809,1358,4779,1156,4665,999,4518,963,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1960653,9767,81489,4736,15833,2199,7399,1622,8779,1485,5981,1183,5017,1236,7174,1474,5059,870,5967,1373,4827,1091,5720,1073,5253,1195,3082,800,895,370,233,240,97,84,173,181,585243,6410,27470,2367,17233,2308,20044,2449,24352,2689,23774,2472,31903,2590,29191,2647,32181,3034,27025,2307,52949,3434,72008,4036,92105,3916,60579,3759,28211,2381,25562,2430,20656,2037,757347,6611,40914,2535,31886,2918,27667,2830,31030,2517,32362,2176,33981,2489,30896,2349,33692,2277,27890,2331,59917,3796,85223,4180,106022,4381,77143,4119,48374,3390,45769,3067,44581,2552,536574,4311,31743,2468,43650,2934,45124,3004,47004,2666,39712,2429,36865,2207,32967,2593,30561,2127,27780,2652,43690,2754,50165,3257,45125,2472,25353,2453,12226,1539,11786,1505,12823,1541,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,376921,3007,19116,1860,4039,918,1471,640,1634,578,1656,669,1947,669,1444,534,1099,492,1431,884,831,478,1172,672,805,396,975,461,103,117,0,165,48,67,461,382,106666,2575,5005,954,4141,1130,3224,875,4890,1105,3223,996,6060,1161,5803,1078,4829,1279,4641,1020,11312,1664,13557,1580,16444,1810,11992,1662,5345,1075,3177,867,3023,759,146488,2512,9930,1254,7310,1307,6214,1077,7971,1224,6337,1081,6513,843,7414,1658,6818,1080,4881,827,11196,1471,18042,2026,20188,1981,13145,1248,7544,1181,6692,1241,6293,978,104651,2238,6127,920,7023,1082,8867,1050,9116,1131,7653,1210,8287,1136,7442,1113,5495,1106,4079,762,8862,1173,9142,1346,8242,1003,4773,825,3153,778,1911,548,4479,812,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
