GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001MA,C17001A_001EA,C17001A_002MA,C17001A_002EA,C17001A_003EA,C17001A_003MA,C17001A_004EA,C17001A_004MA,C17001A_005MA,C17001A_005EA,C17001A_006EA,C17001A_006MA,C17001A_007MA,C17001A_007EA,C17001A_008EA,C17001A_008MA,C17001A_009EA,C17001A_009MA,C17001A_010EA,C17001A_010MA,C17001A_011MA,C17001A_011EA,C17001A_012MA,C17001A_012EA,C17001A_013EA,C17001A_013MA,C17001A_014EA,C17001A_014MA,C17001A_015EA,C17001A_015MA,C17001A_016MA,C17001A_016EA,C17001A_017EA,C17001A_017MA,C17001A_018MA,C17001A_018EA,C17001A_019EA,C17001A_019MA,state
0400000US13,5948276,16307,744549,24675,334470,13594,114140,8617,197925,8054,22405,2246,410079,14397,103755,7308,259746,9932,46578,3528,5203727,27023,2599582,16167,562922,8591,1638510,10081,398150,2667,2604145,15461,536341,8128,1593197,9679,474607,3605,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,358163,4747,36102,3925,18630,2555,3291,1142,13457,2112,1882,698,17472,2670,3692,1265,11664,1718,2116,525,322061,5324,175458,3229,25026,1924,119578,2376,30854,776,146603,3142,24491,1720,92734,2282,29378,684,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1485070,5661,213992,13895,99214,6457,33185,3607,59231,4053,6798,1441,114778,9206,30502,3932,72111,6105,12165,1695,1271078,13883,640408,7276,160707,4529,378244,4184,101457,1687,630670,8456,152932,3502,368680,6134,109058,1746,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9045127,24200,909101,26900,404653,14579,134146,8659,238404,8032,32103,2379,504448,14857,126743,6668,311022,9518,66683,3426,8136026,31991,4053590,16862,855048,9497,2595434,10297,603108,3264,4082436,18381,815364,8268,2530135,12000,736937,4341,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5405763,10165,660286,24812,280442,12231,95344,7524,167563,7277,17535,1969,379844,14556,105372,7440,236725,9051,37747,2580,4745477,25703,2377489,13445,522619,7742,1493870,8373,361000,2509,2367988,15773,491076,8849,1438908,9460,438004,3165,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2740083,6204,293230,11907,126468,6667,37376,3378,78872,4203,10220,1093,166762,7311,37712,3311,106892,5033,22158,1714,2446853,11945,1228531,7336,276149,3606,753507,5173,198875,1419,1218322,6918,262481,3696,721752,4984,234089,2068,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2402314,7816,270010,11517,122210,6518,39792,3656,74837,4081,7581,1059,147800,6643,40687,3478,89026,4874,18087,1666,2132304,12774,1065659,7450,249500,4441,653979,5023,162180,1384,1066645,7608,239855,4070,637218,5472,189572,2157,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3760657,6269,642354,18520,280865,9929,93203,5903,165962,6683,21700,2123,361489,11000,95760,5236,223877,7319,41852,2542,3118303,19405,1556702,10743,326314,5823,981795,7231,248593,2294,1561601,11646,305966,5358,961894,7921,293741,2905,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2854507,7927,375848,17417,161379,9292,49307,5481,98457,6024,13615,1642,214469,10407,51756,5351,133862,6756,28851,2703,2478659,18228,1250200,11234,271440,6565,784668,7358,194092,1940,1228459,10115,239979,5022,759230,7058,229250,2869,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1225539,2218,155762,8790,69550,4543,19057,2707,42648,3162,7845,869,86212,5529,17581,2122,55736,4298,12895,1465,1069777,8724,527545,4988,98291,3000,328626,3529,100628,1090,542232,5333,91651,2291,333799,4229,116782,1551,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3320794,10895,235772,11259,101526,5661,26471,3533,63157,4613,11898,1617,134246,7890,27332,3800,86106,4835,20808,2173,3085022,13893,1529331,6597,313047,4221,973770,5931,242514,2121,1555691,9217,296604,4306,963648,6021,295439,2655,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5197951,13301,476179,15698,204007,7918,56398,4328,123862,6104,23747,2522,272172,10906,53596,5450,169190,6978,49386,3414,4721772,18689,2315332,9686,452581,5393,1493865,7553,368886,2959,2406440,12666,431590,6110,1517322,8436,457528,4045,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7653116,8718,938772,21917,415127,12944,131444,6660,254038,8598,29645,2058,523645,11614,124917,5998,337160,8364,61568,2741,6714344,23388,3360615,14515,672366,7546,2117872,9609,570377,2577,3353729,12155,644314,6092,2038946,8758,670469,2964,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4520473,7465,352089,11932,155491,6923,41776,3709,97307,4319,16408,1525,196598,7306,40342,3484,126604,4955,29652,1929,4168384,12626,2090536,7932,451374,3851,1321739,5136,317423,2108,2077848,7812,429199,3853,1278130,5166,370519,2323,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1709548,5146,232838,13700,102697,8220,32737,4304,61403,5006,8557,1434,130141,7752,32093,3972,81806,4982,16242,1803,1476710,14013,736048,8466,156911,4486,449123,5106,130014,1803,740662,8289,148886,4391,435404,5502,156372,2036,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4876108,8751,609104,18718,271413,9614,84987,5782,165225,6851,21201,2202,337691,12412,82276,6335,211225,8152,44190,3036,4267004,20093,2128101,10564,456913,6840,1323655,7249,347533,2507,2138903,13004,427875,7098,1299369,8098,411659,3561,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,899093,2471,114432,8192,54188,4063,14585,2339,34720,2647,4883,840,60244,5014,14667,2689,38218,3175,7359,933,784661,8487,397521,4168,79682,2401,242678,3031,75161,899,387140,5567,74522,2947,234236,3352,78382,1092,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1627823,6244,173304,7940,76748,4464,26311,2791,44859,3044,5578,709,96556,5100,26747,2757,57817,3362,11992,1356,1454519,9484,733692,5437,170853,3198,453399,3556,109440,1010,720827,5798,161786,3206,432121,4033,126920,1566,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1929987,14796,246083,12887,115941,7738,36544,4460,69420,4746,9977,1613,130142,7374,34213,4199,80881,4836,15048,1802,1683904,17525,858651,9728,169147,5087,537972,6551,151532,1816,825253,10016,163758,5485,504627,6781,156868,2271,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209365,2610,95280,8012,40932,4093,14153,2402,22854,2611,3925,809,54348,5015,10117,1590,36137,3948,8094,1056,1114085,8278,556076,4294,105778,2747,359912,2856,90386,1095,558009,5287,103367,1917,351901,4197,102741,1360,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5957363,21432,487997,18011,211715,9801,69081,6136,119101,5867,23533,2634,276282,11155,74438,6000,158858,7003,42986,3007,5469366,24166,2705503,14115,564705,7744,1713857,9525,426941,2909,2763863,14057,526654,7153,1691143,8745,546066,4042,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1503877,13730,265083,14220,125009,7515,45015,4304,71059,4900,8935,1417,140074,8406,43396,4366,81955,5033,14723,1857,1238794,17446,614128,9290,127209,4614,370116,6849,116803,2110,624666,10629,119709,5378,373375,6595,131582,2471,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12305201,29284,1385060,32620,617361,17358,191028,10012,365891,10372,60442,3471,767699,19186,182669,8982,463515,11638,121515,5040,10920141,37126,5408468,23261,1036986,11499,3482371,16972,889111,3714,5511673,20462,980426,9045,3433625,13056,1097622,6004,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6787686,14498,863467,22756,384923,12796,125116,7068,232031,8329,27776,2612,478544,14172,116070,7283,306043,9535,56431,3164,5924219,25642,2939808,16015,595256,8727,1843245,11401,501307,2878,2984411,14243,568057,8122,1815839,10104,600515,3908,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,646752,2448,58051,4537,25478,2795,6424,1491,16587,2453,2467,597,32573,3095,5478,1246,21018,2292,6077,784,588701,5497,304383,3501,64701,1853,197240,2723,42442,839,284318,3519,64368,1855,173142,2639,46808,862,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9286817,10349,1079185,25372,470996,13560,153593,8227,280832,7662,36571,2390,608189,15690,150999,7813,389910,9538,67280,3304,8207632,27339,4088959,15231,856547,9175,2565157,8379,667255,2925,4118673,16154,807770,7898,2499894,9372,811009,4190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2769165,6876,366842,11558,158508,6670,53426,4265,93619,3992,11463,1165,208334,7100,52323,3711,132687,4766,23324,1730,2402323,12146,1203955,7080,253973,4744,748361,4455,201621,1552,1198368,7834,240146,3966,718293,5156,239929,1873,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3375423,9768,490493,18434,224580,9871,67051,5591,141953,6069,15576,1865,265913,11497,65180,5727,174284,6757,26449,2534,2884930,20032,1436098,11005,278839,5854,894499,7737,262760,2192,1448832,12176,263440,6212,881222,7172,304170,2880,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10091352,12849,1036697,26864,449680,14555,142260,8675,264984,8518,42436,2490,587017,15112,137816,6885,362850,9963,86351,3930,9054655,25187,4487822,13152,865513,8260,2834523,8683,787786,3082,4566833,15376,823255,6360,2770929,11279,972649,3924,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816974,6499,89204,8153,40592,4200,10057,2118,25193,2837,5342,1173,48612,4595,9400,2139,30514,3141,8698,1472,727770,8567,354788,5199,66152,2067,228766,3920,59870,1457,372982,4730,61461,2084,236239,3573,75282,1552,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3207951,7698,385719,14646,166963,7187,50220,3779,103672,5744,13071,1580,218756,10328,46755,4595,145690,6955,26311,2566,2822232,16318,1407765,8591,281163,4509,862756,6744,263846,2054,1414467,10913,263591,5149,848643,7801,302233,2884,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,704010,2760,67802,6173,28141,3406,8552,1963,16259,2259,3330,760,39661,3907,8697,1731,25249,2641,5715,875,636208,6023,325343,3526,72884,2091,199744,2587,52715,826,310865,4036,67256,1773,184173,2630,59436,1099,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5017423,9082,726160,22426,328592,11925,110588,6054,192426,8094,25578,2441,397568,13217,97932,6651,250871,8020,48765,2684,4291263,23006,2126695,13184,428873,6744,1334892,8817,362930,3082,2164568,14228,416932,7407,1321744,8992,425892,2702,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20174642,38996,2995734,54428,1341653,27271,594561,17587,659860,14636,87232,4617,1654081,31682,564597,16088,941146,19911,148338,5038,17178908,65740,8630907,35167,2056379,20018,5483434,20192,1091094,6158,8548001,37139,1976577,19875,5280299,23431,1291125,6319,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2570416,11670,258233,13352,119444,7457,45709,4372,68432,4480,5303,1005,138789,7621,39117,3601,86906,4999,12766,1635,2312183,16195,1167526,8214,346774,4377,692760,5685,127992,1416,1144657,10028,331815,5609,671532,6298,141310,1811,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570480,1716,55249,4911,24583,3045,6565,1758,16192,2083,1826,489,30666,2786,6636,1360,19337,1819,4693,879,515231,5500,255746,3478,48149,1898,162083,2340,45514,618,259485,3092,45529,1551,161768,2015,52188,1013,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5568970,14245,506677,16786,226056,9115,64591,4522,143052,6863,18413,2154,280621,10367,61433,5479,184305,6689,34883,2799,5062293,20736,2520694,12337,523561,5987,1603376,9206,393757,2618,2541599,11513,496970,5899,1575098,7955,469531,3016,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5416960,13152,594672,21432,272404,12850,80310,7188,170270,7785,21824,2118,322268,11233,73683,5110,210870,7407,37715,2887,4822288,22121,2434827,13282,486326,7391,1555436,8526,393065,2544,2387461,12761,460315,5819,1484495,8595,442651,3161,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682706,3024,292588,13784,128306,7261,41291,3886,78387,5127,8628,1417,164282,8028,41885,3940,104637,5188,17760,2074,1390118,14304,696437,7975,130896,4266,429734,5579,135807,1539,693681,8066,125040,3845,414808,5308,153833,2338,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4846010,9643,467173,14488,208914,7583,58017,4374,130676,4950,20221,1461,258259,9296,57661,4736,164802,5862,35796,2179,4378837,18551,2197717,9987,453011,5509,1389321,6042,355385,2009,2181120,11032,428410,5493,1336464,7129,416246,2441,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,524805,3673,56779,6778,24442,3627,8405,2010,14164,2515,1873,599,32337,3867,6652,1841,21351,2754,4334,954,468026,6697,240789,4086,52261,2624,153316,2524,35212,796,227237,4381,52599,2430,137974,2881,36664,1084,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2337527,19079,1030847,21671,463618,12037,146618,6332,248262,7697,68738,3407,567229,12525,134950,6334,321706,7786,110573,4027,1306680,22409,628995,13524,107893,6440,398256,9552,122846,3581,677685,12579,110837,6678,417447,8352,149401,4291,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
