GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001EA,B24032_001MA,B24032_002EA,B24032_002MA,B24032_003MA,B24032_003EA,B24032_004MA,B24032_004EA,B24032_005MA,B24032_005EA,B24032_006MA,B24032_006EA,B24032_007EA,B24032_007MA,B24032_008EA,B24032_008MA,B24032_009MA,B24032_009EA,B24032_010EA,B24032_010MA,B24032_011MA,B24032_011EA,B24032_012EA,B24032_012MA,B24032_013EA,B24032_013MA,B24032_014EA,B24032_014MA,B24032_015EA,B24032_015MA,B24032_016EA,B24032_016MA,B24032_017EA,B24032_017MA,B24032_018EA,B24032_018MA,B24032_019MA,B24032_019EA,B24032_020MA,B24032_020EA,B24032_021EA,B24032_021MA,B24032_022EA,B24032_022MA,B24032_023MA,B24032_023EA,B24032_024EA,B24032_024MA,B24032_025MA,B24032_025EA,B24032_026MA,B24032_026EA,B24032_027EA,B24032_027MA,B24032_028MA,B24032_028EA,B24032_029EA,B24032_029MA,B24032_030MA,B24032_030EA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033MA,B24032_033EA,B24032_034MA,B24032_034EA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037MA,B24032_037EA,B24032_038MA,B24032_038EA,B24032_039MA,B24032_039EA,B24032_040EA,B24032_040MA,B24032_041MA,B24032_041EA,B24032_042MA,B24032_042EA,B24032_043MA,B24032_043EA,B24032_044MA,B24032_044EA,B24032_045MA,B24032_045EA,B24032_046EA,B24032_046MA,B24032_047MA,B24032_047EA,B24032_048MA,B24032_048EA,B24032_049MA,B24032_049EA,B24032_050MA,B24032_050EA,B24032_051EA,B24032_051MA,B24032_052MA,B24032_052EA,B24032_053EA,B24032_053MA,B24032_054MA,B24032_054EA,state
0400000US13,37360,364,28524,3279,26490,2567,50674,6046,30887,535,41155,605,46207,2702,26783,861,43341,3291,41386,1022,60512,2909,68947,4318,56493,3244,69974,4547,40510,2710,50048,1922,75469,3022,78114,17846,24551,1629,43877,2003,42150,1119,47206,4479,17286,907,24057,3340,16354,804,29538,2378,47622,2415,27381,250,22404,7264,21206,6855,35523,13163,32345,3037,29097,1328,37561,3668,17101,621,32328,1822,31031,1551,46384,5636,42122,4794,40222,1287,41430,1036,33564,3297,32239,1273,46542,1791,61461,24672,20797,985,31994,374,35594,1085,31119,455,12157,395,12303,1737,12137,405,17728,1058,38631,1614,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40565,564,24078,3752,23415,3458,59367,24526,50330,2767,42943,5536,42990,6991,29347,2926,44782,5590,41974,3426,80247,9572,60361,12839,42378,5073,61810,6146,37006,3411,40807,1485,70955,9110,-666666666,-222222222,30740,1491,48565,5038,46880,6601,52793,15165,26002,1487,30093,6318,25334,1780,31275,3400,56408,2838,31942,383,20468,3662,20468,3662,-666666666,-222222222,50103,12458,27336,5136,31861,4357,22603,2012,40994,3366,38546,4894,61965,9153,47378,8152,40756,1788,42018,3132,35755,4629,33326,2984,41788,3655,19661,55315,27205,3834,35633,1277,35303,3300,35801,1534,24387,1776,22505,9420,25165,1927,25966,2993,45875,3300,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36053,682,31045,1428,28153,3802,59739,12302,35639,2277,41590,1029,40768,3375,27442,2275,44324,3942,42241,4143,52132,24596,36011,4403,50352,5317,53884,15699,32480,14080,46165,4980,67729,5885,56910,4384,22615,3234,36201,4138,30849,3680,46024,5897,14673,1864,20549,4275,13469,2051,31209,4579,49105,6479,21661,606,12745,5905,12360,4843,50744,40292,22990,17171,26930,2193,29019,9259,17462,1212,24651,5915,22152,5058,31702,10538,23327,6153,29284,2556,30856,3001,23501,6841,23444,2414,32656,7789,50552,26598,17856,3128,26616,1180,27485,5510,26445,1199,10928,870,15476,5063,10735,818,13694,1103,32132,3283,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,42895,924,41029,1077,38000,3827,52065,7017,42760,3059,48492,1452,50513,799,26899,854,46910,1328,42193,735,80989,2744,60172,3958,72970,4165,85822,2139,46993,3233,55634,1863,77543,3339,100374,20801,26955,1151,45664,1253,45848,1315,45333,3326,19277,1046,21236,1812,18812,1053,31774,970,67438,2541,30437,211,27621,2979,25592,4686,40924,12205,35629,973,35917,864,40566,2061,17935,662,35784,1593,32758,2862,60593,7113,36919,3233,44006,2373,46045,1144,37115,2329,37489,1416,49366,2413,68576,17613,21717,752,32275,346,37395,1065,31011,349,13770,746,14702,2041,13631,810,20189,745,49666,2115,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40229,291,41338,1376,36812,4966,60916,8756,37516,2117,47204,753,46274,1991,25974,853,46260,1357,42163,1737,67405,6920,41487,3141,51947,3225,65211,5371,32440,6907,41663,1078,61872,3787,67485,101915,25966,2361,41158,1003,38608,2774,45876,4267,13700,1145,18361,3882,12959,1033,33596,3692,51359,1108,26195,278,18158,3455,17560,4615,31591,20950,32979,5390,34539,1461,32437,4227,16313,564,30127,2211,27105,1585,40207,3562,29881,3333,35495,1061,36633,1036,30373,3437,29829,1978,37466,3415,40316,11576,21220,885,30151,421,28684,2227,30389,438,11217,488,13713,2539,10939,551,17282,835,35869,1071,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41026,341,40259,3097,39164,4022,53020,3929,41538,655,43914,2175,44257,3170,26033,1239,50795,913,48388,3205,61846,5091,47138,2818,57968,4669,62159,4172,32345,10353,43332,4299,60068,7245,53102,3657,21431,1627,41455,924,40473,2241,42265,4093,15671,1413,21995,7144,14670,1390,32160,2428,55970,1999,26775,352,20529,3962,20099,3915,37697,25110,31312,4374,31929,589,31896,4165,16365,929,32261,4624,30543,2900,48964,5304,30469,2878,38977,1945,40109,1498,26333,4831,27032,1632,35519,3131,35169,14524,18595,2594,29118,969,31541,1290,27992,1008,11561,918,11928,2784,11496,960,16647,1754,44033,2957,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40761,358,40684,1165,37540,3847,46766,4881,36105,1143,46849,1456,50481,4560,26085,1736,49578,2566,46252,2601,61425,3627,64893,7315,60237,5644,66493,10583,40000,4717,52356,5029,75455,3802,104872,84836,26599,3357,42984,3134,42148,2737,45258,5306,14282,1952,21068,5105,12973,1730,30656,991,49679,2036,26792,378,18786,3562,15699,2306,39740,7712,32115,2214,31626,966,36464,3054,16833,767,35632,3247,31728,5424,50867,8033,35475,3346,36299,1535,36588,1375,32475,7277,31066,1246,38943,3042,52390,32623,21070,1819,30500,554,31462,1295,30163,948,11751,498,10784,2454,11860,522,16978,1551,40266,1348,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36302,447,35565,4755,25981,1379,60077,3320,32820,2663,43946,2803,42163,3030,25562,998,42206,2907,40804,1373,61509,4719,40343,5839,51009,1474,60872,3334,37541,4975,37259,2727,60376,3929,120756,60060,24030,1778,41221,1346,38064,3884,45025,3870,14234,1158,20666,5476,13158,1249,30985,1577,46172,996,26025,352,30231,9430,21602,9783,40716,12081,30313,3409,32025,771,32290,3492,16285,549,28951,3402,27141,2339,38547,7361,27389,6869,37189,1296,38629,2759,31567,3132,27358,1655,36346,1877,36835,2870,20567,1062,30779,590,31851,1073,30402,627,11270,470,12163,3462,11196,481,17499,1530,36782,1025,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41185,408,60835,2641,27575,4913,72371,6545,36644,1326,56527,2646,51890,2219,26342,1411,50401,1471,48049,3545,57220,6628,45713,7562,51496,1520,66486,9528,42343,5434,46796,3080,62209,3978,60959,66729,26369,1809,43253,2954,39707,2957,50421,4579,16143,930,20632,2840,15017,1659,33452,3613,47041,3145,25687,420,35529,4406,26613,12894,40470,9430,32152,4754,33339,5030,33768,6599,16743,680,35623,2997,32394,4551,42484,10848,31062,1177,33709,2264,35258,1929,30159,4024,30415,1824,36743,1224,30330,11591,22113,1979,30603,637,35977,1222,28204,1668,12315,473,18678,1891,11776,464,16559,894,36093,2390,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,38086,1532,31587,3822,30770,4117,67261,69069,36451,1339,47489,3727,45349,3863,27806,2459,45956,2520,41433,3642,61758,9674,37395,11262,52277,5099,60432,6818,41141,10697,45969,6389,62291,7695,-666666666,-222222222,28345,3938,38452,3782,38889,3308,37324,6246,18042,2839,27251,5563,16347,1385,35061,4353,50903,1743,26821,515,19023,9536,19023,9536,-666666666,-222222222,20725,6161,30864,2357,35923,2353,15954,1078,31529,2388,29358,3957,50038,16032,32297,4768,40277,2437,42115,2321,31353,8547,32220,3932,39263,4261,37639,9154,21445,2994,30913,536,30854,1269,30938,745,12761,1606,9532,8134,13036,1557,18508,3953,41199,1673,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,50606,338,31919,2742,31624,2548,36128,9795,41476,675,56864,3327,51486,1410,27065,1468,47646,4330,43410,4049,70817,4631,70232,5077,66104,2554,77461,3678,50956,1919,67334,2651,90268,2108,84059,40978,32006,1738,51327,817,50830,1155,52042,2567,21887,867,31788,5958,20747,1089,38234,3651,86113,1175,38714,790,22144,10237,21344,6307,76258,819,39911,3320,46609,2748,39373,3408,19935,1085,40683,3634,36452,4125,64493,8323,51237,2995,50085,2104,50041,2871,50244,4847,50026,2666,60449,1393,58439,22410,24921,2687,40384,471,44672,1841,37373,900,15959,821,20190,3230,15600,921,25628,1428,71863,2011,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,50567,321,21931,5617,21141,3175,51708,21160,45710,1929,60428,1196,51690,1422,31203,1003,50133,1670,42581,4041,80821,6326,72158,4449,80653,3092,95617,5640,50245,5199,70393,1528,86235,2283,106915,22757,33975,3853,49706,2003,50361,1581,47945,3106,21193,658,23317,4712,21004,701,36070,2524,71493,1324,35804,384,13833,8111,12402,7688,49036,28232,39878,4955,45484,2518,44809,2988,17069,899,36871,4431,31437,2383,70909,8656,50138,3778,51824,979,55100,3330,45474,4923,49519,2972,56551,2723,51712,11247,26115,1867,39868,1105,42423,2284,37443,990,13251,1242,11965,3434,13481,1326,21077,899,53961,2251,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,40590,224,31743,1048,28623,3155,57544,7303,37223,1095,50978,365,47079,2421,24251,1160,46713,1312,41412,733,80265,5440,50067,3611,51283,965,65166,6532,33679,2690,43366,2719,62131,1518,71250,25032,25656,1250,43915,2109,42574,2193,45200,2197,13401,927,17442,2666,12499,801,30505,1112,58752,3438,25986,257,14456,2431,13518,2377,40268,54596,30964,1474,35884,556,33419,3157,15639,416,35411,3402,31249,1278,60024,7825,30656,3585,36109,956,39905,1735,27077,2910,30505,611,38008,2070,53298,22928,21166,945,30305,366,31389,936,29971,575,11546,284,15271,1596,11298,298,16782,695,44067,2608,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,43736,911,39474,2309,35823,1433,69555,5039,46438,756,49822,1335,50696,1370,28530,1634,49690,1754,45535,2021,73832,6338,50688,1583,66421,3638,77409,5383,40868,2067,51859,1122,70601,2601,92482,22252,28207,2433,42363,1164,42035,1124,42978,2380,18649,1492,21444,1836,17305,1323,35634,877,61077,1119,31429,217,21952,3001,20770,3272,65437,9226,31749,1714,39954,1198,40567,3199,18854,1065,39918,3660,36807,1777,62060,8732,37702,3596,46823,1502,49085,2267,36704,2492,38561,2345,45969,1659,62340,12843,26017,1433,32431,609,34888,1963,32141,352,14329,1131,19635,3853,13203,1284,21272,873,48765,2389,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35102,911,45036,6320,30660,4312,70877,3482,32687,3190,40303,1230,41600,4834,25670,1613,45529,3974,41548,3684,61841,6297,40836,2631,42344,6502,50544,6607,36277,5095,32467,4761,56215,7988,74598,45230,23327,2266,37423,4530,35501,2019,42401,5509,17174,2169,25326,2388,13083,2247,30495,1866,40440,1505,24869,647,17731,9708,12350,8012,30958,3191,27003,5962,25752,1096,24977,6155,17496,1321,34414,4723,34674,5254,32350,8550,22267,8643,31216,1468,31787,1561,27153,5762,25177,1991,28260,3297,24527,55046,16337,1690,30582,584,31759,693,29217,1603,13229,1366,21427,1583,11932,681,16080,1456,31086,1013,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,38452,792,31935,872,31161,923,51015,5285,38703,2226,42830,2308,45256,2181,24705,1266,46581,1565,42954,3346,65833,2958,51712,2009,57197,4741,69530,4857,36558,3400,47209,3315,70466,2396,60765,17350,26884,1596,40632,661,40063,2030,41483,1685,13194,1512,16538,2797,12406,1112,31363,1561,46396,1475,26794,292,22378,5236,21565,4982,46838,24594,33436,3176,31971,840,31383,1222,16874,828,32264,1979,30823,1807,50595,3655,36776,3976,37000,756,38314,1571,31863,2271,31353,877,39136,2827,45366,15164,21522,938,30392,383,34329,1723,27980,1047,12375,529,15315,2459,12172,430,18261,1390,35906,1350,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37493,1500,41446,1383,32209,2523,71779,7922,37334,2810,39225,3277,46687,9077,24754,2740,51832,2192,50772,2492,75681,15229,40359,17691,44161,6729,60553,8779,36532,9165,47478,6128,55616,6147,-666666666,-222222222,21562,3830,39967,4651,33236,4626,48087,4984,13863,1891,21417,8494,12703,1707,32233,2792,51880,1833,25111,724,20463,5403,15301,7135,53045,17415,30335,6450,26527,6303,27070,8231,18481,2880,31002,2664,29369,2561,46728,18660,34506,6594,35482,3789,37154,3295,21077,3701,29919,3551,38443,8068,-666666666,-222222222,18000,6140,27150,1270,29402,2297,26487,994,14181,1263,15454,3003,13551,1816,18795,3731,37652,2958,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40200,422,40664,1516,40092,2469,57292,12733,36175,938,40213,1098,46693,2367,25459,1733,55812,1988,52411,3474,66451,9381,51298,2484,58812,6197,61893,3245,39113,12731,46441,3747,66267,3687,42391,81420,26579,3190,41460,1005,44351,3865,40316,2404,15781,1222,20830,5184,15292,1541,36116,2966,54741,3993,27378,596,22097,3364,22263,3377,8979,19824,35202,4799,31566,1000,34546,8952,18183,1835,45350,6504,37027,8323,52362,5359,27229,6557,37994,2437,39675,2629,35537,3382,29263,2831,36193,3336,55462,12025,19346,3136,30930,525,35206,2160,29855,1212,10601,638,10776,4065,10587,607,18949,2026,36535,1712,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,36193,555,56525,5492,40422,8983,69955,7782,37093,1189,40953,2012,46898,2424,25784,1354,41477,2486,37645,4038,78261,4303,47965,4033,42321,6765,55703,5937,40041,6535,40127,4384,65358,8286,41499,16782,27367,2387,44026,4315,42491,4845,45513,6219,30911,448,32218,1496,30316,641,28803,3492,64947,7845,29639,791,46740,6286,26639,13206,51887,19487,33235,4771,30291,2919,35659,7091,19713,1201,32502,3153,30496,2742,66857,19245,36582,4507,35964,1659,35881,1623,36135,3177,28973,2274,35328,4798,36799,19747,23281,1933,35743,978,37643,3229,33746,2855,25506,983,28650,2250,23519,1733,19065,1502,46846,2767,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,46794,1041,35380,7281,30257,9383,111139,53910,44744,3341,56481,4270,57835,5456,30696,2911,55298,6592,50298,7095,71653,9946,75925,17067,67401,16827,91572,11275,37676,9847,63354,5558,83011,5671,85077,45049,31774,4325,45854,2700,43295,3245,49501,5783,15632,3236,10849,2056,17101,3692,37395,5656,62267,4314,32392,848,12062,5216,11597,4713,-666666666,-222222222,39866,4234,37401,2445,39521,3694,18344,2171,39089,9953,31535,11324,56318,45721,37284,11124,44992,3764,48314,4009,36126,1145,38366,5071,46960,4390,43274,41803,23903,4037,36249,750,35035,3402,36910,1292,12061,1073,10538,3204,12287,1962,22438,3758,45787,2904,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,50863,258,26992,7255,25038,7924,76938,26735,46274,2386,56810,2718,52006,2409,29881,1845,50140,2030,45189,3470,81270,8363,84401,3513,95928,4865,110036,6873,52189,3192,69119,3152,90378,1811,84633,38530,31564,860,53159,2356,54202,2474,51986,2638,21296,579,22768,2378,21065,650,35253,1835,79077,3377,35479,318,16806,3244,16012,2020,170309,307853,37412,6555,47704,2213,46521,2348,20205,760,36371,2888,31300,3435,66067,3538,56207,3652,52044,1012,57368,3984,37298,4276,45153,1813,54513,3419,45707,11132,25105,1939,40039,861,48099,1775,35900,511,14295,991,17699,3423,13517,1018,17345,1002,53745,2520,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32121,502,45046,4620,22360,2663,58549,5197,30601,1219,47226,6069,46653,4302,22094,1143,43520,4885,37449,4914,56958,22098,48879,3404,40984,3086,50615,12705,28962,9236,50005,4944,76865,6811,-666666666,-222222222,22476,1513,32197,2213,32606,5330,31913,2279,15580,1410,25078,8326,13712,2353,28994,2502,49397,3130,24548,854,29771,10186,20899,5536,37486,14242,31625,2456,26482,3910,30903,3627,18559,1601,31128,4233,30958,3058,35853,15061,24406,8076,34516,3378,34657,2925,33413,13327,32058,2528,42006,4157,-666666666,-222222222,16792,1636,27395,1378,30475,1659,26488,1078,14900,1765,20684,2043,13406,2118,17087,2033,41263,1873,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
