GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001EA,C18102_001MA,C18102_002EA,C18102_002MA,C18102_003EA,C18102_003MA,C18102_004EA,C18102_004MA,C18102_005EA,C18102_005MA,C18102_006MA,C18102_006EA,C18102_007MA,C18102_007EA,C18102_008EA,C18102_008MA,C18102_009EA,C18102_009MA,C18102_010MA,C18102_010EA,C18102_011MA,C18102_011EA,C18102_012MA,C18102_012EA,C18102_013MA,C18102_013EA,C18102_014EA,C18102_014MA,C18102_015EA,C18102_015MA,C18102_016EA,C18102_016MA,C18102_017MA,C18102_017EA,C18102_018MA,C18102_018EA,C18102_019MA,C18102_019EA,C18102_020EA,C18102_020MA,C18102_021EA,C18102_021MA,state
0400000US01,4781070,1376,2299014,5729,564537,3993,3826,1225,560711,4095,1411387,4760,47526,3295,1363861,6194,323090,2063,71511,3261,251579,3593,2482056,5719,542179,4781,2685,830,539494,4883,1519693,3777,27840,2974,1491853,4906,420184,1772,51553,3054,368631,3436,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,713082,1787,367289,2444,95826,1441,1458,613,94368,1484,236718,2124,9911,1450,226807,2795,34745,726,9049,1074,25696,1072,345793,1921,90091,1323,1284,657,88807,1447,220361,1423,4792,1078,215569,1678,35341,944,5419,939,29922,1293,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6719354,1844,3293746,3484,824079,2002,5803,1416,818276,2355,1959748,2694,52196,3715,1907552,4702,509919,1267,106414,4390,403505,4495,3425608,3038,795314,1956,6997,1536,788317,2360,2032326,2198,32367,3327,1999959,4234,597968,1577,77564,4105,520404,4538,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2924307,1290,1426441,4241,363246,3433,2322,839,360924,3518,856738,2663,34737,2387,822001,3323,206457,1612,50690,2901,155767,3146,1497866,4230,340455,3778,2524,757,337931,3727,902645,2905,18846,2330,883799,3916,254766,1684,34735,2812,220031,3221,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38649621,4947,19053168,7752,4643120,3854,25168,2643,4617952,4773,12148870,6721,214543,6452,11934327,9998,2261178,3359,389509,7593,1871669,8288,19596453,6021,4460019,3338,20429,2583,4439590,4198,12302981,4246,151764,5953,12151217,7488,2833453,3341,326262,7736,2507191,7893,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5367335,2710,2673619,4748,639469,3086,4639,1261,634830,3416,1715975,4027,46719,3166,1669256,4946,318175,1683,64643,3170,253532,3768,2693716,4738,615331,3057,2872,882,612459,3324,1700463,4150,22034,2538,1678429,4337,377922,1653,45164,2470,332758,2668,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3537983,1086,1719257,2740,390026,1522,3180,924,386846,1831,1091394,2190,21715,2462,1069679,3029,237837,1275,35469,2401,202368,2506,1818726,2437,371895,1473,2312,875,369583,1600,1141256,1700,14756,2110,1126500,2646,305575,1441,31357,2367,274218,2552,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,931203,797,447682,1407,103850,875,533,510,103317,976,273176,1016,4457,962,268719,1394,70656,647,11834,1225,58822,1364,483521,1246,99921,829,783,541,99138,1019,297506,819,4047,943,293459,1306,86094,634,8295,999,77799,1255,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,660682,666,311147,1154,59831,613,441,421,59390,736,221903,1297,2662,879,219241,1509,29413,869,3072,681,26341,1070,349535,1105,57584,610,293,255,57291,651,247687,722,2479,725,245208,1101,44264,548,3692,897,40572,971,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19960169,3766,9652725,8224,2080662,5282,12067,2456,2068595,5936,5826380,5787,123159,6761,5703221,9550,1745683,3300,301919,8791,1443764,9380,10307444,7951,2012739,5698,12603,2383,2000136,6610,6161807,5652,81117,5315,6080690,7762,2132898,3781,230406,8426,1902492,9000,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,10024056,3586,4822637,8741,1277089,6500,7908,1971,1269181,6656,2994158,5137,70583,4877,2923575,7687,551390,3086,99792,4574,451598,4843,5201419,8152,1222245,6787,8055,1907,1214190,6938,3260260,4109,45790,4211,3214470,6327,718914,2601,79592,4403,639322,5192,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1375062,2629,676267,2913,158354,1087,592,325,157762,1172,412667,2818,9328,1455,403339,2945,105246,812,19778,1667,85468,1888,698795,1911,152641,1143,716,368,151925,1180,418534,1428,3771,932,414763,1641,127620,798,16087,2012,111533,2056,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1632247,1674,810197,3168,220680,2425,1351,604,219329,2520,477005,2381,17740,2257,459265,3086,112512,1278,28633,2162,83879,2291,822050,2915,210659,2154,1084,427,209575,2193,484900,2349,9126,1664,475774,2891,126491,1446,14619,1765,111872,2148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12679860,1448,6188024,5299,1505890,3635,8695,1443,1497195,3950,3912825,4309,70658,3750,3842167,5872,769309,2257,121340,4070,647969,4334,6491836,5144,1450372,3913,5203,1222,1445169,4190,4045752,3132,51051,3458,3994701,4298,995712,2866,100826,4549,894886,5136,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6520267,860,3188516,4841,801710,3664,5570,1405,796140,3649,1976833,3958,62515,3486,1914318,5235,409973,2013,87915,3737,322058,3897,3331751,4790,774296,4059,3526,966,770770,4199,2038337,3645,34863,2827,2003474,4410,519118,2389,66486,3391,452632,3891,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3080411,489,1525900,3477,370310,2373,2506,662,367804,2486,941258,2441,27352,2514,913906,3303,214332,1274,44870,2170,169462,2472,1554511,3463,356185,2547,2844,764,353341,2556,935131,2557,14921,1648,920210,3034,263195,1477,30612,2092,232583,2573,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2850159,1912,1405712,3914,366364,2794,2700,871,363664,2746,857570,3048,26324,2083,831246,3782,181778,1313,41466,2528,140312,2483,1444447,3443,352630,2720,2106,781,350524,2815,866489,2649,15502,1781,850987,2890,225328,1733,25290,2036,200038,2568,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4342711,1272,2115795,4379,515006,3444,3453,937,511553,3426,1312316,3260,52431,3127,1259885,4306,288473,1311,64940,3162,223533,3387,2226916,4397,493181,3116,2900,929,490281,3216,1370639,3186,32295,2629,1338344,3809,363096,2081,48413,3056,314683,3438,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4567431,2000,2202574,4773,573711,4308,4867,1220,568844,4329,1354080,3898,44115,3351,1309965,5473,274783,2301,55540,2871,219243,3422,2364857,5049,540967,4469,2800,901,538167,4443,1466691,3027,25755,2785,1440936,4043,357199,1951,38788,2885,318411,3374,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314849,684,642513,2362,131928,1656,1375,809,130553,1851,399942,1898,15613,2025,384329,2822,110643,877,22044,1534,88599,1655,672336,2329,123391,1556,354,280,123037,1578,416252,1684,9211,1720,407041,2416,132693,1086,18226,1852,114467,1961,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5908522,2325,2843580,4292,687531,2862,4232,1091,683299,2995,1798082,3415,36673,3132,1761409,4418,357967,1695,47836,2817,310131,3158,3064942,4008,658623,3090,2270,696,656353,3207,1940703,2637,21692,2314,1919011,3410,465616,1712,47841,2859,417775,2916,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
