GEO_ID,B18101H_001E,B18101H_001M,B18101H_002E,B18101H_002M,B18101H_003E,B18101H_003M,B18101H_004E,B18101H_004M,B18101H_005E,B18101H_005M,B18101H_006E,B18101H_006M,B18101H_007E,B18101H_007M,B18101H_008E,B18101H_008M,B18101H_009E,B18101H_009M,B18101H_010E,B18101H_010M,NAME,B18101H_001EA,B18101H_001MA,B18101H_002EA,B18101H_002MA,B18101H_003EA,B18101H_003MA,B18101H_004EA,B18101H_004MA,B18101H_005MA,B18101H_005EA,B18101H_006MA,B18101H_006EA,B18101H_007EA,B18101H_007MA,B18101H_008EA,B18101H_008MA,B18101H_009EA,B18101H_009MA,B18101H_010MA,B18101H_010EA,state
0400000US17,7849868,4239,1526404,1558,50443,3791,1475961,4261,4960498,3432,420349,9258,4540149,9985,1362966,2203,453522,6523,909444,6829,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5219625,3439,1134706,2177,49484,3975,1085222,4355,3243030,2361,392564,8522,2850466,9246,841889,1208,315282,6425,526607,6425,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2674213,1761,575286,755,24804,2239,550482,2433,1637301,1560,160176,5663,1477125,5924,461626,610,150545,3898,311081,3830,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2181008,2061,480425,559,20130,2377,460295,2499,1333083,2095,146206,5526,1186877,5545,367500,730,133406,3995,234094,4260,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3708626,2411,800882,767,40659,3673,760223,3667,2306288,2177,370516,9024,1935772,9337,601456,907,245091,5366,356365,5349,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2711321,3080,571545,926,30317,3439,541228,3473,1686091,2585,209990,8244,1476101,9292,453685,1366,174894,4761,278791,4829,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1230598,768,227216,160,14590,2026,212626,2005,766027,902,106077,5312,659950,5412,237355,528,80551,2746,156804,2692,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3066159,3365,582947,985,23168,2989,559779,3187,1926794,2849,179633,6124,1747161,6593,556418,1351,173786,3963,382632,4008,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4904121,5536,872159,3009,35066,3153,837093,4332,3154167,3935,278574,7913,2875593,8028,877795,1592,279919,5702,597876,5557,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7423620,3529,1483579,1871,65659,3612,1417920,4196,4627211,2760,540935,10226,4086276,10701,1312830,1552,451521,6146,861309,6220,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4399238,2318,905396,1102,29587,2186,875809,2574,2765297,1819,232473,5960,2532824,6020,728545,842,227938,4391,500607,4479,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1674847,1936,356380,465,16196,2577,340184,2556,1009598,1795,147331,6657,862267,6564,308869,1050,129550,4616,179319,4545,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4781387,2807,1017203,842,46495,3216,970708,3274,2947571,2573,371867,10671,2575704,10799,816613,1366,297500,6928,519113,6851,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,882929,1152,177765,144,6206,1123,171559,1113,541361,1017,60762,3973,480599,4086,163803,487,55534,2429,108269,2410,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1496438,1724,328911,990,12040,1452,316871,1553,918823,1341,83912,3990,834911,4078,248704,548,82750,2886,165954,2963,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1444291,1849,244256,940,13910,2188,230346,2418,896503,1387,119886,5050,776617,5352,303532,768,105232,3920,198300,3886,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1196747,1210,225824,408,9502,1759,216322,1753,766834,1091,81615,5312,685219,5509,204089,565,67276,3363,136813,3427,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4968563,3687,948865,1624,30101,2919,918764,3537,3064185,2510,245829,6973,2818356,7598,955513,1907,308008,5305,647505,5486,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,784841,1771,123036,554,5243,1158,117793,1178,469361,1829,60699,3991,408662,3824,192444,1022,70331,3013,122113,2970,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10929653,7105,2029275,2683,79124,4535,1950151,5005,6890287,4970,608762,13928,6281525,14088,2010091,2895,649818,10883,1360273,11155,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6281662,5203,1209965,1795,53458,3751,1156507,4046,3905140,4762,464943,11385,3440197,11834,1166557,1766,410633,7914,755924,7886,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,636874,1092,136305,267,3114,739,133191,753,403315,1007,31738,2313,371577,2383,97254,323,34712,1867,62542,1919,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9139650,4509,1903734,1612,86983,4935,1816751,5080,5669875,3225,662381,11787,5007494,12105,1566041,2218,533999,7802,1032042,7687,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2552124,2835,517061,864,24716,1914,492345,2158,1567345,2544,220291,6175,1347054,7042,467718,1227,188471,4001,279247,4019,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3056902,1700,553278,647,26657,2814,526621,2901,1908730,1634,255586,7240,1653144,7188,594894,799,222590,5021,372304,5082,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9766968,4222,1827264,1533,84209,4066,1743055,4377,6077614,3579,642910,11515,5434704,11763,1862090,2079,622929,8569,1239161,8824,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,763839,1600,126061,787,5082,1069,120979,1287,492774,1245,56064,4291,436710,4408,145004,645,48690,3008,96314,2950,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3075338,3580,595262,1214,28419,2720,566843,2937,1881440,3155,231562,7250,1649878,7134,598636,852,212785,5368,385851,5357,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,698411,1754,153439,1062,6110,1230,147329,1522,424518,1161,38729,3333,385789,3153,120454,449,38879,1969,81575,1996,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4831549,4031,981524,1402,41433,3938,940091,3878,2994341,3263,426770,10354,2567571,10462,855684,1041,336760,7948,518924,7945,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11593014,6558,2319947,2721,95780,5395,2224167,5489,7253138,5542,757187,17181,6495951,16647,2019929,2982,736529,10352,1283400,10224,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2345928,1606,675478,864,22903,2804,652575,2797,1394049,1364,127335,4903,1266714,4913,276401,684,97421,3635,178980,3609,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,579472,968,107459,502,6963,1432,100496,1572,368511,597,43613,2478,324898,2389,103502,241,33876,1807,69626,1835,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5114459,5734,1011518,2257,38446,3275,973072,3638,3209535,5638,304116,7888,2905419,9491,893406,1246,286349,7246,607057,7168,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4930135,3272,924295,1205,36091,3219,888204,3298,3131960,2880,357983,10212,2773977,10799,873880,1104,310469,6504,563411,6714,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682364,1974,338547,641,19722,2678,318825,2613,1029643,1570,176952,6396,852691,6687,314174,527,136738,3907,177436,3909,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4672314,2066,922052,873,30764,2511,891288,2867,2932737,1756,278251,7656,2654486,7868,817525,797,254931,5251,562594,5158,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,485335,831,107162,214,3317,998,103845,1025,302287,782,31029,3085,271258,3320,75886,280,27291,2000,48595,2013,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,26355,3135,4354,1399,161,268,4193,1377,17681,2496,2748,886,14933,2203,4320,1033,2191,729,2129,596,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
