GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001MA,B07408_001EA,B07408_002MA,B07408_002EA,B07408_003EA,B07408_003MA,B07408_004MA,B07408_004EA,B07408_005EA,B07408_005MA,B07408_006MA,B07408_006EA,B07408_007EA,B07408_007MA,B07408_008MA,B07408_008EA,B07408_009EA,B07408_009MA,B07408_010MA,B07408_010EA,B07408_011EA,B07408_011MA,B07408_012MA,B07408_012EA,B07408_013EA,B07408_013MA,B07408_014EA,B07408_014MA,B07408_015MA,B07408_015EA,B07408_016EA,B07408_016MA,B07408_017MA,B07408_017EA,B07408_018EA,B07408_018MA,B07408_019MA,B07408_019EA,B07408_020EA,B07408_020MA,B07408_021MA,B07408_021EA,B07408_022EA,B07408_022MA,B07408_023MA,B07408_023EA,B07408_024MA,B07408_024EA,B07408_025EA,B07408_025MA,B07408_026MA,B07408_026EA,B07408_027EA,B07408_027MA,B07408_028MA,B07408_028EA,B07408_029EA,B07408_029MA,B07408_030MA,B07408_030EA,state
0400000US13,8073442,15151,2760981,22296,3775345,34016,914083,18650,181036,8932,441997,10658,6889326,26748,2198680,22542,3378525,31209,769071,16818,141300,7322,401750,10039,586830,21641,277250,12779,190992,11330,76165,5841,21553,2441,20870,2532,393203,12400,195114,8836,125468,9109,47854,4011,12018,2150,12749,1970,204083,8849,89937,5861,80360,5959,20993,2762,6165,1382,6628,1254,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1156561,5651,391948,8931,564096,11323,112054,6117,16015,2104,72448,3301,1000454,7677,326942,9194,497760,10849,95419,5600,12066,1661,68267,3241,101362,6984,38893,4147,44213,4740,12389,2056,3067,947,2800,779,7078,1885,3931,1176,2238,1216,518,392,25,41,366,265,47667,4690,22182,2683,19885,3062,3728,1112,857,558,1015,486,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1272998,8765,364726,8678,677194,13597,151957,7292,17024,2721,62097,2959,1055246,11123,270430,8053,594737,10588,121991,6681,11869,2524,56219,3099,131074,8263,56779,4875,47700,5681,19257,2895,3362,1004,3976,1258,40955,4789,16748,2526,16236,3043,5999,1542,871,401,1101,616,45723,4691,20769,2683,18521,2959,4710,1210,922,553,801,339,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10457694,15765,3718276,22296,4952797,30264,1014145,15839,172612,7140,599864,9553,9046730,21906,2987129,23775,4505370,28269,870214,13901,135705,5935,548312,9282,847864,20324,427652,15129,270255,10874,89283,3983,26725,2843,33949,2905,280152,9792,156097,6087,75583,5389,32281,2800,6579,1319,9612,1522,282948,11634,147398,6914,101589,6848,22367,2673,3603,1027,7991,1427,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5289571,11983,1657288,16720,2559983,26917,680152,13600,71511,4906,320637,6662,4504453,17518,1272941,17737,2329080,25193,569339,12552,47561,3626,285532,6537,469751,14090,223048,8668,138758,7372,70437,4387,15273,2357,22235,2312,200484,8651,107706,6023,50959,4868,28801,3280,5236,1396,7782,1490,114883,7281,53593,4868,41186,4341,11575,1859,3441,1194,5088,1094,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2505735,9049,734918,11088,1312191,16248,271034,8674,31317,2839,156275,4504,2120434,12497,539139,12214,1193444,15585,224952,7491,23354,2643,139545,4538,218299,8519,108883,5703,67028,5061,26290,3399,4089,809,12009,1596,98915,6220,54272,4197,25648,3062,12930,1980,2854,750,3211,620,68087,4980,32624,2781,26071,3364,6862,1296,1020,578,1510,478,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2303449,9046,689593,10192,1184165,17583,261475,8825,30618,2829,137598,5262,1934419,10562,520245,9717,1054991,16080,214747,7989,21899,2402,122537,4656,204159,8694,89945,6902,69675,5048,28936,2660,5667,1361,9936,1568,83466,5559,43639,3997,25068,2678,9682,1471,2012,687,3065,853,81405,6536,35764,3457,34431,4126,8110,1550,1040,398,2060,861,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3575958,9950,1016479,13513,1760626,18003,483864,10574,77343,4335,237646,7403,3056777,16737,789921,12104,1594811,16549,402147,10038,55126,3693,214772,6987,282764,12548,120373,6929,90162,7133,47309,4394,12284,1916,12636,1580,148337,7208,68185,4372,42095,4466,24084,2841,7237,1553,6736,1267,88080,6948,38000,3318,33558,4327,10324,1754,2696,854,3502,885,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3728690,8720,1324975,16360,1603972,25268,449988,12467,93951,5891,255804,7754,3267162,13426,1100283,16311,1468109,23354,390407,11803,72050,5301,236313,7597,263933,10834,129053,7655,81413,7079,29478,2739,12377,1926,11612,1522,118285,6878,62674,4818,26241,3093,17833,2575,6632,1486,4905,1073,79310,6098,32965,3086,28209,3804,12270,2654,2892,971,2974,941,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1124316,4952,324457,7453,557612,10341,156296,6581,13079,1827,72872,3460,958305,8084,240401,7338,510969,9105,132452,6340,9931,1503,64552,3423,96983,5892,47528,4331,26592,3621,15956,2269,1428,586,5479,1239,36368,4249,20222,3109,8390,1889,4861,1132,1277,793,1618,520,32660,4298,16306,2605,11661,2463,3027,868,443,342,1223,595,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4865015,10847,1715313,17328,2270311,23503,493342,12992,110770,5194,275279,7974,4200785,18459,1384920,17892,2056923,21407,421914,11776,85605,4705,251423,7381,358655,13975,170088,8164,117385,7254,41950,3775,15839,2175,13393,1677,150695,8194,82328,5993,41933,4571,16741,2165,4460,1070,5233,1035,154880,7149,77977,4598,54070,5087,12737,1540,4866,1307,5230,1169,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5634031,10933,2092587,21795,2579251,25050,549686,12677,95561,4992,316946,7753,4937779,15417,1713887,20085,2370296,24667,483206,11474,79508,4677,290882,7308,375744,13978,197002,9347,108585,6074,41281,3660,11265,1713,17611,2184,167194,8088,97900,5963,48334,4473,14448,1802,2244,792,4268,1017,153314,8103,83798,5569,52036,4452,10751,1671,2544,911,4185,1097,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8110365,11727,2722648,18196,3858493,23593,937637,15226,104812,4951,486775,7922,6961961,19716,2105967,18659,3542965,21720,795969,13721,77337,3955,439723,7621,693250,15410,370928,11029,181026,8903,92270,4336,19327,2123,29699,2565,302420,10400,174031,7411,77853,5544,34186,2940,5651,1044,10699,1374,152734,7955,71722,4234,56649,5148,15212,1959,2497,932,6654,1355,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4414969,8519,1403504,12683,2284845,15820,451812,9272,46929,3504,227879,5188,3766536,15534,1064505,14118,2084643,17056,380343,8239,34449,3158,202596,4472,327312,10305,160670,6240,105585,6160,38933,3244,7965,1574,14159,2085,209547,8057,119089,5958,55895,4485,22630,2072,3453,813,8480,1310,111574,5962,59240,3888,38722,4190,9906,1681,1062,479,2644,919,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2389022,9693,822284,11305,1049172,16993,281004,8258,70279,5073,166283,5849,2071585,12382,666200,11827,955575,16580,240449,7422,56578,4475,152783,5467,164132,11016,77557,7157,51520,5288,22077,2753,6549,1660,6429,1484,87205,6773,47868,4696,20931,3042,10176,1585,3862,987,4368,1054,66100,6307,30659,3773,21146,3745,8302,1908,3290,1099,2703,1004,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4912119,9209,1492118,15831,2403327,24218,606668,12740,90419,5028,319587,6909,4163263,17256,1130990,16082,2173471,23175,508402,11352,63172,3649,287228,6326,403519,12989,192004,9119,120933,6248,54716,4794,15351,2470,20515,2430,216363,9307,110484,6750,60018,4741,30630,3075,8585,1844,6646,1085,128974,7022,58640,4731,48905,4654,12920,2303,3311,1267,5198,1087,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,834304,5473,241068,6262,424000,9364,108835,5819,9164,1531,51237,2418,712215,7287,181565,5378,384725,9053,93332,4984,6856,1451,45737,2185,67013,4891,31074,3033,22226,3066,8867,1554,1619,682,3227,885,28218,3207,15533,2090,7300,1780,3790,1119,418,259,1177,514,26858,3173,12896,2191,9749,2086,2846,1013,271,199,1096,647,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1494830,5450,457676,8555,772670,11464,159798,5989,18982,2165,85704,3129,1260102,8373,335477,8774,700364,10351,133205,4961,14189,1837,76867,2943,134541,6377,69850,4335,40046,3806,16254,1797,2774,840,5617,1090,57255,4234,32573,2606,16192,2587,5407,1255,1073,375,2010,575,42932,3627,19776,2072,16068,2295,4932,1145,946,639,1210,471,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2289373,10140,760316,9244,1021085,17500,328683,9760,53525,4338,125764,5030,1886170,14497,579825,10557,889949,16598,265416,8492,37862,3874,113118,4672,300809,13265,134545,7298,94803,6698,49164,4207,12930,2420,9367,1623,21514,2565,10965,1626,5526,1550,3584,1077,1129,607,310,243,80880,6189,34981,3935,30807,4093,10519,1835,1604,727,2969,901,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1102271,5472,326427,7673,566152,12015,136929,6784,10947,1999,61816,3512,961780,7151,256788,7717,524842,11907,116099,6589,8579,1704,55472,3323,79675,5612,36517,3941,25175,3873,13091,2012,1371,669,3521,841,23627,2744,13264,2046,4788,1486,3559,929,531,350,1485,535,37189,3629,19858,2435,11347,2011,4180,1000,466,326,1338,488,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7337779,11313,2562349,18786,3562486,24841,625704,11501,136383,6760,450857,8075,6603536,19087,2219488,15670,3298609,25099,552916,11657,113163,5666,419360,8068,365478,14424,156225,8491,137047,8448,42140,3931,14274,2252,15792,2027,170406,8916,84179,5664,58814,6275,15938,2457,3583,924,7892,1398,198359,9033,102457,5999,68016,5941,14710,2278,5363,1323,7813,1313,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1669293,7559,568919,11065,748974,13033,220568,7145,29136,3154,101696,4725,1438808,9356,457312,9416,677176,12320,189849,6402,20691,2604,93780,4558,135940,8005,68012,5311,40117,4652,18049,2509,5507,1690,4255,1081,40752,3897,23600,2883,10370,2152,4423,1140,1288,643,1071,679,53793,5387,19995,3000,21311,3138,8247,1897,1650,718,2590,924,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16337856,17555,6325467,35429,7191098,40060,1460938,21173,413844,11399,946509,14010,14564372,24683,5374355,30436,6656554,38126,1303980,20224,353901,9996,875582,13005,961598,21446,503750,13983,290841,11692,89349,5628,36195,3506,41463,3462,424768,11452,256469,7785,104656,7710,36236,3778,13312,1847,14095,2041,387118,12782,190893,8157,139047,7443,31373,3124,10436,1945,15369,2378,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8040575,17241,2539253,22737,3872924,32916,896663,16852,232266,8210,499469,9164,6887780,26034,1991347,26281,3493388,28424,767164,15631,176001,7137,459880,8134,651564,17906,308302,12944,211304,9065,73423,4845,34280,3242,24255,2467,309418,12027,160166,7829,90101,6917,35572,3557,14656,1895,8923,1550,191813,9493,79438,5149,78131,5956,20504,2680,7329,1475,6411,1587,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,599384,5075,189367,6656,312457,7208,58534,3462,5737,1385,33289,2220,494573,6748,135340,6193,277400,6720,48083,3181,3592,911,30158,2165,57133,5564,28750,3559,19985,3080,5356,1715,1140,686,1902,705,21578,2485,11954,1813,6354,1554,2171,701,441,342,658,348,26100,3290,13323,2250,8718,1763,2924,890,564,457,571,241,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9426131,13666,3026207,24854,4485222,33525,1148412,18012,163452,6404,602838,10600,8035619,25015,2313378,26611,4090603,29568,973316,15459,117562,5769,540760,10372,866299,22076,433500,12105,238963,11354,117470,6296,33830,2497,42536,2916,340429,12204,191485,7220,87547,7331,40617,3100,8677,1453,12103,1511,183784,8965,87844,5332,68109,6334,17009,2328,3383,884,7439,1736,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3078814,9276,869824,9964,1530489,15476,410061,7975,61109,3056,207331,4710,2588843,13307,655501,10381,1366874,14105,338274,7941,43184,2486,185010,4445,276929,10985,118791,6728,93131,6083,41796,2805,10597,1574,12614,1538,136320,5612,63239,3945,40731,3049,21372,2082,4843,960,6135,979,76722,6220,32293,3424,29753,4144,8619,1830,2485,829,3572,1345,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3268151,9373,1002491,13681,1595733,17871,435090,9712,59604,4207,175233,5393,2727284,15452,741735,15883,1426139,17178,360984,8938,41561,3631,156865,5322,322454,12324,155363,8764,100046,6517,44686,3454,11459,2134,10900,1639,125846,7544,62927,5057,37088,3869,18177,2413,3913,1116,3741,822,92567,5649,42466,3086,32460,3600,11243,1686,2671,1024,3727,1014,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
