GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004MA,B20005_004EA,B20005_005EA,B20005_005MA,B20005_006EA,B20005_006MA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009MA,B20005_009EA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013MA,B20005_013EA,B20005_014MA,B20005_014EA,B20005_015EA,B20005_015MA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020MA,B20005_020EA,B20005_021EA,B20005_021MA,B20005_022MA,B20005_022EA,B20005_023EA,B20005_023MA,B20005_024MA,B20005_024EA,B20005_025MA,B20005_025EA,B20005_026MA,B20005_026EA,B20005_027EA,B20005_027MA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030MA,B20005_030EA,B20005_031MA,B20005_031EA,B20005_032MA,B20005_032EA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037MA,B20005_037EA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040EA,B20005_040MA,B20005_041MA,B20005_041EA,B20005_042MA,B20005_042EA,B20005_043MA,B20005_043EA,B20005_044EA,B20005_044MA,B20005_045EA,B20005_045MA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048MA,B20005_048EA,B20005_049EA,B20005_049MA,B20005_050EA,B20005_050MA,B20005_051EA,B20005_051MA,B20005_052MA,B20005_052EA,B20005_053MA,B20005_053EA,B20005_054MA,B20005_054EA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057MA,B20005_057EA,B20005_058MA,B20005_058EA,B20005_059MA,B20005_059EA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062EA,B20005_062MA,B20005_063MA,B20005_063EA,B20005_064MA,B20005_064EA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068MA,B20005_068EA,B20005_069MA,B20005_069EA,B20005_070EA,B20005_070MA,B20005_071EA,B20005_071MA,B20005_072EA,B20005_072MA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075MA,B20005_075EA,B20005_076MA,B20005_076EA,B20005_077EA,B20005_077MA,B20005_078EA,B20005_078MA,B20005_079EA,B20005_079MA,B20005_080MA,B20005_080EA,B20005_081MA,B20005_081EA,B20005_082EA,B20005_082MA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085MA,B20005_085EA,B20005_086MA,B20005_086EA,B20005_087MA,B20005_087EA,B20005_088EA,B20005_088MA,B20005_089EA,B20005_089MA,B20005_090MA,B20005_090EA,B20005_091MA,B20005_091EA,B20005_092MA,B20005_092EA,B20005_093EA,B20005_093MA,B20005_094EA,B20005_094MA,B20005_095EA,B20005_095MA,state
0400000US01,3878471,4687,1851517,4946,842107,10374,110,146,841997,10389,2147,796,1410,748,6079,1358,7295,1550,19484,2467,9435,1461,27455,3507,21207,2491,39452,3164,29138,3213,64275,4652,65847,4962,63138,4383,63934,4683,44134,3179,61579,3991,68101,4081,53050,3376,87484,5224,107353,5392,1009410,10528,659074,9255,350336,8732,57394,3803,41149,3366,42804,3171,28547,3129,40696,3218,15471,2067,18158,2584,10266,1499,17312,2356,6826,1294,15344,2112,10370,2111,7493,1473,6545,1222,3461,858,5229,1068,5625,1021,4111,966,5219,1151,8316,1283,2026954,4128,642042,11180,127,142,641915,11166,356,234,1671,694,6274,1441,5105,1095,25250,2781,18960,2309,31086,2809,31369,3340,48856,3115,30854,2835,61014,4035,63751,4107,53967,3668,54780,4100,35679,3599,37842,3387,47973,3848,25488,3035,35783,3045,25857,2595,1384912,10653,933781,11700,451131,11046,87323,4239,59940,4202,49200,4186,40254,3434,49205,4194,23745,2718,27075,2898,13854,1994,19012,2184,9250,1631,16074,2114,14012,1777,7371,1477,7275,1350,5498,1063,7025,1340,5350,1032,3812,1727,3270,793,2586,735,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,571393,1430,301912,1558,145348,3416,53,59,145295,3420,334,227,225,181,1173,579,625,403,1485,703,642,327,2649,898,3373,670,5349,1175,4139,1158,8655,1758,8760,1629,7958,1414,10002,1695,5919,1313,10048,1492,12918,1702,13839,1798,21922,2323,25280,2089,156564,3845,61025,3169,95539,3668,11466,1586,9504,1764,7574,1366,5280,1032,6678,1317,3078,933,4650,813,3097,1000,2953,665,1707,644,5627,1278,4708,1079,2675,895,2833,693,2441,657,3401,1217,2931,707,2899,781,5709,1166,6328,1203,269481,1555,99173,3520,124,172,99049,3529,184,165,173,129,1078,447,767,440,2479,750,1156,509,1669,523,2112,1016,3524,931,2618,854,9696,1422,8122,1566,8811,1560,8023,1472,4923,952,7139,1240,9378,1487,7893,1298,12569,1676,6735,1069,170308,3950,81887,2754,88421,3374,12535,1550,10964,1482,9313,1449,4770,1231,6943,1198,2856,784,5382,1033,2680,845,4785,1112,3003,911,5951,1313,4146,1016,2920,771,2419,871,1059,351,1290,480,1858,660,2066,478,2328,862,1153,471,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5393214,3898,2656536,3128,1194928,12718,0,201,1194928,12718,2859,735,1439,656,8652,1887,8430,1917,32824,3495,19581,2787,35775,3014,32421,3472,57751,4388,34254,3629,93605,6403,102126,5280,79711,4339,91453,4794,65701,4472,71691,4331,95118,4846,70323,4390,118093,5158,173121,6470,1461608,12471,905743,10427,555865,9554,86567,4134,61579,4160,57794,4210,43009,3517,63123,3779,20730,2560,36637,3207,19274,2503,28414,3184,10996,1903,22126,2525,21864,2314,11898,1591,14353,1813,8585,1523,7700,1385,8921,1519,5639,1012,9459,1735,17197,1991,2736678,2706,880366,11948,121,128,880245,11951,699,367,1755,621,6737,1328,7870,1488,26056,2741,19792,2796,36626,3479,27041,2316,49064,3641,37803,3651,87366,4640,94606,4987,80738,4842,71911,4163,52626,4180,50240,3839,63128,4486,48823,3988,61846,4127,55518,3707,1856312,12738,1201501,13695,654811,11442,102368,5080,75590,4600,76469,4334,58263,4133,72557,4767,29178,2425,44254,3745,24152,2560,33144,3010,13903,1852,26417,2362,21988,2350,15733,1809,13518,1673,9405,1938,8960,1342,9073,1343,7241,1299,6373,1188,6225,855,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2352507,3332,1142430,3119,518252,7983,0,190,518252,7983,592,358,1111,482,3894,1136,5143,1262,13340,2384,8198,1712,17238,2531,11837,1994,29372,3160,19867,2375,49363,3951,50088,3887,42278,3001,35915,2976,30317,3054,30613,2591,41564,3469,29197,2938,45319,3683,53006,3184,624178,8351,395865,7413,228313,6212,38544,3239,29908,2974,25451,2879,17976,2219,23577,2668,13203,1933,11953,1715,5446,1276,9990,1546,4892,1171,11337,1891,9022,1545,4119,1082,2895,783,2324,763,4297,989,2745,699,2464,697,2142,759,6028,1305,1210077,3540,400575,8074,74,128,400501,8070,276,247,1283,658,3930,1054,4990,1217,12698,1865,11971,1962,22321,2076,18775,2540,32184,3049,21366,2415,45505,3737,42505,3174,32588,2644,32121,2701,21612,2600,20791,2255,25653,2837,17695,2060,17833,2259,14404,2065,809502,7864,538108,8260,271394,6857,49490,3098,37502,3323,30750,2995,26263,2500,32118,2931,13289,1965,19156,2588,7988,1377,9449,1520,5381,1221,8688,1505,6933,1140,5684,1051,4294,1044,3016,827,2684,751,2748,669,1929,758,1352,504,2680,769,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31068647,10008,15321806,7684,7300111,34747,900,481,7299211,34749,15307,2120,13221,2147,40836,3188,40427,3568,150329,7093,106463,6156,228085,7747,201881,7534,367103,11254,227334,8474,468992,13721,518316,12002,425482,10663,442597,11050,325571,7997,405822,9679,552999,11590,430442,11270,791203,14848,1546801,15713,8021695,35316,4567142,26811,3454553,32315,455506,11192,303267,8719,330697,10234,239083,8193,357105,11940,153465,5237,223997,8551,119267,5842,186570,7451,81727,4568,161647,7772,146099,7196,94657,5432,91002,5253,55060,4188,66633,4552,76350,4321,55811,3576,102909,4967,153701,5937,15746841,6553,5038983,28540,624,304,5038359,28502,9064,1364,12408,1764,42161,2835,47137,3501,125659,6424,94522,5351,193342,7058,166078,7362,276672,9082,175216,7637,352687,10792,406065,11521,319452,8600,342457,9594,251195,7116,304222,9384,395687,9570,324434,9042,537435,11799,662466,11967,10707858,28534,6597499,30351,4110359,25036,591026,11136,407260,10949,458755,10771,314340,7935,467183,11827,197237,7194,260268,8135,133715,5041,216785,7513,85980,4156,175380,6026,156412,7061,97705,4813,89641,4923,55781,4132,63872,4307,80500,4214,63075,4000,102742,4953,92702,3730,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4333738,3353,2169186,3252,1152499,11273,163,133,1152336,11278,2141,717,1810,657,4146,941,6805,1332,19692,2256,11559,1778,23580,2806,17054,2261,45100,3788,27352,3012,75225,4485,88716,4787,77001,4581,76642,4228,59852,3701,76451,4493,104762,5454,81828,4936,136146,5020,216474,6036,1016687,11138,503733,9345,512954,9878,81528,4507,49720,3370,48515,4107,30795,2482,50465,4391,18195,2131,30244,2550,13662,1704,29139,2795,12673,1774,23750,2711,23267,2210,15188,1941,13777,2036,8746,1594,11541,1703,10209,1293,7034,1391,13785,1847,20721,1902,2164552,3524,798126,10933,297,316,797829,10910,1957,758,1481,537,5774,1152,6489,1390,17986,2118,11026,1758,25042,3120,22328,2808,37608,3158,27169,2384,61848,3502,81218,4628,62345,3921,69460,4420,52261,3593,50857,3319,70840,3906,53929,3517,67998,3843,70213,3242,1366426,11145,734503,10643,631923,10630,101879,4134,70412,4555,63024,3934,41085,3524,62767,4155,30855,3058,40945,3190,22634,2556,33579,2561,15789,1889,30881,2854,27580,2677,18960,2176,13383,1943,10065,1476,12032,1432,11191,1539,7713,1233,8973,1469,8176,1388,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2922877,2830,1409724,2533,698604,8697,61,100,698543,8695,698,400,1036,614,3411,986,2126,680,5526,1138,5258,1164,8709,1544,8430,1607,19151,2373,11627,1994,29706,2727,38734,3346,36794,2846,41810,3823,38826,4111,45457,3636,69397,3930,56791,3483,94299,4572,180757,5044,711120,9328,382828,8311,328292,8125,51875,3623,35788,2540,28800,2755,21316,2357,28952,2705,13998,2175,17466,2260,10603,1691,17542,1860,5466,1195,15578,1887,17148,2550,7314,1172,9847,1444,6035,1583,6487,1169,8455,1375,4979,1062,8390,1371,12253,1502,1513153,2559,529731,8014,0,198,529731,8014,668,363,1139,553,2297,760,2166,888,7870,1497,5643,1266,10278,1892,10012,1974,20360,2156,12004,1883,30440,3276,38104,3121,41365,3114,40275,3286,32829,2765,35883,2934,51283,3807,43595,3302,75351,3918,68169,3533,983422,8742,547509,7853,435913,9257,62560,3828,45009,3614,42992,3246,26969,2894,39721,3202,20186,2532,27083,2556,16171,1923,22939,2744,11543,1787,23684,2311,18029,2116,13663,1540,10541,1658,6887,1209,8495,1317,10457,1842,8346,1290,11866,1570,8772,1321,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,765250,1688,365535,1442,170660,4582,0,190,170660,4582,0,190,0,190,331,249,301,198,1118,482,2163,903,4335,1209,2891,1015,7503,1378,5402,1254,8993,1777,12133,1728,9964,1718,15215,1811,10641,1771,12456,1889,17491,1956,11779,2142,19949,1884,27995,2194,194875,4405,115042,3387,79833,4049,13141,1589,10550,1617,8328,1561,5109,1104,7895,1438,4808,1198,4549,1032,2442,818,2300,785,1234,494,3474,1298,2953,922,3189,1046,1678,630,715,424,1668,586,1281,594,683,339,1761,701,2075,807,399715,1375,146807,4680,0,190,146807,4680,36,81,325,316,1369,654,475,248,1291,458,2516,961,4450,1146,4394,1428,6544,1574,4964,1190,11091,1722,12375,1778,12183,1570,10891,1822,10523,1854,10410,1876,15778,2034,10976,1708,14276,1580,11940,1450,252908,5027,153809,4184,99099,3698,14366,1860,13772,1993,12164,1713,6344,1287,11126,1597,4787,1132,5676,1176,2871,942,5345,1262,1812,639,3755,1020,3391,773,2792,845,2037,789,2201,925,1467,572,2251,710,867,368,1116,456,959,452,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,564206,1235,264851,884,140148,3836,0,200,140148,3836,75,124,93,138,883,407,74,88,1677,821,783,424,2847,1127,1644,790,2264,732,1587,817,6037,1594,6007,1220,6390,1528,5519,1132,5838,1333,7766,1612,10385,1666,11397,1920,21583,2110,47299,2734,124703,4045,65451,2846,59252,3899,10309,1918,6406,1313,6828,1337,3596,1073,4104,1173,1511,746,2223,808,1184,573,2838,1096,1196,526,3642,1016,1467,605,1504,523,2401,1090,1480,588,1136,528,1534,530,1185,525,2216,941,2492,673,299355,1009,132814,3676,0,200,132814,3676,41,66,417,381,774,378,703,408,1425,618,873,437,1907,708,1620,716,3465,1342,1544,635,6188,1541,6164,1424,5580,1142,7939,1575,7048,1605,10867,1700,12025,1654,10602,1820,21692,1810,31940,2363,166541,3819,90641,3371,75900,3414,14624,1902,9148,1375,6534,1350,3435,847,6057,1534,1872,794,3931,964,1885,728,4808,1137,2295,790,3222,864,2116,719,2893,869,2451,773,909,431,2090,810,2139,803,649,317,2471,721,2371,615,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16640196,7825,8042447,7164,3546454,25134,543,328,3545911,25119,5759,1210,7119,1371,21580,2434,25288,3495,82934,7057,55143,5297,135381,7528,106165,7611,210793,8638,127976,5727,313725,10576,326362,10469,260165,10768,261146,9647,182866,7182,225859,8012,252119,7801,189444,6970,292896,9775,463191,10304,4495993,25063,2904984,22107,1591009,20857,224395,8415,152922,6906,165614,6855,125795,7173,186748,7731,81747,6593,113397,7006,60046,4659,86216,5203,35853,3435,68710,4627,57712,4966,37297,3797,32672,3274,20342,2768,23790,2765,26402,2425,19380,2122,25267,2988,46704,3108,8597749,7425,2851357,21986,388,399,2850969,21958,3411,1418,6069,1074,21049,2848,22653,2828,90532,5687,62380,5193,139261,8006,118287,6165,202839,8524,125521,7360,292655,9855,299197,11040,246133,8322,223523,8725,174266,7442,164329,6170,202355,7699,129734,6762,165820,6197,160955,5933,5746392,23077,3838110,22315,1908282,22185,267672,9816,196576,7972,218395,8331,165992,7237,244661,7895,107824,5851,141696,7141,70153,4957,101725,5003,34804,3663,76692,4026,63617,4019,44891,3507,39529,3307,24649,2933,29118,3184,29218,2726,14095,1794,17453,1857,19522,1885,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
