GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001EA,B11004_001MA,B11004_002EA,B11004_002MA,B11004_003EA,B11004_003MA,B11004_004MA,B11004_004EA,B11004_005MA,B11004_005EA,B11004_006EA,B11004_006MA,B11004_007MA,B11004_007EA,B11004_008EA,B11004_008MA,B11004_009MA,B11004_009EA,B11004_010EA,B11004_010MA,B11004_011EA,B11004_011MA,B11004_012EA,B11004_012MA,B11004_013EA,B11004_013MA,B11004_014EA,B11004_014MA,B11004_015EA,B11004_015MA,B11004_016MA,B11004_016EA,B11004_017EA,B11004_017MA,B11004_018MA,B11004_018EA,B11004_019EA,B11004_019MA,B11004_020EA,B11004_020MA,state
0400000US13,2466415,18717,1750409,17468,776807,11189,174781,7088,165990,6890,436036,11329,973602,13729,716006,14280,167389,6686,96392,5670,23706,2721,15633,2351,57053,4396,70997,4542,548617,11400,366168,11179,68332,4984,76179,5139,221657,8615,182449,6197,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,232451,5088,99767,4021,24231,2076,21961,2018,53575,2916,132684,4542,76935,3815,24870,2264,11914,1621,3403,935,2282,735,6229,1252,12956,1536,52065,3299,27219,2291,5769,1262,6755,1212,14695,1887,24846,2264,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,320853,6864,134321,5535,27638,2475,37246,2940,69437,3584,186532,5230,79494,4444,23327,2474,15478,2173,4101,1115,1816,806,9561,1771,7849,1427,56167,3803,40143,3290,8971,1829,8035,1415,23137,2737,16024,2178,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,2285540,16689,981597,12328,222155,6893,209539,6548,549903,9851,1303943,12651,813923,13412,213962,8031,114879,5523,27673,2484,23453,3102,63753,3491,99083,5117,599961,11590,382194,8959,76430,3595,77241,4402,228523,7243,217767,6811,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,1213558,13038,497294,8797,105890,4828,105125,4829,286279,7045,716264,10066,420137,9693,118626,5336,72549,4433,21449,2512,10657,1858,40443,3969,46077,2951,301511,7398,201777,6202,45694,3876,40086,3650,115997,5725,99734,4458,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,628004,8003,245802,5107,54398,3583,56957,2630,134447,4501,382202,6119,168795,6062,53585,3832,34799,3236,10540,1545,4086,1045,20173,2295,18786,1670,115210,4653,80454,3837,17664,2062,15478,2002,47312,2886,34756,2611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,560633,8937,238757,6052,56185,3392,54275,3531,128297,4592,321876,6426,160147,5539,50370,3369,32336,2982,7895,1253,5534,1159,18907,2195,18034,1897,109777,3834,77017,3533,18213,1886,15678,1991,43126,2823,32760,2286,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,828120,9761,328623,7726,73150,3970,69433,4383,186040,6688,499497,7984,303719,8348,85755,4498,47964,3700,12641,2009,5824,1453,29499,2636,37791,3171,217964,6502,139375,5436,30493,2922,27714,3135,81168,4447,78589,3228,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,746504,12668,305084,8799,73245,5067,63999,4841,167840,6037,441420,8374,362082,10549,85963,4573,48390,3521,14216,2198,6891,1371,27283,2803,37573,3568,276119,9145,185094,7022,39098,3408,41583,3333,104413,5616,91025,5059,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,264442,5443,84910,3840,20983,2229,15063,1893,48864,2594,179532,4101,78484,3702,24875,2100,16150,1830,4375,1025,1877,760,9898,1263,8725,1232,53609,3588,35464,3031,6625,1441,5869,1309,22970,2144,18145,1976,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,1042467,11521,463454,8339,110464,4297,94229,5256,258761,6902,579013,7666,412372,9079,108262,4961,58828,3736,15992,2081,10423,1613,32413,2824,49434,3521,304110,8052,186782,7013,35035,3249,39483,3378,112264,6322,117328,5035,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,1188714,11614,495715,9207,123369,4850,86692,4865,285654,6288,692999,10455,424690,10034,105294,4620,49230,3847,11732,1761,7877,1559,29621,2842,56064,3231,319396,8153,196348,6969,35433,3279,33386,2811,127529,6018,123048,5143,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,1821803,13146,699683,8793,146119,5029,146738,5120,406826,7797,1122120,9900,657921,10604,182054,6971,100853,4904,28208,2592,12562,1707,60083,3464,81201,4618,475867,7986,300523,6222,62753,3468,55513,3593,182257,5728,175344,5234,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,1091358,8805,449543,6107,113661,3991,97118,4649,238764,5131,641815,6378,292592,6650,95250,4478,58913,4084,15412,1883,9620,1371,33881,2926,36337,2491,197342,5101,137122,4631,29206,2497,29549,2912,78367,3443,60220,3157,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,485198,9184,197338,6488,41910,3385,44644,3366,110784,4730,287860,6876,257956,7249,56528,3796,32152,3111,8145,1877,4026,1129,19981,2498,24376,2694,201428,6800,135911,5035,25548,2903,31332,3039,79031,4489,65517,4417,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,1137014,12966,451197,9404,109471,5772,92611,4051,249115,7559,685817,8147,382285,10151,101913,5324,61406,4004,16532,1942,8027,1384,36847,3251,40507,3524,280372,7771,182851,7177,39071,3248,35810,3530,107970,4975,97521,3816,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,202848,4604,74475,2703,17507,1829,16407,1853,40561,2443,128373,3524,50253,3178,15601,1757,9660,1301,2290,654,1419,577,5951,1067,5941,1133,34652,2586,22762,2145,5612,971,4541,1016,12609,1826,11890,1342,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,469797,5176,369426,5544,160462,3339,37751,2256,38052,2325,84659,2643,208964,4076,100371,3960,29392,2525,18196,1814,4596,1139,2462,601,11138,1607,11196,1466,70979,3016,50526,2732,11134,1616,11268,1624,28124,2603,20453,1522,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,659355,8822,456740,8221,188261,5968,41349,3125,44493,3083,102419,4561,268479,6978,202615,6360,63463,3775,35493,3275,9480,1664,7392,1382,18621,2452,27970,2580,139152,5053,87436,4769,15333,1893,19067,2077,53036,3772,51716,2790,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341473,5844,268944,6571,96965,3845,21705,2087,16277,1899,58983,3245,171979,4876,72529,4582,20941,2652,10950,1745,3126,979,623,413,7201,1351,9991,1716,51588,3345,31101,2661,6417,1262,4327,1056,20357,2178,20487,2137,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2205886,15078,1632061,12432,732030,9111,169643,5860,142835,5687,419552,8585,900031,9498,573825,11603,156240,6633,74637,5113,18993,2296,10929,1888,44715,3486,81603,4133,417585,10005,243425,8340,44005,3116,42923,3797,156497,7318,174160,6859,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,485404,7751,341876,6339,132412,5679,24955,2459,33540,3038,73917,3936,209464,4906,143528,4452,44002,3266,26158,2570,5692,1241,5714,1503,14752,1807,17844,2252,99526,4370,66051,4049,12977,2082,13827,1845,39247,2893,33475,2334,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4561118,19602,3156019,19016,1340555,13551,305750,8718,284465,7633,750340,10738,1815464,14579,1405099,16179,359454,9178,181080,6859,45653,3905,29125,2945,106302,4762,178374,6726,1045645,14537,611022,11934,119069,6226,121704,5644,370249,9643,434623,9048,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2506215,19366,1829450,17628,750426,11362,175930,6052,147450,6076,427046,8273,1079024,12518,676765,12200,169304,7131,98177,5793,26084,3439,17090,2347,55003,3756,71127,4810,507461,10025,326017,9062,67938,4131,63680,4122,194399,7214,181444,5843,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,188210,4539,150297,4137,60268,2877,16237,1860,14853,1604,29178,2189,90029,2945,37913,3417,13606,1803,9007,1517,3284,1053,1318,502,4405,973,4599,1024,24307,2875,17267,2484,4512,1331,3310,888,9445,1385,7040,1504,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2922095,18959,2123886,16663,835787,11402,185385,6981,171535,5560,478867,8988,1288099,12069,798209,13584,210633,6938,121903,4590,31127,2777,17432,2601,73344,3308,88730,4421,587576,10825,383530,8823,90066,4726,72512,4921,220952,6917,204046,7341,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,969588,7423,713308,6686,298443,5631,65170,3453,69561,3230,163712,4733,414865,5738,256280,4913,77752,3590,46406,2632,10771,1245,7004,1157,28631,2200,31346,2716,178528,4176,122778,3941,27967,2363,25357,2159,69454,2754,55750,2834,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,978396,8818,749945,8284,288489,7093,65545,4123,64772,5041,158172,4694,461456,7416,228451,6878,67975,4569,37686,3403,10264,2039,4519,1137,22903,2522,30289,2770,160476,6115,104788,4906,20845,2530,19830,2516,64113,4089,55688,3847,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3204295,17133,2366755,17690,888034,10263,204749,5956,172122,5448,511163,8506,1478721,14956,837540,12218,228064,7481,120212,5765,31856,2946,21977,2506,66379,4202,107852,5170,609476,9965,372121,8134,74332,4204,78619,4976,219170,6410,237355,5920,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,250262,5513,174967,5396,69425,2975,16507,2174,13120,1957,39798,2255,105542,4053,75295,4397,18302,2244,9738,1660,2610,959,1483,638,5645,1107,8564,1586,56993,3966,36803,3131,7092,1390,8459,1834,21252,2414,20190,2266,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1220885,10113,867390,11066,327156,7626,75616,4887,68238,4522,183302,6151,540234,8710,353495,8945,81853,5116,41948,3835,12714,2423,6989,1509,22245,2347,39905,3270,271642,7702,172504,6227,36101,2934,35289,2955,101114,5475,99138,4284,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217013,4084,170511,4067,67158,2828,14683,1624,16812,1629,35663,2058,103353,3239,46502,2932,14182,1576,9801,1363,3149,889,1727,564,4925,958,4381,897,32320,2281,24391,2047,6398,1332,4660,988,13333,1515,7929,1256,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1675678,13165,1213001,13040,481575,9795,107408,5972,97780,5942,276387,7445,731426,10243,462677,9744,119587,5058,67117,3627,17096,2224,9369,1659,40652,3227,52470,3660,343090,8249,217601,7240,49123,4184,40107,3834,128371,5262,125489,5270,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6520909,27610,4709478,27482,2269139,24730,490306,13942,546921,11441,1231912,16156,2440339,20168,1811431,23580,489774,13166,275080,8929,73653,5302,47654,3836,153773,6432,214694,8811,1321657,18937,904582,16313,170305,7241,202301,8056,531976,12131,417075,8983,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693181,7268,564803,7857,295762,6144,66857,3786,86914,3852,141991,4797,269041,5933,128378,5808,39778,3416,23962,2402,6827,1363,3221,869,13914,2039,15816,1917,88600,4379,58707,4020,10534,1659,12838,2333,35335,3008,29893,2529,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152379,3273,123509,2787,44077,2269,9794,1268,8876,969,25407,1802,79432,2574,28870,2500,8643,1195,5508,1017,1066,450,665,386,3777,888,3135,694,20227,2142,13444,1669,2109,605,2416,886,8919,1214,6783,1114,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2054857,14080,1549808,15128,663772,10338,160981,6220,132222,5102,370569,7645,886036,11418,505049,9812,135352,6626,73649,5375,19518,2784,12111,2248,42020,3509,61703,4158,369697,7979,236069,7388,44465,3500,47105,4312,144499,5966,133628,5260,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1760593,11977,1363817,13461,568944,8008,144257,5927,126659,5612,298028,6806,794873,10155,396776,10771,122653,5882,74418,4389,17211,1875,12345,1982,44862,3716,48235,3392,274123,7627,179565,6918,36046,3090,32800,2951,110719,5468,94558,4755,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471947,7328,351328,7077,124564,5002,25008,2450,22706,2663,76850,3567,226764,5301,120619,5338,35814,3423,20255,2573,4914,1257,2938,924,12403,1770,15559,2198,84805,3628,53302,3291,12477,1832,9797,1570,31028,2498,31503,2369,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1469666,10643,1137483,9076,441243,6120,98482,4130,93401,3949,249360,5536,696240,8045,332183,7600,103803,4627,64431,3565,16013,1896,7774,1211,40644,2443,39372,2576,228380,5632,154881,4654,32974,2749,30210,2212,91697,3756,73499,3494,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,145470,3828,117245,3074,48506,2593,11141,1655,10672,1588,26693,1821,68739,2913,28225,2389,11821,1667,8134,1530,2126,775,2047,914,3961,1009,3687,841,16404,1723,11476,1491,3924,1111,1865,753,5687,1011,4928,1146,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,844538,9291,471172,8292,168817,5515,31870,3110,27183,2745,109764,4949,302355,6550,373366,8169,80957,4149,39106,2700,10947,1610,5659,1164,22500,2189,41851,3032,292409,6625,167003,5466,32164,3075,31943,2998,102896,5051,125406,4437,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
