GEO_ID,C15002B_001E,C15002B_001M,C15002B_002E,C15002B_002M,C15002B_003E,C15002B_003M,C15002B_004E,C15002B_004M,C15002B_005E,C15002B_005M,C15002B_006E,C15002B_006M,C15002B_007E,C15002B_007M,C15002B_008E,C15002B_008M,C15002B_009E,C15002B_009M,C15002B_010E,C15002B_010M,C15002B_011E,C15002B_011M,NAME,C15002B_001EA,C15002B_001MA,C15002B_002EA,C15002B_002MA,C15002B_003EA,C15002B_003MA,C15002B_004MA,C15002B_004EA,C15002B_005MA,C15002B_005EA,C15002B_006MA,C15002B_006EA,C15002B_007EA,C15002B_007MA,C15002B_008EA,C15002B_008MA,C15002B_009MA,C15002B_009EA,C15002B_010MA,C15002B_010EA,C15002B_011MA,C15002B_011EA,state
0400000US35,28411,2017,16906,1658,2100,840,3013,900,7587,1417,4206,941,11505,1430,656,494,2990,947,3046,873,4813,1327,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2016296,10693,896692,6092,161057,6961,304367,7842,248409,7552,182859,6879,1119604,6794,178762,6375,322183,7679,331543,8415,287116,8062,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1386316,6112,613063,4684,107111,4715,216746,6896,190843,7142,98363,4267,773253,3735,108459,5339,206353,6639,286134,6985,172307,6579,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7621,1316,5004,989,649,355,1146,499,1489,576,1720,900,2617,813,259,274,380,414,1062,460,916,519,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,883121,4989,402486,3114,63874,3349,146342,6260,132386,4585,59884,3666,480635,3294,69597,3664,141868,5105,183968,6197,85202,4350,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,175937,2255,86606,1837,11159,1498,33035,2283,28471,2317,13941,1503,89331,1568,9799,1521,27758,2475,33574,2779,18200,1999,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,49935,2367,27076,1878,2159,532,6319,1417,10052,1655,8546,1304,22859,1350,3989,1054,4226,1068,8875,1292,5769,1272,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,878088,5773,405287,3733,67504,4838,172346,5254,107841,5303,57596,3867,472801,3962,67660,4040,159225,4470,153769,5952,92147,4551,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,40153,2206,19684,1236,2999,873,6322,1396,6886,1413,3477,814,20469,1524,3738,805,6509,1445,5998,1548,4224,1100,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,849904,4119,379706,3454,79468,4084,153450,5392,103765,5831,43023,3360,470198,2680,82151,3863,152237,5508,153104,6134,82706,4454,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,7412,904,4879,743,1514,663,1175,627,1375,555,815,427,2533,546,928,510,718,490,485,355,402,317,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,688804,4811,313410,3497,55152,3984,121391,4595,89054,5040,47813,3628,375394,3375,54779,3741,115300,4481,126529,4703,78786,3722,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2051007,9793,961419,6607,123454,5010,316034,8970,328701,9596,193230,7713,1089588,6117,117787,6282,291254,9199,414828,9737,265719,9720,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,17199,1222,10411,1080,686,383,2322,912,4331,1105,3072,1019,6788,805,1248,543,1082,496,3092,829,1366,556,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4006,692,2166,495,299,227,395,237,462,251,1010,344,1840,615,85,92,184,174,1073,546,498,257,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1046000,6851,485669,4385,83484,4938,160081,5538,140783,6090,101321,5498,560331,4237,80125,3440,147748,5381,195103,7221,137355,6006,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,164860,4339,90344,2809,7427,1396,24956,3126,36881,3359,21080,2395,74516,2460,8372,1734,18861,2366,30069,2897,17214,1953,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,45636,2561,24202,2119,3238,1076,10217,1618,8046,1431,2701,950,21434,1832,1692,606,8317,1578,8474,1573,2951,867,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,203699,2562,94781,1845,19155,1765,33097,2216,32359,2405,10170,1240,108918,1929,18422,1938,32152,2395,41015,2718,17329,1785,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,2674,855,1314,469,142,200,221,181,686,362,265,287,1360,600,218,193,406,307,552,378,184,219,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,244341,9106,120303,5527,36086,3280,38249,4152,29465,3060,16503,2274,124038,5476,30692,2607,30474,2821,32263,2599,30609,2689,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
