GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001EA,C07401_001MA,C07401_002EA,C07401_002MA,C07401_003EA,C07401_003MA,C07401_004EA,C07401_004MA,C07401_005EA,C07401_005MA,C07401_006EA,C07401_006MA,C07401_007EA,C07401_007MA,C07401_008MA,C07401_008EA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012EA,C07401_012MA,C07401_013EA,C07401_013MA,C07401_014MA,C07401_014EA,C07401_015EA,C07401_015MA,C07401_016EA,C07401_016MA,C07401_017EA,C07401_017MA,C07401_018EA,C07401_018MA,C07401_019MA,C07401_019EA,C07401_020MA,C07401_020EA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023EA,C07401_023MA,C07401_024EA,C07401_024MA,C07401_025MA,C07401_025EA,C07401_026EA,C07401_026MA,C07401_027EA,C07401_027MA,C07401_028EA,C07401_028MA,C07401_029EA,C07401_029MA,C07401_030MA,C07401_030EA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033EA,C07401_033MA,C07401_034EA,C07401_034MA,C07401_035EA,C07401_035MA,C07401_036MA,C07401_036EA,C07401_037EA,C07401_037MA,C07401_038EA,C07401_038MA,C07401_039EA,C07401_039MA,C07401_040EA,C07401_040MA,C07401_041MA,C07401_041EA,C07401_042EA,C07401_042MA,C07401_043EA,C07401_043MA,C07401_044EA,C07401_044MA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047EA,C07401_047MA,C07401_048EA,C07401_048MA,C07401_049EA,C07401_049MA,C07401_050EA,C07401_050MA,state
0400000US13,9997998,22463,513036,8937,1836471,8637,1018838,10317,1365536,11338,1376189,8947,1388349,7743,1204392,5471,804068,4866,491119,4287,8489689,34028,409356,9822,1566515,10767,743089,11446,1029281,12248,1168576,10458,1248712,9932,1109585,6838,754501,6657,460074,5188,782139,28132,57361,4566,170066,9133,119172,7978,162124,8123,115147,7121,70180,6040,47927,4463,25310,2927,14852,2018,476868,15082,30536,3608,64439,6015,107335,6520,112388,6381,62652,4861,46943,4825,27798,2784,14626,2249,10151,2139,249302,12286,15783,2636,35451,4206,49242,4325,61743,4379,29814,3240,22514,2705,19082,2502,9631,1462,6042,1507,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1403321,8029,75204,2636,219414,2744,133571,3782,209488,3437,176789,2603,173369,1464,179511,2034,133303,1087,102672,773,1206066,10201,60053,2624,189862,3192,101893,3333,159881,4136,148487,3236,155450,2492,164886,2222,126856,1409,98698,1292,128513,8991,9847,2056,19629,2790,17007,2315,33293,3688,19371,2613,13945,2139,8347,1448,4349,1041,2725,791,8283,2581,237,200,1179,1224,1279,626,1496,622,1261,816,556,322,1296,788,363,312,616,692,60459,6680,5067,1661,8744,2292,13392,2061,14818,2207,7670,2002,3418,1014,4982,1308,1735,678,633,336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1608434,12260,90021,2901,316530,4148,155743,4907,210375,5011,201488,3650,193311,3690,201116,2064,143821,2083,96029,2405,1333758,15568,69071,3447,271391,5588,90372,4012,154460,4962,167830,4609,171576,4444,183616,3396,135461,2278,89981,2244,168437,11566,12958,2379,30748,4522,36432,3716,33705,3122,21254,3439,14855,2644,10239,2136,4681,1373,3565,967,50354,5849,4578,1335,6055,1668,13460,2123,10893,1936,5537,1232,4429,1484,3571,1310,1337,563,494,258,55885,7103,3414,1073,8336,2778,15479,2081,11317,2289,6867,1723,2451,899,3690,879,2342,704,1989,1191,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12767338,18444,631100,6957,2192210,6686,1253814,8212,1775795,9404,1679837,5875,1748653,6053,1648562,3955,1048522,4201,788845,2559,11029917,29927,511362,8299,1937290,11000,914817,9270,1356578,11815,1453311,8183,1597766,8681,1541387,5361,988937,4472,728469,4592,1071716,27137,80448,5391,176450,9779,166108,7873,266710,9718,143614,7178,98709,6083,66973,4051,33636,3136,39068,3398,328113,12954,18311,2661,37611,4419,88112,4632,73639,4523,44556,4109,26356,2889,18820,2314,8362,1261,12346,1716,337592,15676,20979,2490,40859,5594,84777,5300,78868,5371,38356,3593,25822,3452,21382,2871,17587,2320,8962,1570,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6512338,15712,338408,5346,1158587,6011,667308,6131,833800,7063,819006,6349,877275,5420,855066,3219,553996,3207,408892,2241,5527512,24338,266832,6168,1000520,9801,448752,7887,625231,8545,706949,7561,793891,6295,790971,5317,520126,3611,374240,2999,604567,19966,47491,4158,108038,7968,120930,6238,123321,5771,72549,5342,50318,3719,40206,3730,19207,2177,22507,2233,238643,11224,16084,2269,26862,3233,68356,5252,54405,4545,23493,3180,20487,2440,13347,1932,8185,1524,7424,1304,141616,9838,8001,1508,23167,4502,29270,2890,30843,3181,16015,2464,12579,2331,10542,1663,6478,1597,4721,1230,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3065817,11706,152854,3761,530513,3999,314032,4963,387543,5124,367433,4001,398323,3441,414114,3361,268582,1796,232423,1455,2598298,16346,122525,4113,463321,6338,187287,5064,295971,5427,315867,5257,362880,4222,384952,3387,254158,2087,211337,2049,266954,10527,18122,2031,39749,4493,67909,4161,53898,3481,28485,3181,21466,2365,15174,1738,7837,1100,14314,1706,119511,8365,7150,1383,17553,3417,37532,3219,22234,2178,14004,2622,7408,1294,6030,1107,2958,774,4642,971,81054,6586,5057,1289,9890,2254,21304,2379,15440,2017,9077,1940,6569,1554,7958,2367,3629,1079,2130,902,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2866044,12084,159702,3659,524084,4157,295802,4410,385937,5086,344086,4947,364022,3699,368940,2545,234503,2260,188968,2285,2405677,14673,125496,3263,452175,5486,194529,5395,281663,6647,292796,5126,325972,4069,339276,3543,219943,2357,173827,2599,262126,11676,21480,2504,45488,4373,50483,3860,58122,4862,30153,3009,20444,2382,17197,2275,8294,1167,10465,1554,98589,6591,6051,1246,11752,1874,30502,3306,22426,2510,9167,1520,7412,1472,4856,1104,3299,898,3124,839,99652,8681,6675,1595,14669,2879,20288,2358,23726,2854,11970,2070,10194,1788,7611,1372,2967,929,1552,533,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4359542,12537,223303,4613,732479,5102,417053,5758,559835,5793,562100,4580,601641,3404,587963,2813,402327,2492,272841,2047,3706705,22052,173638,4399,629514,7554,284912,7068,425833,5583,476429,5648,535926,5217,545285,4250,380707,2883,254461,2377,364754,17856,30169,3397,63975,6135,69925,5542,69226,4691,49555,4022,37474,3521,22383,2747,11734,1619,10313,1621,179057,9240,10481,1970,25445,3676,40553,3388,38384,3276,22123,2391,18898,2722,12907,2124,5195,1054,5071,1027,109026,9770,9015,1895,13545,2581,21663,2684,26392,4039,13993,2162,9343,2006,7388,1528,4691,1160,2996,878,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4603754,12434,244342,5163,816978,5479,452562,5794,666473,7259,576977,6934,598224,5295,596122,3294,381971,3219,270105,2614,4007364,20659,198422,5864,707261,8912,350872,7419,524079,7944,502239,7346,544817,6637,557040,4065,365909,3301,256725,2667,354502,15741,30843,3916,73479,6840,56672,5065,81798,5385,44310,3871,29875,3277,20798,2278,8487,1323,8240,1127,141721,9236,9451,2343,18310,4191,30300,3049,37114,3360,15064,2174,13405,2239,11075,1996,4183,919,2819,798,100167,9039,5626,1407,17928,3587,14718,1865,23482,3210,15364,2868,10127,1612,7209,2026,3392,1363,2321,906,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1320718,5526,51961,1797,192655,2365,112295,2631,153477,2851,153341,2234,197563,1933,210581,1905,145903,1524,102942,1374,1127394,9359,41841,2078,169595,3385,70909,3558,109534,3653,133535,2774,176577,3035,193187,2740,138857,1527,93359,2133,114604,7565,7002,1547,13869,2707,22918,3021,25715,2876,11580,1959,13095,1961,10154,2027,3799,1171,6472,1579,41667,4921,1382,564,5139,1268,10165,1737,9866,1784,4444,1493,4459,1597,3158,817,1101,432,1953,698,37053,4804,1736,686,4052,1529,8303,1512,8362,1709,3782,1487,3432,1349,4082,1340,2146,923,1158,533,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5897382,16523,292097,5502,969394,5872,559499,4933,819855,6326,759643,5485,866260,4213,784115,3699,498454,2806,348065,2238,5076791,24604,232907,6369,847689,8668,418526,7361,627139,8590,646706,7144,781339,6026,727135,4574,467081,3164,328269,2587,460769,19551,37517,4862,81893,6549,59031,5311,101852,6059,71361,5771,52010,4458,31111,2981,15159,1880,10835,1539,178019,10050,10793,1936,20696,3188,39700,4068,46630,3407,20167,2582,16915,2342,11956,1597,7276,1467,3886,698,181803,9295,10880,2129,19116,2903,42242,3011,44234,3920,21409,2894,15996,2337,13913,2024,8938,1633,5075,1217,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
