GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002EA,C08124_002MA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005EA,C08124_005MA,C08124_006EA,C08124_006MA,C08124_007EA,C08124_007MA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010EA,C08124_010MA,C08124_011EA,C08124_011MA,C08124_012EA,C08124_012MA,C08124_013EA,C08124_013MA,C08124_014MA,C08124_014EA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023EA,C08124_023MA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029EA,C08124_029MA,C08124_030MA,C08124_030EA,C08124_031MA,C08124_031EA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034MA,C08124_034EA,C08124_035MA,C08124_035EA,C08124_036MA,C08124_036EA,C08124_037MA,C08124_037EA,C08124_038MA,C08124_038EA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,state
0400000US13,4555243,21695,1652699,20136,738608,14668,1099912,19738,415667,12603,622492,11820,25865,3161,3626672,19600,1344506,19092,564149,12971,892492,18458,299469,11801,508983,10372,17073,2646,453091,12985,120343,6581,87086,5859,89727,5462,81405,5765,73240,5364,1290,704,104957,6737,27686,2938,32058,3820,26309,3695,8111,1950,10583,1851,210,189,138555,8150,35764,2837,35511,4242,28668,3681,14382,2993,20102,2728,4128,1058,231968,9335,124400,6983,19804,2612,62716,4338,12300,2327,9584,1881,3164,857,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,704914,7321,228892,6187,153438,5632,165924,5933,71559,4649,58651,4030,26450,2378,475067,7451,158192,5428,91366,4287,114049,5359,52565,3921,41009,3504,17886,2399,95464,5214,35738,3182,19244,1957,21226,2308,9659,1822,7312,1248,2285,696,49270,3864,8484,1326,21077,2633,13299,1738,2385,789,4025,1058,0,182,52497,3479,11970,1725,15839,2049,10738,1526,4734,1054,4438,1157,4778,894,32616,3184,14508,1847,5912,1334,6612,1188,2216,882,1867,695,1501,826,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,734911,8152,247707,7128,138593,6397,168696,7535,83289,4462,93890,4972,2736,1367,566332,9324,194008,6948,103912,5062,132933,6585,60461,3885,72456,4786,2562,1363,79038,5103,21021,2381,17395,2892,15604,2186,13695,2155,11224,1793,99,122,5905,1226,2424,655,1158,615,824,743,830,662,669,400,0,193,38399,3607,11880,1963,9718,1638,6799,1223,4851,1280,5151,1397,0,193,45237,4045,18374,2184,6410,1416,12536,2506,3452,1111,4390,1464,75,62,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6094828,22953,2282978,19440,1057493,15278,1446530,16509,446238,9181,849689,13253,11900,1797,4485040,27164,1635876,18940,755943,13907,1072294,14916,355172,8631,662772,9981,2983,920,482647,13251,134605,6113,92572,5460,104324,5386,50475,3869,100476,5595,195,196,566654,12552,268947,8070,103230,5368,140544,6796,14295,2083,39508,3716,130,154,292053,9688,109040,5193,63322,4695,65719,4102,11840,1724,34026,3854,8106,1351,268434,8524,134510,6047,42426,3389,63649,3602,14456,2264,12907,1787,486,448,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3063590,16142,1010245,15943,503626,10900,698176,10964,276383,7731,573684,11489,1476,655,2545272,17562,857162,14938,399767,9799,587278,11175,225314,6928,474678,11440,1073,639,264220,10374,66831,4129,47901,3528,50667,4050,32922,3385,65813,5037,86,147,33240,3130,8670,1451,9500,1923,7595,1559,2308,832,5167,1213,0,189,111690,5660,27904,2513,29917,2978,25068,2409,7805,1374,20679,2460,317,101,109168,4985,49678,3450,16541,2056,27568,2415,8034,1801,7347,1247,0,189,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574828,10754,543803,10025,263647,8515,349389,9197,150189,5557,267546,6740,254,166,1274961,11457,445987,9049,199658,7175,290027,8593,120709,4579,218326,6446,254,166,135819,5647,35099,2884,23263,2368,28054,2518,18553,2251,30850,2704,0,155,21648,2568,7609,1523,5636,1356,4346,1191,531,398,3526,835,0,155,78152,3908,24672,2020,22762,2391,14798,1828,5275,980,10645,1592,0,155,64248,3432,30436,2551,12328,1618,12164,1562,5121,1078,4199,982,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1413917,10989,525661,8784,236574,6631,309520,8573,139831,5602,191508,6555,10823,1665,1168154,12818,442469,7668,186716,6301,260153,7882,114609,5610,155715,6453,8492,1578,125499,5275,34996,2417,26133,2784,23644,2389,16428,1985,23963,2288,335,315,8983,1772,2419,821,3008,930,1129,414,579,428,1738,666,110,188,51853,3304,16369,1499,11517,1554,11042,2209,5159,1029,6596,1172,1170,515,59428,3100,29408,1992,9200,1310,13552,1398,3056,870,3496,868,716,385,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1898550,13609,631419,12474,314570,10209,450294,9933,174571,7139,321494,8808,6202,1087,1559409,14460,532756,11346,245855,9753,376838,9409,137768,5821,261958,7988,4234,1038,184672,7472,48414,3187,34413,3291,39135,2841,25667,3236,36599,3787,444,356,21727,2376,3773,874,6221,1300,4992,1326,1164,691,5524,1237,53,90,73003,4045,17946,1992,19066,1855,15458,1865,6126,1511,13000,2045,1407,418,59739,4095,28530,2496,9015,1637,13871,1813,3846,1084,4413,1085,64,106,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2014335,15678,673764,12998,384830,11351,473955,12476,238040,8286,237903,7975,5843,1213,1667940,16472,577166,12773,299649,9317,399547,11693,188989,6948,197458,7294,5131,1174,181268,9554,45852,3910,44277,4523,36910,3752,32633,3214,21265,2751,331,235,29758,3245,6480,1972,12948,1869,5029,1286,2326,837,2975,918,0,204,78511,5256,19805,2408,21410,2834,16481,2217,9026,1691,11456,1886,333,203,56858,4390,24461,2476,6546,1456,15988,2394,5066,1386,4749,1338,48,78,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,636271,7794,232676,7102,112866,5070,151133,5759,67179,3540,71670,3688,747,402,506801,8045,189170,7076,83984,4551,122711,5042,52018,3132,58350,3523,568,403,55341,3938,15661,1931,12279,1829,11651,1474,8709,1323,7041,1172,0,163,4045,1122,607,313,1681,842,1268,554,106,145,383,281,0,163,33596,3118,8998,1228,8744,1591,8990,1722,3144,1027,3571,848,149,120,36488,3120,18240,2243,6178,1337,6513,1229,3202,866,2325,896,30,101,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3001281,15500,1338577,13785,519476,14191,653592,13647,228305,7645,241129,7263,20202,1918,2214171,19068,1011197,13223,355943,11961,482098,11668,169246,7718,183209,6388,12478,1851,265758,10251,94671,4978,55656,5031,54166,3968,35734,3151,24867,2648,664,477,271533,9922,117238,5604,62892,5431,62240,4096,11468,2057,17148,2275,547,295,117844,5461,39929,3291,28376,2965,27368,3067,6279,1377,11004,1714,4888,702,131975,6166,75542,4176,16609,2207,27720,2330,5578,1776,4901,1441,1625,642,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3450540,17241,1554920,18040,608026,13362,752763,13410,232736,8612,299647,9676,2448,626,2421011,19995,1078946,15493,400625,10404,533806,11599,180721,7705,225292,8773,1621,610,256929,9951,86241,4659,58254,4801,53831,4114,28106,3849,30359,3712,138,172,364059,8727,188552,6327,69673,5369,78087,5036,9427,1798,18048,2368,272,199,244509,8544,108296,5478,54783,5193,53268,3547,7538,1453,20297,2435,327,233,164032,6622,92885,4781,24691,3096,33771,2998,6944,1423,5651,1242,90,143,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4420474,17121,1559800,17599,793057,12152,1017078,15118,350010,7613,698836,10493,1693,629,3659421,20300,1320397,17332,618322,10493,853478,14197,284773,6534,581221,9646,1230,553,383772,10297,103812,4864,80988,5029,78238,3998,42972,2721,77742,4639,20,34,58866,4777,17250,2187,17456,2193,11543,1705,3908,1178,8709,1653,0,167,159577,5946,42124,3159,48947,4172,35604,2838,9962,1448,22541,1902,399,331,158838,6080,76217,3019,27344,3039,38215,2622,8395,1447,8623,1404,44,60,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2861003,10449,1152102,11279,462493,8941,640034,10216,233367,5959,372328,7951,679,328,2235350,12363,899661,10492,338789,8191,511475,9166,190970,5003,293953,7204,502,270,238071,7337,83270,4072,42974,3399,43132,3177,25826,2398,42780,3104,89,85,103498,4522,42125,2906,20639,2085,25951,2234,1844,678,12939,1682,0,143,126729,5295,47349,3254,32164,2358,24945,2261,6788,879,15395,1763,88,117,157355,5052,79697,3332,27927,2704,34531,2057,7939,1087,7261,1003,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193907,9743,367328,9434,208183,7910,280164,9283,127524,5947,205298,7245,5410,1250,1019853,10742,322702,9281,174387,7601,248551,9282,100523,6220,171472,6931,2218,821,109591,5894,26241,2629,23136,2710,19106,2387,19178,2725,21563,2971,367,322,3834,994,768,397,1220,565,337,347,343,310,1166,571,0,207,35514,3221,7503,1732,5910,1219,6099,1291,4036,1079,9295,1818,2671,840,25115,2892,10114,1880,3530,1059,6071,1388,3444,1166,1802,751,154,246,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2852887,17099,1005057,13214,502202,11041,693893,12022,258422,9134,386366,9091,6947,1866,2333610,18654,838105,12693,391414,10207,578355,10726,208706,7632,313985,8365,3045,1012,248466,8039,70174,3914,51289,4021,54318,3947,31235,3615,41175,3532,275,220,44505,4142,9857,1613,15243,2152,10372,2135,1619,658,7113,1412,301,331,89776,4085,22954,1959,22780,2684,19314,2423,7184,1465,17431,2411,113,123,136530,5876,63967,3657,21476,3177,31534,3350,9678,1779,6662,1568,3213,1689,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,484043,6706,184452,6392,90675,4936,102561,5271,65215,3622,39601,2995,1539,675,360669,6094,135365,5830,64941,3896,80862,4704,46485,3468,31960,2701,1056,542,50328,3828,16030,2128,10992,1696,9301,1700,9652,1615,3970,992,383,294,3774,1248,1071,586,1568,917,633,310,297,216,205,189,0,165,40163,3107,17204,2257,9283,1602,6174,1143,5137,1146,2265,611,100,137,29109,2309,14782,1516,3891,755,5591,1128,3644,975,1201,406,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
