GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001MA,C08528_001EA,C08528_002MA,C08528_002EA,C08528_003MA,C08528_003EA,C08528_004MA,C08528_004EA,C08528_005EA,C08528_005MA,C08528_006MA,C08528_006EA,C08528_007MA,C08528_007EA,C08528_008MA,C08528_008EA,C08528_009MA,C08528_009EA,C08528_010EA,C08528_010MA,C08528_011EA,C08528_011MA,C08528_012MA,C08528_012EA,C08528_013MA,C08528_013EA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016EA,C08528_016MA,C08528_017EA,C08528_017MA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021EA,C08528_021MA,C08528_022EA,C08528_022MA,C08528_023EA,C08528_023MA,C08528_024MA,C08528_024EA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027EA,C08528_027MA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US13,4555994,22343,3591220,23243,716713,14192,240521,9017,7540,1562,3630538,19399,2876765,21274,602941,13335,146163,7188,4669,1353,451376,13332,355613,11241,63699,4543,31104,3480,960,503,104211,6743,83422,5859,17729,2471,2973,1158,87,106,137901,8347,110097,7153,16851,2187,10312,2079,641,401,231968,9335,165323,7399,15493,2112,49969,4374,1183,505,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,705741,7272,481035,8262,176786,6168,46901,3434,1019,416,475556,7472,319450,6940,129317,5352,26122,2571,667,365,95159,5233,67154,4343,21965,2350,5837,1229,203,172,48801,3825,40986,3665,6383,1119,1397,571,35,56,53609,3681,36808,2926,14362,1857,2430,733,9,15,32616,3184,16637,2007,4759,1310,11115,1970,105,95,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714037,9303,546717,9584,110223,5095,55770,3847,1327,438,551719,9533,434507,8967,86103,4207,30423,2998,686,337,75156,4822,56695,4170,13017,2395,5167,1119,277,335,5530,1211,3815,960,1298,613,417,451,0,189,36395,3435,25282,2718,6039,1503,4931,1180,143,181,45237,4045,26418,3060,3766,1006,14832,2095,221,148,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6082035,23448,5079093,25779,722233,12604,272792,8559,7917,1215,4467523,26770,3737189,26238,568660,11799,157195,5874,4479,909,480876,13330,408134,12364,52015,3315,19717,2208,1010,396,571474,12672,511077,12170,49275,3593,11033,1405,89,97,293728,9728,238970,9046,38460,2735,15813,1862,485,263,268434,8524,183723,7479,13823,1856,69034,3713,1854,722,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3012416,18350,2565272,18806,312758,8685,129305,4684,5081,1004,2502631,18160,2152513,17766,269161,7877,77760,3717,3197,931,261618,10096,222759,9614,26105,2836,12205,1750,549,330,26167,2789,22570,2751,2968,881,629,396,0,189,112832,5484,95426,5196,11014,1557,6024,1063,368,262,109168,4985,72004,4112,3510,846,32687,2734,967,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1574850,10000,1272309,10780,201491,7149,97387,3834,3663,778,1273415,10699,1053755,9901,160748,6170,56989,3064,1923,583,136578,5968,111814,5417,17498,1973,6923,1327,343,223,21468,2640,15697,2454,5316,1133,455,264,0,189,79141,3928,58433,3312,14041,1804,6389,811,278,167,64248,3432,32610,2493,3888,918,26631,2375,1119,441,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1426252,11998,1117093,11781,223716,6841,83107,4104,2336,550,1178553,13916,937282,12557,188647,6718,51548,3188,1076,361,128041,5224,101692,4938,18691,2192,7121,1001,537,352,9228,1856,6935,1556,1959,891,334,285,0,189,51002,3378,36137,2900,9827,1424,4936,853,102,95,59428,3100,35047,2370,4592,1111,19168,1786,621,299,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1929752,14847,1531511,14768,298286,9027,97493,4497,2462,598,1588560,15853,1268661,15500,253786,8782,64775,3574,1338,436,185427,6786,150983,6357,25928,2432,7991,1346,525,302,21637,2450,19499,2289,2048,662,90,120,0,189,74389,4121,54988,3803,13007,1653,6094,1195,300,205,59739,4095,37380,2978,3517,823,18543,2054,299,257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2033248,16656,1601916,18566,317717,9805,111277,6053,2338,807,1683262,16593,1330993,18367,277047,8980,73578,4535,1644,664,183285,9681,147667,8155,24036,2601,11336,2105,246,239,29863,3209,24123,2586,4160,1426,1580,691,0,189,79980,4857,63179,4034,9886,1588,6768,1544,147,133,56858,4390,35954,3385,2588,738,18015,2383,301,211,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,621181,8105,481326,8643,84589,4821,54757,3336,509,318,494624,8149,388546,8585,73846,4235,32000,2161,232,166,53630,3735,43008,3244,6505,1383,4117,920,0,189,3709,1059,3233,990,400,328,65,82,11,19,32730,2994,26490,2730,3066,898,3174,603,0,189,36488,3120,20049,2304,772,264,15401,1780,266,269,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2743587,19263,2037665,20237,569832,9519,132403,5951,3687,921,2098502,20541,1558496,19160,463602,8672,74072,4479,2332,757,243741,9528,186833,7847,44713,3866,11802,1989,393,277,149792,8308,119075,7985,27750,3022,2904,733,63,103,119577,5581,91062,4913,21986,2118,6405,1231,124,125,131975,6166,82199,4519,11781,1477,37220,3254,775,412,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3532276,17588,2908736,18725,415740,10163,204073,7896,3727,929,2492080,20613,2041840,20001,330572,8945,117450,5686,2218,757,264720,10768,219230,9546,27926,2612,17059,3107,505,334,368620,8658,326813,7935,34294,3239,7122,1440,391,295,242824,8506,214223,8041,17153,2014,11161,1972,287,242,164032,6622,106630,4932,5795,1164,51281,3874,326,234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4383993,17263,3718607,17363,455783,9642,202337,6369,7266,1079,3630408,21630,3117315,19640,380920,9004,127671,4622,4502,957,378855,10208,322921,9243,37546,2562,17527,1983,861,288,58268,4742,47865,4122,8450,1548,1953,675,0,189,157624,6088,129146,5735,17509,1657,10594,1147,375,318,158838,6080,101360,4153,11358,1964,44592,3091,1528,522,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2876109,11512,2394755,11603,324326,6385,152924,4565,4104,763,2247682,12655,1897538,11966,259141,6035,88752,3530,2251,515,239581,7406,202870,6702,28126,2123,8189,1047,396,291,104254,4416,87578,4312,14928,1778,1718,630,30,49,127237,5382,101545,4932,15465,1768,9783,1188,444,223,157355,5052,105224,4153,6666,1092,44482,2552,983,317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1141953,11389,864188,11300,218047,8038,58108,3409,1610,588,974119,11861,747824,11608,185897,7106,39716,3022,682,386,104622,5627,75849,4887,21497,2324,6635,1418,641,412,3393,871,2321,757,816,456,256,262,0,189,34704,3195,23949,2831,8145,1352,2355,837,255,199,25115,2892,14245,2068,1692,709,9146,1811,32,41,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2886690,18643,2359520,17806,365715,8961,155453,5703,6002,1278,2363226,19292,1957227,18654,306559,8546,96390,4901,3050,800,250690,8492,206013,7889,31517,2769,11985,1375,1175,805,46905,4174,40049,3501,5892,1393,835,396,129,183,89339,4344,74625,4023,6800,942,7594,1230,320,197,136530,5876,81606,4591,14947,1394,38649,2663,1328,544,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479416,7204,343243,7428,91415,3931,42466,3068,2292,639,357711,6492,263368,6879,69342,3588,23692,2285,1309,541,49434,3763,36011,3283,9991,1424,3332,911,100,104,3830,1278,2447,953,1132,740,251,233,0,189,39332,3226,26337,2743,9133,1700,3317,847,545,352,29109,2309,15080,1823,1817,574,11874,1606,338,172,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,997028,7665,794455,8504,139539,5097,61099,2633,1935,453,817976,8732,660960,8173,117551,4558,38277,2285,1188,345,88881,4615,73413,4132,11449,1726,3734,671,285,180,7690,1395,6470,1225,845,445,375,332,0,189,44152,2737,32670,2312,7290,1151,4000,770,192,157,38329,2511,20942,2008,2404,685,14713,1477,270,176,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1316032,11725,1094019,12598,154179,6479,66495,4442,1339,489,1024543,12383,851437,12153,127605,5795,44876,3645,625,270,137730,7426,115039,6927,15969,1994,6206,1318,516,388,48873,4494,45783,4572,2299,723,735,484,56,93,56781,4577,47243,4112,6068,1487,3444,1274,26,48,48105,3466,34517,3206,2238,653,11234,1577,116,140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,648037,9330,521588,9752,82743,4332,43111,3276,595,255,520983,8865,424805,8900,71039,4060,24768,2602,371,233,49705,4093,40086,3710,6185,1192,3429,907,5,13,4026,1149,3409,1123,464,287,153,150,0,189,27899,2577,21600,2405,3573,878,2641,846,85,118,45424,3300,31688,2701,1482,544,12120,1755,134,108,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3978088,24028,3237199,22540,536318,11922,198472,6810,6099,1524,3050518,23010,2468669,21146,454824,11640,123569,5874,3456,1082,312454,12776,259870,10939,36262,3594,14910,2242,1412,926,224999,7989,198522,7073,18236,2035,8069,1638,172,168,215064,9292,183991,8710,21014,2202,9812,1708,247,194,175053,6184,126147,5304,5982,1141,42112,3323,812,377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,871327,12369,621212,11237,194560,7072,54066,3489,1489,628,709118,13140,511374,11286,162016,6885,34798,2948,930,489,77907,5097,54653,4758,19433,2223,3523,906,298,289,8171,1549,5214,1276,2820,763,137,168,0,189,33855,3245,25063,2897,6839,1406,1811,551,142,170,42276,3309,24908,2681,3452,1194,13797,1927,119,135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9667841,32948,7671445,28881,1435694,18639,548031,11669,12671,1731,4960821,27560,3807121,25702,923060,15008,225380,6477,5260,1072,622797,16193,492476,13677,99166,5591,29227,2791,1928,870,2949400,26555,2505478,24762,318741,9515,123461,6685,1720,738,767178,15724,633150,14033,75544,4163,56820,4939,1664,579,367645,11384,233220,8313,19183,2180,113143,5951,2099,678,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4520809,21089,3561460,21144,702400,14871,250317,8258,6632,1305,3687937,23962,2923981,22998,604018,12818,155849,7082,4089,887,422808,12229,345969,12206,52739,4254,23331,2898,769,515,51017,4713,43027,4343,6948,1529,914,529,128,199,131503,6425,97420,5040,24396,2414,9349,1551,338,291,227544,8563,151063,6777,14299,2537,60874,4150,1308,554,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,437559,5770,337619,6600,66805,3776,32183,2081,952,318,358094,6848,282620,6671,55706,3420,19074,1853,694,291,39413,3412,30977,3043,6368,987,1982,714,86,67,1336,558,951,511,217,191,168,131,0,189,20613,1862,14378,1611,3473,613,2752,670,10,16,18103,1810,8693,1319,1041,494,8207,988,162,117,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5393979,20740,4465858,25589,649251,13362,272392,7938,6478,1188,4495749,23996,3754671,26367,566331,12412,171156,5804,3591,909,418407,11880,356925,10900,38895,3174,21913,2404,674,338,95066,5325,80748,4527,12132,1725,2094,661,92,109,184337,7316,146315,6706,23631,2505,13849,2077,542,294,200420,7634,127199,5679,8262,1297,63380,4223,1579,792,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1730466,11506,1330660,12402,294927,7469,101662,4646,3217,768,1426062,11723,1107092,11875,249830,6907,67272,3593,1868,647,177658,6698,141271,5815,27013,2075,8830,1620,544,255,6872,1295,5817,1178,955,374,100,94,0,189,54642,3481,40621,3054,8962,1406,4767,824,292,198,65232,3392,35859,2490,8167,1126,20693,2184,513,223,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1888562,14550,1496949,14927,254008,7867,134557,6191,3048,1052,1351383,16272,1085588,16102,193176,7003,71416,4478,1203,559,193875,8914,155894,7328,23836,2664,13430,2334,715,500,91974,5334,77865,5228,11733,1700,2174,768,202,244,134846,5199,108870,4265,17471,2056,8388,1578,117,126,116484,6214,68732,4303,7792,1252,39149,3412,811,460,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5911288,22804,5007254,22217,603001,12926,291396,7613,9637,1276,4500194,22600,3835082,21907,483450,10242,176309,6112,5353,883,502487,10665,430361,9865,46574,3573,24724,2220,828,528,345301,9979,299429,8508,38859,3852,6840,1348,173,156,311256,8601,266678,8285,23495,2213,19796,1940,1287,424,252050,7598,175704,6365,10623,1589,63727,3399,1996,655,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,484342,7695,399520,8425,61344,4607,23318,2437,160,194,385613,6982,317180,7144,52431,4117,16002,1951,0,189,45177,4496,38981,4359,4653,996,1515,672,28,45,11419,2154,10433,2146,917,506,69,114,0,189,25205,2773,22300,2677,1896,700,1009,430,0,189,16928,2204,10626,1553,1447,542,4723,1137,132,187,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
