GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006MA,B21005_006EA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009EA,B21005_009MA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024MA,B21005_024EA,B21005_025EA,B21005_025MA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030EA,B21005_030MA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US13,6361957,5960,2373858,8314,56541,3663,46524,3483,42576,3544,3948,1530,10017,2188,2317317,9082,1690014,11026,1513367,12615,176647,7463,627303,12600,2779734,7960,196540,8109,162437,7680,154368,7602,8069,1694,34103,3329,2583194,10808,2056294,15884,1948694,16391,107600,7077,526900,13642,1208365,3787,130914,5830,78936,4157,75134,4179,3802,950,51978,3898,1077451,6401,648800,8711,620020,8478,28780,3463,428651,8682,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,838792,2826,315318,2750,18585,2721,15150,2460,14802,2387,348,397,3435,855,296733,3286,228438,5137,210517,5073,17921,2438,68295,3965,343593,1952,24383,2098,20902,1909,20405,1952,497,267,3481,897,319210,2901,268288,4229,257631,4134,10657,1639,50922,2840,179881,603,14859,1681,9327,1304,9080,1319,247,199,5532,1157,165022,1772,114076,2957,110957,3131,3119,840,50946,2639,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,974188,2531,370032,3384,11095,1951,8358,1711,7970,1716,388,323,2737,895,358937,3851,271151,4619,250493,4754,20658,2939,87786,4191,401717,3315,29519,2754,24890,2617,23289,2584,1601,638,4629,1613,372198,4101,299975,5117,289438,5067,10537,1985,72223,4672,202439,1574,22996,2323,13985,1953,12931,1903,1054,509,9011,1437,179443,2995,111376,3261,107791,3282,3585,952,68067,3893,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8054015,3191,2997658,5487,46207,3852,39971,3285,36661,2946,3310,1261,6236,1311,2951451,6661,2289545,13841,2071945,15738,217600,8537,661906,11514,3413229,4816,130877,5323,112761,4826,106061,4597,6700,1073,18116,2011,3282352,6191,2715134,10295,2570733,10647,144401,5591,567218,9446,1643128,2257,98181,4518,60532,3393,57845,3380,2687,799,37649,2689,1544947,4785,1031221,8877,980478,8627,50743,3299,513726,9581,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4071609,3435,1517019,4228,30400,2945,26720,2629,24779,2638,1941,727,3680,849,1486619,5474,1140763,10292,1043904,10341,96859,5429,345856,8908,1699480,4243,101372,4707,86997,4663,82804,4586,4193,863,14375,2033,1598108,6293,1297203,9331,1239069,9648,58134,4284,300905,7699,855110,2697,70760,3511,43388,2869,41672,2816,1716,501,27372,2284,784350,4661,509707,7328,494204,7130,15503,1975,274643,6939,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1892644,2167,712659,4057,14095,1912,11867,1698,11364,1578,503,348,2228,775,698564,4556,570042,6483,534577,6704,35465,3072,128522,4999,767316,3821,42063,2865,37850,2806,36672,2773,1178,490,4213,816,725253,5343,631325,6160,611636,6522,19689,2437,93928,4371,412669,1825,32512,2381,21116,1905,20091,1896,1025,402,11396,1465,380157,3091,271341,4381,266306,4263,5035,735,108816,3779,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1745463,3347,672112,4395,16204,2479,12633,2161,11353,1812,1280,790,3571,1108,655908,4731,512970,6485,478600,6458,34370,3008,142938,5763,705128,3092,45791,3074,38921,3051,37101,2937,1820,637,6870,1269,659337,4389,549189,5938,531520,5938,17669,1967,110148,4266,368223,1701,35840,2357,24499,2138,23293,2095,1206,523,11341,1155,332383,2947,233521,4423,226908,4467,6613,1153,98862,4007,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2727540,3255,977742,4152,22737,2716,19519,2399,18441,2372,1078,592,3218,908,955005,4713,723217,8435,656860,9399,66357,4422,231788,8148,1161667,3483,69647,4984,55848,4371,53188,4309,2660,713,13799,1910,1092020,5954,807130,8618,763156,9328,43974,2977,284890,6333,588131,2380,56082,3319,32491,2598,31156,2599,1335,590,23591,2172,532049,4020,293623,5385,284409,5237,9214,1346,238426,5230,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2885898,4377,1119417,5915,23358,2370,19842,2138,17802,2089,2040,821,3516,963,1096059,6387,792007,11056,706141,11738,85866,6025,304052,9206,1171262,6405,70627,4688,57932,4349,54881,4255,3051,914,12695,1850,1100635,8049,840195,9420,798186,9717,42009,4048,260440,7487,595219,2602,49750,3237,28594,2550,26628,2340,1966,781,21156,2677,545469,3944,318210,6746,306393,6594,11817,1825,227259,6987,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,821109,1981,263126,1885,4453,965,3793,923,3742,917,51,72,660,311,258673,2271,202171,3887,186349,4089,15822,2068,56502,3470,348113,1844,23443,2247,19973,2017,18876,1977,1097,509,3470,955,324670,2829,263089,4747,252210,5067,10879,1676,61581,3643,209870,1108,22408,1949,13513,1666,12833,1692,680,314,8895,1128,187462,2105,123462,3343,118875,3193,4587,895,64000,3156,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3780486,3197,1370829,3254,33631,3508,28636,3160,27192,3113,1444,560,4995,1137,1337198,4762,1038692,8775,954256,9288,84436,5371,298506,8501,1626835,3683,104226,5129,93054,4489,89947,4539,3107,844,11172,1846,1522609,5715,1292439,8432,1239852,8882,52587,3614,230170,7612,782822,2237,69974,3794,49692,3083,47451,3021,2241,695,20282,2030,712848,4204,493308,7184,475230,7177,18078,1813,219540,6605,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4358396,1820,1639937,2788,21539,2440,17518,2311,15432,2188,2086,775,4021,1024,1618398,3231,1273353,7807,1173824,8552,99529,5226,345045,8085,1812822,2849,64882,4387,54985,3717,51938,3741,3047,1091,9897,1833,1747940,5538,1468863,6792,1402633,7647,66230,4367,279077,6141,905637,1574,56152,3287,36708,2458,34264,2443,2444,639,19444,2369,849485,3622,612047,8599,587667,8535,24380,2459,237438,7555,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6140030,3063,2205389,4163,36347,2753,29893,2560,25873,2190,4020,1248,6454,1187,2169042,5453,1676766,8778,1503526,9543,173240,6605,492276,8373,2549202,3887,130657,5604,107760,5136,101362,5050,6398,1074,22897,2354,2418545,6290,1938826,10261,1830480,10298,108346,4773,479719,9011,1385439,1986,100665,4181,53565,3171,51237,3027,2328,609,47100,2762,1284774,4397,761014,8653,729743,8880,31271,2251,523760,8331,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3400162,2569,1250637,3238,21300,2021,19044,1867,18309,1858,735,399,2256,592,1229337,3603,1040513,6522,980787,6851,59726,4113,188824,5084,1419826,3166,63828,3601,56062,3263,54091,3228,1971,644,7766,1245,1355998,4895,1187760,7116,1152356,7585,35404,2924,168238,5082,729699,2270,60638,2762,40352,2358,39118,2366,1234,409,20286,1672,669061,3639,490272,5306,475607,5545,14665,1559,178789,4014,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1812701,2697,678144,4982,15213,2349,11823,1986,10769,1923,1054,564,3390,1246,662931,5559,459857,8333,397708,7988,62149,4495,203074,7326,758186,4871,39091,3262,30518,2901,28900,2839,1618,670,8573,1548,719095,5754,538813,8199,501839,7966,36974,3370,180282,5843,376371,1948,31470,2710,16377,2141,15547,2085,830,473,15093,1892,344901,3508,186803,4445,178210,4393,8593,1473,158098,4113,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3719982,3964,1373422,4528,34880,3516,29859,3306,28033,3273,1826,829,5021,1402,1338542,5544,1044147,9518,964209,10278,79938,4876,294395,7896,1537583,4233,93907,4585,78376,4124,74267,3848,4109,931,15531,1921,1443676,5750,1175068,9947,1127842,10433,47226,3377,268608,8454,808977,2470,78212,3342,44904,2893,43128,2901,1776,494,33308,2324,730765,4050,464731,5416,450730,5518,14001,1703,266034,6240,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,624267,1696,226429,1853,7923,1691,6606,1496,6252,1498,354,224,1317,560,218506,2377,166107,3912,155719,4351,10388,1641,52399,3005,246677,2097,17344,2151,14468,2097,14108,2069,360,211,2876,719,229333,2878,188367,4078,181360,4000,7007,1206,40966,3105,151161,974,16935,1778,10352,1445,9613,1455,739,357,6583,992,134226,1982,87647,2940,84525,2822,3122,947,46579,2627,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1141333,2124,441668,2911,9089,1486,7778,1294,7709,1297,69,68,1311,479,432579,3184,350992,4543,334543,4504,16449,1695,81587,3670,461990,2671,31683,2410,28837,2372,28246,2335,591,391,2846,686,430307,3674,371336,3679,362377,4012,8959,1535,58971,3242,237675,1494,21005,1724,14360,1430,14044,1427,316,206,6645,924,216670,2411,163069,3175,160727,3203,2342,547,53601,2633,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1791697,1734,659654,1608,19603,2656,16384,2320,14663,2119,1721,730,3219,1089,640051,2796,500909,5960,453996,7073,46913,3748,139142,5610,777006,1756,47496,3144,40479,2903,37698,2889,2781,803,7017,1400,729510,3507,589469,6824,547432,8075,42037,4000,140041,5838,355037,1361,41393,3465,24052,2643,22350,2460,1702,692,17341,2214,313644,3720,192601,4551,179860,4215,12741,1566,121043,4366,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,847014,1469,283764,1682,6066,1484,5855,1484,5599,1454,256,341,211,148,277698,2067,223884,3361,210193,4178,13691,2113,53814,3446,361495,1614,21700,2264,19322,2121,18637,2075,685,418,2378,840,339795,2761,288918,4080,280475,4398,8443,1375,50877,3446,201755,936,19900,2417,13456,1796,12815,1883,641,434,6444,1473,181855,2419,134834,3426,130738,3421,4096,1117,47021,3174,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5606604,2282,1937181,2720,18414,2083,15309,2097,13525,2012,1784,857,3105,825,1918767,3551,1440640,10639,1305959,11683,134681,5904,478127,10635,2490531,2872,60514,3825,53269,3548,50956,3406,2313,637,7245,1180,2430017,4555,2024044,10824,1918565,11644,105479,5069,405973,10028,1178892,1357,51239,2990,35213,2494,33233,2408,1980,537,16026,1801,1127653,2933,799580,8133,760649,8668,38931,2641,328073,7501,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1245474,2970,473694,2913,12189,2078,10147,1948,9348,1908,799,455,2042,794,461505,3659,334212,5709,298099,6579,36113,3565,127293,5981,500648,2706,33101,2394,26258,1976,25241,2007,1017,382,6843,1506,467547,3402,350406,6726,329527,7328,20879,2468,117141,5605,271132,2031,29024,2451,18551,2003,17768,1940,783,427,10473,1690,242108,3099,146043,4091,139998,4008,6045,1204,96065,3672,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12597115,4075,4799087,4305,51788,3961,41897,3474,38364,3137,3533,1036,9891,1704,4747299,6011,3506693,16926,3179867,17894,326826,9232,1240606,15492,5254400,4380,148397,5765,123336,5395,117512,5162,5824,1215,25061,2450,5106003,6375,4154624,16023,3951193,16677,203431,6931,951379,15611,2543628,2504,123189,4965,73622,3594,70418,3484,3204,664,49567,3433,2420439,5490,1604697,11592,1535255,11846,69442,3954,815742,10218,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
