GEO_ID,C11010_001E,C11010_001M,C11010_002E,C11010_002M,C11010_003E,C11010_003M,C11010_004E,C11010_004M,C11010_005E,C11010_005M,C11010_006E,C11010_006M,C11010_007E,C11010_007M,C11010_008E,C11010_008M,C11010_009E,C11010_009M,C11010_010E,C11010_010M,C11010_011E,C11010_011M,NAME,C11010_001EA,C11010_001MA,C11010_002EA,C11010_002MA,C11010_003MA,C11010_003EA,C11010_004MA,C11010_004EA,C11010_005EA,C11010_005MA,C11010_006EA,C11010_006MA,C11010_007EA,C11010_007MA,C11010_008MA,C11010_008EA,C11010_009EA,C11010_009MA,C11010_010MA,C11010_010EA,C11010_011EA,C11010_011MA,state
0400000US13,1189992,17071,542176,11926,427914,11002,333028,9785,94886,4316,114262,5727,647816,12073,555582,11646,332683,9634,222899,6050,92234,4791,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,136550,4681,66712,3741,50965,2769,36078,2660,14887,1530,15747,2114,69838,3029,53255,2688,26062,2061,27193,1906,16583,1702,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,197074,5935,90928,4306,71457,3735,52285,3664,19172,1872,19471,2083,106146,4926,90966,4829,49750,3962,41216,2422,15180,1851,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1695060,14846,781926,10096,624500,9695,468301,9990,156199,4419,157426,5739,913134,11556,784797,11987,418640,10259,366157,5863,128337,5646,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,881448,10779,425457,8036,338132,7020,255011,6566,83121,3351,87325,4041,455991,6965,392843,7041,204967,5982,187876,4799,63148,3779,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,450450,7161,220278,5439,167741,4986,126753,4351,40988,2354,52537,3355,230172,4962,194791,4261,94298,3573,100493,3024,35381,2691,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,390802,7926,185856,5969,150250,5035,114892,4777,35358,2109,35606,2943,204946,5111,178060,5108,92816,4381,85244,3782,26886,2671,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,584329,9038,273805,7793,220390,6549,166544,6234,53846,2776,53415,3919,310524,5634,268127,5636,142303,4117,125824,3819,42397,2956,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,629322,10618,293481,8074,238596,7951,179920,7340,58676,3288,54885,4170,335841,7184,295228,6883,165862,6009,129366,4309,40613,3115,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,202300,5390,91407,3909,70561,3497,48325,3231,22236,1924,20846,2112,110893,3782,90792,3576,41653,2827,49139,2151,20101,2153,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,723095,11502,315279,8313,240151,6883,176311,5811,63840,3193,75128,4439,407816,8603,347625,7549,194248,6012,153377,4850,60191,3810,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,946547,12600,416787,10011,306810,7835,223454,7228,83356,3758,109977,5352,529760,9650,431447,9064,221152,8013,210295,5559,98313,4300,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1378808,13554,655492,10199,518279,8907,388765,8607,129514,4222,137213,5116,723316,10489,618166,10022,320586,7910,297580,5862,105150,4462,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,763312,8685,364836,6378,280941,6611,211133,6142,69808,2777,83895,4217,398476,6126,328677,5897,172618,5586,156059,3640,69799,3603,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,361217,7427,165373,5236,139357,5325,102013,4979,37344,2446,26016,3005,195844,5027,174423,5037,89129,4083,85294,3205,21421,2532,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,854881,11844,392538,8793,312086,7923,231841,7218,80245,3111,80452,4720,462343,8635,392824,8026,203804,6545,189020,4815,69519,4334,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,161703,4396,81685,3341,65038,3194,46024,2711,19014,1863,16647,2074,80018,3009,65627,2902,36117,2518,29510,2167,14391,1772,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,274362,5541,139613,4058,108716,4254,83584,3989,25132,1774,30897,2428,134749,3660,114360,3233,57164,2633,57196,2407,20389,1668,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,382710,9019,207791,5957,156406,5584,114281,4719,42125,2939,51385,3605,174919,5751,142357,5637,82234,4526,60123,2854,32562,2566,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,176142,5400,83159,4254,59272,3343,43785,2957,15487,1793,23887,2342,92983,3892,76238,3557,39559,3114,36679,2371,16745,1864,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,982077,12463,430817,8719,342404,8284,246115,7204,96289,3790,88413,4298,551260,9920,483205,9698,231587,8097,251618,6486,68055,3799,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,276393,7090,130829,5533,108344,4767,76949,4204,31395,2632,22485,2326,145564,5081,124397,4655,65554,3805,58843,2692,21167,2511,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2672576,19199,1199532,13017,929694,11885,680144,11117,249550,6534,269838,7798,1473044,13991,1246059,13843,664585,12374,581474,7424,226985,8239,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1337530,16130,601567,11945,472488,10353,352405,9043,120083,4611,129079,5758,735963,11718,634318,10693,352809,7378,281509,6695,101645,5408,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,125265,3916,66960,3016,48840,2705,39003,2622,9837,915,18120,2179,58305,2555,46548,2477,23195,2142,23353,1523,11757,1649,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1684560,16179,796382,11740,635148,11032,466308,10008,168840,4928,161234,6411,888178,13984,758687,12594,398590,10205,360097,6703,129491,5117,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,496363,6770,237262,5034,187427,4939,139152,4484,48275,2391,49835,2822,259101,5512,223574,5154,112702,4371,110872,2936,35527,2589,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,574809,8927,267782,6263,192946,5771,136600,5342,56346,3562,74836,4171,307027,6830,240686,6767,123983,4916,116703,4399,66341,4202,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1751742,14859,801956,11826,632383,9718,452471,9219,179912,4749,169573,6344,949786,10467,814439,10799,391184,8079,423255,7356,135347,5644,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,157222,5298,69786,3977,55107,3581,38093,2746,17014,1725,14679,1853,87436,3871,74446,3441,38815,2833,35631,2259,12990,1971,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,636883,10285,287203,7846,230292,7516,169563,6824,60729,3266,56911,4402,349680,6982,306387,6472,168806,6198,137581,4030,43293,3073,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,122424,3767,61551,2899,48520,2650,35954,2420,12566,1117,13031,1672,60873,2624,51863,2787,25706,2273,26157,1776,9010,1137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,854582,11354,396661,8851,314962,7889,233527,6650,81435,3830,81699,4466,457921,8666,394149,8977,210192,7387,183957,5617,63772,3943,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2900503,23635,1407312,18779,1109459,15284,868729,15640,240730,7193,297853,10280,1493191,18106,1270428,17488,754573,14924,515855,8894,222763,7687,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,237799,6344,115247,5177,86808,4698,67166,4173,19642,1802,28439,2714,122552,3922,97372,3730,49715,3473,47657,2449,25180,2178,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,102486,3403,47435,2623,33661,1842,23402,1780,10259,1143,13774,1933,55051,2453,43653,2332,21220,1957,22433,1682,11398,1629,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1052038,11860,466128,9335,350560,8240,258896,7354,91664,3646,115568,5167,585910,10412,491998,10003,275807,8038,216191,4935,93912,4498,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,967980,11508,471192,9538,340836,9048,254226,7586,86610,4158,130356,5694,496788,8436,395554,8584,218365,6651,177189,4776,101234,4390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,262589,6564,126267,5076,102048,4667,69700,3978,32348,2212,24219,2408,136322,4511,120591,4556,58470,3357,62121,2668,15731,1668,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,849872,9627,404644,7723,308014,6745,231940,6298,76074,2456,96630,4125,445228,7655,366133,7197,185314,5680,180819,4119,79095,3757,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,83467,4135,43407,3238,34583,3077,26263,2693,8320,1251,8824,1531,40060,2716,33775,2397,17255,1997,16520,1463,6285,1267,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,377313,6976,159970,5810,137769,5083,90208,4380,47561,2749,22201,2185,217343,5153,192610,5501,88298,4262,104312,3884,24733,2268,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
