GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002MA,B17010_002EA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005MA,B17010_005EA,B17010_006MA,B17010_006EA,B17010_007MA,B17010_007EA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010MA,B17010_010EA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013MA,B17010_013EA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016MA,B17010_016EA,B17010_017EA,B17010_017MA,B17010_018MA,B17010_018EA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021MA,B17010_021EA,B17010_022EA,B17010_022MA,B17010_023EA,B17010_023MA,B17010_024MA,B17010_024EA,B17010_025EA,B17010_025MA,B17010_026EA,B17010_026MA,B17010_027EA,B17010_027MA,B17010_028EA,B17010_028MA,B17010_029MA,B17010_029EA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032EA,B17010_032MA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035MA,B17010_035EA,B17010_036EA,B17010_036MA,B17010_037EA,B17010_037MA,B17010_038EA,B17010_038MA,B17010_039EA,B17010_039MA,B17010_040MA,B17010_040EA,B17010_041EA,B17010_041MA,state
0400000US13,2466415,18717,321564,10162,108946,6411,68241,5536,10021,2147,22735,2612,35485,3896,40705,3311,212618,8720,28936,3554,21252,2865,4953,1214,4160,1123,12139,2049,7684,1456,183682,7523,155790,6929,25352,3062,38809,3259,91629,4600,27892,2657,2144851,17728,1641463,16987,708566,10589,128343,6225,134840,5933,445383,10157,932897,13651,503388,12765,138453,5587,75140,4812,16202,2509,9179,1849,49759,4037,63313,4371,364935,10670,210378,9438,28712,3669,28080,3374,153586,7781,154557,5839,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309386,5548,21219,2256,9261,1511,4633,1059,458,282,1795,639,2380,808,4628,1025,11958,1693,3184,840,2443,762,325,244,170,200,1948,745,741,344,8774,1431,7129,1306,1027,490,3024,925,3078,815,1645,564,288167,5332,223190,5096,95134,3795,19776,1864,17170,1694,58188,2958,128056,4457,64977,3212,21686,2171,9471,1467,2467,875,1890,652,5114,1169,12215,1492,43291,2925,20090,1900,3363,948,2964,693,13763,1773,23201,2150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,400347,7093,43746,3497,20925,2597,10934,1834,2862,945,2981,761,5091,1193,9991,1835,22821,2770,3594,940,2824,847,853,482,578,379,1393,638,770,479,19227,2657,17427,2461,2889,992,4940,1569,9598,1999,1800,785,356601,6930,299928,6500,123387,5155,20531,2063,31063,2531,71793,3480,176541,4980,56673,3799,19733,2305,12654,2023,2567,864,1160,607,8927,1732,7079,1252,36940,3208,22716,2543,4163,1317,2775,767,15778,2040,14224,2006,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099463,16945,304063,7705,104504,4746,67594,4099,9379,1624,22662,2726,35553,2585,36910,2631,199559,6666,28205,2850,19617,2350,4708,1087,5891,1449,9018,1499,8588,1269,171354,6420,148288,6238,26611,2503,40673,3534,81004,4395,23066,2325,2795400,17541,2181036,16720,914003,12260,171106,5921,173649,6548,569248,10381,1267033,12540,614364,13408,185757,7465,95262,5121,18029,2220,16322,2507,60911,3525,90495,4819,428607,10930,233906,7888,32842,2647,30056,3208,171008,6406,194701,6506,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1633695,12071,166356,6469,52380,3322,32001,2152,4628,880,10954,1651,16419,1708,20379,2316,113976,6291,16796,2334,13636,2117,3019,869,3401,937,7216,1693,3160,828,97180,5526,87145,5291,18097,2345,24776,2917,44272,4041,10035,1437,1467339,11736,1161178,12824,465293,8754,81344,4291,88153,4765,295796,7455,695885,10139,306161,8431,101830,4867,58913,4066,15176,2082,6442,1369,37295,3489,42917,2838,204331,6435,114632,4820,17075,2070,14232,2007,83325,4448,89699,4215,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796799,8505,61086,3406,20343,1885,11443,1562,1270,562,4995,1057,5178,1060,8900,1196,40743,3172,8270,1777,6842,1679,1289,670,1324,567,4229,1368,1428,693,32473,2614,29577,2535,6195,1210,7584,1458,15798,1843,2896,660,735713,8038,607661,7993,234359,5206,41163,3227,51172,2836,142024,4474,373302,6249,128052,5321,45315,3226,27957,2542,7160,1337,2704,779,18093,1967,17358,1666,82737,3796,50877,3092,8462,1634,6462,1048,35953,2740,31860,2523,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,720780,8954,60794,3634,21816,1613,14630,1566,2182,736,6212,1155,6236,994,7186,943,38978,3394,8027,1801,6498,1585,1187,521,1579,551,3732,1155,1529,668,30951,2922,28077,2894,6200,1231,7680,1525,14197,2157,2874,603,659986,8919,538817,8738,224127,6280,44344,3034,45130,2859,134653,4711,314690,6453,121169,5141,42343,3142,25838,2662,4989,1037,4052,1087,16797,2098,16505,1762,78826,3764,48940,3168,8771,1371,7070,1363,33099,2554,29886,2202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131839,10422,158373,6094,62702,3977,36731,3235,5172,1393,11577,1981,19982,2170,25971,2227,95671,5260,18377,2312,13654,2010,3154,1008,1759,788,8741,1493,4723,915,77294,4855,65567,4154,13797,2087,15701,2202,36069,2976,11727,1704,973466,9634,765418,9714,291892,7098,52371,3324,54850,3256,184671,6578,473526,7876,208048,6495,67378,3594,34310,2817,7096,1417,3962,1189,23252,2120,33068,2953,140670,5592,73808,4634,11526,1793,9170,1668,53112,3824,66862,2927,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1108586,12393,162872,6472,41500,4166,22247,2802,3686,1159,7263,1611,11298,1700,19253,2526,121372,5569,15556,2338,11427,2155,2184,684,2817,988,6426,1606,4129,1040,105816,5229,92199,5035,17905,2355,27484,2905,46810,3852,13617,1589,945714,12281,705004,12699,282837,8789,55157,4043,53456,4086,174224,6909,422167,8189,240710,8866,70407,4517,36963,3305,9360,1855,4645,1351,22958,2489,33444,3437,170303,7030,92895,4798,13792,2375,12443,1894,66660,4458,77408,4637,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,342926,5736,30547,2392,10960,1480,4566,1124,985,496,1280,658,2301,654,6394,1024,19587,2122,4641,904,3504,792,647,314,871,577,1986,680,1137,563,14946,2113,13159,1990,2200,880,2698,1005,8261,1275,1787,686,312379,5283,253482,5127,80344,3616,16708,1958,12529,1594,51107,2719,173138,3874,58897,3278,20234,1780,12646,1599,2083,699,1386,598,9177,1304,7588,1157,38663,3087,22305,2374,3484,983,1771,670,17050,1873,16358,1996,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1454839,12340,97619,5289,27767,2456,15095,1916,3005,807,4879,1170,7211,1246,12672,1601,69852,4569,11166,2052,8270,1801,2179,864,2145,961,3946,1081,2896,891,58686,4079,50681,3907,8435,1647,15626,2198,26620,2713,8005,1174,1357220,13051,1014700,11571,448359,8595,87817,3725,80497,4974,280045,7468,566341,8021,342520,9330,97096,4794,50558,3534,10970,1947,6847,1271,32741,2670,46538,3398,245424,8313,136101,6382,19366,2498,20765,2700,95970,5948,109323,4950,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1613404,12989,128216,5997,38347,3228,18297,2359,3350,993,5438,1044,9509,1669,20050,2477,89869,5202,12574,1998,9101,1799,1673,711,2497,1022,4931,1166,3473,987,77295,4762,66388,4620,11511,1943,16195,2405,38682,3373,10907,1750,1485188,13099,1150367,12016,477418,9473,99334,4785,74548,4616,303536,7349,672949,9886,334821,9222,92720,4189,40129,3387,8709,1391,4313,1177,27107,2615,52591,3102,242101,7176,129960,6011,16862,2105,13615,1933,99483,5372,112141,5049,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2479724,12956,275587,7009,89662,4094,53975,3367,7283,1396,19883,2029,26809,2118,35687,2505,185925,5805,30541,2654,23327,2417,5718,1327,4316,1047,13293,1860,7214,1199,155384,5014,132775,5001,24484,2233,34049,2970,74242,4182,22609,2407,2204137,13236,1732141,12836,645708,8829,112031,4323,119390,4727,414287,7720,1086433,9780,471996,10482,151513,6062,77526,4270,18484,2263,7496,1190,51546,2908,73987,4264,320483,7556,167748,5248,26676,2682,17661,2280,123411,4811,152735,4846,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1383950,8949,87426,3585,30369,1979,17923,1782,2293,681,7866,1246,7764,1034,12446,932,57057,3343,9183,1363,7843,1325,1941,583,1385,573,4517,902,1340,365,47874,2926,43980,2723,9483,1417,13740,1946,20757,1706,3894,802,1296524,9332,1060989,8578,431620,5880,90757,3308,86286,3876,254577,5052,629369,6448,235535,6243,86067,4234,51070,3768,11615,1734,5900,1053,33555,3011,34997,2519,149468,4497,93142,3910,14658,2050,12325,1851,66159,3337,56326,3051,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743154,9829,126126,5986,33614,3530,19771,2763,3134,1028,5827,1385,10810,2016,13843,1795,92512,4910,11513,2120,9174,1809,2620,955,1908,752,4646,1345,2339,753,80999,4626,67448,4266,11226,2022,19114,2389,37108,3678,13551,2370,617028,9334,451584,8506,177567,5938,31200,2681,35398,3046,110969,4643,274017,6816,165444,5979,45015,3456,22978,2622,4184,1297,1629,799,17165,2233,22037,2529,120429,5041,68463,3608,9098,1631,10203,2053,49162,3350,51966,3691,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1519299,12907,155080,5505,53570,3327,28915,2755,4641,1142,9841,1685,14433,2007,24655,2227,101510,5285,16695,1967,12580,1682,3027,1055,3181,776,6372,1297,4115,1175,84815,4978,75437,4782,15887,2033,19339,2578,40211,3037,9378,1255,1364219,12490,1083444,12427,422282,9137,84925,4655,79607,4172,257750,7794,661162,8130,280775,8370,85218,4977,48826,3811,9290,1534,5416,1127,34120,3329,36392,3279,195557,5965,107414,5722,15765,2151,12643,1679,79006,4518,88143,3786,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253101,4477,23454,2245,9136,1358,4788,1063,1163,506,1677,753,1948,579,4348,777,14318,1809,2571,776,2243,749,554,340,614,375,1075,455,328,253,11747,1663,10302,1636,3264,858,2092,804,4946,1082,1445,456,229647,4470,193712,4688,69687,2854,11582,1396,15293,1899,42812,2486,124025,3441,35935,2816,13030,1629,7417,1197,1196,606,527,293,5694,1098,5613,1108,22905,2093,12460,1708,1795,667,1643,530,9022,1468,10445,1235,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
