GEO_ID,B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,NAME,B05013_001MA,B05013_001EA,B05013_002EA,B05013_002MA,B05013_003EA,B05013_003MA,B05013_004EA,B05013_004MA,B05013_005EA,B05013_005MA,B05013_006MA,B05013_006EA,B05013_007MA,B05013_007EA,B05013_008EA,B05013_008MA,B05013_009EA,B05013_009MA,B05013_010EA,B05013_010MA,B05013_011MA,B05013_011EA,B05013_012MA,B05013_012EA,B05013_013EA,B05013_013MA,B05013_014EA,B05013_014MA,B05013_015EA,B05013_015MA,B05013_016MA,B05013_016EA,B05013_017MA,B05013_017EA,B05013_018MA,B05013_018EA,B05013_019EA,B05013_019MA,B05013_020EA,B05013_020MA,B05013_021MA,B05013_021EA,B05013_022EA,B05013_022MA,B05013_023MA,B05013_023EA,B05013_024MA,B05013_024EA,B05013_025MA,B05013_025EA,B05013_026EA,B05013_026MA,B05013_027EA,B05013_027MA,B05013_028EA,B05013_028MA,B05013_029MA,B05013_029EA,B05013_030MA,B05013_030EA,B05013_031EA,B05013_031MA,B05013_032EA,B05013_032MA,B05013_033EA,B05013_033MA,B05013_034MA,B05013_034EA,B05013_035MA,B05013_035EA,B05013_036EA,B05013_036MA,B05013_037EA,B05013_037MA,B05013_038EA,B05013_038MA,B05013_039EA,B05013_039MA,state
0400000US13,1023717,16327,516213,10637,4545,1336,6319,1559,12127,2094,23318,2885,34507,3250,45097,3954,58734,2789,72308,5166,61793,4164,60146,3159,42687,3072,32709,3346,24363,2268,15016,1883,11223,1761,5485,955,3706,919,2130,789,507504,10049,4235,1732,5208,1301,12881,2175,21335,2926,28376,3261,40383,3249,53688,3309,64758,3928,63953,4629,50701,3194,45126,3044,34867,2782,27059,2639,20341,2149,13696,1621,9528,1733,6772,1204,4597,1058,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,253414,8901,107039,4537,443,396,1001,481,2616,889,3276,830,6452,1441,6609,1273,7613,1348,7662,1297,9543,1648,11160,1482,9185,1077,11659,1301,7760,1136,8707,1362,4478,865,4079,840,2430,740,2366,562,146375,5990,589,385,1894,687,2490,726,4311,1000,5515,1115,7657,1346,9784,1245,11831,1317,13573,2045,14279,1330,14207,1361,13031,1650,11315,1527,12124,1346,7700,1191,6171,1036,5384,1236,4520,1119,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,94364,5556,45622,3247,366,349,429,267,787,437,1133,544,6180,1428,5418,1616,4070,1079,5365,1274,6147,1406,3147,833,3994,1010,2372,713,2136,924,1765,689,1199,547,365,285,352,234,397,337,48742,3411,506,451,1301,742,1918,902,2017,816,2503,935,3755,1249,5229,1156,3986,978,5482,1335,4694,1463,5004,1217,2793,754,2331,901,2138,825,1820,596,1559,667,956,673,750,352,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1826156,22081,908655,12381,4734,1029,11401,1826,15228,2206,26516,2594,46531,4101,77721,4126,98731,3157,102593,5067,104383,4841,97395,3130,81676,3469,70837,3844,54288,3234,41118,2363,32394,2305,21674,2145,12598,1735,8837,1428,917501,12869,4488,1265,10548,2079,16105,1992,26819,2774,43864,3323,74520,4294,89431,3572,103431,3778,100169,4568,92900,3087,80758,2980,67289,3358,59662,3339,49078,3309,36010,3019,24758,2262,18631,2106,19040,1781,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,321308,8167,163122,5376,637,351,2642,721,4355,1217,8532,1620,18980,2142,14691,1892,16545,2162,18679,2069,20627,2604,14153,1825,11187,1726,8819,1453,7359,1336,7009,1318,4125,1005,1851,509,1234,413,1697,616,158186,4869,1149,602,2284,786,3911,1133,10261,1622,12164,1636,14085,1852,15079,1777,19499,1981,17508,2209,15243,2025,11369,1432,8706,1382,7549,1279,7281,1267,3895,838,3804,895,2172,674,2227,539,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,148721,5960,75452,4192,413,230,1603,667,1792,668,5373,1266,8319,1562,7371,1517,10496,1756,8075,1320,7298,1422,7756,1302,5283,1059,4057,1073,3165,822,1391,534,1209,486,666,350,605,402,580,299,73269,3578,929,520,1317,842,1957,782,5070,1270,6359,1240,7918,1453,8900,1309,8699,1438,8102,1372,7165,1225,4729,924,3162,757,3673,935,1694,563,1213,399,1015,467,614,430,753,324,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,205720,7842,105526,4578,607,354,1000,573,2269,673,4235,929,10601,1649,12384,1933,12867,1699,13621,1789,12000,1437,10541,1482,8083,1357,5445,1080,5011,1084,2559,612,1885,554,1057,462,778,509,583,311,100194,4790,761,483,1544,766,3250,993,4707,1128,7766,1461,8743,1452,11711,1473,11922,1611,10719,1336,10131,1400,8098,1186,5283,962,4619,931,3654,915,2265,569,2184,938,1237,439,1600,547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,157336,8192,79031,4520,1694,1018,1992,758,2410,834,4081,1110,8520,1560,8015,1162,9103,1259,9632,1487,8452,1510,7556,1658,5449,1319,3329,853,2677,698,2437,661,1851,610,905,384,282,229,646,489,78305,5212,343,210,2506,996,3962,1217,4785,1121,5522,1269,8774,1459,7541,1278,9185,1488,8124,1522,5466,1100,5067,1045,4001,791,3345,962,3397,1277,2044,679,1848,544,907,411,1488,616,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,186369,8016,93076,4922,1172,671,2585,950,1263,636,2502,757,6950,1723,9388,1690,12344,2172,10792,1808,10339,1719,6736,1197,8576,1762,7096,1200,4957,1115,2983,674,1854,552,1733,571,1090,552,716,431,93293,4878,805,579,1726,928,2427,985,3512,1189,6046,1341,9659,1682,11105,1596,9286,1657,7923,1491,8359,1221,6879,1289,6273,1043,4697,938,3178,889,4086,899,3580,939,2108,558,1644,603,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44694,3899,18132,1847,98,109,226,176,330,236,953,474,1744,1010,707,419,1607,551,1473,553,1753,619,1534,658,1165,413,1516,531,984,329,1603,616,1040,334,603,287,478,242,318,241,26562,2793,181,190,507,303,1003,541,1457,807,1071,496,1560,608,1966,786,1160,400,2397,760,2832,1003,2172,597,2076,686,1751,561,1874,548,1491,591,1103,421,817,404,1144,488,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,911582,14920,443563,8018,3696,1210,5756,1340,11996,1758,20535,2180,26261,2733,37972,2899,47254,2648,51585,3404,48707,3393,43333,2365,39526,2203,33919,2411,25123,2359,18404,1430,13107,1528,8393,1248,4051,1010,3945,796,468019,9852,3601,1205,6232,1452,10959,1712,17447,2022,21563,2214,35295,2764,46331,2581,53209,3345,50296,3145,47593,2133,45607,2445,34780,2877,28794,2449,21795,1742,16161,1596,12443,1580,8441,1366,7472,1283,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1095953,18149,527764,11135,3876,1146,6283,1257,9523,1980,20703,2153,34165,2586,48111,3425,52889,3509,56625,3830,53569,3242,48209,2655,50952,2580,39111,2833,34121,2705,23831,2001,17609,1661,12596,1595,7886,1369,7705,1166,568189,11084,4304,1362,6175,1277,10744,1728,21774,2211,32689,2951,46677,2772,57848,2945,55355,3397,56613,3772,53033,3024,51134,2874,42363,3020,36234,2767,28581,2157,20336,2072,15780,1646,14010,1459,14539,1913,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,652090,14179,319880,8098,2294,811,5517,1203,10326,1680,13505,1691,22663,2524,25816,2092,30455,2290,31469,2646,32798,2860,29711,2362,24870,1835,24224,2492,18425,1923,17712,1461,10557,1459,8132,1120,6522,1001,4884,1059,332210,8079,3080,792,6405,1204,7851,1375,13772,1622,22175,2118,22976,1807,30251,2192,31241,2655,34101,2591,28878,2073,25543,1703,23277,1790,20778,1798,17859,1710,15024,1742,11627,1536,7731,1199,9641,1279,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,457185,10800,223176,6570,3109,978,6793,1709,8815,1580,12236,1872,16313,2112,24635,2304,27862,2090,28806,2328,23362,2333,19606,1463,15785,1433,11199,1315,8507,1225,5195,1002,5656,1115,3115,867,1473,508,709,355,234009,6183,2510,1083,6055,1401,10302,1675,12449,1621,18367,2233,23553,1783,27394,2003,28289,2169,25943,2316,19744,1531,14041,1364,13275,1589,8334,1312,7423,1333,6137,1029,4684,994,2677,693,2832,732,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72258,5209,38830,3297,30,55,1024,783,1210,759,2230,838,3996,1113,4893,1354,4420,1124,4161,1238,5027,1081,2685,740,2405,807,2074,638,1929,893,1380,520,436,267,561,354,249,257,120,163,33428,3073,200,231,595,367,735,389,1861,851,1597,860,3244,1242,3165,802,4699,1405,2927,825,2715,1107,2944,865,2109,938,1757,618,1177,514,1610,624,902,455,679,407,512,320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,242761,8048,120393,5609,1449,726,2404,912,3794,1109,7423,1627,10906,1917,13917,1774,13221,1760,13282,1880,14589,2168,7953,1183,8409,1145,6294,1253,6195,1148,4206,813,2847,837,1773,491,918,484,813,370,122368,4300,749,346,3512,1097,4032,892,4946,914,9336,1696,12536,1714,13259,1379,13381,1642,10950,1753,10570,1413,8708,1545,8645,1529,5747,1138,4832,913,3257,893,3301,839,2381,783,2226,594,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21356,1943,9577,1591,23,45,185,191,144,181,493,267,824,475,770,482,850,502,674,459,759,370,1092,576,1157,434,445,321,375,252,464,239,632,345,240,171,154,220,296,192,11779,1750,24,49,68,101,343,360,420,318,980,648,634,401,963,574,561,257,1408,625,960,471,1046,494,626,392,703,309,847,337,763,418,515,310,350,245,568,315,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,128390,5263,65262,3224,485,270,948,427,1762,605,3421,932,6571,1141,7676,1216,9754,1372,8867,1619,6529,1271,5033,867,4184,903,3538,804,2986,927,1071,433,1193,502,431,247,629,324,184,219,63128,3248,772,500,1274,414,2689,873,3853,875,4750,914,5676,951,8623,1342,7818,1282,6629,1172,5297,967,4253,918,3365,882,2147,530,1965,489,963,357,1297,553,691,394,1066,440,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,558170,12420,263646,7216,967,431,1970,746,4385,1076,8884,1567,13758,1922,21095,2543,26335,2761,30719,2668,30155,2667,30347,1840,25393,1718,20959,2071,17102,1951,12853,1525,8047,1110,5608,1116,3013,798,2056,693,294524,7756,812,517,1755,684,4022,1194,6936,1308,11406,1358,20939,2271,27754,2181,31157,2622,34075,2560,33412,2433,29558,1749,22965,1877,22275,2310,16200,1771,12141,1622,9091,1285,5710,1029,4316,902,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,79959,4819,38597,3091,533,406,739,450,1338,546,1182,518,2514,659,2603,830,4065,1082,4053,1168,3909,1147,3357,862,3574,862,3084,899,2619,626,1363,414,1733,589,960,350,323,183,648,338,41362,2808,263,282,218,142,1645,773,1696,640,2420,961,2560,772,3847,991,4297,1149,3565,911,4125,935,2721,920,3102,743,2887,818,2281,578,1347,446,1825,585,861,418,1702,495,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
