GEO_ID,B17020_001E,B17020_001M,B17020_002E,B17020_002M,B17020_003E,B17020_003M,B17020_004E,B17020_004M,B17020_005E,B17020_005M,B17020_006E,B17020_006M,B17020_007E,B17020_007M,B17020_008E,B17020_008M,B17020_009E,B17020_009M,B17020_010E,B17020_010M,B17020_011E,B17020_011M,B17020_012E,B17020_012M,B17020_013E,B17020_013M,B17020_014E,B17020_014M,B17020_015E,B17020_015M,B17020_016E,B17020_016M,B17020_017E,B17020_017M,NAME,B17020_001MA,B17020_001EA,B17020_002EA,B17020_002MA,B17020_003EA,B17020_003MA,B17020_004EA,B17020_004MA,B17020_005EA,B17020_005MA,B17020_006EA,B17020_006MA,B17020_007MA,B17020_007EA,B17020_008EA,B17020_008MA,B17020_009EA,B17020_009MA,B17020_010EA,B17020_010MA,B17020_011EA,B17020_011MA,B17020_012MA,B17020_012EA,B17020_013EA,B17020_013MA,B17020_014EA,B17020_014MA,B17020_015EA,B17020_015MA,B17020_016EA,B17020_016MA,B17020_017MA,B17020_017EA,state
0400000US13,9943145,3984,1694988,33156,207152,8645,210239,9435,185963,8752,897790,20650,142045,6397,36651,2805,15148,2003,8248157,33718,570889,10989,632247,10786,660863,9652,4748901,21722,1215349,11432,316181,5920,103727,4537,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1394121,1528,147984,8530,18064,2708,14333,2460,11041,1860,78298,4833,17116,2009,5169,1012,3963,1163,1246137,8707,89956,3031,86093,3483,86526,3204,694952,5884,198214,4104,57017,2715,33379,2301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1622116,2056,245551,13820,27698,3371,28501,3400,19435,2547,138022,8614,22320,3563,7373,1722,2202,688,1376565,14140,105463,3645,122730,4426,120636,4186,721074,9345,221727,5423,62260,2817,22675,2025,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12559422,3422,1703258,35831,193447,9568,192920,9333,172417,6921,922661,19547,151916,5505,48152,3399,21745,2019,10856164,35922,731670,10883,791328,11190,836280,9917,6194892,21351,1633237,10396,474485,6136,194272,5699,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417418,3611,933181,24656,114429,7262,112560,6893,95531,6701,507152,13352,72799,4272,21960,2178,8750,1059,5484237,25635,375955,7875,403569,9450,443944,8055,3035483,16242,875844,8320,251464,4564,97978,4326,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3021823,2361,367414,13279,37963,3322,38126,3438,29451,2940,213004,7847,31137,2416,9734,1095,7999,889,2654409,13148,194843,4551,204662,5109,209888,5332,1414790,9643,435502,4861,137327,2963,57397,2653,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2830943,2019,368879,13898,46373,3838,39859,3676,36097,3909,203419,8731,27699,2121,10370,1333,5062,1037,2462064,14154,186026,4944,196608,5310,206282,5080,1338344,9801,374264,4744,114197,3039,46343,2478,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4290022,2851,794055,21101,91254,5999,88157,5849,76695,4518,433508,12991,72591,3997,22241,2052,9609,1438,3495967,20677,230463,6727,236803,6783,264899,6863,1940958,13102,599817,6998,165388,3870,57639,3347,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4541688,2472,889946,24422,114719,6614,112007,6747,85984,6046,457782,13908,84783,4869,22721,2059,11950,1843,3651742,24500,248557,8180,267331,7727,273544,7510,2069647,16113,572335,7529,164702,4030,55626,3425,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292996,1632,172620,9255,14716,2414,15985,2463,12642,1685,97277,5480,21974,2184,7115,1147,2911,659,1120376,9135,60806,2872,66207,3067,78535,3306,604285,6481,222959,3885,62194,2196,25390,1962,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5863290,3873,570776,21279,62987,5490,59275,4831,52862,4400,307543,11001,58298,3667,20702,2161,9109,1471,5292514,21702,370876,7066,384858,7437,395164,7441,3047008,13104,791863,6317,215979,3988,86766,3413,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6558724,2955,752071,21473,69325,4593,67912,4940,65276,4904,417928,14699,83205,4574,31038,2825,17387,2306,5806653,21672,360604,6442,386769,7806,417180,7298,3342624,16194,925057,8936,255500,5242,118919,5072,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9698396,3148,1529645,27659,162731,6560,173025,7854,150164,6461,854466,16721,137041,4530,35782,2762,16436,1563,8168751,27937,500374,7561,554578,9383,624462,9675,4495568,18487,1410352,7741,411731,5791,171686,5307,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5366594,2516,546431,16392,58603,4311,57672,4145,49124,3827,304496,9162,48086,2861,19184,2032,9266,1217,4820163,16770,355326,5339,368954,6510,373225,5429,2687226,11557,737403,6659,210548,3947,87481,3506,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2896579,1923,637128,21554,78882,4277,79099,5415,66292,5212,330669,11932,59043,4102,16869,1784,6274,1252,2259451,21322,147874,5405,168289,6895,177043,6621,1248971,13023,370767,6094,110462,3371,36045,2250,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5901967,3392,875495,21660,100296,6984,99964,5860,75451,5235,480356,11799,83115,5267,23158,2418,13155,2092,5026472,21716,339923,7536,364927,8131,382357,6711,2769573,13538,824063,8635,252095,5264,93534,4046,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1007727,1004,147287,8916,17087,2396,14577,2330,11173,2267,82444,4590,15332,1736,4547,944,2127,610,860440,9117,55276,3010,61515,2740,61263,2738,453894,5452,165341,3093,46726,2079,16425,1777,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842682,1204,231321,10619,29428,2799,27085,2930,21489,2369,126690,5876,15796,1655,7161,1195,3672,772,1611361,10690,125741,3479,128371,3946,130940,3491,875086,6616,247039,3085,72534,2193,31650,1924,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2850472,2159,418243,18129,50357,4561,46763,4611,40228,4508,227482,10174,38748,3344,10119,1666,4546,914,2432229,18209,163168,5070,176965,5856,180353,5571,1374778,12091,396646,6733,109190,3150,31129,2521,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1288060,1341,106046,8442,9012,1664,8368,1532,10212,1961,60354,5727,11025,1689,4298,995,2777,710,1182014,8385,67275,2675,76031,3488,87287,2775,668336,6818,207670,3494,53689,2255,21726,1965,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8781575,3097,946114,26304,106927,6609,103535,6442,97776,7106,496428,14317,91644,4862,32589,2507,17215,2373,7835461,26223,515828,7591,561550,10928,587792,8938,4479251,18029,1183646,9932,346963,5351,160431,5633,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044431,1676,417834,15720,50603,3837,50983,4090,39467,3626,222164,8848,39108,3374,10826,1416,4683,1081,1626597,15638,108891,4067,119416,5407,124148,4505,874661,9634,285046,5946,82369,3052,32066,2673,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19283776,5245,2970032,47607,323860,11472,305851,9441,280311,9903,1599943,26003,307867,10868,100949,5407,51251,3313,16313744,48287,1055054,12830,1056620,13135,1114703,12806,9496151,28380,2514321,15179,739602,8571,337293,8219,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9790073,3862,1607835,31818,191332,7845,180501,9061,157802,7753,877073,18126,142948,5902,41338,3204,16841,1817,8182238,31003,524230,9114,578714,11238,621710,11073,4587912,19194,1352102,10949,385957,5389,131613,3894,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,731354,783,80170,5329,8381,1445,7441,1354,4486,1172,48239,3724,6301,1237,3261,645,2061,542,651184,5457,52338,2171,48544,2343,47328,1938,367728,4730,94975,2797,27166,1713,13105,1707,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11295340,4411,1674415,34580,205990,8174,183177,8188,161103,8608,916360,18862,146862,5691,39639,2731,21284,2152,9620925,34830,605166,10356,681246,11231,749981,10489,5271152,19141,1634496,11319,476926,6351,201958,6121,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3795764,1895,610828,15093,77334,3977,72996,4346,58663,3772,327744,8627,51628,2704,14982,1510,7481,990,3184936,15010,234639,4965,244225,5523,254250,4911,1738629,9296,505968,4896,154706,3481,52519,3104,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3952077,2585,607029,22484,59154,5147,60877,5353,50628,4695,355722,12711,59454,4527,14320,1984,6874,1340,3345048,22564,207032,5324,232457,6611,232564,6584,1823858,13671,613577,6903,164247,3817,71313,3903,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12385716,4035,1629995,31848,178085,7786,178705,9048,156003,5707,882073,18816,155961,6267,52264,3182,26904,2386,10755721,31866,665364,9293,707855,9269,759663,9446,5918574,18965,1866997,10493,580654,6939,256614,6604,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016343,626,141035,9670,12960,2172,15152,2682,12454,1829,76222,5502,14984,2408,5768,1158,3495,967,875308,9611,52058,2435,57900,3082,58741,2964,503521,6373,143088,4093,40608,2266,19392,1911,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4750144,3538,790715,22651,86769,4947,92789,5217,76621,6395,422428,14753,78896,4150,21490,2286,11722,1872,3959429,22711,253568,5845,266006,7424,291385,7449,2174766,15823,716235,7908,191559,4108,65910,3242,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,829644,1156,114071,7467,13642,1752,13615,2008,9990,1558,61614,4739,9240,1565,3325,706,2645,686,715573,7505,56178,2237,57874,2212,54047,2332,381509,4990,115679,2973,35181,1797,15105,1658,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6440381,3291,1077900,30450,133943,7642,114987,6629,106245,6209,578178,17378,97586,4429,34044,2899,12917,1668,5362481,30455,336666,7942,376973,9771,401066,8389,3009363,17672,898576,9676,250218,4126,89619,4052,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26846203,6615,4255517,65900,583000,18062,579302,14747,475006,15724,2142818,35245,335395,10319,102377,5444,37619,2873,22590686,66191,1744849,18827,1853667,21614,1887721,23340,13037276,38444,2976387,15513,804249,9428,286537,7436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2947861,2168,331854,15217,45476,4466,38245,4064,32273,3512,184786,8113,21464,2179,6519,1061,3091,711,2616007,15587,252981,5428,272123,6415,259615,4960,1420091,9597,296145,4648,84818,2909,30234,2303,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600659,867,61314,5009,5408,1297,4357,1072,5704,1321,34559,3186,8006,1250,1900,471,1380,459,539345,5221,29558,1776,33491,2191,38195,2052,294962,3635,104127,2590,27493,1468,11519,1304,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8131328,3187,909346,25335,97922,5890,97218,6637,77689,5222,512717,15826,82566,4362,28354,2445,12880,1519,7221982,25890,509418,7349,523659,8036,536309,7770,4122917,17258,1110996,8822,300318,5108,118365,3791,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7036725,3798,857801,23751,87111,5691,82547,6720,76418,4928,495223,14370,81897,4808,23630,2465,10975,1560,6178924,24138,439031,6597,447319,7948,451555,7110,3502595,16529,977507,7320,255877,4960,105040,3871,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793096,1902,321583,14177,36732,3697,29303,3661,27489,2834,184720,8101,31104,3033,8143,1265,4092,804,1471513,14171,83952,3873,93506,4254,100580,3457,773352,9773,300516,4273,86999,2576,32608,2227,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5620223,2582,677964,19332,76121,5118,69200,4483,62117,3974,379092,10141,58537,2905,20948,1870,11949,1486,4942259,19741,328212,4934,357978,6391,374401,6585,2732277,11180,810962,5906,239069,4096,99360,4083,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,572319,727,63425,7239,8162,2243,5346,1750,4646,1285,35496,4182,6282,1319,2753,730,740,422,508894,7286,38716,2650,39666,2851,40707,2487,281350,4972,80712,2685,19927,1333,7816,1150,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3443611,865,1586285,22921,134779,5503,148241,5914,145106,6085,816310,13346,228176,7220,82724,3882,30949,2649,1857326,22783,76853,5095,97892,5315,131424,5834,1060260,14655,341670,7360,108521,4014,40706,2934,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
