GEO_ID,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,NAME,B07009_001EA,B07009_001MA,B07009_002EA,B07009_002MA,B07009_003MA,B07009_003EA,B07009_004MA,B07009_004EA,B07009_005MA,B07009_005EA,B07009_006MA,B07009_006EA,B07009_007EA,B07009_007MA,B07009_008EA,B07009_008MA,B07009_009EA,B07009_009MA,B07009_010EA,B07009_010MA,B07009_011MA,B07009_011EA,B07009_012MA,B07009_012EA,B07009_013EA,B07009_013MA,B07009_014MA,B07009_014EA,B07009_015EA,B07009_015MA,B07009_016EA,B07009_016MA,B07009_017MA,B07009_017EA,B07009_018MA,B07009_018EA,B07009_019MA,B07009_019EA,B07009_020EA,B07009_020MA,B07009_021EA,B07009_021MA,B07009_022MA,B07009_022EA,B07009_023MA,B07009_023EA,B07009_024EA,B07009_024MA,B07009_025MA,B07009_025EA,B07009_026EA,B07009_026MA,B07009_027EA,B07009_027MA,B07009_028MA,B07009_028EA,B07009_029EA,B07009_029MA,B07009_030MA,B07009_030EA,B07009_031EA,B07009_031MA,B07009_032EA,B07009_032MA,B07009_033MA,B07009_033EA,B07009_034EA,B07009_034MA,B07009_035EA,B07009_035MA,B07009_036MA,B07009_036EA,state
0400000US13,6683767,7806,925736,18336,1879302,25776,1878616,23557,1244449,20604,755664,13897,5770729,21633,795778,16448,1639849,25370,1606184,21623,1068391,19197,660527,13480,435540,16933,69899,5414,121366,7592,136174,7746,72582,5192,35519,3345,274558,9614,39098,3329,70845,5504,81094,4346,55033,4323,28488,3201,167170,8900,15630,2843,37518,4781,49294,4339,40103,4716,24625,2275,35770,3935,5331,1654,9724,2149,5870,1374,8340,1582,6505,1355,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,985914,1476,89995,5831,267568,7193,319157,7670,205033,6153,104161,4288,854258,7466,80135,5577,239511,7390,270111,8112,175095,5816,89406,4151,82030,6005,7327,1646,20462,2773,29031,3439,17490,2393,7720,1373,5588,1755,832,566,671,564,2307,1052,1341,554,437,258,33126,3137,487,301,5346,1228,14257,2019,7897,1403,5139,1210,10912,2194,1214,708,1578,534,3451,1110,3210,935,1459,479,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1065982,3373,106534,5535,292667,8319,389869,9391,189566,6926,87346,4779,902924,9668,87845,5181,249677,7891,329433,7874,160922,6775,75047,4524,88299,6465,9813,1619,24393,3486,34003,3580,14972,2332,5118,1499,26261,3694,3229,1161,6424,1358,11146,2072,4391,1534,1071,434,44065,4861,4604,1773,11693,2503,14292,2319,8664,1529,4812,1441,4433,1440,1043,688,480,325,995,613,617,360,1298,974,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8661938,4801,991602,18302,2314192,21482,2502604,22160,1757697,15944,1095843,16687,7666448,19073,869550,18310,2079923,19822,2223653,21975,1530505,16226,962817,16796,648710,16725,85650,6304,160612,8015,185330,7833,140503,7612,76615,3914,184079,7381,23109,2178,42285,3515,57772,4660,36955,2897,23958,2751,121639,6255,7059,1372,24331,2850,30288,2978,36396,3072,23565,2623,41062,3842,6234,1412,7041,1388,5561,1056,13338,2074,8888,2017,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4363573,5516,514136,11838,1496775,17075,1264542,14243,697223,12539,390897,8589,3811408,16175,441318,11382,1322258,16010,1096576,15005,608254,11909,343002,9037,328108,12389,49027,4404,109727,6082,103427,5263,45220,3863,20707,2726,127341,7354,14173,1922,40509,3453,39433,3606,22858,3046,10368,1750,84122,5878,8509,1477,20644,2689,22209,2602,18520,2465,14240,2162,12594,2876,1109,447,3637,1251,2897,1213,2371,955,2580,980,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2074504,3958,171665,5956,664912,9326,681336,8030,377035,9018,179556,5397,1825165,9936,142224,5019,593226,9127,601672,8282,330668,8425,157375,5185,141174,5972,17500,2466,43798,3289,44852,2952,24647,2792,10377,2249,57276,3936,6219,1027,16593,1758,20334,2187,9936,1660,4194,1012,43472,4405,4403,1536,10348,1752,13987,2201,9141,1692,5593,1102,7417,2025,1319,725,947,458,491,266,2643,1122,2017,1086,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1888479,4436,183754,5258,501278,8521,604384,7862,384495,8102,214568,6324,1633477,10069,152316,5142,439025,8723,522286,8380,331974,7424,187876,6054,144675,6949,18820,2786,36336,2859,48372,3572,29624,3032,11523,1737,50284,3822,6511,1378,13093,1847,16668,1867,9315,1710,4697,998,50927,4556,5040,1345,11059,2309,14061,2455,11490,1731,9277,1655,9116,2010,1067,473,1765,730,2997,1157,2092,921,1195,504,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2988790,4406,443964,11779,1002541,13116,846111,12465,406865,8649,289309,8328,2618641,13289,385270,10247,888763,13672,729196,13303,357364,8430,258048,7920,200685,9558,32596,3082,62780,4885,65560,5133,25021,2600,14728,1871,102578,6083,17968,2569,34164,3433,32148,2558,11920,1828,6378,1311,57338,4772,6346,1353,14914,2208,16708,2301,11136,1628,8234,1503,9548,1956,1784,812,1920,698,2499,856,1424,710,1921,794,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3095255,5801,476770,10261,1056533,14413,843894,12591,470739,10264,247319,6993,2750809,11011,421830,10629,947031,13393,749428,12311,413325,10439,219195,6710,193508,8384,32742,2861,65327,5361,54922,4273,28233,2539,12284,1670,83660,5516,14674,1843,29736,3130,20549,2857,12550,2362,6151,1400,57815,5081,6408,1346,11899,1945,17122,2526,14412,2371,7974,1382,9463,1798,1116,461,2540,856,1873,734,2219,736,1715,763,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,961240,2182,79599,4653,314332,7602,277756,7068,187513,5838,102040,4435,845049,6145,66780,3616,279028,7787,243306,6046,165012,5374,90923,4170,70815,4756,9030,2234,23643,2983,20941,2459,11823,1930,5378,1280,24981,3230,2482,1015,7289,1947,7735,1555,4694,1290,2781,1003,18141,2281,1175,580,4107,998,4974,1232,5444,1217,2441,781,2254,639,132,128,265,229,800,384,540,299,517,374,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4102486,3202,425666,9574,1029325,15847,1055881,15759,866352,13975,725262,13696,3577669,15775,365199,9133,910524,15835,913868,14757,749904,13495,638174,12664,282328,10945,36120,4063,73273,5328,80338,4822,57253,3990,35344,3279,106830,6000,11356,1658,23732,2536,32640,3740,22154,2348,16948,1876,105768,6257,7972,2009,16849,2386,24921,2717,27721,2820,28305,3423,29891,3297,5019,1414,4947,1510,4114,1156,9320,2022,6491,1331,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4706644,2304,459349,9925,1184423,17590,1111183,16378,1086715,13983,864974,12083,4191591,14771,408599,8941,1069539,17011,999511,14823,958080,13481,755862,12662,286082,11836,33074,3577,73118,5453,68187,5170,63564,4924,48139,3309,116876,6503,8041,1396,22898,2770,24657,2800,35190,3174,26090,2407,71993,5080,3006,1010,10779,1903,13809,1909,20967,2477,23432,2834,40102,3967,6629,1479,8089,1829,5019,1614,8914,1651,11451,1837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6728347,3741,662900,14334,1979472,17087,2215502,16216,1145546,13438,724927,12274,5938949,15814,575900,13613,1760864,17146,1954274,17036,1007503,13422,640408,11702,481955,11293,58759,4191,140466,6344,166632,6621,75166,5144,40932,3032,194475,7123,19678,2150,53927,3199,65401,4416,35675,2847,19794,2130,85202,5406,6006,1268,19141,2227,24860,2568,18616,2155,16579,2014,27766,3460,2557,629,5074,1234,4335,1119,8586,1820,7214,1389,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3700935,3137,267306,6279,941170,12552,1208452,10680,847584,12158,436423,8537,3243281,13265,226890,5828,834185,11150,1067938,11609,737191,12359,377077,8475,241311,8656,21564,2861,60783,4005,75834,4739,55901,3739,27229,2400,135954,5909,10619,1642,31812,2766,45418,3211,32984,2945,15121,2424,61026,4238,4821,1372,10904,1959,15903,2109,17841,1917,11557,1792,19363,2844,3412,1330,3486,866,3359,1051,3667,1126,5439,1446,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1952337,5129,322809,9519,605790,12096,617139,11736,253036,8078,153563,6989,1737435,10137,289850,8793,539166,11128,547041,11544,221964,7806,139414,6077,116527,7920,18749,2692,39539,4418,37753,4377,14016,2086,6470,2093,56181,4587,10246,1476,16090,2627,17035,2095,8464,2155,4346,1092,37055,4532,3259,1027,9273,1757,13581,2428,7964,1900,2978,1052,5139,1397,705,419,1722,831,1729,854,628,386,355,258,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4097212,5025,453624,10920,1269953,13825,1232775,16630,706922,13550,433938,8502,3565378,14067,382656,9170,1115062,13752,1071670,15226,616676,12794,379314,7658,286661,10596,39659,3765,85080,4992,90400,5667,45607,4305,25915,3075,144419,6102,22320,2602,47129,3270,41064,3085,21790,2472,12116,1699,87498,4871,7604,1339,19989,2590,27311,3016,18680,2071,13914,2009,13256,1859,1385,452,2693,873,2330,807,4169,1382,2679,759,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,706329,1934,45573,3114,222399,6975,222183,6050,144135,5843,72039,3907,619648,5825,38336,2997,197162,6807,196924,6201,124393,5209,62833,3539,46100,4226,4610,1306,15077,2800,12352,2104,10225,1614,3836,1098,15759,2156,1069,436,4952,857,5308,1396,2920,808,1510,549,22888,2756,1479,621,4838,1253,7145,1325,6111,1567,3315,1122,1934,821,79,101,370,322,454,267,486,335,545,485,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1232583,2867,110626,4871,331868,7192,417801,7645,244556,5820,127732,4974,1073590,6402,91685,4513,293932,7087,363121,6956,213719,5494,111133,5330,90443,5041,12291,2174,22735,2405,31166,3014,16484,1823,7767,1313,33075,2983,3449,867,8047,1210,12874,1769,6226,1133,2479,1091,29061,2430,1905,535,5980,1244,9671,1772,6645,1148,4860,1156,6414,1052,1296,564,1174,520,969,359,1482,673,1493,568,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1968167,1754,283361,9310,549151,10814,671974,10923,304948,9025,158733,6574,1621376,11054,234106,8361,452711,10915,549218,9968,248753,8178,136588,5924,230975,9806,35596,3342,68774,5320,83219,5727,32301,3312,11085,1687,15027,2225,1925,720,4633,1032,5320,1106,2163,978,986,487,87354,5936,8510,1956,20086,3050,30852,3573,19367,2694,8539,1553,13435,2310,3224,914,2947,979,3365,1302,2364,762,1535,610,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,937214,1882,64641,3656,267078,7127,271182,6581,205513,6066,128800,5066,826477,6321,56971,3475,237283,6576,238893,6266,180197,5855,113133,4523,58864,4711,5078,1157,18373,2693,17966,2272,11451,1969,5996,1369,15346,1964,1112,438,4305,1086,4318,1147,3889,932,1722,559,31836,3511,1381,520,6802,1564,9271,1841,8051,1644,6331,1388,4691,1310,99,135,315,497,734,382,1925,771,1618,613,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6166384,2697,674759,14758,1757377,19018,1416175,16336,1437307,16909,880766,15855,5593637,17838,613802,14263,1610867,17340,1283601,16435,1293026,16623,792341,14349,304716,13090,34180,3536,91371,6320,75262,5576,68169,5124,35734,3564,131876,8339,13011,2411,30529,3107,32696,3770,34928,3267,20712,2837,93072,6031,6691,1628,17309,2471,20489,2743,26705,2691,21878,2096,43083,4134,7075,1388,7301,1630,4127,1035,14479,2205,10101,1916,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
