GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002MA,B19049_002EA,B19049_003MA,B19049_003EA,B19049_004MA,B19049_004EA,B19049_005MA,B19049_005EA,state
0400000US01,44765,744,20823,1256,47780,1423,54186,1198,35709,785,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,73355,2316,40192,2563,74592,3209,85821,3996,56421,4230,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,51492,431,26651,1493,55510,1018,61150,777,42295,684,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,41995,477,25472,1659,46682,1138,50093,1133,33276,953,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,64500,395,31236,909,67122,520,77133,532,47779,496,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,63909,891,33584,2309,70032,1439,76685,1020,46946,985,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,71346,783,34116,4065,73328,2153,90360,1557,49209,1376,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,61255,1281,37461,3139,65770,2276,74092,3923,47173,2894,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,75628,2493,32609,8456,90877,2645,75805,5835,48571,3621,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,49426,331,27049,1004,51873,390,57372,627,39896,520,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,51244,372,24490,1647,53215,1272,61266,557,39534,818,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,73486,2012,35796,4432,74003,2756,84982,3703,62885,3145,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,48275,1093,24186,2824,52163,1403,58871,2901,37321,1439,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,59588,511,27101,964,64062,1078,72912,970,40865,559,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,50532,387,26760,1471,55414,804,61097,771,37840,677,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54736,787,27415,1865,60791,1219,66768,1025,40144,745,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,53906,872,26223,1683,58614,2071,66209,1135,41000,1115,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,45215,470,25575,1747,51422,758,51359,678,34909,690,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,45727,670,23548,2132,51040,829,54764,1857,32870,1037,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,51494,854,31336,1833,56992,1733,61455,1121,37042,1169,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,75847,591,39265,3903,78600,1545,91118,889,53401,1434,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,70628,620,30373,1814,80184,1232,87739,1879,44237,917,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,51084,244,25957,1136,55190,816,61517,558,40304,519,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,63488,669,34983,2287,71122,668,77108,914,42316,873,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40593,543,22814,1794,43916,2247,47162,1559,31744,742,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,50238,415,25353,1207,55694,1029,61100,728,37837,709,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,49509,1410,26094,2342,57159,2161,56307,2494,37896,1475,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,54996,830,29879,2684,60576,908,69149,1596,39112,1571,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,52431,978,32146,2238,53809,2502,61944,1475,42181,906,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,70303,1254,40895,3130,77046,2829,84678,2742,47398,1382,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,72222,610,33750,4479,77039,1013,90222,1126,47355,820,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,45382,870,23167,1818,47383,2424,52236,1537,38297,1482,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,60850,306,30684,1267,67199,838,72262,542,40918,594,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,47830,521,26464,1185,51244,524,56514,764,37468,626,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,60557,1661,37038,3192,71536,3892,75780,2800,36971,1606,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,51075,233,25244,1251,56786,612,62256,550,37720,459,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,48568,514,27903,2239,52768,1098,56400,926,38319,736,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,54148,912,27539,1627,60288,1213,64010,1711,42040,797,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,55702,377,26329,1115,63547,994,67979,882,38060,497,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,58073,2421,26748,5072,64614,4240,74051,3252,38571,1918,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,47238,547,25733,1338,50658,749,54556,1461,38695,796,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,53017,1096,31705,3416,59249,2212,64778,2104,37896,1784,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,47275,489,25531,1631,51145,717,54924,1098,36692,745,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,55653,314,30591,742,59006,899,66546,504,41170,455,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,62912,1223,34379,2865,66042,1133,78667,2621,46444,1172,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,56990,1325,32837,6681,64054,3028,65658,1944,42213,2375,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,66262,541,31890,1128,70715,826,80810,844,47402,948,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,64129,794,35007,2444,70463,849,76782,839,46144,719,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42019,793,21551,2642,49624,2011,47982,1467,33604,1124,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,55638,427,29362,2148,61669,747,68235,892,38643,730,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,60214,1582,32142,6114,70384,3127,72547,3675,41057,3160,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,18626,332,5956,1060,21355,890,21374,698,15718,401,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
